http://movie.douban.com/subject/4917905/	宫
(1星)	 唯一仅存的一个星送给无奈的演员们。以及化妆组道具组等付出了汗水的工作人员。            
(2星)	 远逊于‘步步惊心’            
(3星)	 剧情差了点。晴川完全没有现代女到古代的感觉，过去立刻就很适应了            
(1星)	 从一开始的各种白我也就懒得吐槽了。但是！-________-&#39;&#39; 娘娘和太监也能有一段不为人知的血泪过去啊？！“她深爱的男人为了她当了太监”（蘑菇吐槽）虽然是配角，但这……这……这槽没法吐了啊！于妈你敢不敢给点稍微正常的狗血路线？            
(1星)	 宫的续集都是，晴川从古井再次穿越，到了日本战国时代携手犬夜叉一起对抗奈落~o(╯□╰)o            
(2星)	 怎样的脑残才能写出如此的剧本呀……血滴子……噗            
(1星)	 一颗星是给杨冯的            
(NA)	 虽然你很雷！但素你贡献了冯八~~~灭哈哈哈哈            
(1星)	 越骂他越有收视率，真没办法。。。            
(3星)	 就是部电视剧 又不是教科书，看的那么苛刻有必要么.....三星给演员.....            
(1星)	 有没有零星啊？！简直是烂到极致了！不多说。期待唐人的【步步惊心】@ECNU            
(4星)	 开始的感觉比以往湖南卫视的电视剧好很多了~~~            
(3星)	 看了两集，感觉还不错，冲着杨小幂去的，但发现两位男主角也不错，期待后续啊。。。            
(3星)	 很久没追过内地电视剧了，除了狗血与各大电视剧大杂烩这些剧情以外，还是不错的。            
(4星)	 终于有情人再一起了，即使相隔不同时空，我也要找到你！喜欢八阿哥！            
(3星)	 各种胡扯，各种乐和。不过很喜欢晴川的机灵，八八的执着。            
(3星)	 老八应该和老四一样腹黑，攻于心计，只是老四外表冷漠，老八稍显温润，而不是现在这样嚣张跋扈又有点阳光，活脱脱剽窃十三的个性...太多copy流星花园的情节            
(2星)	 撇开于正的剧情不说，历史方面和历史细节太糟糕了            
(3星)	 做梦都梦到冯绍峰。啧啧            
(3星)	 因为杨幂才看的。。。有些对白很感动。喜欢杨幂。。。剧情么一般啦。。。            
(3星)	 期待了很久的。。有些失望            
(3星)	 独爱八八            
(3星)	 忘了修改了 早看完了 印象是古代版流星花园            
(3星)	 五颗星给佟丽娅美人儿！！ 负二颗星给这个剧！！勉强合计三颗星~~            
(NA)	 昨天湖南台正看到于正一本正经谈对雍正帝的看法，说雍正是摩羯座，其性格是如何如何云云，并大言不谗否认新戏是在戏说雍正……想不到于妈对星座也有研究……但是，雍正其实射手座的            
(NA)	 林花谢了春红太匆匆，无奈朝来寒雨晚来风。胭脂泪，相留醉，几时重。自是人生长恨水长东。——纪.素言            
(3星)	 穿越、九子夺嫡、1女n男，本来是属于我的恶趣味的。可是这前半段的流星花园、后半段的雷人发展、人物性格的游移，让我没法恭维。            
(2星)	 雷着雷着我就习惯了。因此剧关注了何晟铭，看起了【雍正传】。冯绍峰的演绎很动情，对他印象不错。杨幂一如既往，佟丽娅很漂亮。本子远没有【美人心计】好。            
(2星)	 真的看不下去==            
(5星)	 我的老婆~你说我圈养你好呢？还是供养你？            
(3星)	 一起来逛御花园            
(3星)	 为啥都觉得不好?就算不符历史也好雷人也好反正就是一部电视而已嘛~何必去计较那些没用的东西~开心就好            
(3星)	 感觉有些地方有点小扯。不过都穿越这么扯了，小扯也不算扯了            
(4星)	 每天必看~~八爷四爷我都爱\(^o^)/            
(3星)	 各种无敌狗血各种不合逻辑各种天雷滚滚……若不是冲这演员阵容我是打死也不会看的雷剧……于妈恒久远，一颗永流传了您…… = =            
(1星)	 看在让我今天笑了那么长时间的份上多+一星好了，身为比较厚道的人，我还是要吐槽，最近心情不太好的朋友们可以看看，很欢乐哟            
(4星)	 要看的            
(3星)	 嘻嘻！！我喜欢冯绍峰，好吧，我有点盲目.。可是看完之后，减一颗星！！后面交代得有点仓促！！            
(NA)	 呃，这个剧情简介也太搞了吧。搞不死丫的。            
(2星)	 两颗星给演员            
(NA)	 好吧，我是十三党，我来凑神马热闹，四八无爱。这是八么这是四么？八的后面十四呢？四的后面十三呢？康熙那猥琐老，还我陈道明形象啊！炮灰的古代男们被一个任何现代正常女性都具备的要素吸引还以为女主万能真是悲催啊，八乃不是穿来现代了么，不用吊死在女主一个人身上，满大街都是你欣赏的那种女人            
(5星)	 太多搞笑、太多感动、喜欢八八和晴川、            
(3星)	 除了峰幂，什么都是浮云~            
(4星)	 受争议的片子·····喜欢的就看，不要被别人影响·······            
(1星)	 不管了。。先给一颗星再说。。。。额。。。溜冰鞋那段真的雷到我了。。。。            
(4星)	 其实还可以列            
(5星)	 好好看哦~ 冲着杨幂去的   结局好感动. 不拍续集对不起观众啊            
(1星)	 看过一两集，老子不要再看，瞎狗眼了            
(3星)	 天雷滚滚 吐槽好欢乐啊~ 八爷巨靠谱啊!            
(NA)	 想看看他们怎么玩～            
(4星)	 要不是演员演技还不赖，这小台词，小剧情，我早看不下去了            
(3星)	 只因冯少啊......            
(1星)	 一个字，傻            
(4星)	 就冲八八 给个推荐吧            
(3星)	 话说当时期待了好久。出来以后就有点接受不了了。            
(3星)	 我怎么看完剧情介绍有种想晕的感觉啊。虽然老娘承认是被湖南卫视轮番的宫的预告轰炸中感兴趣起来的，可是也不用四，八，十三阿哥们围着一个女人团团转呀。。唉，电视剧总是不靠谱滴。。。。            
(3星)	 这部剧完全的摧毁了杨幂在我心里的美好形象啊,好像从一至终都是一个表情,            
(3星)	 于正完全就是瞎掰历史~~~            
(3星)	 雷剧。 打发时间专用。            
(NA)	 梦回大清的电视剧版终于出来了，周一可看，嘿嘿。            
(4星)	 真好，结局还是幸福的。感谢主编，让有情人能永远守在一起。            
(2星)	 为了杨幂这妞，可以看下。。。果断悲剧的一本电视，各种抄袭，各种山寨            
(3星)	 还是不喜欢清朝人半个光头……            
(2星)	 结局啊结局。。太不给力了。。            
(2星)	 吐槽神剧，古版流星，哦也！没看上蜂蜜，倒是看上杨幂了，其实结局真的很囧啊。。。。然后呢，我真的挺不耻于妈说考虑换平台的，一副看不起芒果的样子，乃有本事不要找芒果炒作啊！过河拆桥呢么不是。。。。大妈目前只有美人心计能入眼啊，山寨需要更给力啊。我觉得第二部会更难看=。=            
(3星)	 你只在我梦里了。我也只有凝望着画像来怀念你。            
(4星)	 就冲着峰幂吧~            
(1星)	 雷死我了，我爸爸都被雷的扶额了……            
(1星)	 这是于妈对所有清穿小说的总结版？！可是这好的不留下 怎么净是情节很鬼扯的呢~本来是奔着杨幂去的~            
(2星)	 我这瓜子儿嗑的哟...手都疼了TVT            
(4星)	 伪清穿迷，喜欢八爷，不过剧情里的bug实在太多了。            
(1星)	 好吧，于妈，我不是故意黑你，这实在是你把K妈惹火了，跟唐人大手笔投资步步惊心的制作比，《宫》太特么村太特么糙了。。。尤其是你家御用何鼻孔和杨野花啊，还有万年不变狗血淋漓加东拼西凑没完没了的抄，尽TMD给群众添堵，糟蹋美女帅哥你最在行！！            
(4星)	 还挺赞 的其实            
(3星)	 这个简介完全是剧透。。。这电视剧雷真是雷死了。。。但是还是很养眼的~            
(4星)	 我是八爷党啊！！！！！            
(1星)	 八阿哥给演成天真无邪的大男孩，我真的无语了，反正神马都是浮云。罢了罢了，还是期待《步步惊心》吧。实在是看不进去。。。放弃了。            
(3星)	 越看越无爱了，为了演员看的！            
(5星)	 对于一部国产剧来说 做到这样已属不易 应当鼓励 给五星            
(2星)	 不怎么样！            
(4星)	 雖然又傻有山寨，但還是免不了聳一回，配音真偉大。            
(3星)	 喜欢  哈哈哈  主要有帅哥美女嘛，全当消遣看            
(3星)	 不管是脑残剧啦还是神马的，总之这个假期全耗在它上头了。            
(2星)	 真心难得。            
(4星)	 这部剧是靠时下流行的穿越元素，以及较精致的画面取胜的。看剧的心态是从一开始的热切期盼到后来的一集一集看完，少了新鲜感。浮华的泡沫最后终会消失殆尽。            
(NA)	 无敌狗血            
(2星)	 想看冯绍峰，但TM不想看到杨幂啊啊啊            
(1星)	 历史背景什么的都是浮云，这是一部架空喜剧。            
(NA)	 奔着杨幂去的、被佟丽娅带走了。            
(1星)	 掀桌！！！！要不是为了看冯绍峰，姐才不看呢。            
(NA)	 大家都在热评，我自然是不会去看。人算不如天算啊，下午在姐姐那看了几集，晚上回来依旧没有看，其实是很想的，百度了分集剧情，这部电视剧就算看过了吧！2011.2.16            
