http://movie.douban.com/subject/2154859/	大明宫词
(4星)	 周迅说过 这么多年 她再也找不到当年大明宫词里的感觉了            
(5星)	 这是一部工笔画般古典精致的古装连续剧的剧本。渗透古老中国的精致，唯美得像场旧梦。电视剧从音乐、到考究华丽的服饰和场景，无不贯穿着赏心悦目的大写意美学风格。情感细腻的细节如行云流水一般。大段莎士比亚式的华丽词藻脱口便如银河一泻千里。是编剧在英修过莎士比亚的缘故？ 她从女性角度诠释权            
(5星)	 高中的时候迷的很呢。            
(5星)	 最爱的电视剧。奇诡的意境有时让我想起颜歌            
(4星)	 如此肉麻的台词却收到了奇妙的效果。赵文煊古装真是绝了            
(5星)	 超级华丽丽的台词·莎翁氏的中国古装片·匆匆一瞥，惊鸿照影 是我看过最传神的一见钟情·            
(5星)	 绝顶细腻的李少红，无边惹人怜惜的周迅。            
(3星)	 最后几集突显张力，整部看来太阴柔和舞台化，充满了太多的女性气息            
(5星)	 那是的周迅，水一样的人儿，水一样的眼睛。            
(5星)	 陈虹太美。            
(5星)	 到现在再去回味 还是很喜欢那些场景 那些人物 那些缓缓道来的台词.            
(5星)	 始终流淌着哀伤            
(5星)	 美滴很            
(4星)	 8分，打四星。            
(5星)	 很有文艺味道            
(3星)	 妈妈级的喜欢看            
(5星)	 除了三国，西游记，水浒，红楼梦外，大陆拍的电视剧第一次让我击节叫好的！            
(5星)	 喜欢            
(5星)	 长相守，长安雨，长于不长，守于不守，一切到头，终究，往事如烟。            
(5星)	 勾心斗角的权势之争，我向来不爱看这种片子，可是很奇怪的是，我却很喜欢《大明宫词》            
(5星)	 从此再无大明宫词OTZ            
(4星)	 整部片子以凄凉贯穿全部            
(5星)	 粉喜欢~            
(5星)	 最爱。唯美至不可言说。            
(5星)	 周迅真好看呀~            
(3星)	 其实我不懂            
(NA)	 爱。            
(5星)	 长安月下，半壶清酒 半束桃花。            
(5星)	 一切不言中            
(4星)	 武皇：你们要听话！！！！            
(5星)	 居然10年了……            
(5星)	 太经典 、            
(2星)	 Ending sucks.            
(3星)	 太精致了，反而缺少了那份大气~~            
(5星)	 这是我最爱的国产连续剧了            
(4星)	 断断续续看过剧集，又完整看过剧本。还是文字带来的空间更美些。            
(4星)	 就是从这部戏开始喜欢周迅的，想当年我才只上小学啊！当时还没有多少人认识迅呐            
(4星)	 一代女皇ＶＳ一代公主　智慧美丽亲情爱情            
(5星)	 那旁白将回忆描摹成梦的形状            
(3星)	 归亚蕾演技很好            
(3星)	 权力,真的能让人疯狂么?            
(5星)	 周迅实在是太漂亮了            
(5星)	 很赞李少红导演            
(4星)	 很经典，跟着老妈看的            
(4星)	 如果五星就只给周迅            
(5星)	 喜歡死。。。。天呐            
(NA)	 话说还是很喜欢陈红的            
(NA)	 当时看得下巴都掉下来了.现在只是欣赏优美的布景,优美的面孔,和部分优美的台词.            
(3星)	 知道了原来那时候就有了男宠            
(5星)	 不能抱着看肥皂剧的心态看，要怀着看舞台剧的心态看。 这部剧，太唯美了，以至于很多人接受不了，            
(5星)	 经典！~完美！~百看不厌！~所以选了“在看”！~哈哈！~            
(4星)	 曾经很迷的~~~周迅的初印象，好pp            
(5星)	 那些优美的画面优美的语言~            
(4星)	 画面比较唯美，第一次看这样的文艺对白感觉也比较好，节奏和结构就一般            
(5星)	 看得上瘾的片。偏执地喜欢某些人物。            
(NA)	 初三保送那年一天三级连播看完的，当时好单纯，哭了好多            
(NA)	 我喜欢李少红感觉的对话            
(5星)	 喜欢李少红            
(4星)	 只是固执的喜欢那些类似莎士比亚舞台剧样的台词华丽丽~~~            
(4星)	 女导演的漂亮古装片。养眼。            
(4星)	 其实欣赏不来但是不得不说这是一部非常用心也很精美的剧集            
(5星)	 开创先河            
(5星)	 最喜欢的电视剧～             
(4星)	 唯美            
(5星)	 我最喜欢的一部中国电视剧            
(5星)	 没有理由不说这部剧是经典吧？经典的对白，相显的配乐，宫廷的华丽与阴谋，悲惨与荣耀，没有人知道在神秘的大明宫里，两个女人与无数男人相互纠缠的命运……            
(4星)	 中意赵文瑄那个调调            
(5星)	 它证明，一部电视剧可以达到极美的境界。            
(5星)	 喜欢陈红！            
(5星)	 对那种如话剧的台词印象最深。            
(5星)	 Beautiful text            
(NA)	 面具下的明媚~彼时的长相守~            
(4星)	 很美很抽象（指台词）的一部剧……            
(4星)	 这是我第一次看到她吧            
(4星)	 话剧式的电视剧。古代故事，现代人的情感。            
(4星)	 历史、权力、爱情。。。人、女人、时代。。。喜欢旦。质疑薛绍。对武则天保留意见。            
(5星)	 华丽辞藻再现当年唐朝盛世，不禁令人浮想联翩……            
(4星)	 因为这部电视剧，知道了面首            
(5星)	 不看人生不完整            
(5星)	 我最爱的一部电视剧            
(5星)	 璀璨华丽的夢            
(4星)	 音乐、台词、服装都很棒；前半部分内容丰富，后半部分剧情略显仓促。            
(5星)	 无敌的编剧。。。。像是舞台剧的电视剧。。。经典的意味深长的词。。。。            
(5星)	 斜插芙蓉醉瑶台            
(NA)	 好爱 里面华贵的感觉我完全沦陷            
(5星)	 太好，太美，太精典！            
(NA)	 喜欢少年太平公主            
(4星)	 那时的周..            
(5星)	 非常喜欢            
(4星)	 http://movie.douban.com/review/1364337/   201105陈红出来后就不行了！！！            
(5星)	 挺好的            
(5星)	 我心永远的经典……            
(5星)	 这古韵，让我为之醉生梦死            
(NA)	 感觉不错并且为数不多的电视剧            
(5星)	 周迅            
(5星)	 陈红还是那么漂亮~            
(NA)	 从盖头掀开那一刹那，太平公主就老了            
(5星)	 编剧太棒了~~~            
(5星)	 为了张易之。。。            
(4星)	 赵文瑄真的是难得的标致            
(5星)	 长安月下，一壶清酒一束桃花。。。            
(5星)	 够唯美            
(4星)	 小时候还去图书馆借了老厚的一本剧本来看过额…            
(5星)	 这个是我最喜欢的电视剧之一。            
(NA)	 喜欢的味道~            
(NA)	 文妥妥的台词哇            
(4星)	 喜欢的服饰和对话，现在看会不会有装B嫌疑？            
(5星)	 那个面具，那首长恨歌，那段回忆。薛绍、太平、李隆基等等是我对大唐最初的印象；后来发现原来98年拍的电视剧过了十几年仍然卓绝无比。/从这里开始喜欢李隆基~            
(3星)	 史嘛～有點亂有點壓抑...傳說臺詞很美？有嗎...            
(4星)	 好看的            
(5星)	 如诗一般的语言            
(3星)	 一般            
(5星)	 九重宫阙间浮动的权欲与爱情            
(3星)	 服装很华丽，故事很狗血，节奏更是让人心烦意乱            
(NA)	 没看完            
(5星)	 台词，服装            
(4星)	 很唯美的大唐情史，导演李少红牛            
(5星)	 看的第一部少红姐的历史剧，爱上周迅的小太平            
(5星)	 看了很多遍还是不厌的电视剧。            
(4星)	 周迅演的比陈红好多了。            
(5星)	 我看过最美的大陆连续剧，陈红是败笔            
(5星)	 就为看周迅            
(4星)	 喜欢台词 独白 内心的感觉            
(4星)	 经典艺术氛围极浓            
(NA)	 陈红和周迅好美，昨天看湖南卫视陈红为《梅兰芳》做宣传，感觉老了，也成熟干练了，已经不再是不食人间烟火的纯美人了。            
(5星)	 难得有一部宫廷剧，即便裹着文绉绉的语言外衣，也不显浮华……在它之后，我开始关注一些人，这是从前不曾有的……            
(5星)	 最爱的梦            
(5星)	 华丽的服装与台词，完整的情节            
(5星)	 人生若只如初见...            
(4星)	 华丽丽的~~            
(5星)	 李少红的片子             
(5星)	 一簇炽热却孤独的火焰；一首哀艳的歌；一匹冰凉的丝绸铸成一世太平。。。。以男人的眼，女人的笔，写尽奋力之爱的轰轰火火烈烈凄凄惨惨戚戚，可是即便换做是我即便早已洞察这苍凉结局，我有怎能拒绝这命运钦定的爱情。。。。。。            
