http://movie.douban.com/subject/4707205/	爱情公寓2
(5星)	 先看第二季再看第一季神马的是反射弧长的人群的专利            
(4星)	 抄美剧总比抄棒子剧好。。。            
(4星)	 还我胖胖呆呆的展博啊！            
(5星)	 你们在一起吧            
(3星)	 完全没有第一季时候的感觉~也就是偶尔能笑笑，对新人无感……对结尾失望……            
(5星)	 非常期待            
(5星)	 光看片头就笑了，好男人曾小贤你太搞笑了！！！            
(4星)	 明天就开播了，强力期待！            
(4星)	 可以            
(4星)	 没有赵霁了。。。            
(3星)	 。。。            
(5星)	 我想曾小贤选择B。我相信，不是有钱了情谊就会中断。            
(5星)	 稀饭@            
(5星)	 一如既往的好看！子桥还是那么帅的，可惜没有宛瑜美嘉，但是还是搞笑的很呐！可以说，是我看过情景喜剧类和喜剧偶像剧类最好看的片子！            
(2星)	 22222222 一星送给 曾小贤 一星送给只会抄袭的编剧的勇气            
(5星)	 虽然没有第一部那么的经典，但是2还是慢慢的来感觉的！结尾太棒了！            
(5星)	 张伟的故事告诉我们：就算未婚妻在婚礼在跟人跑了，也要勇敢的生活下去。            
(4星)	   估计明天才能看完，我是很少看连续剧的，但是这部如果拍续集我会继续追下去            
(5星)	 笑了好久 第一集都不太记得了 要一飞跟小贤在一起 新加入的还是很喜欢悠悠的 但是另外两位 没有特点 有点期待第三季 开始从喜欢吕布喜欢小贤 很贱            
(5星)	 期待第三季            
(5星)	 没第一集好            
(5星)	 虽然有很多段子都是抄来的，有的很搞笑有的很一般，而且换了3个主角呢，很不适应。但是还是有几集笑的脸直疼。。。也许是偶然间看过的第一季给了我很大的惊喜，所以才对第二季有很大的期望吧，然而期望越大失望就越大，总体感觉不如第一季那么给力，还是给5星吧！            
(4星)	 期待了好久啊！            
(4星)	 还行吧，但sitcom加太多乱七八糟感情戏以及说教就没意思了            
(5星)	 还是挺多笑点的，顶            
(5星)	 期待期待··········            
(NA)	 真的没有婉瑜，展博，还有美嘉了啊 ，我喜欢的人都没有了啊             
(4星)	 美嘉不在了不给力啊 不过还好一菲还在 但是不如第一季            
(4星)	 笑果很不错，但换了几个人之后总感觉差点意思            
(NA)	 第一季 实在是好笑~ 第二季到后来越来越喜欢上唐悠悠。不过笑点没第一季那么多了、而且曾小贤的角色没有什么突破。关谷还是之前的造型更有木讷的喜感。子乔、一菲还是不错的。另外俩新来的角色。。我只好无视之了            
(3星)	 虽说是七抄八抄的。情节怎么看怎么熟悉。。。但是还是挺逗乐的。。            
(5星)	 一菲你快和小贤在一起吧，太期待了。期待爱3！            
(5星)	 太短了。期待3            
(4星)	 没第一部好看，但是亮点还是有的~            
(4星)	 曾哥给力啊~~            
(NA)	 没第一部搞笑，商业成分更多了。结尾抄《贫民窟的百万富翁》，还让观众从选项B和D中选一个投票决定剧情走向。好奇点了网址，竟然是交友网站，想钱想疯了。            
(5星)	 个人以为是国内no1的剧集            
(3星)	 我觉得还是第一季好看            
(4星)	 笑料很多都是听过的，没有第一部给力了。不过第一部里不太爱的两个人不在，还是不错滴~            
(5星)	 贱人曾越来越贱了,哈哈.期待第三季~            
(4星)	 人物和剧情没有一季来得给力，有些梗很老，有些剧情也很老（依稀能看到许多美剧的影子），但就整体来说还是不错的~~~~而最让我佩服的是竟然能够如此频繁明显地插入如此多的广告，还能让我接着看下去，这也算相当强大了~~~~而且~~最后~~你tmd这是红果果的坑爹啊~~            
(4星)	 还是很欢快。还是第一部好。嘿嘿。还是喜欢小贤哥的贱笑哈哈哈哈。            
(4星)	 还是那个一对 越来越喜欢关谷的日本口味了，国产的还不错的宴请泡沫室内情景喜剧。。。。            
(2星)	 矫揉造作，故作幽默，实际上庸俗得很，一点不好笑，很多人觉得开心一下而已，不要那么认真嘛，这些人不知道，开心一下也是一种艺术，艺术如果是阿猫阿狗跳个舞，那请慢用            
(5星)	 曾小贤最后望向摄像头看着一菲的时候，我突然泪流满面了。期待第三季            
(4星)	 感觉没有第一季笑点这么多，有几集还是可圈可点的            
(3星)	 没了第一季的幽默            
(5星)	 嬉笑怒骂皆成文章！以为自己对于换演员会有诸多不适应，结果，发现大家越来越可爱啊~推荐            
(NA)	 广告太多啦~~~结局太。。。第三季快出吧            
(2星)	 很没内容 各种低级恶搞 和第一部不是一级别的            
(3星)	 凑个热闹。            
(5星)	 hahaha            
(3星)	 后添加的几个人明显不在状态。            
(5星)	 内牛满面            
(5星)	 關谷君越看越眼熟 T T....            
(4星)	 坐等            
(NA)	 我觉得里面最搞的就是贱男人曾小贤~~大家好，我就是你们的曾朋友，新小贤…（严重不如第一季）            
(5星)	 看了一遍又一遍。真的好好看！            
(5星)	 给力啊！            
(5星)	 值得鼓励 等加长版            
(5星)	 不仅仅是搞笑...，我看出了青春.            
(5星)	 等第三季            
(5星)	 一菲+小贤。哇咔咔            
(5星)	 就是好看····好看 好看~~~            
(5星)	 虽说很多模仿，but咱觉得经过&amp;*雨￥#珠@%宫…#诱惑的宣传洗礼之后，咱可以不用带避雷针不用恶心反胃的看看国产剧，开心的笑一笑，就够了            
(5星)	 无条件支持~~~            
(4星)	 小贤无比像Chandler            
(5星)	 期待第三部            
(5星)	 最喜欢“好男人”曾小贤            
(5星)	 11.02.09好看！~有搞笑，有感情！~胡一菲，曾小贤，我喜欢！~            
(4星)	 笑！没看过6人行，国内版的也不赖            
(5星)	 我想给6星！！！还有..看了，桃花开；不看，菊花开。所以..~~            
(5星)	 很喜欢很喜欢~            
(4星)	 来得慢 结束的太快  纯属娱乐生活            
(5星)	 宅男的必备良品！            
(5星)	 史上最给力的电视剧            
(4星)	 应该是不会令人失望的第二季            
(5星)	 小贤小贤我爱你            
(5星)	 紧接着看完的～继续推荐～这回的小布老实能语出惊人            
(4星)	 1月24号啊、、、、、、、、、、            
(3星)	 不能拉了广告就失了水准啊。。不如第一季。。期待第三季            
(5星)	 给力啊~~~            
(4星)	 笑死人不偿命            
(4星)	 是在是很好笑。            
(5星)	 山寨的NB那也是本领～            
(4星)	 我想看宛瑜TAT            
(5星)	 又要等第三季了。。。            
(4星)	 结局老娘掀桌叻！别的都还好，秉承一贯风格，梗我也很喜欢            
(NA)	 感觉没第一季那么好看            
(5星)	 超喜欢第九集的..            
(4星)	 个人觉得没有第一部来的好看。关键是我喜欢的几个演员都换了。新来的那几个我着实不太喜欢。笑点也不如上一部来的好玩。全部看完之后没有能让人回过头还觉得好笑的片段。但是第一部做到了。看来什么剧都好 只要拍续集 就注定是2的呀。            
(5星)	 看了第二季我才明白，原来我最喜欢的是贱贱的曾小贤~哈哈哈哈哈            
(4星)	 虽说很多TBBT的桥段在里面，刻意模仿的痕迹却少有暴露，能看出制作团队用心在做，至少我能一路笑着看完20集，相当开心~            
(5星)	 1.好多跟第一季有聯繫的細節吖!!聯繫起來更搞笑!! 2.大愛胡一菲和曾小賢這一對!! 3.發現在中國找美女演員比找帥哥演員容易多了!! 3.愛情公寓也不是只是搞笑,還是有很多很感動的劇情的..            
(5星)	 等下一部 前两部都是经典啊经典            
(5星)	 嗯··极端推荐~~~            
(4星)	 这个故事告诉我们。。。省油的灯都不是好灯            
(5星)	 好好笑啊。。。虽然不喜欢背景的那些笑声。生活就如此，普通但快乐。每个人都有饱满的性格~即使没看过第一季也毫无影响。            
(4星)	 我要美嘉~我要展博~我不喜欢这个结局啊~不过还是选D吧~            
(4星)	 哇哇哇 搞什么！！！再不让曾小贤和胡一菲在一起我就要疯了！！！            
(5星)	 曾小贤，快点帮胡一菲在一起！            
(NA)	 期待第三季            
(4星)	 开始模仿生活大爆炸            
(4星)	 稍逊于第一季，但还是很不错，放松心情时看看……            
(5星)	 D            
(4星)	 哎。。。给四颗给四颗吧。。。            
(4星)	 虽然抄啊抄，但最后一集还是感动了。            
(5星)	 中国最好的…不管情节形式是不是抄袭…反正近年来最好的～            
(5星)	 曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥曾哥……            
(5星)	 嘛……            
(4星)	 不少段子已经欧蓝德了，或者说其实是我欧蓝德了。笑料3颗星，剩下的一颗给拥有年轻的心的主创。            
(4星)	 坐等第三部华丽丽的大回归！            
