http://movie.douban.com/subject/4904661/	绯闻女孩  Gossip Girl  Season 4
(4星)	 感觉不如前几季紧凑了 ~~~ 还行 越来越喜欢chuck            
(5星)	 bc            
(3星)	 不敢相信自己追这部剧到第四季了！！从第一季，他们在上高中，我在上大学，到现在他们在上大学我在读研，真是一种习惯了，至于不靠谱的剧情再继续如何发展我已经见怪不怪了。等着第五季吧。            
(NA)	 弃了            
(2星)	 继续各种排列组合哈            
(3星)	 只是为了当年的情结才继续看下去            
(3星)	 其实就是想有始有终……这部剧让我很混乱……            
(3星)	 看到E3的时候才反应过来他们说的JENNY是谁 明明S1的时候最爱LITTLE J的。。            
(4星)	 虽然也是属于又臭又长，不过还是有那么一丝丝让人感动的地方·            
(5星)	 王子真的出现了。Nate能不能发展点自己的人生故事啊，基本上都在给其他角色打酱油~~~            
(4星)	 Why you are still alone, S?   No,I&#39;m with Leonardo DiCaprio...            
(3星)	 嗯，可以            
(3星)	 看此剧完全是惯性了，坑爹的编剧！            
(4星)	 这剧情实在是太纠结了。。。。            
(4星)	 太扯了            
(3星)	 上一季圣诞假期结束回归后就没有看过了……这季的开头还不错~            
(3星)	 看着你们慢慢成熟，我们也在慢慢成熟~            
(3星)	 弃！！            
(3星)	 纯粹看人看衣服            
(3星)	 越来越糟            
(2星)	 混乱的性关系之后彻底的失望了。狗血的跟国内偶像剧似的。            
(4星)	 EVE真的好单纯啊，希望她一直单纯            
(2星)	 为了B和C，一定要无视BUG才看得下去，编剧为推动剧情啥都不顾了            
(3星)	 烂烂烂，烦人~~既然看了，还得追            
(4星)	 持续持续。。。            
(4星)	 I don’t love you anymore            
(3星)	 从高中开始看就是个习惯 不过我觉得会比第二季第三季好            
(4星)	 看不下去了咧            
(3星)	 纠结了···            
(4星)	 B&amp;C啊... 看得我心疼            
(5星)	 我追得我追得！！！我爱美女！！！little j  太油feel了！            
(4星)	 最后B怀了C的孩子？坐等第五季            
(5星)	 MASS            
(NA)	 我像是的强迫症一样把它追到现在...            
(NA)	 B&amp;C什么时候才可以在一起呀？            
(NA)	 赞。            
(NA)	 从你身边走开，我用尽了全身力量。            
(NA)	 love u all            
(4星)	 我好喜欢本季最后一集B和C的剧情            
(4星)	 best season ever            
(NA)	 B&amp;C你们是要虐死观众么！！！你们到底是想怎样啊，什么great love 和right love啊，都是屁话！V竟然去巴塞罗那了。离开未尝不是件好事啊。这么狗血的剧我竟然又追完了，摔！            
(NA)	 jenny呢呢呢。            
(3星)	 第四季采风欧洲 突然有了点清新的空气.            
(4星)	 S01的BC相遇成为我继续看下去的理由，欧~~E07的最后一段太精彩了~~E08开头的chuck太迷人了~~E09的BC对白太让人泪眼婆娑了~~爱BC;E11的最后相当温馨，B的笑容永远那么精致闪亮~~但不看好BD。。。E18大打温情牌，V始终那么恶心！！终于结束了，BC大势！            
(3星)	 越拍越搞笑了            
(4星)	 坚持了9个月终于演完了。我真的是一集一集追着看的。看美剧还是喜欢每周都看更新的。剧情从法国开始，在加州结束。希望他们的校园生活能多一些。讨厌D,V/N的剧情能多点就好了。charlie还挺漂亮的。我不相信B就此当上王妃。还是90210好。。。            
(2星)	 反正就是自由组合排列            
(3星)	 亲爱的BC，经历第一季的暧昧，第二季的追逐，第三季的相守，第四季的离分。还需要什么证明是彼此的one and only？            
(3星)	 这剧给我的感觉就是每况愈下。复杂纠结的男女关系，都排列组合了。。除了华丽的背景，服饰，人物，还是缺点内涵            
(3星)	 哎哟喂！            
(NA)	 最后一集中了。            
(2星)	 s04ep21，我长久以来积压的不满终于让我决定，我不能再那么浪费自己的时间了            
(5星)	 永远都会爱.. 尽管狗血. 但是经典`            
(3星)	 越来越无聊，不想追了            
(3星)	 巴黎啊巴黎----看你们穿衣服吧            
(3星)	 我居然看完了            
(NA)	 最后真虐。。。            
(3星)	 依旧的混乱，依旧的没有终结，等到秋季再来吧~~            
(4星)	 第四集剧终了.. 留下一个小baby给我们猜想.其实我觉得应该是chuck的. 我始终还是觉得BC最大.!!!            
(4星)	 第四季好看了很多啊            
(3星)	 乱啊。这季终于完了。我也要弃掉这部美剧了。            
(4星)	 虐恋。。纠结的人物关系。。期待第五季。            
(5星)	 最后一幕是B的垃圾桶里验孕棒显示两条线……难道是她要跟怀着C的孩子跟王子结婚了麽……(▔/﹏\▔)            
(3星)	 狗血无止境，编剧你辛苦了            
(3星)	 小J出现得太少了。开始喜欢BC的感情戏。            
(4星)	 第二集太让人心碎了……            
(NA)	 唉  bd 争气            
(4星)	  华丽丽，闪亮亮···            
(4星)	 这剧情越来越狗血了            
(5星)	 我都要落泪了。。这最后一集虐心的啊！！！！            
(5星)	 头一次给GG五星 总算都成熟点儿了。而且比看时尚杂志省钱            
(5星)	 棒是谁的？真有了chuck的也可以掉，真有了也可能是王子的            
(3星)	 总算看完了。            
(3星)	 如果B和C不在一起....我就不看了.....太伤，一直觉得他和她是这个混乱里唯一的爱的浓烈的一对。            
(4星)	 第四季实在是。。。不过最后一集还行。。。添加了很多我爱的法国元素。。哈哈            
(4星)	 当B同D开始联手反击的时候，我果断地无再睇落去~            
(5星)	 结局真心煽情+揪心，各种阴谋。我想念little J~            
(5星)	 GG力捧            
(3星)	 是出于惯性 才会一直追下去吧            
(5星)	 啊！结局还是这么狗血~~~早孕试纸都出来了            
(3星)	 还是等全出完再看吧，拜托别再狗血了            
(3星)	 從第一季到現在 我實在是看不下去了 帥哥美女們就是無法消停啊            
(3星)	 这一季终于结束了，哎~            
(5星)	 Serena            
(4星)	 听说GG签到第六季了啊，这剧情还能再扯两季，感情编剧您是造帮的啊            
(3星)	 终于结束             
(NA)	 剧情太无力了已经。。            
(3星)	 GG第四季也已经结束，对于这种任何两个男女都能发生一段感情的编剧虽然很不屑。但是很多控点的还是我喜欢的GG，第五季，再继续。            
(NA)	 依旧吊人胃口的结尾。            
(4星)	 gossip girl is back, and so far so good!            
(4星)	 对于整部剧，其实已经没有了太多的期待，我追着的，不过是B和C的结局。            
(5星)	    纸醉金迷。            
(5星)	 EP17，什么错都能被拍得这么温情            
(4星)	 纠结。。。            
(4星)	 life~~~~            
(3星)	 谁来解释一下最后的验孕棒!            
(3星)	 坑爹的最后一集，第五季看来要BD了！！            
(3星)	 最后一集好失败            
(4星)	None
(3星)	 编剧你不折磨C&amp;B会死啊，虐不虐啊            
(5星)	 B和C好煽情            
(4星)	 IM IN HERE 把我给煽的。。。。。还是大爱 上东区的虚华和爱恨情仇            
(4星)	 看到最后，总算有了点长大的迹象，越来越喜欢blair。另外V实在是太讨厌了！！！自以为是！多管闲事的讨厌鬼！            
(3星)	 肿么s越来越酱油了            
(5星)	 大结局非要又感人又耐人寻味嘛。。。敢不敢第五季就全部结束啊。。。唉。。。不知不知觉竟然已经追了快4年了。。。= =            
(NA)	 Happily never after.            
(NA)	 乱搞，无法想象的反转            
(5星)	 本季完结            
(3星)	 Nate的酱油从头打到尾            
(4星)	 比第二，第三季都好看些！            
(3星)	 乱            
(4星)	 唉。第二集b拖着长裙和c分手的时候居然把我弄哭了T^T            
(3星)	 虽然很狗血。依然放不下。。。            
(3星)	 我就想不通了这么帅气的NATE从头到尾的打酱油也就算了，为什么会对小黑妹如此情有独钟啊啊草！！！！            
(5星)	 为BC看GG            
(5星)	 追到现在了，我只能追下去了。。。            
(4星)	 看到现在的动力就只有BC了            
(4星)	 Blair &amp; Chuck简直了            
(NA)	 超喜欢看的 等的都急死了             
(3星)	 你到底哪辈子完结，我也可以不追你了。。囧            
(4星)	 无论如何我都是坚定不移的CB党...            
(4星)	 much better than befor，S说要是不算我做过的错事，我的人生就不剩几件事了。BC在一起才是最强大的力量，编剧永远有让情节更戏剧的本事。最后，感觉下一季Eric要爆发了，ps王子是童话！！！            
(3星)	 = =            
(3星)	 我应经不知道下一季还要不要跟了            
