http://movie.douban.com/subject/5031441/	家，N次方
(4星)	 说实话，不爱看国剧，不是战争打仗题材，就是农村题材，还有就是古装清末题材神马的，这种拍给80后90后，并且能够真正得到我们认同的剧挺少的，PS大学播奋斗那会儿，姐同样对国剧无感中，奋斗至今没看全╮(╯_╰)╭            
(NA)	 震惊啊 ！！！原来祥哥是四爸啊！！            
(4星)	 不完美的结局才是完美            
(NA)	 很好，很搞笑，稍微有点偏离实际，主题很鲜明，很喜欢。            
(4星)	 挺生活的一部剧~ 还是喜欢赵宝刚当导演啊。。。。            
(3星)	 那什么薛洋，哪捡的演员呀            
(5星)	 那结局.哎            
(5星)	 悬念....全是悬念..很不错,希望有续集,让宠物和粟子姐能走到一起!            
(3星)	 为了华子看的 不过这剧有硬伤            
(4星)	 为什么要给我留下这么一个狗血结局   玩什么无奈 玩什么深沉 玩什么大爱啊  哥不稀罕 哥就想你俩在一起            
(5星)	 我为什么这么喜欢看！！！！！            
(4星)	 都是高人！！！！！！！！！！！！！！！            
(4星)	 让文姨和三爸先离了，然后宠物和栗子结婚，然后文姨和三爸复婚，over            
(4星)	 高情商电视剧            
(5星)	 家是永恒的            
(4星)	 喜欢第28、29集栗子姐关于周浩、赵雯的话，智慧呀            
(5星)	 朱雨辰的演技大涨啊。栗子姐栗子姐栗子姐！！！！！！！            
(4星)	 少有的一口气完完全全看完的中国电视剧，摒除掉夸张的成分，它所要代表的意义积极，我可以像喜欢好电影一样喜欢。            
(2星)	 本来是为了看朱雨辰的,不过这剧情该怎么说呢.......没什么意思,也不喜欢栗子姐什么的,感觉装啊..以后少在这种剧上消磨时光            
(4星)	 看完了！剧情可以，是一部细腻的家庭感情戏。 看完总是有些感触对生活 快乐以及爱情的一些认同感 认同了要对周围的人好一些，认同了所谓快乐就是一家人永远在一起，觉得自己也应该试着去改变一些什么。            
(3星)	 爱上圆寸头            
(5星)	 被感动的一塌糊涂            
(NA)	 哎            
(NA)	 顶好看了，我冷静下来写影评···            
(NA)	 虽然结局有些伤感，但是两个人真心相印，不论结果是什么这都是最美好的了~            
(5星)	 虽然有着很多电视剧的问题。如讲的都是什么富二代啊，成功来的容易，失败都是小case。但是，这部戏剧情更好一些，很多台词剧情跟现实还是很接近的。很喜欢。            
(5星)	 感动也来得太迟了  最后一集这包袱一抖 让姐哭大惨了             
(4星)	 艺术源于生活，不过it总会高于生活的。            
(NA)	 栗子姐            
(5星)	 名字很怪异，没看前不理解。。看了发现是一部温馨、感人的家庭剧。喜欢之荔的穿衣风格和衣服，喜欢齐齐那活泼、开朗、直来直去的性格，喜欢赵雯的聪明、能干及看人的感觉。。可惜，宠物和栗子最后不能在一起。。            
(5星)	 栗子姐~~~我想你。。。            
(4星)	 30完            
(4星)	 感人的。。负责的。。过日子的家庭故事。。            
(4星)	 家庭关系不是一般的混乱            
(4星)	 又一个曹蒹葭，又一个栗子姐，此类非人乃仙。所谓伊人，都将在水一方…            
(5星)	 挺不错的，不过感觉后面没有前面好。还有那个人工受精，来的有点早！！            
(5星)	 看见吉米我顿时想上去抽他！怎么找了个这么活色生香的演员来演绎自己的本色！！！！看完觉得吉米这个角色还是很带有血性的~~~~结局很感人呐~~            
(5星)	 挺值得一看的电视剧，剧情不烂！~            
(4星)	 不管几次方这都是家。故事太理想模式了。真遗憾楚牧和薛之荔。拟制血亲你妹啊！            
(4星)	 赵宝刚导演的戏演的还可以呀            
(5星)	 某还在寻找那个真正让我魂不守舍的，能让某等待的人。。。            
(4星)	 栗子姐太强大了，无所不能啊。王子文演的齐齐太可爱了，活蹦乱跳的，完全颠覆了以前的风格。朱雨辰和白百何的演的很出色。“我贱，故我在”，俩富二代薛洋和周浩的演技是个败笔。            
(5星)	 薛之荔这个角色好。。            
(3星)	 剧情可看，对白不赖。以外的水准丢份了。            
(5星)	 太好看了。我都发围脖了。你能说不好看么！            
(3星)	 O(∩_∩)O郑书记，你看你看，内个周浩内出像不像跟我要电话的眼镜男。            
(5星)	 朱雨辰，帅~            
(3星)	 国剧比国影的可看性高。            
(5星)	 充滿溫馨與正面的信息，整個觀賞的過程中給人鼓勵與啟發，對人生充滿了期待，是一部好看的電視劇。很多人認為他的結局不太好，我覺得挺好。            
(5星)	 看完了这部剧，我深深的感悟了家庭的含义，家的内容真是太丰富了，家的真谛需要每个成员去呵护它，保护它，这样才能有快乐的家！！            
(4星)	 看到后面有点看不下去了            
(NA)	 快乐，就是一家人永远在一起。            
(5星)	 又一部一口气儿看的天昏地暗的电视剧            
(5星)	 《家的N次方》利用了三天半的时间看完了这部剧，感触颇深。家对于每个人来说意味着什么，可能是港湾，可能是旅店。有些人对家的依赖大于一切，而有些人对家的感觉却是可有可无。我们每一个人为之奋斗的人生是为了什么？大部分人都会回答：为了家！可见家的概念在每个人的心目中占据了多么重要的地位，            
(5星)	 过程很好看，剧情是不能深究的，俨然一部女权主义剧啊，女主们都强悍聪明，赵宝刚大叔天天吃饭看报纸打酱油，可是，结局如此暧昧，让人情何以堪啊！！！！            
(4星)	 我就喜欢朱雨辰，远甚于文章。            
(4星)	 还挺不错的，有温馨，有搞笑，有感动。最让人感到的是宋丹丹演的文姨这个角色，太不容易了，又那么的光芒射耀的。栗子姐、小疯子、赵芸也都挺不错的，相反男性角色就逊色了点。            
(3星)	 太久没看电视剧了，觉得挺逗。没坚持看完，因为后面有些俗套。。。            
(3星)	 看完以后喜欢宋丹丹 和赵雯 其他人都没什么特点~            
(5星)	 因为栗子姐我就给五颗星了。。。            
(4星)	 不错。              
(4星)	 结局太草率            
(4星)	 赵宝刚的电视都有着强大的台词阵容，作为一个台词控自然会看，这部还不错，只是想不通怎么找了“薛洋”这么个演员，强烈怀疑是花钱靠关系，角色既别扭又讨厌，不过我可以光明正大的讨厌他了。齐齐的角色很可爱，坦然又大方智慧，白百合也很出彩，相较那个薛之栗的传奇淡了许多，有点勉强人接受...            
(4星)	 扑面而来的现代气息            
(NA)	 前面好看些            
(4星)	 我喜欢王子文cos的砂瀑の我爱罗。。好帅好帅啊。。。。            
(4星)	 离婚，再婚，北漂，背叛，拜金，流言，友情，爱情，破产，职场，奋斗，不可能的爱。。还有豆瓣选的封面真够傻的。。            
(5星)	 非常非常的好看！            
(3星)	 我怎么就对某几个演员这么不感冒呢~~~            
(4星)	 白百何越来越美了            
(NA)	 RT            
(5星)	 短评水平太次，题材很多人没感悟吧！豆瓣都是xddxmm            
(4星)	 四星 挺好看的            
(5星)	 完美            
(3星)	 好吧。听到“哥”的时候我也有些许凌乱。我最稀翻就是里面的栗子了。懂所有的事情的同时还能纵容自己犯一些能犯的错误~~睿智、大气。            
(5星)	 尽管宝马别墅富少很脱离现实，家的温情还是写的比较现实的。另外，是女人戏吗？文楠，栗子，怪物，赵雯都很强势啊，从薛总，宠物到羊，周浩男人智商怎么都那么低？            
(5星)	 喜欢赵宝刚的风格~喜欢朱雨辰~            
(5星)	 力荐！！！            
(NA)	 温馨             
(NA)	 总是在一连串的误会之中将剧情一次次的推向高潮，怎么就特么没有阳痿啊？既没有如同像石康在奋斗中一连串的平铺直叙中又不失跌宕起伏，又没有如同No Country for Old Men一样生活化——杀手就是杀手，不可能怜悯任何人，抢劫了银行的钱不会为钱不折手段的，具体见不老歌            
(5星)	 这结尾真闹心，弄的跟泰戈尔似的            
(NA)	 栗子的悲剧            
(5星)	 不错哟。。。            
(5星)	 好久没看过这么好的国产剧了            
(4星)	 很好看，一口气看完。宋丹丹演的辣妈太给力了，我要让我麻麻也向她学习。齐齐太可爱了。宋丹丹和赵宝刚演的夫妻也很有感觉。总之，很好看。觉得这部电视剧比之前赵宝刚拍的青春好看。。。。。。。。。赵雯越看越像王珞丹。            
(4星)	 花了三天时间看完，还不错，至少剧情不拖沓。这样才是合格的连续剧嘛~            
(5星)	 家的感觉很温暖。            
(5星)	 除了一个演员是败笔之外其他都非常不错            
(4星)	 挺温暖的。            
(4星)	 赵宝刚就是来打酱油的，N的最大特点就是这几个女人            
(5星)	 不错很搞笑！宝刚老哥果然厉害~            
(4星)	 就是喜欢赵雯！OK，我是个贱人。。。。。。            
