http://movie.douban.com/subject/2210031/	仙剑奇侠传
(NA)	 林月如 。            
(4星)	 “明明三个人的电影，我却始终不能有姓名” 世上男子都是多情的，可明知不能兑现承诺心中仍有个唯一的灵儿，何必给月如“吃到老玩到老”的希望，那“莫失莫忘”也只成了月如一人独自坚守的信念。当月如在一旁看着逍遥灵儿深情对望时心里的酸楚只有阿七能明了。最爱月如阿七。伴着阿桑的歌泪下～            
(5星)	 我還記得那首歌，一次一次，歲月漂泊。。。。            
(5星)	 君莫失，我莫忘。说好要吃到老，玩到老。。没想到我已经这么老了。红颜如月，烈鞭游龙紫杉倩            
(4星)	 我想再看一遍，没看全            
(4星)	 几乎每一首插曲都好听            
(5星)	 月如啊月如            
(4星)	 没想到原来我已经这么老了……            
(4星)	 喜欢月如            
(1星)	 。。。            
(NA)	 。。。。。。。。。不用说了。。。。。。。。。。。。            
(5星)	 道的意义还是很精彩的。            
(3星)	 我的仙剑就这样……            
(NA)	 哎呀！胡歌哥哥！            
(4星)	 会留下记忆，但是要再看的话就没有多少的兴趣了，剧情一如唐人的风格及爱煽情又有点拖，还会雷人，音乐也可以，就是老师那么几首也是很唐人的风格了            
(4星)	 刚看完不觉得怎么样，现在看到仙三出来了回顾了一遍仙一的还是挺好的，每个人物都喜欢            
(5星)	 经典中的经典!!            
(3星)	 相对于游戏场景，做的好算漂亮～            
(3星)	 可恶的逍遥...            
(3星)	 最近想起彭于晏            
(5星)	 真爱贵在专挚，始终如一！            
(4星)	 神奇！            
(5星)	 把当年没看完的电视剧看完，感动依旧，胡歌的脸上多了一条疤，而我也已不再是当年那个我。爱呢？            
(1星)	 全灭的大结局，导演是神            
(4星)	 前面好看太多了            
(3星)	 拜月教美！因为地球是圆的徐锦江真有爱！哈哈哈哈！疯了疯了            
(5星)	 “情”才是仙劍的靈魂            
(3星)	 没理由不看。。。            
(3星)	 俺怎么什么都看呢？？重点是吧。。俺还觉得挺好看的= =            
(5星)	 。。。            
(5星)	 我最爱的彭于晏！！！看了六遍 百看不厌！！！            
(3星)	 女主角的臉丑的看不下去啊            
(NA)	 阿七。            
(NA)	 一个充满幻想的美丽的梦            
(4星)	 怎么觉得好多妖怪的形象都有点傻……还是游戏好。。。            
(4星)	 喜欢阿奴好唐玉小宝            
(4星)	 在电视上看到胡歌帅气的样子又想到这剧了。            
(4星)	 逍遥，灵儿            
(4星)	 六月的雨 逍遥叹 一直很安静 莫失莫忘            
(4星)	 游戏不错            
(4星)	 先打的游戏.这个连续剧其实拍的一般,没有原来的游戏好.不过,仍然给四颗星星            
(4星)	 始终如一，爱仙剑1...            
(2星)	 月如还好了……其他真的很烂            
(4星)	 在里面最喜欢的就是唐钰小宝了。            
(3星)	 三星半            
(5星)	 我的最爱，我的林月如！            
(4星)	 彩依的故事让人欣慰，独孤宇云（殷若拙的ms）是个谋财害命的老头子！            
(4星)	 其实拍的真的还行            
(4星)	 很美。            
(4星)	 超爱 唐钰小宝！！！！！！            
(4星)	 不错，喜欢！            
(4星)	 看了几集，算是大概知道吧            
(5星)	 不错            
(NA)	 朦胧态的偶像剧            
(4星)	 我爱美女俊男            
(5星)	 玩过仙剑的人必看的，觉得还很不错~~            
(3星)	 胡歌一出场特别有林志颖当年小鱼儿的味道，我一直很希望把他跟灵儿凑一起。            
(5星)	 胡歌真的是李逍遥的不二人选啊。虽然对刘亦菲没什么感觉，不过她确实很pp。            
(4星)	   这是一个时代的记忆，一个时代的初恋。            
(4星)	 第一次玩游戏是95年，第一次看电视版是2004年。仙剑，不可不记录。            
(4星)	 喜欢灵儿的我，这里居然喜欢月如            
(NA)	 好看            
(NA)	 你看。            
(4星)	 这个我居然忘了钩了~            
(3星)	 还行            
(4星)	 林月如，赵灵儿，李逍遥，阿奴，阿七            
(5星)	 个人很喜欢！觉得逍遥和灵儿都再适合不过了～～总之当时看的时候有种眼前一亮的感觉！对了对了，差点忘了，超级超级喜欢唐钰小宝～～～            
(4星)	 喵喵~胡歌还是很帅的。。。            
(4星)	 很喜欢李逍遥，也很喜欢胡歌演的李逍遥，于是爱屋及乌及屋再及乌            
(NA)	 真的，我喜欢里面的所有，我很喜欢，看了N遍了，永远不会感觉腻的，顶~            
(NA)	 除了刘亦菲其余的都演得好!            
(3星)	 太拖沓了            
(5星)	 月如万岁            
(NA)	 最爱.            
(NA)	 最近又看了下，好怀恋…高中那时看的了，刘亦菲大漂亮            
(3星)	 刚刚知道要拍仙剑的电视剧的时候主角是个名不见经传的上戏毕业的黄毛小子，对胡歌非常不以为然，但是看完以后就喜欢上了胡歌，的确是个不错的偶像，在这部戏里除了安以轩和彭于晏还不错以外，其它的人现在看看都不顺眼了反正。以前玩过仙剑的98柔情版，所以情节上还算吻合，现在仙三也出来，期待胡歌            
(5星)	 为什么一定要尊重原著。叹            
(5星)	 胡歌真好看            
(NA)	 平共处            
(5星)	 李逍遥。你是我永世的眷盼。            
(5星)	 这是一部电视剧            
(5星)	 凄惨感人的结局~            
(NA)	 偶说过很多次了，偶不喜欢刘亦菲。尤其不喜欢她饰演了我超级喜欢的灵儿。。。            
(3星)	 古代传奇类的故事还是不太适合我。。。            
(5星)	 劉亦菲的純美+胡歌的帥氣+劇本棒+演員豐富=好戲!            
(4星)	 正是这部电视剧让我爱上了关于仙剑的一切，不过，电视剧与游戏讲述的并非是完全一样的主题。但两者对我来说都很美，尤其是音乐，是仙剑的特色！            
(3星)	 喜欢它主要源于游戏情结，其实仔细分析觉得游戏的主要人物给电视剧都塑造的有点歪曲：李逍遥太不讲理，赵灵儿太柔弱，林月如太野蛮（总之都有点过头了）不过胡歌还是蛮帅的！特别特别爱唐钰！！继程颢之后的第二大好男人！！            
(4星)	 本人觉得刘品言在里面很可爱的            
(5星)	 大爱。            
(NA)	 不知道，一直很忠于这部电影            
(5星)	    爱的最高境界，是默默的奉献，是伟大的付出，更是无私的成全！  　　当月如（安以轩饰）在千钧一发的时刻猛然将逍遥和灵儿推向安全的所在时，我清楚地看到了以轩脸上那极具震撼力的笑容：释然而无悔，似在默默地祝福，又像陶醉于最后的满足；然而诀别的悲情，也正穿透这凄美的笑，如利剑般刺痛着每一位观众的心。“吃到老，玩到老”，逍遥和月如这个朴素则感人至深的爱情承诺，在迅速插入的回忆片断中闪现，却又那么快、那么突然地回到了现实，让人在潮潮的感动涌上心头的瞬间，再也无力挽留那段值得追忆的往事。              
(NA)	 三年前通宵看完的。            
(5星)	 那时的痛苦印象深刻            
(NA)	 之后就开始喜欢游戏啦            
(5星)	 不得不看的电视剧            
(NA)	 哎……可惜了一个美人啊，末了死了……            
(3星)	 问情不错，+1星吧。。。            
(5星)	 很喜欢~~~            
(5星)	 追忆那些不知疲惫疯狂通宵熬红眼的日子 。。。。。。            
(3星)	 我比较落伍，是因为电视剧才迷上游戏的...            
(NA)	 连夜看完            
(5星)	 我们的道            
(NA)	 灵儿 不用说 一直是我喜欢的尽管刘亦菲现在的发展趋势不是我喜欢的她和逍遥哥哥,以及月如 吃到老 玩到老平凡中的惊天动地还有我超爱的唐钰小宝 彭于晏记得看恋香时 他就刻在了心中.这次 他仍是那种感动中的让人喜欢.如果可以 我也一定会说 我要嫁给你.最后 就是想要玩那部游戏的心情,好想啊,当初陈淑芬 平凡为游戏画画的时候就了解到了.只不过那是之后新一部吧.不了解游戏 真是遗憾.            
(4星)	 重温DOS时代RPG之最，在剧情上改动不小，较之原作略逊一筹            
(4星)	 已经不错了挑剔就是跟自己过不去            
(5星)	 好感人            
(5星)	 有着仙剑的底子垫着，这部仔细看过一遍后觉得在国产里算是很不错的一部了，最后更让我喜欢上了林月如这个角色。游戏一直都没有玩通关，希望有机会可以通一次。            
(4星)	 还是游戏最经典~唉~~~~            
(4星)	 不记得先游戏还是先剧了~ 仙境~            
(5星)	 如果说很固执地喜欢一部剧，是不是有些原因的呢。反正看一次就感动一次，奇了怪了，不就是一部游戏改编的电视剧么，哎~可是偏偏喜欢了，真唠叨。最后念叨一句重要的，音乐真的太好听啦            
(3星)	 只是为了唯一玩通关游戏而看的。            
(5星)	 让人徘徊不定的感情,揣测至今            
(NA)	 喜欢            
(5星)	 让我又想玩这款游戏            
(4星)	 认识了小宝            
(4星)	 没玩过仙剑，不过电视剧的情节挺好，喜欢这部电视剧中的安以轩。            
(4星)	 还是游戏内的剧情更感人 支持仙剑~~ ^_^            
(NA)	 被名字骗了            
(2星)	 太令人失望了            
(NA)	 会为月如心疼            
(NA)	 永远的回忆...            
(2星)	 男主角跟游戏人物太像了            
(NA)	 感动……但不如游戏经典……            
