http://movie.douban.com/subject/4294119/	婚姻保卫战
(4星)	 台词写得不错，挺逗乐的，演员也都是久经考验，贫的起来，至于故事是不是真实是不是贴近生活，倒没那么重要，本来嘛，就看一个乐子，不错。            
(4星)	 结局很美好            
(1星)	 贫嘴贫至无聊，夫妻间说话有这样的么。玩王朔20年前剩下的，有意思么            
(4星)	 喜欢的风格            
(5星)	 台词挺逗，演员演技挺好而且女的靓男的帅，情节挺饱满而且比之《奋斗》逻辑合理性大大增强，你们还想咋地？            
(3星)	 植入广告多得吐血，消磨时间的片~            
(5星)	 是赵宝刚没错            
(4星)	 爱是理解            
(NA)	 哈哈哈            
(NA)	 还是觉得奋斗更真实些~            
(4星)	 好看 嘻嘻             
(3星)	 整个剧还是偏向于美好了            
(5星)	 funny!~ very nice            
(4星)	 有时间我会坚持把这个看完的，虽然我已经知道结局了。            
(5星)	 决定再看一遍            
(4星)	 黄磊的徐小宁很不错！人什么时候活明白就是最大的成就了。            
(4星)	 多一分包容，多一分乐观            
(NA)	 帅气 温馨            
(5星)	 嫁人就嫁许小宁            
(5星)	 很棒！            
(5星)	 宝刚哥            
(4星)	 大爱···小宁···            
(NA)	 喜欢许小宁和兰心，可是还是觉得有点不现实。哪有这么好的男人，这么和谐的家庭。            
(5星)	 噗 赵宝刚就是内地吐槽剧的鼻祖            
(5星)	 还不错            
(NA)	 我还真觉得这就是一部耍贫嘴的电视剧.真正的生活不是这样～            
(4星)	 徐小宁太有才了~            
(NA)	 在娘身边瞄两眼            
(NA)	 婚姻需要保卫，才能被守住~~            
(5星)	 跟着我妈断断续续的看了一些……感觉台词是亮点，而且感觉马伊琍有点像明步酱啊~            
(5星)	 这部连续剧不像以前的家庭剧那样又哭又自杀的，整部电影的气氛和欢快，台词也很精髓~~~值得一看~            
(4星)	 很喜欢~            
(5星)	 台词很有哲理......            
(NA)	 佟大为又进步了.还是我更喜欢他了.(我一般不发啥评论,因为也没那资历.只是说我自己想说的哈.)            
(4星)	 台词，徐小宁，是本片的亮点，恩，批阅完毕            
(NA)	 感情走向还真是看如何解决中间出现的问题             
(4星)	 N年没有在看中文的电视剧了，这个还真蛮好看的            
(4星)	 还是有营养的            
(4星)	 夫联和妇盟，主席同志好~~            
(3星)	 我想结婚            
(5星)	 现实题材的家庭生活剧。有启发有收获。            
(4星)	 郭洋李梅一家演的很真实，像许小宁这样的，估计现在已经不常见了吧？老常一家最假，甚至他女儿小小都很假……最后搞的跟陈梦好似亲姐们儿似的……虽然台词让人感觉像是背出来的，不是自然流露，大段大段的经典台词脱口而出，让人不禁感叹这人得多高素质才能说的出口啊~但是很多很多道理还是值得借鉴的            
(4星)	 电视台又轮番播。剧情很小资。看台词吧，相当于几个郭德刚了。和奋斗是真像            
(5星)	 夫联&amp;妇解 比奋斗有劲多了            
(4星)	 我爱黄老师~我就爱~偏爱            
(4星)	 台词还挺好玩的~黄磊大叔很可爱呀            
(4星)	 结束镜头太不环保了昂。            
(5星)	 不可多得的一部比较耐看的家庭伦理剧，编剧的功力很深厚，这是我最近受柏邦妮顾小白刺激之后又一次对国产编剧产生了信心~！            
(4星)	 浓缩的中产阶级生活写真。            
(3星)	 赵宝刚的风格一如既往，青春而又带一些幼稚和不成熟，吃饭时候可以作为背景看看。            
(4星)	 呵呵，台词很溜            
(4星)	 就爱看人贫！            
(5星)	 台词太给力了！那叫一个痛快。虽然不少人说它太贫了，但我觉得这就是赵氏剧的一特色，不就是冲着这来的吗？不贫也没人看了啊。嗯关于剧中角色，我都爱，大家都是通情达理的好人。本来是四颗星的，为了许小宁再加一颗小星星，让我憧憬一下未来有个王氏煮夫许小宁的美好生活吧~^^（我妈就喜欢许小宁夫妇            
(3星)	 为了典型而典型            
(5星)	 说话太经典了……            
(4星)	 在婚姻里，每个人都认为自己是对的，而另一半永远都是错的。总是要把自己的观点强加到别人身上，导致婚姻的破裂。典型的赵宝刚风格。            
(4星)	 吵架这些台词怎么就那么熟呢            
(4星)	 很搞笑啊               
(3星)	 怎一个贫字了得            
(4星)	 这个电视剧，我只断断续续的看了一些，从无数不多的一些内容，足以看出淘宝网与中国平安对其赞助力度之大，因为淘宝与平安的植入式广告有着较高的出现频率。昨天，我们开会，讨论营销问题，就是从这个电视剧开始的。            
(4星)	 很好看，一整个歪理加有组织有纪律婚姻大杂烩，刚看完最后一集袁立内一句杭州话我们全家都打了个激灵            
(4星)	 佟大为黄磊我喜欢，贫的我乐，于娜其实可以成材的            
(3星)	 大满贯的结局很无聊            
(5星)	 好的婚姻是需要两个人的共同努力 共同呵护 亲爱的我们一起加油哦            
(4星)	 马伊琍啊马伊琍，袁立啊袁立，你俩演得真好~孟广美演这么个角色活生生让我从中意你到讨厌你。。            
(5星)	 统一意见是，找老公要找徐小宁。分歧意见是，看完之后对婚姻产生恐惧~！            
(NA)	 嘿嘿 一堆搞笑经典段子~            
(5星)	 接受了超前的教育，看到离婚没离成特想哭            
(3星)	 赵宝刚也学会用预告片骗人了            
(NA)	 值得看，就像照镜子            
(NA)	 拍得有点刻意，不过里面一些关于婚姻中的问题还是很现实的，看看也学习学习，有句话特别感动， 夫妻之间的争斗没有输赢，只有两败俱伤。婚姻的确是门很难的学问。            
(5星)	 看完了，有悲伤 有向往！很向往小2口过日子！可是当真在一起的时候 看他们没完的吵架就又不想了！            
(4星)	 这部剧再一次证明了孟广美一脸小三儿样！！！            
(3星)	 看完啦看完了。。。就依结局而言：本片，一胡二闹三胡闹，最后那一幕，教唆广大群众破坏环境！。。尽管如此。。还是得说句公道话，嗯，台词不错~            
(4星)	 黄磊演技超棒，爱死他了~~简直把许小宁给演活了，喜欢兰心和许小宁这一对            
(4星)	 如果片里面能少一些日系汽车以及某些品牌的饮料广告就完美了。            
(5星)	 肯定有不少人看完 心里不平衡的            
(5星)	 第一次主动看的大陆电视剧            
(5星)	 台词太精辟了而且字字珠玑，尤其体现在吵架的时候，文化水平跟不上还真吵不下去，看着郭洋和李梅针锋相对那台词我连消化都来不及，感情都在辩论队里练过？还有看到了马伊琍演到伤心气愤忍耐到极致那咬着牙说话的一幕，真揪心哪！比起大多数人来他们吵架的思路够理性了，可还是不得不用吵来交流~感慨~            
(4星)	 就喜欢啰里吧嗦，胡侃乱贫的调调儿。。。8过确实没奋斗经典。            
(3星)	 三个大马猴严重降低了此片可观赏度            
(4星)	 每个男人都应该有一个许小宁一样的朋友            
(5星)	 偶的黄磊~~            
(4星)	 今天碰巧看到个大结局。之前也零散看过几集。感想就是只要两个人想要维持好关系，再加上朋友的一点建议，一切都不会太晚。关键是要找到对的人。            
(5星)	 一步不错的电视剧...休闲看挺好的            
(4星)	 他们吵起架来可以连续说一分钟都不带停的 太考验肺活量了 很真实 有的候保护不了别的只有自尊            
(2星)	 看不看..就那么回事儿吧            
(5星)	 还没过瘾呢就结局了。            
(4星)	 还行吧，里面关于家庭和婚姻的言语挺多，挺强大~            
(NA)	 沉下心来好好这部片子，会发现很多很多东西，是你知道但是想不到的            
(4星)	 最近的几个国产剧都还不错。可这个语言太书面化了，不自然            
(4星)	 男女关系如此这般放之四海而一同。            
(NA)	 有时郭洋和李梅太矫情，还是喜欢许小宁！！            
(4星)	 找个许小宁式的老公！！！            
(5星)	 顺溜儿的台词，很是生活            
(3星)	 本来想给四星，因为李梅减一星吧，个人喜好不同，我特受不了李梅这种咄咄逼人的女人，对她为了自己的发展耍心机把老公关在家里作煮夫的行为也不能理解，我也觉得女生当自强，但她有点太自私了，只考虑自己不考虑别人感受，郭洋犯错在一定程度上也是必然的            
(NA)	 台词有点拧，大团圆结局            
(2星)	 如果没有徐晓宁，一集都不会看            
(4星)	 三家人的感情让人羡慕            
(3星)	 一群个性男+一帮以控制男人为乐的伪女权~现实中没那么极端的组合吧   PS. 喜欢猜忌的女人多半是出于不自信，如果真的框不住自家男人，就算把他当个金丝雀养起来也没用            
(4星)	 显然是电视剧，所以放大了好多小细节，虽然是各种极端的组合，不过才让人看得清楚，我挺喜欢的。            
