http://movie.douban.com/subject/1395471/	实习医生格蕾 Grey's Anatomy
(4星)	 我最喜欢的美剧。贡献了许多泪水。            
(5星)	 大爱            
(4星)	 已经S5了，继续追            
(3星)	 不知道在米国为何收视率如此之高。。实在看不下去            
(4星)	 第一季不错看~主角无爱。。。            
(NA)	 真喜欢啊，所有的对话            
(NA)	 打算在年末好好欣赏的一部美剧。。。。。            
(4星)	 虽然没全部看完   但是 挺不错 很喜欢            
(4星)	 有段时间，挺着迷。不过似乎是美剧的共同特征，编着编着，就没有味道了。所以不能看太多，适可而止。            
(5星)	 终于有部不那么沉重的好看美剧了。            
(2星)	 ep1: A&amp;B  C&amp;D  E&amp;Fep5: A&amp;D  C&amp;F  E&amp;Aep11: A&amp;F  C&amp;B E&amp;Depn: ($%)_^) &amp; (*()#*_%)基本上比高考排列组合题复杂那么一点点            
(NA)	 喜欢Christina，第四季开始就没劲了            
(4星)	 男人和女人，女人和女人，男人和男人。。。美剧和韩剧之间的区别在于，韩剧只需要看第一集和最后一集便可理清人物关系，而美剧会让你随时都收获意外。。。            
(3星)	 没看完            
(5星)	 生死的瞬间往往更有真挚的感情。活在那里的人，虽然乱，却依旧温馨            
(5星)	 很喜欢，更好的了解医生这个职业            
(5星)	 近幾年美國最紅的醫學影集，必看！            
(3星)	 睡来睡去            
(4星)	 最爱的Burke,Addison都走了            
(NA)	 偶的最爱            
(NA)	 我觉得这部剧相当好看，不知道为什么，没人要跟我一起看。            
(5星)	 高一起开始看 陪伴了我七年 最爱的美剧 没有之一 曾经因为这部剧想要当医生 终究还是没有缘分            
(4星)	 相比house而言 病例除了故事离奇外没什么亮点 而且人物关系混乱            
(4星)	 值得一看~            
(NA)	 看到了较于我所处现状而言理想的医疗设施跟制度            
(3星)	 变成琼瑶剧了            
(5星)	 剧情好，演员好            
(5星)	 次爱~            
(5星)	 每次看这部剧都从心底里涌起无限的勇气，仿佛想要学习他们为了自己的理想不顾一切的奋斗，不论遇上如何奇怪的病症，都永不妥协的信心！            
(5星)	 背景音乐很棒~            
(5星)	 目前为止看的最全的一部美剧了，可能是因为mitch推荐的原因，也可能是因为已成了惯性            
(5星)	 就爱这一部医务剧            
(5星)	 非常好看！！            
(3星)	 When u kinda grown up in hospital/lots of doctors around.   Grey is just not that interesting             
(5星)	 这是我最喜欢的美剧!            
(3星)	 喜欢的人：addi，burke都走了；yang，callie的戏份少了，后者还被写成了les。。。前两季还不错，可以给四个星星，第三季开始就弱了，综合只给三个星星。            
(NA)	 发生在忙碌的医院的感情与责任的错综~阶段性的发展/            
(5星)	 喜欢Mark             
(3星)	 不是我的菜            
(5星)	 第七季 每周四晚9点            
(NA)	 严肃            
(5星)	 最爱之一            
(5星)	 真好看            
(4星)	 不追了，搞不懂摸不透的美式感情~~            
(NA)	 不想看了            
(NA)	 看好几遍了            
(NA)	 非常非常的喜欢，尤其喜欢黑人医生            
(5星)	 乱是乱了点，满吸引人的            
(5星)	 学习英语不错的美剧，，，就是专业名词多了点。。。            
(NA)	 我爱YANG            
(5星)	 我的TOP ONE            
(5星)	 等待我的McDreamy啊，花痴ing            
(5星)	 用简单句阐述的哲理哈            
(5星)	 !!!fav...            
(5星)	 我认为最好看的美剧 有几集拍的让人拍爱叫绝 医院在最靠近死亡的地方发现最真的人性            
(5星)	 最喜欢的mirrand&amp;yang            
(NA)	 终于看完第四季了，知道什么叫性感么，就是色迷迷的看对方。。            
(NA)	 第六季开始不好看了            
(5星)	 情感纠葛            
(4星)	 这个医院简直太八卦了。。。不过好喜欢cristina&gt; &lt;            
(NA)	 太经典了哦            
(NA)	 很纠结            
(4星)	 用一个个故事串起一个个人生，有时候不可理喻，但这就是生活。里面有些故事有些话还是很感人的，也有些启发，很多音乐和歌曲很动人，也偶尔听过几首熟悉的，也有叫不上名字的。总是那么让人动容。            
(5星)	 还我Geoge！！！            
(NA)	 超级喜欢的一部美剧            
(4星)	 不必英雄差啊            
(3星)	 个人觉得有些地方太狗血了            
(4星)	 前三季还好好看，最喜欢第一季，第二季虐，第三季乱，第四季不行了，快进。。。反正这部局最好的运用了排列组合            
(3星)	 一直有追，但不喜欢Grey，神神叨叨的，烦这女人            
(NA)	 全部看完的一部剧～太棒了～            
(5星)	 好看哇            
(5星)	 医人当自强            
(NA)	 dr.mcdreamy,dr.mcsteamy...以及 dr.mcswimmy!!            
(5星)	 格蕾的逃避与成长            
(NA)	 很喜欢的  喜欢人物内心的分析和高超医术            
(5星)	 第二遍看完，关于感情关于友情~还挺深刻~总之好看！放下是决策失误~继续跟进！            
(NA)	 十四推荐看的。不错呢            
(3星)	 不太喜欢看人做手术            
(5星)	 我喜欢DR. BURKE  可惜呀。。            
(4星)	 蛮不错的美剧            
(NA)	 Grey就是我~~呜呜            
(4星)	 Grey的眼睛像只属于精灵            
(3星)	 虽然从头到尾看完  却找不到我喜欢的元素——第五季有了  Rome里的硬汉和要强的Cristina Yang.  Just wait.            
(5星)	 爱情的沉浮，事业的忐忑，谁能真正面对现实，梦想和自己呢？            
(4星)	 想做外科的都应该看.手术拍得很干净            
(5星)	 启示录            
(NA)	 我爱呀我爱呀我大爱呀~            
(5星)	 i like doctors            
(5星)	 绝对值得一看            
(NA)	 曾经的最爱，但第四季，……看我还能坚持多久吧            
(4星)	 不多见的短小精悍的美剧~名气很响的～很久之前看了前5集～但是人实在太多看得我头晕～今天一气呵成看完了～还是蛮不错的～很紧凑～            
(5星)	 很有人性            
(4星)	 医生也感性  医生也疯狂            
(NA)	 不错的剧，看了四年了，在我看过的剧榜上排NO.2！            
(NA)	 喜欢 沉溺中...            
(3星)	 人物关系无限复杂ing....            
(4星)	 越来越没意思了            
(NA)	 最爱的美剧            
(4星)	 压力可以将人塑造成各种形态，如果我也是外科医生，那我一定像克里斯蒂娜，看到怪异病患就会兴奋的那种            
(1星)	 superficial            
(NA)	 看过3遍            
(3星)	 Funny girl and handsome doc~~            
(5星)	 强推！！除了男一女一，其他都好可爱！！！！            
(3星)	 冲着第四季才要看的，偏偏没买到---I GET IT！            
(NA)	 Mcdreamy~            
(NA)	 我的最爱，可惜最近停播了，等到九月咯            
(5星)	 一二季最精彩            
(5星)	 女主角要是再年轻一点就好了            
(NA)	 除开关系太过复杂以外，其他都还好            
(5星)	 混乱的 坚定的            
(3星)	 不喜欢男女主角。虽然情节还不错。挺喜欢izzie的。不过不喜欢演员。            
(5星)	 很好看            
(5星)	 爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱爱绝对爱            
(NA)	 太乱了，要充分利用每个演员、每个人之间都有关系的样子，不能理解            
(4星)	 每一集都有人死 让我很受不了            
(5星)	 最近的剧集有些拖沓            
(5星)	 遗憾burke退出            
(NA)	 从不喜欢，到很喜欢，再到无所谓．不知道以后它会给我带来什么感受．            
(NA)	 最后泪流满面的结束了            
(5星)	 超喜欢！！            
(5星)	 会忍不住一直看下去~            
(3星)	 其实是看了一部分，个人感觉而已            
(5星)	 严重推荐！！！！            
(5星)	 买了，不错            
(NA)	 医学 感情纠葛            
(NA)	 大爱~            
(4星)	 只有前3季好看，burke走了也就不看了            
(3星)	 不怎么喜欢Grey啊，这人物太简单了            
(5星)	 big love~~~~~~            
(5星)	 Maybe the rules of intimacy are something you have to define for yourself...P.S. 我爱那个片头~            
