http://movie.douban.com/subject/4189694/	公主嫁到
(4星)	 最后 龅牙女说 我有小小钟意你             
(2星)	 终于看完了……到23集的时候整个变成还珠格格了……            
(5星)	 时不时的就rap了。。            
(2星)	 刚开始还蛮啧劲的，到后来各种浆糊，最后反而觉得还没有宫心计好看了。。。            
(3星)	 无聊娱乐下，不错。            
(3星)	 还行 一般            
(4星)	 终于不圣母了            
(5星)	 TVB重归的轻喜剧~神采飞扬的昭阳公主~~            
(3星)	 前几集还蛮有意思的。但是实在不喜欢钟嘉欣。马国明倒是很可爱。没想到萧正楠已经沦为小绿叶之流。            
(NA)	 果然是宫心计2            
(4星)	 每次看见韦贵妃都想抽她……囧            
(4星)	 老天保佑四德一定要跟剑雄哥在一起，马国明一定要和银屏双宿双飞啊。            
(3星)	 俺只是来复习粤语的....比较喜欢丁家...金家XX精神真是==!...那个钟嘉欣出场觉得特别古怪....唉            
(3星)	 其实有点无聊。            
(4星)	 后面的情节老的不能再老了，还是给4星吧，谁让我喜欢TVB呢            
(3星)	 前几集很有意思 后来就无趣了            
(3星)	 追剧看到2 有些地方很像闹剧 希望下面会更精彩~            
(3星)	 不要再拍手了！好吵！虽然很红，但不算好。            
(4星)	 还不错啊...            
(5星)	 挺好看的            
(3星)	 TVB 不解释 虽然没有了黎姿的TVB感觉像是鸡肋 但仍然还是有一定的吸引力。陈。豪的古装为啥那么丑。越来越不好看了，但仍比台湾偶像剧好看多了            
(2星)	 一些台词和剧情不得不说太牵强了            
(4星)	 终于追完了，可以安心复习了            
(5星)	 皆大欢喜，心情大好            
(3星)	 TVB的劇怎麼一年沒一年好看吶...            
(4星)	 老少咸宜。食饭必备配餸~            
(3星)	 喜剧来着，看开头就知道结尾，不知道为什么TVB现在好喜欢在剧中加句常常念的台词，教育人向善也不用这样啊            
(4星)	 好有爱~            
(4星)	 一集的内容太少,有点言之无物的感觉,但是当消遣的来看还是蛮不错的喜欢佘诗曼            
(3星)	 OK吧，蛮好笑            
(4星)	 挺有意思~~学习粤语            
(3星)	 不想看下去了，感觉不好看，虽然我只看了三集，里面的演员也都很喜欢，但就是不想看下去了，除非有人告诉我这剧还蛮有新意后面会好看的，那我就看看，三十集，哎，别开玩笑了            
(4星)	 個TVB的小盆友實在長得特難看來。。。            
(NA)	 真欢乐……            
(3星)	 总觉得它在讽刺什么，从“守望相助”到“山无棱”            
(3星)	 挺傻的，不过还算热闹，主要是冲演员看的啦            
(3星)	 弃此剧`            
(2星)	 不怎么好看            
(3星)	 没啥感觉啊            
(3星)	 港剧越来越堕落了……只是不给人添堵的水平罢了            
(4星)	 公主嫁到好欢乐哈~~            
(2星)	 假得不行，有老肿嘉欣这个女吴尊和佘屎曼抢公主之位老子只想撞墙啊！！！            
(2星)	 宫心计2，三好除掉金铃后开始作威作福……            
(5星)	 准备换换口味            
(2星)	 昭阳啊，咱和银屏搞les算了，不要理金家那群傻逼了！真是受不了（搞笑满分，佘诗曼在里面扮相不错，女演员都不错，马国明再次成为亮点，还有最后就是可不可以不要再看到陈豪演这种角色啊真正一个面目可憎啊！黄浩然这个帅哥也毁了，关菊英不适合演太正面的角色啊！萧正楠有潜力）            
(3星)	 之前看了10集，实在看不下去了。拖到现在不想补了。。            
(4星)	 溫暖的大結局            
(3星)	 还行，搞笑            
(2星)	 阿佘乖~~~     金家精神嘿求SB！！            
(2星)	 第八集弃            
(2星)	 芥末说吧……现在TVB的电视剧主要是给师奶看的，所以你压根不用思考，跟着编剧走就对了，所谓的宫廷斗争就是一些女人连群结队地吵一下架，我这种对肥皂剧感冒的活该被『雷』啦。            
(3星)	 好欢乐呀 o(∩_∩)o            
(3星)	 没有公主的日子不搞笑啊            
(3星)	 退一分            
(2星)	 演员都是那些人，就是还搞笑，还好吧            
(3星)	 去年的宫心计看了一半就没看下去，剧情真的是浮于表面。这部胜在看得轻松愉快，不过真的很厌恶TVB那表现团结一条心说什么口号一个劲儿拍手的做作情节，台词还整天来个押韵！一两次尚可，经常这样就很脑残了。            
(3星)	 编剧的押韵太厉害            
(3星)	 也没什么好剧，先追在说吧            
(3星)	 么宫心计好看 有点戆            
(3星)	 某些桥段大家一起拍手叫“金家精神，XXXX”的时候，我真的觉得又假又牵强。= =！            
(3星)	 看完再说！            
(4星)	 我俗气            
(3星)	 看了前五集，实在追不下去了。也许是我笑点太高了，觉得演得很做作。            
(3星)	 看不下去            
(3星)	 越来越扯。其实罗大人还是挺不错的。And，有小小感人。最后，超级爆笑！            
(3星)	 家好月圆+宫心计            
(3星)	 有点傻~比较喜欢出现恶搞影射宫心计的台词~            
(4星)	 挺好玩~~//从开始的闹腾到后面的泪点，在如今每况愈下的TVB里，已算上乘之作~~还是很挺阿佘和阿Mo的~~            
(3星)	 就是那些套路那些人，但还是很想看            
(4星)	 看完了,挺搞笑的,剧情觉得也还是那种很老套的,不过,网上评价说很搞笑,现在的生活压力,还不是要轻松点的剧,看看吧,哈哈            
(3星)	 老实说三公主和驸马会不会甜蜜过头啦，有点噁，不过喜欢陈豪的演出~ 被他深情的样子煞到了科科            
(4星)	 阿佘还是这种角色讨喜。。。            
(2星)	 温暖            
(4星)	 其实也不错。看着高兴就成。            
(5星)	 好笑！            
(5星)	 刚开始港式幽默不大喜欢，后面越看越好看！~            
(5星)	 蛮好笑的            
(3星)	 冲着阿佘看的，剧情小失望，看到第六集有些耐不住了。 宫心计2 的噱头不错，演员的表演也不错。小打小闹里不乏温馨的情节。三颗星。            
(NA)	 阿扎，快看！很好看！            
(4星)	 搞笑,力不牢            
(2星)	 第一集几好笑，看走势吧，狗血的话就只能三星了            
(2星)	 后面没看            
(NA)	 前面有点趣，但是有点看不下去了欸= =            
(4星)	 人生天天如此 好似天天过年.            
(NA)	 恩~^-^正在看~这是一个很有教育意义的感人的喜剧片~            
(4星)	 喜欢阿佘&gt;&lt;其实剧情普通好俗不过看得人开心是真            
(NA)	 满眼都是金晃晃的，晃眼！有点醉打金枝的模式，但是胜在很搞笑。            
(3星)	 耀眼的金黄色            
(3星)	 正在追~~~            
(4星)	 很多剧情如预料，老套却依然津津有味，很好很完美，向往的家庭。            
(3星)	 大部分演员是《宫心计》中的，不过这个连续剧比较戏剧化，看起来比较轻松。            
(3星)	 看到公主和驸马在狱中拍手那段，飙泪啊~~~            
(3星)	 开始挺讨好我的，还蛮好笑。可是避免不了落入俗套。以及，我终于承认陈豪演技不错。            
(4星)	 我觉得还不错的。            
(4星)	 不错            
(3星)	 后面情节太拖沓...            
(3星)	 就是一部喜剧，嗯哼，但是更像一部舞台剧，嗯哼嗯哼            
(3星)	 我好像没看完。            
(4星)	 笑笑更健康~~我就喜欢这结局~~            
(NA)	 不带任何期待的习惯性去看看吧。            
(4星)	 TVB啊以后还是拍喜剧吧~~~            
(5星)	 终于完结 最后那情侣装太逗了            
(3星)	 片头曲很好听            
(NA)	 爱情是磨砺出来的，天道无亲，常与善人。            
(4星)	 笑点啊            
(4星)	 阵容强大 内容搞笑            
(4星)	 卡司，笑料，创新，台词。缺剧情。            
(3星)	 很搞笑也很老套的一部剧            
(3星)	 惊喜不多，少少感动            
(3星)	 一般般            
(5星)	 港剧实在太虐了 什么苦中一点甜            
(4星)	 很甩！            
(3星)	 爆笑。            
(4星)	 结尾竟然被感动哭......消谴娱乐切勿当真.            
(4星)	 不太喜欢佘和钟，但是我为什么会看呢，胜在喜欢那个氛围啦，还有男主和其他都喜欢~            
(4星)	 simple but relaxing~            
(3星)	 前面还行，后面就是一部传统的港剧            
(3星)	 太欢乐了            
(5星)	 俏皮的公主，还不错            
(3星)	 23 - 32大结局            
(4星)	 终于看完了……还给老娘哭的要死要活……扶额…… 【 那个“阿史那沙苾”太给力了 】            
(NA)	 一套一套的词儿，不过我总算是耐着性子看完了            
(3星)	 别人都说佘诗曼很丑，公鸭嗓啥的。但是我还真挺喜欢他的。            
(3星)	 tvb还是擅长搞笑的。比宫心计高了一个档次 目前来说在3分之列            
(3星)	 才看了2集,很搞笑,会想看下去            
(3星)	 阿佘演得好得意~            
(3星)	 大团圆的结局虽然让人很开心，但怎么感觉有点像脑残的台湾偶像剧。。。            
(3星)	 三星半，确实比宫心计要好看，可惜是群戏，应该再加强点主角的戏份。PS：万万要看粤语原版            
(3星)	 SOSO            
(4星)	 比宫心计好很多。。虽然比较NC。。除了恶心的吴四德。。其他人物塑造的都不错。。大家都很卖力的搞笑。。不过那个金家精神实在恶心。。            
(3星)	 众所周知的Happy Ending 坚持看完了            
(3星)	 陳豪好傻啊...為什麼沒有鄭嘉穎...            
(2星)	 无聊，搞笑都没有意义，乏味的傻笑而已，浪费生命            
