http://movie.douban.com/subject/4894070/	黎明之前
(NA)	 他留下来真是可惜了呀，不知道有没有被红小兵弄死，饥荒饿死，宝马压死，奶粉毒死：（            
(5星)	 个人认为波叔把海清头摁下去那镜头很喜感            
(4星)	 我爱吴秀波我爱吴秀波~~            
(3星)	 恐怕不能说超越《潜伏》吧，从开头剧情就很牵强了，经不起推敲，其他的就不说了！            
(5星)	 我看过的最好的谍战剧。            
(4星)	 和《潜伏》一样，是一部心理描写非常生动的谍战片。            
(5星)	 大爱吴秀波!            
(4星)	 因这部剧喜欢上一个演员，吴秀波            
(4星)	 看介绍，很多人说比《潜伏》好看，其实我个人比较喜欢《潜伏》，或者是因为于思成的沉着镇定是我一直很欣赏的。片子的结尾是高潮，点睛之笔，让人不能不佩服水手的谋划之高。很难有片子，可以开头平平无奇，结局高潮迭起。            
(5星)	 确实够惊心动魄，编剧不错            
(5星)	 这一切就像是一场赌局,筹码就是你的生命,而我是你的入场券...            
(5星)	 节奏非常紧凑 编剧功力很强 没有看过潜伏 没有可比性 吴秀波真是帅呀 很少能一下看完这种片 希望好剧多多涌现             
(5星)	 国产剧里有且仅有的几部可看剧目。其实我想打4.9颗星，那些经不起推敲的细节啊，必须要扣去0.1分啊~            
(5星)	 非常打动人            
(5星)	 中国式美剧，中国电视剧水平的确提高了            
(5星)	 同学介绍我看得，很好看就爱看这种谍战悬疑片，评论都说有美剧风格。            
(4星)	 把美剧带给了中国老百姓，又有一些中国人的感情戏，还不错            
(4星)	 不经意的一次转台，竟被这部片子吸引。为了同一个目标，总有人要做出牺牲。可仍要坚信，黎明总会来的。            
(4星)	 大结局真是太牛×了            
(4星)	 用了两个晚上连着看完的，就是结局有点太急促了。非常不错的电视剧            
(4星)	 比潜伏好看-            
(5星)	 很久没有遇到一部看完后能让人无限唏嘘感慨的电视剧了 意犹未尽 大呼过瘾            
(5星)	 编剧导演演员都很棒，精彩值得一看。吴秀波的表演挺迷人            
(5星)	 剧情很给力，各型叔叔们很萌！            
(3星)	 我是TG控……            
(5星)	 在这样一个烂片横行的年代，你让我有了打发时间的机会            
(5星)	 对得起观众的智商            
(5星)	 确实很好看，不管是情故事节、画面还是演员功底都很不错！推荐            
(5星)	 今天终于把全剧看完了，最令人津津乐道的是几个处长之间的对手戏，最后一集的推理非常精彩，是高潮，所有为这个高潮准备的条件都已经埋伏在了前面所有的细节中，推理论证加观察实验，有理有据，生生将黑变成了白，一群牛人。结尾的收束很有力，回味无穷，当勇敢的心响起来时，留下无尽的伤感···            
(5星)	 《生死线》看得我肝肠寸断，《黎明前》看得我心灰意冷…我讨厌死人多的剧，55555            
(5星)	None
(4星)	 最近很喜欢看吴秀波的作品。            
(5星)	 忧郁又雅痞。。。            
(5星)	 诸葛水手            
(5星)	 内地难得的谍战片            
(5星)	 潜水n年，为了这部剧冒个泡，内牛满面啊！另补一句，说不好的全是没看懂的，先查查自己的逻辑是否清晰，别浮躁            
(5星)	 非常赞的一部谍战电视剧。            
(4星)	 国内难得的推理剧啊，比狄仁杰不知道要好多少。            
(5星)	 精彩，真的很精彩            
(5星)	 很紧凑，主人公有种孤独的魅力，让人心疼。配角也出彩，结尾没有潜伏升华的好            
(NA)	 胃酸不太够用 我要留着好好消化下。。。            
(5星)	 吴秀波:帅的内涵            
(5星)	 我擦，老吴太帅了，秒杀            
(5星)	 可惜了有漏洞，四星半吧，喜欢主演——            
(5星)	 我喜歡吳秀波啊~哈哈哈 我是大叔控~            
(5星)	 老吴，给力啊！            
(5星)	 唯一爱的一部谍战片，实在是精彩。爱吃的大浦也很可爱，啧啧啧~~~            
(4星)	 剧情太流畅了~看的我舍不得停            
(5星)	 人若有信仰 真好！            
(5星)	 看过：1～30集            
(4星)	 过程很美好，结局很扯淡。最后一集几个人就把不是共产党、能力最强的李伯涵定性了，实在说不过去。            
(5星)	 当前谍战剧泛滥之中最好的一部。最后4集的情节...强化、重点、突出地融合了LIE TO ME，CriminalMinds，the closer，CSI......等多种美剧元素。但就是组合的太牵强了点....            
(5星)	 很美剧的国产剧            
(4星)	 气氛紧张~节奏快，有点看电影的感觉~但说实话，作为电视剧比不上潜伏            
(5星)	 我还是喜欢潜伏，雷子和姚晨都很给力。这个剧还算不错吧，近期没啥好片，这个算一个了。里边的女人都不咋样，男人也不行，最后结局还算有新意            
(5星)	 难得一见的不把guomindang当弱智的谍战片~good            
(5星)	 这样才真实,我们不能一直把某些人当神来崇拜,将一切危险化于无形--只有牺牲,谨慎小心后依然避免不了可又坦然面对的牺牲,来证明信仰的伟大,一开始并没有突出敌我鲜明的斗争倾向,就是立场不同而已            
(4星)	 最后结局编剧圆的太辛苦            
(4星)	 妈妈爱看，我也趁空看了好多集。            
(5星)	 是一部学习美剧很成功的剧集 环环相扣 紧张 扣人心弦 让我看完一集还想再看一集 等到最后一集的时候 还意犹未尽 不知道看完这个片子以后 还能看什么了            
(5星)	 有信仰，更有人性。            
(5星)	 有些地方还是很不错的，甚至超过潜伏，但综合来看，还是有些地方不太尽如人意，还是给个五星吧，毕竟精彩的国产谍战剧不是太多            
(5星)	 看过最棒的谍战片！            
(5星)	 还行，不过还是感觉《潜伏》好看            
(5星)	 那块风景秀美的墓地，会不会已经被开发商强拆了？            
(4星)	 作为一只老电视土豆和悬疑小说爱好者说句良心话，本剧还是很有追求的。里面的人都是人，故事结尾也让人琢磨不停。            
(4星)	 2010年必爱电视剧，就是海清在里面太失水准，成个大配角。看惯了她演的泼辣媳妇，在看她装着娇滴滴或者说是温柔，总是别扭。            
(5星)	 相当不错值得观看的一部影视作品~            
(5星)	 大叔！            
(5星)	 同比其他谍战剧，这里更看重信念和兄弟，更贴近人性。终于看到一部愿意还原历史的剧——国民党情报人员不是猪，这才是较量。顺便说一句，片尾曲《兄弟》很不错。            
(5星)	 给力的主创，值得表扬和鼓励！            
(5星)	 我是做软件开发的，如果潭忠恕是一个程序员的话，他一定是个优秀的程序员。            
(5星)	 我喜欢上了又一个大叔 \(≧▽≦)/ .            
(4星)	 几个点拍的很好            
(4星)	 一部很严谨的电视剧            
(3星)	 本剧节奏还算紧凑，但故事的逻辑实在是无法进行推敲。和美剧差了太多。            
(5星)	 已经很少有连续剧让我追到半夜了……            
(5星)	 人缘得好            
(5星)	 好久没有这么喜欢一部电视剧了。节奏很快，悬念一个接一个，会让人不经意间就看掉10多集……每个人形象都很丰满，有层次，没有一个真让人讨厌让人恨的。斗智斗勇中闪耀的无数人性光辉感人至深。看到沈明铮牺牲的时候，我哭了；看到阿九牺牲的时候，又哭了；看到顾晔佳牺牲的时候，更是泣不成声。            
(4星)	 和潜伏的独特搞笑相比是另一种特别，演的间谍，演的特工，他们是真真实实的人，有友情，有竞争，有斗争，有信仰，不是简单的善恶之分。。。            
(4星)	 大叔们的表演都绝赞啊            
(5星)	 渐入佳境~            
(4星)	 真不敢相信我也会被一把年纪还吊儿郎当的人吸引，完全不是我的菜啊。怎么会怎么会？            
(4星)	 国剧之美。            
(4星)	 一贯的跌战片会着重忠诚，着重信念。这部剧里有爱情，但是来得淡淡，走得太快。最被感动的是那次突如其来的兄弟情，直到最后，深沉的兄弟情，不一般            
(5星)	 吴秀波也太TM帅了吧~            
(5星)	 片尾曲非常好听,丰满的群戏比聚光灯只在主角身上的剧目更动人。            
(5星)	 我看过的唯一一部谍战片，估计也是最后一部了，太经典啦！            
(4星)	 没有想象中好看。。。。            
(5星)	 拍的还不错。。            
(NA)	 我喜欢吴秀波.嘎嘎            
(NA)	 你们真的看过潜伏吗            
(NA)	 非常爱看，其实我主要冲大叔去的。明白一真理，男人老了要瘦不能胖            
