http://movie.douban.com/subject/5031426/	真相
(4星)	挺不错的律师片~~已看完，结局稍弱，不知道有没有继续排续集的打算~~
(4星)	个人感觉前半部法庭辩论戏不是很精彩...7个陪审员那段还山寨了《12个人》，但每个案子倒是紧凑完整，后半部案子有点烂尾不过感情戏渐入佳境，关键是Keith越看越帅啊~
(5星)	果然比怒火街头好看 近几年看到的最好看的法律剧了 
(NA)	黄小lu童鞋开始上瘾啦~~~~
(NA)	一直看网上推是TVB这几年来难得好好剧什么的，结果从头看到底还不是那样。
(4星)	最后马国明和大c的那段感情戏很好看！
(3星)	TVB剧好像走马观花就那么几样
(3星)	刘思杰他妈真欠扁
(4星)	其实我还是更喜欢怒火...后半段还是挺不错哒~
(3星)	香港社会总是向市民说明政府做的努力以及市民享有的保障~之前是警察~后是法医~现在是律师~
(3星)	感觉还算不错！但后五集太啃碟了。。
(3星)	杨怡还蛮适合演律师的，17、18集很精彩。
(5星)	挖掘人性的好剧~
(3星)	这结局也太敷衍了吧。
(5星)	追了很久终于看完啦，很受用，很有剧情，感情上的故事更加分。很久未见的好戏！
(4星)	除了结局，一切都很好
(3星)	烂尾
(4星)	内地的律师看了不知道有神马想法 呵呵
(4星)	前半部案子比较琐碎，情节也不甚连贯，过半后明显紧凑，戏剧张力也增加了，香港影人还是比较适合跟黑社会题材；不过紧凑归紧凑，案情的解决还是有些虎头蛇尾，巧合比较多，真正体现法律精髓和功用的地方比较少，不过不失为一部律政好剧，什么时候内地能拍出类似水平的片子，说明咱们对影视界至少是编剧
(4星)	是最近我能不快进，一直看得下去的港剧，很不错。
(4星)	看了一集。。。
(4星)	结局太仓促
(4星)	今年来说比较不错的一部
(4星)	前面比后面好看，因为后面没破案了
(4星)	港剧男主角终于后继有人了~
(3星)	以前的律政剧多是另一个角度的破案剧，本剧不再集中于破案。采选的案例也有点新意。讲故事的角度也有点改变，如偶尔从陪审团的角度来看一下。但挖掘的深度不够。故事也较散，不够抓人，不利于培养观众对角色、情节的忠诚度
(5星)	久违了的好剧本和好演员！
(5星)	是这十年来TVB最好的法律剧。。期待有续集哦。。
(5星)	大结局坑爹.其他非常好看.期待续集
(3星)	陈展鹏展翅飞男一，,马国明也很迷人，黄浩然依然可有可无，结局莫名其妙。 .
(4星)	节奏紧凑的，呐，发生后继无力这种事情，大家都不想的
(3星)	後面還不錯
(3星)	最后两个案子不行.
(4星)	最近难得的好剧，亮点在于每个case都有现在TVB一二线明星来客串，从一开始的李司棋到麦包到最后的马明！很赞！！
(4星)	陈展鹏开始上位啊！
(4星)	拍的算好的律政剧，不过故事对于找证据这一复杂的问题竟然一笔带过，不过总得来说故事情节还是挺凸显的，够吸引人
(4星)	有些细节的刻画我很喜欢，比如从评审团的角度来描述一件案情是我从来没想过的。相比《怒火街头》，更真实点吧。但是主角的气场弱了点~！
(4星)	结局周女主角根本就是杜太嘛
(4星)	编剧编得纠纠结结，观众看得云里雾里，现如今的tvb剧集再出彩的也不过可圈可点，虎头蛇尾，草草结束已成了常态
(5星)	黄浩然又被人捅一刀
(4星)	突然觉得黄浩然哈帅的，有点烂尾
(4星)	杨怡变身御姐
(4星)	这个结局不太喜欢，不过还是挺好看的。有点虎头蛇尾。
(4星)	有好几集都蛮好看的 这个陈展鹏一记头上位了 本来只是个小配角 于是我只能感叹众生的命运 
(4星)	TVB今年最好看的片子！
(4星)	结局结的我很凌乱
(5星)	头重脚轻
(4星)	 喜欢 陈展鹏 邪邪滴帅
(4星)	结局太不可思议咯。呵呵
(5星)	哎烂尾了 好可惜
(5星)	康大状各种美好啊！！
(4星)	不错~~
(4星)	陈展鹏演技真是一级棒。。。一扫洪武三十二里的讨厌形象。。
(5星)	以前总演奸角的男配角演起男一号来还真不错！我就喜欢一副奸人像的大好人！
(3星)	感觉一般，难道是怒火街头先入为主了么？！
(4星)	好看！终于又看到了一部比较好看的tvb～前面是挺精彩的  后面不知是因为每天一集 追的没趣味 还是本身不好  不过这个也看完了  下面该看什么呢
(4星)	基本上结局都会狗血
(5星)	\(^o^)/~很久没看过这么激烈的律师片了
(5星)	给力，好看~
(4星)	不好看
(5星)	不错！可能是tvb回光返照之作~+_+
(5星)	今年唯一有兴趣追的港剧，陈展鹏很不错~~~~~~~~~~~
(4星)	缓缓又紧凑，不浮夸不浮躁，近年难得的好剧
(4星)	大爱这部剧。女演员服装都很耐看
(4星)	相比最近推出的TVB剧，真相可排第一。很有看头哦！！！
(5星)	好喜欢keith！！！
(NA)	一个接一个case。可惜总是看到接近真相的时候就结束了
(5星)	增长了不少法律知识，后悔没听老姐的话去报法律专业。今年的港剧就这部追的最紧。
(5星)	太棒了，彻底爱上杨怡咯，好有气场嚟嘅。
(5星)	最近难得的好片，粤语版更好听
(4星)	杨怡帅爆了啊！！！
(5星)	tvb又活了。
(NA)	最后超同情马国明虽然之前超恨。杨怡从什么时候开始有了皮诺曹的鼻子？陈展鹏又是出于什么原因突然蹦至男一？硬伤纰漏不少，总体还可以。
(3星)	tvb难得有好剧，两个案子比较精彩，其他又在开始碎烦了
(4星)	好看，就是为啥要两男都喜欢杨怡啊，来点新鲜的行不。。。不过也不妨碍上半年最佳剧集之一。。。
(3星)	前半部份比較緊湊，爛尾是TVB常做的事，期待續集吧。
(3星)	我居然看过这个。。。忘到九霄云外去了。
(4星)	看到马国明的那一刻，犹如一股清新之风..................囧
(4星)	四星半。学了点该学的，脱了点俗套。
(4星)	结尾太不给力了，等续集吧……
(4星)	推荐
(NA)	虎头蛇尾是也~
(5星)	TVB2011最好的剧了吧。
(5星)	前面剧情非常吸引人，期待后面的剧情，千万不要烂尾就好！
(1星)	讨厌女主
(5星)	真的不错  
(NA)	不给个结局真不舒服！！！！
(4星)	不错看！
(5星)	陈展鹏帅死了帅死了
(4星)	喜欢如此处理的结局，感情也不拖泥带水。
(3星)	男一表示不能理解~
(4星)	烂尾~
(5星)	真的超好看啊~~杨怡 谦少~ 哦哦
(4星)	很精彩的一部片子，但结尾让我无法忍受~
(4星)	最后 谁都没有和谁在一起
(3星)	港剧真的一年不如一年了。海报都是骗人的，男一应该是陈展鹏而不是黄浩然。这个和怒火街头比我反而更看到了一贯以来的香港律师戏，怒火狗血了。我觉得这部比怒火好！我比较喜欢mavis和谦少爷
(5星)	比怒火街头要更接近法庭剧。
(4星)	挺好看的，9、10两集是模仿十二怒汉
(5星)	这是唯一一部我不纠结男主角的戏，女主角就不用说啦，绝对的杨怡，杨怡我大爱啦！
(4星)	黄浩然你终于出头呢~
(4星)	给四颗星是因为最后的结尾让我很不满意啊 虎头蛇尾的没交代完啊 难道是为了拍续集埋伏笔啊  不过整部剧还是很好评的 节奏快 内容新鲜 
(4星)	颇有老港剧的味道，节奏感好。烂尾典型，可惜了。
(4星)	我深深深深深深爱上了杨怡，唐诗咏给了我很多惊喜，此外，对陈展鹏刮目相看鸟。
(4星)	马明虽然很帅 但演技还差一点 好坏之间过渡不自然。。。
(4星)	港剧永远是虎头蛇尾，这句话果然没错
(4星)	丰富的剧情值得推荐
(5星)	喜欢陈展博的角色。杨怡的演技确实比较让我欣赏，她很适合这个角色。
(5星)	2011上半年最佳港剧（“之一”在赶来的路上已被秒掉）
(4星)	后半部剧情不错，遗憾的是没有看到MK在一起~
(3星)	田蕊妮打得劲假.40集。讲细致D会好好多
(4星)	虎头蛇尾了  不过还是不错~   看我们家黄浩然嘛~
(4星)	《真相》就这么大结局了，感觉收尾好马虎，madam miu和胖子突然就奉子成婚好突兀，Mavis最后谁也没选，真是让人气愤啊，从第一集就看好她和K在一起的，这种律政警匪剧难道就不讲爱情的嘛，只给女二男盆友，结果最后双双都挂了。不是原定30集的嘛，现在25集就没了，真失望。
(3星)	还不错~
(4星)	渡辺川介的漫画是怎么回事
(3星)	还没有拍完，能不能说TVB的前一部剧疑似收视好，下一部就是同类型的电视剧？可是又有谁能说某某某某事情的事后结果就是真相呢？这电视剧的名字是不是有点煽情，而且，剧情还是惯性的连续，虽然现在好像两集就一个故事，但依然不够独立啊。可，独立意味着收视可能下降？
(5星)	AC始终是个遗憾，看完觉得心里空荡荡少了些什么。
(4星)	支持MW~为AC感到惋惜~我的Alex啊
(3星)	TVB永远烂尾···
(4星)	本来要给5星的，最后五集狂扣一星。莫名Ceci和Alex感情无比深厚，肥仔和madam居然就这么结婚了，该给结局的反倒没给，等拍第二部啊。
(3星)	也许是这类的看多了吧 没觉得有太多新意 PS 黄浩然是真的老了
(3星)	只能说，还可以，不知道为什么追的时候很过瘾，看完了却想不起来什么，可能最经典的就是那段陪审团的案件，模仿十二怒汉的，不过也一般吧~不过让我发现了陈展鹏和黄浩然都是相当不错的演员，可以关注一下
(4星)	感情线败笔
(4星)	Keith完美。以一种很专业的气势开场 但其实后来庭辩好少 感觉比怒火还少。不知道是不是杨怡生病的影响。但不影响案件的发展 只是比较像侦破题材了。PS：当年奥运六星，要是真能上位早就上了，真切觉得马明和陈展鹏对戏的时候 眼神 表情各方面差一大劫啊 马明深情 单纯的表情还算到位。支持黄&amp;陈上位！
(5星)	新鲜的搭配，终于有水准比较高的电视了啦。。
(4星)	这样的结局是不是就预示着续集的到来啊哈哈哈
(4星)	喜欢看破案的，应该会看不过瘾，因为比较多都是在说怎么打官司的。真真假假看不清
(5星)	才25集，以为有30集，以为可以回家看原版大结局！！
(5星)	好久没看TVB，这部剧视角独特，拍摄手法也有创新之处，几个主角表演也是可圈可点，真相之主题，集集呼之欲出，非常好看的一部剧
(4星)	“两个都这么好”却“一个都不选”的女主，难得一见，最后不得不拿配角的爱情来圆观众寂寞难慰的心……三人行，为友情&amp;真相。P.S.身材对我胃口的浩然兄白白负伤两次啊.~
(NA)	越看越入戏 tvb近年来少有的惊喜之作 有木有！！
(4星)	TVB终于出了一部能看的剧了！！比刑警靠谱啊
(3星)	主要角色都太紧，做绿叶的配角们反而收放自如，案子前期紧凑，后期操蛋，感情线兑水严重。最大的问题是港产律政剧的通病：警察、检察官、律师、法官，不好好干自己的活，老想踩过界抢别人的饭碗，职业认知错乱的专业人士们真让人头疼啊。
(5星)	一部正规的律政剧,了解了许多法律知识!好像想他们一样当一名正直的律师
(4星)	尽管抄，也抄的不错啦~
(5星)	马明的戏什么时候才出现，不过看了10集，很精彩的剧。每个案子在判之前都不是明确结果。。。
(4星)	近年来难得优秀的律政剧啦，个人觉得比《怒火》好看！几个案子都不错，很争议，庭上辩护也非常精彩。没想到万年配角的陈展鹏戴上眼镜演男主也蛮有味道的，可惜了最后杨怡也没有从两个男主中选一个出来.......最后，马国明怎么瞬间这么老了，剧中造型太差了......
(5星)	呜太好看了一定要拍续集啊啊啊啊啊啊啊啊啊！！！
(4星)	感情戏太弱了，不过这依然是本年度最好看的港剧
(4星)	还行，中间开始发力
(4星)	陈展鹏是个惊喜
(4星)	杨怡的新造型很洒，陈展鹏第一次担正，值得期待……续集快来吧
(4星)	結局爛尾!!!!!!!!!!
(5星)	好看！！！
(4星)	杀警果单至好睇.烂尾??3星半
(5星)	就这么匆匆的结束了，连拍续集的迹象都没有-_-|||
(NA)	结局真不给力！
(3星)	有很多法庭的细节。
(5星)	原来它比怒火好
(5星)	比《怒火街头》好看！！！！！！
(5星)	好帅
(5星)	为了卡司。。
(NA)	看着像好人的其实是坏的 看着像坏的 其实不是他干的   像马国明这种一出场就知道肯定不是好人=_=！ 杨怡在里面的造型蛮好看的 很适合她  
