http://movie.douban.com/subject/6110548/	对我说谎试试 내게 거짓말을 해봐
(3星)	 無聊,湊合著看看.....其實看韓劇應該是慢性自殺智商的行為....            
(3星)	 看到现在我都不知道自己为什么要看了..剧本烂，演员也没有多爱            
(4星)	 很轻松的剧情            
(5星)	 恩惠没的说 男主身材乱好的 最后2集稍微有点拖了            
(3星)	 最后两集不错的            
(4星)	 我觉得姜志焕长得像郭晓冬，于波和...            
(3星)	 还差结局没有看，不过觉得不会太出彩= =剧情好无力，衣服取景什么的很带感呦            
(3星)	 后面没前面有意思.            
(2星)	 艰辛地追完了。两星给尹恩惠和姜志焕。玛丽后的又一不给力剧本。            
(3星)	 编剧是有点问题。。            
(2星)	 现在看韩剧都只能看看衣服搭配了，剧情加男女主角的长相都对不住观众            
(4星)	 有点虎头蛇尾            
(3星)	 一开始凑合看，中间开始吸引人了            
(1星)	 看的时候总觉得胸口憋着一口气，笑点总是差那么一些能让我勾起嘴角。剧中尹恩惠的朋友更是让我受不了。她难道连一个朋友都没有吗？身边竟是些虚荣看别人笑话的“朋友”。男二怎么也是久经情场的人吧，怎么会对女一一见钟情呢。而且这个女一的性格果然是....哎....让人喜欢不起来...果断弃！            
(3星)	 挺搞笑的 我其实最萌社长的秘书~~~\(≧▽≦)/~            
(NA)	 后面有点无聊....            
(4星)	 大爱恩惠的衣服            
(3星)	 吃饭剧~~刚张小贝跟我说完结了~弃！            
(4星)	 越看越烂。。            
(3星)	 弃            
(2星)	 剧本太烂，给男女主一人一颗星            
(3星)	 可爱的女主角~~            
(3星)	 冲着尹恩惠和绯闻夫妻来，但是貌似剧情不是很有趣，绯闻得牵强，进化得牵强，而且尹恩惠怎么总是邋里邋遢的样子，韩剧的精致呢            
(2星)	 剧情真是俗啊，就冲男女主角看看的~            
(3星)	 还是蛮有意思的，虽然落了窠臼，但演员阵容不容小觑！看完之后，觉得，有意思的只有前几集……后面不仅落了窠臼，而且陷得很深……            
(3星)	 前半部分情节发展缓慢 换过编剧后来了个大飞跃 虐的那段尹恩惠演的不错 最后俗了            
(2星)	 这剧情~~无力再看！            
(4星)	 &#34;被&#34;引诱的。。。            
(4星)	 又见房成俊……娃真是不自然啊。= =            
(3星)	 重新扬起我对高丽剧的热情啊~~尹恩惠的剧必看的我上次有点被《拜托小姐》伤到。这部剧轻松有爱~~重新燃起韩剧的信心了……考虑哪天去看49日~            
(3星)	 假结婚，然后真恋爱呗。唉~！            
(5星)	 编剧很垃圾，演员很卖力            
(3星)	 自从看了《七级公务员》之后，一看见姜志焕这张脸就想笑编剧不给力啊。。。            
(NA)	 不推荐。烂尾了。            
(2星)	 不是很喜欢尹恩惠，开始几集还蛮有意思的，整个剧后半都是快进着看，1小时的量顶多看20分钟，3个星，只是冲着尹恩惠和姜志焕。姜志焕接剧的时候应该好好选选了。。。。上次的咖啡屋，这次的说谎            
(4星)	 纯粹吐槽下            
(2星)	 前几集还凑合，突然急转直下愈演愈烈的狗血。可惜了尹恩惠那么好的演员，自从咖啡王子后就没接到好剧本。            
(NA)	 无法看下去了            
(5星)	 &#34;我会只看你一个人， 久久地。&#34;            
(3星)	 老套            
(4星)	 不错不错，尹恩惠好看的。。欢喜            
(4星)	 心情舒畅~~            
(5星)	 我很俗~            
(4星)	 里面好几双鞋子都很漂亮啊~没有钱又住在农村的我，很苦逼啊。            
(5星)	 尹恩惠必须的5星。            
(NA)	 冲着尹惠恩去看的，虽然没有秘密花园给的惊喜，但还凑合 尹惠恩 加油 支持你哈            
(4星)	 没有预期好            
(3星)	 纯粹为尹恩惠而看的，剧情没什么新意，挺老套的。            
(5星)	 还不错啊            
(3星)	 韩剧真是越来越一个套路了~还是我家城市猎人好看啊~~~~~            
(2星)	 从头到尾一样烂，但消遣看看还行            
(4星)	 哈哈~~太搞笑了            
(4星)	 矮油  越看越没意思            
(NA)	 看到第10集。来看尹恩惠的，男一男二都让人失望啊~ 编剧也很浮云，不过剧情虽然平淡也不错，适合午休看，不会太激动╮(╯_╰)╭            
(3星)	 前面不错，后边变得很没有内容            
(3星)	 姜志焕后面的发型比较好看~原以为会有神马激烈的兄弟争斗呢，结果弟弟打酱油了。。。            
(4星)	 恩惠啊！！！            
(3星)	 剧情确实应该更好些，要不白瞎了一些好演员和恰到好处的配乐。最喜欢14集里男主在广场上拉着女主鬼吼鬼叫的片段，心里无比过瘾。P.S.:男二就是个大绿叶，戏份还能再少点么…一度怀疑他是不是得罪了编剧。较喜欢女王范儿的朴经理和清俊萌物朴勋秘书^ ^            
(NA)	 虽然男猪脚是个不帅的老男人，但是女猪脚是尹恩惠啊7.7不想再看            
(5星)	 好看的！！尼玛好好笑            
(3星)	 尹恩惠再演这个路子就要审美疲劳了。这剧编剧才华有限，很平没有亮点。。            
(3星)	 有时候会爱上不肯能会爱的人，也会跟绝对无法分离的人分离。            
(3星)	 有时候说谎的世界比现实中更真实，还会存在着爱情。            
(2星)	 老套            
(3星)	 暂时给3星，尹恩惠蛮好看的            
(2星)	 我觉得韩国非常有必要引进一下公务员治庸问责机制。            
(4星)	 恩惠的新作，支持下            
(4星)	 干嘛换编剧！！！            
(2星)	 不咋滴            
(3星)	 烂片常常有。。三星为这两颜            
(3星)	 越看越受不了啊 不知道女主在纠结神马            
(2星)	 无聊 没营养            
(5星)	 超搞笑。            
(3星)	 看了三分之一不想看了。            
(2星)	 就是很喜欢尹恩惠            
(4星)	 当年的洪吉童严肃起来很不习惯，但是OST实在太赞了。。。为嘛尹恩惠的电视剧都有这么可爱的OST。            
(4星)	 喜欢尹恩惠~！            
(5星)	 2011-05-18 16:32:34 　　来自: Cactusthorn (花，爱开不开！) 내게 거짓말을 해봐 / 对我说谎试试的评论    4 　　孔雅静的这一句话说出了多少剩女的心情。 　　是的，我们不是想要结婚，而是想成为结了婚的女人。 　　 　　我们已经            
(3星)	 帅锅，美女，美服，华景，没剧情，有点演技。最爱恩惠。            
(3星)	 老套的故事情节，不过为了伊恩惠看了。            
(NA)	 喜欢，不错            
(3星)	 只是因为里面有个她，其他的都是浮云            
(2星)	 我看了11集实在是看不下去了，。枉费我对你期望这么高。好好两个主演都被编剧整瞎了，狗血剧情啊！！！！            
(4星)	 期待小尹的下部作品 可以接不一样的剧本            
(2星)	 男主忽然就喜欢上了女主，男二也忽然喜欢了女主，对于女二的感情都是浮云啊浮云。。。虽然喜欢男女主演员，但是感情发展还是忍不住要吐槽。。。剧情太狗血，太拖沓。。。            
(2星)	 编剧越编越残，果断弃。            
(4星)	 又进入了宅女的童话世界，哎，这颗小心脏，算是被韩剧给害惨了。            
(4星)	 但是面对亲人朋友乃至敌人的询问，我们宁愿在人前贴上已婚女的标签，然后在人后过着剩女的生活！如果让我们耗子演，估计气场更足！            
(1星)	 超烂的剧情，尹恩惠也拯救不了！更别提姜志焕            
(4星)	 前面挺搞笑，后面结局很无趣。因为尹恩惠，多给1星吧。            
(3星)	 后期太拖沓了，感觉没什么剧情            
(3星)	 很一般，看不下去了快，剧情真的很垃圾            
(3星)	 配角戏份太多,主角交流又太少...真不知道编剧怎么想的,真是浪费了好演员            
(4星)	 无聊看看，剧情烂男的没有一个能看的，朴志胤太有范了~            
(3星)	 我觉得挺烂的，越往后越不想看。            
(3星)	 就是冲着尹恩惠看的            
(3星)	 一般 男女猪脚 都一般 好看            
(3星)	 男主一般啊。。            
(3星)	 弃了~            
(3星)	 给演员面子。。            
(3星)	 我无法相信的爱情故事。冲着姜志焕去的，发觉尹恩惠越来越漂亮了。            
(5星)	 尹恩惠可爱依旧啊！            
(5星)	 恩惠,五星            
(3星)	 老套            
(3星)	 真是浪费好演员。。。            
(NA)	 终于结束了，结束了，哦哈买噶！肉麻死了！另外男主让我有点小失望……            
(2星)	 本来是冲着尹恩惠去的。。剧情还不错。无奈导演不给力。。画面神马的完全就是大妈剧的审美。。。姜志焕依然无感。。男二还有点看头。。实在是没看下去。。弃了。。            
(4星)	 两人在一起后就看不下去唠。。            
(1星)	 尹恩惠演技实在让人摸不着头脑！姜志焕那派头，是要和玄彬比嘛？桑心！看了两集实在看不下去了。。            
(3星)	 尹恩惠怎么一直跟帅大叔拍片啊。            
(1星)	 。。。无感            
(3星)	 终于完结了。。。追剧真累。。。            
(3星)	 剧情演技神马的不说了...恩惠的服装真是赞呐...衬衫们外套们都粉喜欢呐~~            
(3星)	 看女主的服装搭配什么的就可以不无聊了            
(3星)	 尹恩惠近年戏不出彩            
(3星)	 前面的节奏不错，可后劲不足...拖沓、狗血、哭个不停...            
(NA)	 弃之            
(2星)	 不太喜欢男主            
(3星)	 每週五最期待的事。尹恩惠的演技真不是蓋的，而男主角也愈看愈可愛！但後面幾集的劇情有點日趨無聊...            
(4星)	 尹恩惠比男主更吸引我            
(3星)	 结局不重要，过程还欢乐，尹恩惠各种角色基本能驾驭啦。            
