http://movie.douban.com/subject/2154096/	士兵突击
(5星)	 最，没有之一            
(5星)	 国剧中的挚爱！！！            
(NA)	 看过最棒的电视剧            
(4星)	 许木木。~~~            
(4星)	 2008.12            
(5星)	 国产片中经典的经典！            
(5星)	 成才还是许三多,能成为一个就好            
(5星)	 【不抛弃不放弃。】            
(5星)	 公务员备考阶段看的……超好看……            
(5星)	 找不到最好的词来修饰，永远的记忆……            
(5星)	 不抛弃,不放弃!有意义就是好好活,好好活就是做很多有意义的事!            
(5星)	 高考前完整看了六遍，光荣与梦想。            
(5星)	 看得振奮人心，高城啊！            
(5星)	 男子汉间的情谊            
(4星)	 以我的观察到的为准,此剧既理想又现实,可当成乌托邦PLA来看            
(5星)	 伟大源自平凡！            
(5星)	 好片            
(NA)	 除了许三多 别人都挺好的～～～            
(5星)	 有十星给十星，有一百星给一百星，没什么可说的，我看过最好的电视剧，就这样。            
(1星)	 假            
(5星)	 看了那么多西方的烂玩意儿，最后发现这才是我想要的。            
(5星)	 好好活着，做有意义的事。            
(4星)	 就是有点二            
(5星)	 简单的执着，真好~~~~            
(5星)	 国产剧精品            
(NA)	 不抛弃不放弃！！！            
(4星)	 关注成长            
(5星)	 钢七连 老A            
(4星)	 这么说的 只感觉当兵的不易当兵的 俺要敬礼当兵的 就是人才当兵的 就是男人当兵的 才是人生当兵的 国家需要你 人民需要你            
(5星)	 坚持原则，代价大。            
(5星)	 虽然没看完全，但里面的细节足以让我理解男人，理解当兵的人。            
(NA)	 除了许三多，谁都喜欢。偏就这三多，引发我反思。            
(4星)	 不过相比起全金属外壳就…            
(5星)	 纯爷们            
(NA)	 生活就是做有意义的事。            
(4星)	 那段寝室一起看的时光            
(4星)	 五六一 我的最爱~外加袁朗 嘿嘿            
(5星)	 很喜欢这部电视剧~~            
(4星)	 做点有意义的事真的不难            
(5星)	 每当我感到失落的时候，脑海中就会浮现许三多的身影，耳畔就会响起《征服天堂》那雄浑悲壮的音乐！            
(5星)	 不抛弃，不放弃。说来简单，做起不易。            
(NA)	 很喜欢，别人在看春晚的时候我在熬夜看他            
(5星)	 中国的阿甘正传!            
(3星)	 别样的搞笑，真实的现状            
(4星)	 很平民的电视剧            
(3星)	 很好笑            
(5星)	 爽！                    
(5星)	  我喜欢军旅题材的影视剧            
(5星)	 我喜欢剧中除了许三多的所有人。            
(5星)	 好看，里面的男人，处了许三多外，我个个都想要。 哈哈哈            
(NA)	 看了不下三遍吧            
(5星)	 你不是别人，这是我和许三多一样想说的心里话。我最爱的史班长！            
(NA)	 看了四遍，依然热血沸腾，依然不厌其烦            
(4星)	 钢七连 老A 好样的            
(5星)	 在我最孤独的时候看的，看着许三多一个人守着七连，真有点感同身受。            
(5星)	 好看～难得的国产电视剧～            
(5星)	 不拋棄 不放棄            
(5星)	 赞！赞！赞！女人看这部男人戏可以找到你喜欢的男人！！哈哈哈！！            
(4星)	 不错            
(5星)	 喜欢的电视剧，有很多内容！            
(5星)	 年少轻狂，幸福时光。寝室同步，有难同当。            
(5星)	 很激励人            
(5星)	 经典啊经典，编剧自己更经典            
(5星)	 迄今为止最让我感动的电视剧，久久不能忘怀的人物、经典对白。。。            
(4星)	 演的很好，男人戏其实也很好看！            
(4星)	 很好的中国大陆电视剧了，但是配乐你也别老用别人的啊虽然也合适，别学香港的那些武侠剧。            
(5星)	 啥都不说了，中国的军人们啊！            
(NA)	 男人间的情感，也会让人感动            
(2星)	 都是男人，却有感情戏...            
(4星)	 从这里走出了许三多，但是很可惜看来王宝强还没有走出来。            
(NA)	 好！！！            
(5星)	 看过的第一部没有与爱情无关也没有女演员的电视剧            
(NA)	 许三多太傻了!            
(NA)	 一个小人物的成功,被人瞧不起,做什么事情都是错,但贵在执著,坚持,对自己永不放弃,对战友永不抛弃.            
(5星)	 笑着笑着，便泪流满面。            
(5星)	 现在超爱的            
(4星)	 2008.10.11------2008.10.23            
(5星)	 太多CP啦，哈哈~            
(NA)	 在电视剧泛滥的时候，它的出现，像一颗重磅炸弹            
(NA)	 十一放假回家，怕自己会回去后无聊，就把这部电视拷到电脑上带回家，总算也把这部大家极力推荐的电视剧完整的看完了，看完后我对编剧就四个字:天马行空。对许三多我只能说，我太羡慕你了，你的成长能有那么多人为你付出，那么多人关心你，你让很多在这个现实社会尝尽世态炎凉的人似乎感觉到一丝的温暖。“不抛弃，不离弃”钢七连，我需要这种精神            
(NA)	 激励了我的电视            
(4星)	 跟王先生煲国产电视剧，许三多说好好活就是有意义，这句话太深奥了，我不懂。            
(5星)	 班长            
(4星)	 没有的东西总是令人胡思乱想的，这样看来，主旋律也无外乎因为没有。            
(5星)	 超喜欢……除了许三多~            
(5星)	 大爱             
(5星)	 很多台词都非常喜欢            
(5星)	 拍给女人看的军旅戏，细腻的情感，一群华丽的男人            
(NA)	 让人笑着哭，哭着笑            
(5星)	 有一种精神！            
(5星)	 从完全没兴趣看到看了两遍，真的很好            
(5星)	 史今、三多停留在电视剧里            
(5星)	 超棒的男人戏            
(NA)	 看过不止一遍，看一遍哭上一场。            
(NA)	 经典啊经典！！！！看的自己都数不清几遍了。。白看不厌。。。。            
(5星)	 不抛弃不放弃            
(5星)	 有那么多种好人，做人到底要做哪种？善的善良人，还是恶的善良人？……            
(5星)	 挺有意义的。            
(5星)	 绝对的力荐！            
(NA)	 越看越喜欢            
(NA)	 看过多次            
(NA)	 贴标签的时候,我贪心了一回:除了名字我还加了,青春和英雄.我想从这部片子里在每个人身上都可以看到自己的影子.喜欢史今的隐忍,高城的虚荣,袁朗的冷峻不抛弃,不放弃以前更多一点想做许三多,现在想做史今,我也希望可以练出许三多一样的&#34;兵&#34;            
(5星)	 超喜欢 每个人都象一个许三多，只是他知道自己的不足并时刻的努力着，而我们却嚣张的活着……            
(4星)	 军人果然很帅！            
(4星)	 没有一个女人的电视剧            
(5星)	 真的是一口气看完的，喜欢每个很真实的人物形象：）～～            
(5星)	 每个人都可圈可点~~我爱上了袁朗            
(NA)	 因为羽羽才开始看军旅题材的            
(NA)	 。            
(5星)	 恩，好看，我也喜欢看。我喜欢成才，有瑕疵的人更贴近生活。            
(NA)	      贼喜欢            
(3星)	 不错``演员的演技很佩服!            
(3星)	 没看完，太长了...            
(5星)	 不得不说他总是能遇见好人            
(5星)	 精品!            
(5星)	 太多灵魂深处的惊喜和触动            
(5星)	 大爱~             
(5星)	 不抛弃不放弃，看了哭了很感动，后来还因此认真学习了好久            
(5星)	 看出寂寞来，看出激情来，那样的军营生活，陌生却又熟悉。喜欢，喜欢，喜欢里面的每个人，单纯，跟着放声大哭，在深夜，不管不顾，就为了释放，一种情怀，一种期待。            
(5星)	 最最喜欢的电视剧            
(5星)	 啥也不说了，眼泪哗哗地.....            
(5星)	 感动的流泪的地方太多了~3天3夜看完DVD~喜欢史今，伍六一。伍六一怎么觉得有点像老爸呢~哈哈~还做梦的想着以前他当兵时候也有不少好玩的事吧~            
(5星)	 作为一个男人，都有从军的梦想上大学时1个月的军训，已经感慨不已。与当兵无缘，只能看看突击了。士兵突击胜在够真实，没有那么多政治目的            
