http://movie.douban.com/subject/2996855/	珠光宝气
(4星)	 终于看完了,真是个浩大的工程啊.发现最近TVB的戏质量差了好多,实在不太值得一看,除了里面浩大的明星团体~            
(3星)	 终于看完了!            
(4星)	 商场，战场            
(3星)	 实在是太长了，没有耐心看完            
(3星)	 比较长 黎姿不应该演二妹 还是狠角色适合她 到最后几乎是快进在看了 跟《金枝欲孽》完全两个档            
(NA)	   你看人性和命运是一伙的.            
(2星)	 又臭又长            
(NA)	 一口气看完了 勾心斗角真心碎。。。            
(5星)	 比以前看的港片完美！好看            
(3星)	 前半段还行,后面就太虐了            
(4星)	 看之前40集觉得还很不错，后来越来越扯了，特别是二妹去了西藏之后，总体还可以            
(4星)	 喜欢小妹和贺峰。。还没有看到贺峰转性的时候。。他要是一直能这么好就好了。。@.@ Update: 红颜知己难做呀，明明就是喜欢，居然憋到死，唉。。            
(4星)	 还不错的，总体说，只是到了后面勾心斗角的有点乱，然后结局觉得有点仓促            
(4星)	 历隔1年,终于跟着电视台加下载,算看完了吧.ada 的演技真的很赞.很欣赏前40集的雅思.真的超级讨厌雅瞳,这个女人怎么这么讨厌白痴,搞出那么多事.            
(4星)	 实在是远不如创世纪来的经典            
(4星)	 我真的很喜欢这些人 虽然物是人非了            
(4星)	 累            
(5星)	 纠结            
(5星)	 无论如何支持黎姿            
(3星)	 折腾了几个月。。。            
(4星)	 果然还是长了点 ，结局还是烂了点            
(5星)	 剧情很紧凑~只是国语版的结局过于圆满了~和剧情本身的风格有点差距大了些~~但这仍然是算TVB的代表作~            
(3星)	 结局真变态！            
(4星)	 看了一半，也因为某些事而中断了，所以也不再打算看下去.偶有机会在电视上看完了，很喜欢黎姿和陈豪在一起呀。            
(4星)	 好长啊，中间一部分没有仔细看。            
(3星)	 不喜欢结局            
(3星)	 82集超级虐人大片，特别是Calvin和Slyvia            
(NA)	 难看……            
(2星)	 这么多演技派最后输给了剧本。            
(2星)	 不知所谓，浪费时间            
(3星)	 终于落下大幕            
(NA)	 偶是冲着林保怡和邵美琪这一对看下去的，还是不能坚持到最后，67-81集只看了剧情介绍，大结局看了，以为阿禾会跟雅思凑一对，结果思最后想的还是峰，唉，看来很难守得到云开之日            
(4星)	 这已经是港剧的一大突破了            
(4星)	 这就是物质的世界，人心的现实！            
(4星)	 喜欢林宝怡和邵美琪一起时的那段旋律。            
(3星)	 结局仓促，剧情有些拖沓。            
(3星)	 啃了一部那么长的片子，后面蛮难看的            
(NA)	 很喜欢……最后一集王喜让我哭的不能自拔            
(4星)	 TVB的编剧真是没落了……阵容强大，剧情真是不怎么出彩的说            
(NA)	 终于看完了，其实没多大意思，无论是电视剧中奢华的生活或者是电视剧中你恨我怨，在加上不紧凑的电视剧情节，真的好没意思。但最后的结局或许能让人明白，金钱不是万能的，内心的快乐、自己幸福的生活才是最真实的生活。            
(3星)	 其实编的还是蛮离谱的            
(NA)	 也是因为电视在放…对这八十多集的片子很无语…不过片头曲的画面剪得很赞！            
(NA)	 2009.2.5-2009.2.13            
(3星)	 集数减为30，结尾再改下，才有可能打到四星以上            
(3星)	 结局特呆            
(4星)	 本来可以力推的，可惜实在太长了。看了郁闷。            
(3星)	 82集的自虐。。还好中途悬崖勒马            
(4星)	 终于熬出头了            
(4星)	 本来可以给五星，可是剧情到后面太拖沓所以减一星            
(3星)	 话说不那样结局就好了            
(4星)	 有朋友说不爱看着么纠结的电视，我喜欢，因为她真实，却幸好不在我身边真实            
(3星)	 終於看完了...只要你想回頭,就先停下你的腳步,再試著回頭吧...            
(4星)	 好在结局是大团圆            
(4星)	 这辈子第一次看这么长的连续剧。。。破个人记录了。            
(2星)	 越看越让人受不了，没有一个有好下场。            
(4星)	 迄今为止我完整看完的最长港剧。三姐妹的尔虞我诈太纠结……钟嘉欣还是演张扬跋扈的有钱小姐赞！和黄宗泽很登对~60集以后的剧情很狗血……            
(2星)	 对TVB开始失望了...这也叫台庆大剧，估计是该拍的都差不多拍完了吧...            
(2星)	 纠结            
(4星)	 珠光宝气的上流社会，却有着阴暗的争斗，表面的和谐，背地的阴谋算计，却还有温馨的场面，一部TVB年度大片。            
(3星)	 结局不好~还有太拖沓~现在还没演完            
(2星)	 情节太无厘头了            
(NA)	 = =.            
(4星)	 勾心斗角类 不是喜欢的类型             
(3星)	 看到69集 不想再看了 越来越恶心            
(3星)	 看过的大家心里都有数            
(4星)	 黎姿身材真好,那个腿啊~~            
(3星)	 后面部分很烂            
(4星)	 很久没有出长剧的TVB终于正经的出了一次长剧 但是我已经没有去追的想法了 老了啊            
(5星)	 我不要做于伟婷            
(4星)	 前面50集真的很好看。            
(4星)	 天仙阿~            
(4星)	 虽然结局有点匆匆但总体来说是好看的            
(3星)	 戚其义 我对你失望了 你是我对TVB最后的一点信心            
(2星)	 还是爱看港剧啊可惜太长了，磨光了我的意志况且后半部实在有点烂            
(2星)	 剧情实在拖拉~            
(3星)	 用来学粤语的            
(NA)	 长到想吐             
(3星)	 越看越难看            
(4星)	 還不錯，就是虎頭蛇尾~            
(4星)	 才看到十几集：）就目前来说～～喜欢            
(4星)	 拖拖拉拉看了一个月，错乱啊。。            
(3星)	 64            
(3星)	 复杂，很复杂，错综复杂            
(4星)	 刚开始看的时候，觉得很吸引人，越往后就越觉得剧情有些奇怪，该演的清楚的地方一笔带过，该简练的地方演的拖沓，这样一下拖了80集，佩服啊。但还是期待结局。            
(NA)	 你哈能少演几集阿~            
(4星)	 台庆巨作            
(3星)	 很实际。实际的过头            
(4星)	 主打的其实是亲情            
(3星)	 港剧的一贯风格，一贯人马，煽情部分还算可以。            
(3星)	 情节太冗长            
(3星)	 莫名的结尾            
(3星)	 要不是我没事干。。。            
(4星)	 结尾收的太扯了~越编越没劲，TVB还是不擅长长篇啊~            
(5星)	 实在是很长，断断续续的基本看完了...            
(3星)	 实际上很失望            
(NA)	 贺峰啊贺峰.            
(NA)	 没坚持看完，实在有些受不了~            
(4星)	 讓咱一口氣看完吧            
(4星)	 以后都睇5到，黎姿了 。。。            
(4星)	 冲着calvin和sunny还有我坚持重新完整地看完就得打四星            
(5星)	 很有tvb经典片的感觉            
(3星)	 多怀念创世纪啊，不过很喜欢小妹            
(3星)	 人心当一个不害人的聪明人            
(4星)	 有心之作。            
(NA)	 不是特别喜欢黎姿在这里演的人物。            
(NA)	 白话突飞猛进耶~~            
(3星)	 这么部大片，看完还是蛮失望的，不够精彩            
(3星)	 峰回路转，着实太长。            
(4星)	 前面还挺好看的，到后面就觉得没什么意思了。            
(3星)	 剧情很摧残。。            
(4星)	 面对现实面对生活            
(5星)	 嗲啊，，，绝对推荐，，纠结            
(NA)	 黑暗，完全是谁都不能相信，自私的圈子            
(3星)	 虎头蛇尾            
(3星)	 对待人精，惹不起还躲不起咩~~            
(5星)	 做人唔可以咁噶～（瞪大眼睛状...）            
(5星)	 这位母亲一直是我所敬佩的。无论在溏心还是珠光宝气            
(4星)	 结局很傻，居然来个急速回转，太唬人了。            
(4星)	 一入豪门深似海。            
(4星)	 愛情在現實面前 眞的那麽無力嗎？            
(2星)	 不好看还是不好看            
(4星)	 终于看完了，简直就是一次马拉松！这么复杂的关系，恩怨情仇震佩服编剧能想的出也佩服自己能看得懂。一群人可以斗得天翻地覆，最后就2个字“宽恕”就能解决所有的问题。大团圆的结局，82集的漫长历程也许也只是想告诉我们宽恕这2个字吧！            
(3星)	 我算是套在里面了，其实早就想撤，可习惯上我不喜欢半途而废，所以。。。痛苦的折磨啊，82集呢。其实，如果黎姿不是因为弟弟的车祸导致常常请假，弄得导演改剧本的话，本片中段按原计划她是要因为受情伤而变坏的。最后三姐妹斗得不可开交，结局比金枝欲孽还惨。可惜了~            
