http://movie.douban.com/subject/5377708/	北京爱情故事
(5星)	 看完北爱，有些感慨。记得疯子说女人可以把很多种感情都转化成爱情，但是男人不行，不爱就是不爱。这部剧使我重新审视我以前认识所谓的爱情，一直把感情和爱情混为一谈了，也许一直都还没遇到真正的爱情，不是因为你对我好日久生情，而是纯粹爱这个人。但是结局又让我很沮丧，好像又在告诉我爱情很脆弱            
(4星)	 与青春有关            
(3星)	 看着看着我就不想看了。感觉从第五集开始石头内心自卑的自己无限放大开始。结果一看结局果然狗血到我目不忍视。即使知道现实的残酷，我也不想用这种方式去做准备。ps 有时间想看看伍媚这个女人的风格。            
(5星)	   - - 这个故事我学会了 兄弟的媳妇可以随便上，金钱就是理由， 上了的后果就是打着爱情的幌子，无论怎么样 兄弟情还有爱情 每个人都有自己的借口吧，死贫道不死道友？不可否认 我学会了很多，没有面包的爱情。。。。。 强烈推荐，            
(5星)	 导演不厚道！沈冰不能死！            
(3星)	 全北京最苦逼的人都凑一块儿去了吧！            
(4星)	 两字：现实。。            
(3星)	 第一次以三个人的名字作为标签，其实这部戏就看了几集，其他的都是在百度上看的剧情介绍。头一次认识了陈思成这么个有才的年轻人，自编自导自演，还有张歆艺，想不到是大学时看的《给我一支烟》里的叶子，真的很惊艳！如今她也逐渐老了。还有李晨，一直喜欢的那种清新的男生的形象，期待他更多的作品。            
(4星)	 仿佛找到了自己的影子，有点深刻；一口气看完了，现在都快6点了，好久没这样看部片子了，虽说这部片号称有40集但现在网上仿佛只有39集，看完了，觉得故事不错，只是最后30集以后有点拖沓了，就是为了集数而编了，只是最后留了个尾巴让人还有点纠结。只是没想到沈冰看到伪造的照片以后会这么激动            
(4星)	 并不是要面包就没有爱情！沈冰越看越恶心，小猛越看越可恨，林夏越看越可爱，小曦越看越可怜，剧本越看越狗血            
(3星)	 石小猛这个角色本身已经很招人厌了，能换个长相顺眼点的人来演么，林夏的角色是不错，适合做朋友，但不爱她讲话方式。。。故事还有各种可以挑刺的地方，不过我没看到冯绍峰的客串啊。。尼玛估计我看的太不仔细了            
(5星)	 难得的好片，看了之后太多的感触！国产青春剧的标杆，演员好，演技好！看着就是不一样，其他的垃圾偶像剧根本没法比！            
(4星)	 前十几集看得很投入，剧本和表演都没得说，每一个配角也都很出彩，但是20集之后就有点儿狗血了。总之，是好剧，值得看！            
(4星)	 BUG还是很多的 但是能给我一些思考就足够了            
(4星)	 4.3 成长终究是毕生所要研究的课题 这其中不乏迷惘 忧伤 疼痛 时间总是可以改变任何事物 恍然发现 你也只有且只能说一句 再见 青春            
(3星)	 乱啊亲- -            
(5星)	 平时很少看电视剧，是等候朋友推荐菜来看的。情节虽然有些不太现实，或者是现实得有些不现实了，但是还是被感动了，关于一些爱情和青春。值得一看。            
(4星)	 滴答，丽江，想起你们了，我的伙伴们，汪峰的歌很触动内心            
(5星)	None
(3星)	 有点狗血编的，小猛太惨。。沈冰变得太快有点接受不了，吴狄明显脚踏两只船。。看到36集瘋子和沈冰在一起沒羞沒害臊的忘記了過去的樣子，怎麼覺得有點惡心            
(NA)	 我需要疯子对爱情的执着            
(5星)	 超级喜欢林夏这种女生.话说我现在怎么这么看不上杨幂            
(2星)	None
(5星)	 花了几天断断续续的看完了，能产生很多共鸣，能让人沉下心来看得一部不错的作品            
(4星)	 这几天 全看完了。。            
(NA)	 爱情分很多种 男人是爱情变感情 女人是感情变爱情 爱情或者做人的原则已经被明码标价 北漂的价值观和人生观在极度现实或者极度残酷的打击下变得扭曲、变质 小猛得到了纸醉金迷的物质生活 代价是朋友兄弟的众叛亲离 没有人分享的优越物质生活变得寡然无味 让你更加孤独 不管是疯子、无敌、小猛、小曦、            
(3星)	 太冗长了 断断续续看了看 看不下去了            
(1星)	 无关电视剧，只因杨幂            
(4星)	 喜欢吴狄，一个有责任感，有担当，专情的男生，跟他在一起，你会觉得特别有安全感，他不需要开宝马，住豪宅，只要有他这样一个人在，就是你的家，你的全部，你的希望。喜欢林夏，直率，敢爱，而且执着坚持，勇敢，哪怕知道那个人不喜欢自己还是义无反顾，真的非常喜欢她            
(5星)	 超喜欢程峰，经常摆无辜小眼神看着沈冰，太萌了。╮(╯▽╰)╭            
(3星)	 我总是晚上看~看的半夜就睡不着~~啧啧~            
(3星)	 知道结局的我很是愤懑，觉得编剧的价值观绝对有问题。。。然后我发现编剧和导演都是陈思成，忽然我就闭嘴了，理解了为嘛这个剧的走向呢么奇怪了。。。我果断弃剧了！            
(4星)	 赶在热潮里面终于看完了。年轻导演导的就是经不起琢磨，整体很不错~            
(4星)	 到最后连结局都没勇气看下去。只能说，我真心喜欢林夏，到此为止。变态太多了，赶紧回家吃饭。            
(3星)	 灰姑娘王子的童话都是假的啊。。。要奋斗的穷孩子最后可是什么都没了。。。            
(4星)	 亲爱的史班长演技真挺赞的，这里的石小猛让我心酸加小犯恶心地都不忍看了~还有就是喜欢林大夏这样看着挺2其实特大气，敏感纤细却总是笑的没心没肺的姑娘~            
(3星)	 一天看了二十级，人生有时就像一场戏，无处躲藏            
(NA)	 用两个通宵看完《北京爱情故事》，跟着剧情跌宕起伏时哭时笑感概良多，故事探讨在北京这座城市中每个人在面对亲情爱情友情时所作出选择与放弃，在现实中表现的信念和价值观差异，在支离破碎和血肉模糊的代价下每个人的成长与蜕变以及对价值观的思考，这是继一米阳光之后看过最荡气回肠的故事。             
(1星)	 没有信仰的人，心中连手足之情都没有，居然还找借口，看到20集果断放弃，4个字，编剧傻逼！            
(3星)	 喜欢林夏 伍媚 邵华阳  后来有点喜欢沈冰……            
(NA)	 真混乱            
(4星)	 演技剧情神马的都有那么点部分脑残 不过石小猛的经历总让人想起那些在大城市拥有小梦想 却一点点被湮没改造的人  当然还有大学同学多年后越熬越醇的感情！！            
(4星)	None
(3星)	 忽然就谅解了。即便是分分合合一直纠缠， 也还是在一起。            
(3星)	 只能说还可以            
(5星)	 暂且抛开纠结的剧情不说，或许看完后，你便会懂了什么是爱情，什么是年少无知与轻狂....珍惜身边的那个TA吧，习惯了，便是绵长的幸福...2012年第一天看完的第一部和最后一部电影，初二，朝着云南出发；十六，朝着幸福出发！ = =，新年快乐！            
(4星)	 我讨厌这种结局            
(5星)	 必须有续！            
(4星)	None
(5星)	 很好看             
(5星)	 好看。。            
(3星)	 看完了吧，就觉得虎头蛇尾——结局没一对凑一起的。结尾处那个倒数计时难道是为了拍续集？像大药瓶子和吴魏一样运筹帷幄的男人真是让人着迷。像林夏这么浑身散发着一股闺蜜气质的大妞真是让人喜欢。像小伍姐这样成熟睿智精明大气偶尔俏皮的女人真是让人向往。总结来说，算一部不错的打发时间的电视剧。            
(2星)	None
(5星)	 我怎么这么喜欢林夏呢。。这姑娘真好！！！            
(3星)	 莫小棋漂亮~ 该导演是自恋鬼！！！愿天下的文艺青年都找不到崔莺莺一样滴菇凉！            
(5星)	 大过年的看完这结局实在是太沉重了。林夏，林夏，我疯狂的迷上这部电视剧的原因都是因为你~傻姑娘，你真是太让我心疼了~这个故事是个很真诚的故事，人生能得吴狄这样的朋友足矣~林夏真是个好姑娘，这个傻姑娘对疯子的痴让人心疼，整部剧真的是太心疼这个女孩了。程峰在峰妈墓前对林夏的那番话哭死我了            
(NA)	 谢谢你给我的希望，都是那么的让我绝望!            
(4星)	 人物性格还是比较鲜明的，“米莱式”的林夏，传统温柔美丽的沈冰，就是这情节依旧老套，可是没办法现在人就是好这口。。              
(3星)	None
(NA)	 这个吧 说现实真现实 说小说也真是小说            
(5星)	 这真的是一部非常写实且感人的电视剧。            
(5星)	 人生，爱情，价值观的思考            
(NA)	 看了几集，原本准备追下去的，但是看的太过心疼，不准备再看了。原本生活是美好的吧，但是为什么每个人最后都是那样的泪。。时间总会抹去留下的烙印            
