http://movie.douban.com/subject/3292384/	宫心计
(4星)	 纠结啊  从4星到3星再到4星很欣赏陈豪演的皇帝  O(∩_∩)O~嘿嘿 帅气李诗韵也是美的一塌糊涂 大爱!!!电视剧不同现实的地方除了过多的偶遇之外，所有的阴谋都会被揭晓并恪守着善恶有报的原则，一切结局也不外乎欲扬先抑、欲抑先扬两种规律            
(4星)	 又是一群女人的斗争            
(3星)	 粤语听力而已，其他54            
(4星)	 虽然告诉自己不要看了，但还是坚持把它追完。            
(NA)	 看的我真是觉得勾心斗角累不累。            
(2星)	 故事情节老套，人物设计死板            
(3星)	 期待很大，但是的确一般            
(NA)	 看着看着就郁闷了~老套啊            
(5星)	 刚看完不久，很喜欢。不过最受不了的是里面的三好，世上不应该有这样的人，有，也应该是个受气包，我觉得很不是这么简单的，人心的好坏善恶往往就在一念之间。            
(3星)	 一群女人的勾心斗角            
(4星)	 虽然模仿痕迹多些，不过有香港特色，挺好看的。            
(5星)	 女人勾心鬥角.            
(NA)	 好复杂的感觉。。。            
(4星)	 这部电视剧是我妈妈看得，我看也很好看就一起跟着看啦。其实我比较喜欢看宫廷里面女人的勾心斗角的故事，看起来很爽很来劲。这部片子体现了古时候女人们为了职位为了受宠使出了各种各样恶劣的手段。一个人可以从善良变得残酷冷漠无情。刘三好能做到之一点真是出淤泥而不染，濯清涟而不妖啊。            
(NA)	 坚持看的粤语版，死撑硬撑看到三十，最后三集实在看不下去了。。。就快进了最后一集。。。            
(4星)	 很多人都在推荐，也算得上TVB2009年的大作，里面的服饰很华丽，演员阵容也相当豪华啊~算是《金枝欲孽》的升级版吧~            
(3星)	 故事情节一般，赶不上金枝欲孽            
(4星)	 最后那一幕好狗血啊、、、            
(1星)	 垃圾剧情，白白糟蹋了那些华服美饰            
(4星)	 结局败笔。。。。。。            
(3星)	 看完。自己心闷。尔虞我诈。勾心斗角。难受。            
(3星)	 人都是多变的  特别是女人            
(4星)	 追得半死 结局突兀            
(4星)	 结局一般            
(3星)	 比金枝欲孽差远了.....大结局实在是....囧orz~~~~里面的好人和坏人太分明.....演的又太夸张.....因果报应又都报了.....其实现实中，是很少会真的报到的.....            
(3星)	 人物刻画太生硬－ － 后半段剧情太仓促了。。那首童谣很好听。            
(3星)	 无法超越金枝欲孽             
(3星)	 实在是受不了三圣母。。            
(3星)	 个人感觉后面很烂，很烂            
(4星)	 不是杨怡米雪就追不下去了！佘这样的老好人她早年也没少演啊            
(3星)	 在那么小的场景里能整出个华丽的宫廷，也不错了，就是情节烂了点，尤其讨厌刘三好            
(3星)	 现实中会有三好这么好的人么。            
(2星)	 无论是角色还是编剧啥的都明显脑子不够用看完之后比较同情金铃...做坏人能笨成那样也算是一杯具了...被里面劈碑救兔子的言论笑死，人都给分了尊卑到和兔子到是众生平等了...敢情圣母都是吃素的吧........还有种遍地百合的感觉......= =||||            
(NA)	 大致看完，虎头蛇尾的热门大戏！中间过程过于纠结了，显得最终结尾仓促而无味……            
(3星)	 金枝欲孽，距离很遥远            
(2星)	 三圣母光辉照人间- -，bh的观音、佛祖头、眼影            
(4星)	 我妈说了，做人要讲好话，做好事，存好心~            
(3星)	 。。。没有想象中好，比《金枝欲孽》差很远，不喜欢“圣母”，“金玲”还可以，可以当消遣来看。            
(1星)	 好吧，这还是年度大戏，还是想要和巾帼枭雄争年度最佳女主角的戏，为啥就这么差捏··佘诗曼一贯的装好人，存好心，做好事··一脸的苦瓜相，杨怡我倒是蛮喜欢的，陈豪这人象是皇帝么····偶的神还是几个配角好看，还有啊那个结局算什么，看得我吐血啊，是不是你们的经费不够才这么草率的结尾？            
(3星)	 好人有好报，邪不胜正只能在电视里出现了，香港的编剧确实比内地的会编故事            
(4星)	 恩恩~~还不错~~~            
(4星)	 不错的切入点            
(2星)	 情节比较无聊，男猪脚的眼线比较雷人            
(2星)	 看了《宫心计》以后，再也无法喜欢杨怡了。            
(3星)	 没有金枝欲孽好看~~            
(3星)	 善良的长今啊~~无处不在，整天在宫廷里边四处巡查~怎么哪都有你！哪都有你！！            
(NA)	 前八集还行 后面没啥意思了            
(3星)	 TVB的典型，没什么可说的。看着揪心，还不错            
(5星)	 佘诗曼好演技啊。            
(NA)	  难得的看电视剧不看人看情节 .            
(NA)	 没有金枝玉孽精彩，至少金枝表达了世上没有无缘无故的恶人，每个人都有自己背后的故事，但是宫心计的刘三好实在烂好人，运气好，没意思之极            
(4星)	 好看。看完有一个最大的感触，你做过什么，老天看得见。            
(3星)	 一般啦，不喜欢那个活菩萨刘三好            
(3星)	 我印象最深的就是：苦衷一点甜！有点励志的味道，有点教育片的意思，人不能总算计着过日子。            
(NA)	 看过几集，年终大奖的惨败一定程度上说明了这部片子的成色            
(3星)	 本来满怀新鲜看这部TVB大剧，看前面还觉得挺好，但看着看着觉得这部剧就落入俗套了，就没有看下去的心情了。金枝欲孽已经开了先河，要想打着宫廷戏的牌子赶超金枝欲孽，看来编剧和演员都得要努力点。希望TVB可以再努力，好片是不需要套上别人的影子来吸引观众的，因为观众的眼睛是雪亮的。            
(3星)	 假到家了            
(2星)	 非常无语的据情，太假。            
(2星)	 哎，TVB真是不如从前了。            
(5星)	 杨怡真是无敌了佘诗曼你还可以演的再囧一些么            
(2星)	 典型的港剧、龙套看一集就知道结局是个啥样了有三好这种人的话还能在宫里呆着吗？？？好人难当，特别在宫廷里了太不实际了吧            
(3星)	 在深宫中怎么可能有刘三好这样的人？反而金铃现实点~这部剧好在有老戏骨，要不无聊死了            
(3星)	 陈豪的眼妆……            
(3星)	 很狗血，权当消遣。            
(2星)	 只有看过，才有资本说它有多差。。。            
(NA)	 话说三好这个人……咳咳~~还真是个科幻人物~~            
(4星)	 杨怡美得很~~但是你后面造型怎么这么雷。。结局又深深的把我雷了一把。。。            
(4星)	 虽然剧情有点老套，不过还是比较喜欢，比起金枝欲孽要暖一点。            
(4星)	 很期待中看的。感觉一般般。            
(2星)	 这个没话说~            
(3星)	 比较粗糙，但明星多            
(NA)	 剧情很简单……            
(3星)	 和金枝欲孽相比有点嫩～            
(3星)	 太TVB了~~~剧情和人物设置简单的让人哭笑不得啊~~            
(NA)	 无聊的人扮家家酒，都赔了。            
(4星)	 三好很善良哦！喜欢佘佘！            
(2星)	 很狗血的一部剧，看的人神经紧绷，并不是因为剧情精彩，而是里面太多经不住推敲的漏洞，让人紧绷地等待着编剧们如何用一个雷人设定掩埋上一个漏洞。            
(NA)	 还不错啊  服装和化妆都相当精致 米雪一点都看不出有多老。。很喜欢她的性格 敢爱敢恨 又直白总之里面除了像圣母玛利亚一样高尚的三好之外，其余角色都很喜欢！哈哈 尤其是反面角色，郑太后也不错啊。有气质 有霸气！PS：很喜欢小顺子。很帅很干净。呵呵~不知道为什么TVB就是捧不红。            
(5星)	 云霞~~~            
(3星)	 除了金铃，没觉得喜欢谁了……虽然说三好应该是塑造成观众喜欢的形象，但是太理想化了，不真实……            
(3星)	 宫闱斗争            
(3星)	 越看越不想看了，那个结局是我看过最烂的结局了，觉得还没有《富贵门》好看，刚开始看《富贵门》的时候，觉得一般，越后面越精彩。            
(3星)	 还行 只能说还行             
(5星)	 是我的品位太非主流吗？ 怎么这么多人说难看，而我去年追看的时候迷的够呛啊            
(3星)	 古装片还是适合女人            
(3星)	 受不鸟烂好人            
(4星)	 其实生活简单点便可以应对复杂的社会，反而费尽心思的人都是搬起石头砸自己的脚            
(2星)	 典型的港剧理想式的黑白分明、善恶清晰、好人好报的世界看到一半看不下去了            
(4星)	 有点假   米雪演的好哇             
(4星)	 配角比主角出彩~~ 虽然结局有点老套，但还是蛮好看的。所谓善恶终有报~~            
(3星)	 感觉没有《金枝欲孽》好看……            
(NA)	 么金枝欲孽经典            
(5星)	 好            
(3星)	 匠气太重，人物非常表面，刘三好宛如圣母娘娘般，两位司珍和司制的对决异常幼稚，全片没有任何非常高明的阴谋诡计，差金枝欲孽何止一点半点。但是收视却。。。香港师奶的品味和眼光也退步了。            
