http://movie.douban.com/subject/4067152/	行尸走肉 第一季 The Walking Dead
(4星)	 期待新一季。            
(NA)	 丧尸不给力阿            
(NA)	 在没有希望的生活里怎么活            
(5星)	 真的很赞            
(4星)	 够恶心...砍完僵尸把内脏往身上抹神马的            
(NA)	 恶心的场面和《生化危机》~《侏罗纪公园》里的差不多。            
(3星)	 =_,= 后半部分开始莫名其妙了，大家都累了，洗洗睡吧。            
(5星)	 Glenn有爱！            
(5星)	 做成电视剧就感觉好绝望。。。没有终点没有出路。。。sarah还是一样漂亮啊。。。            
(4星)	 血腥得要死             
(5星)	 我快吐了。。。            
(4星)	 期待第二季...虽然寝室的人看我看这个都绕道走...            
(4星)	 第一季结束了，明年万圣再续什么的最讨厌了。            
(4星)	 这都能拍成电视剧            
(4星)	 印象挺深的某一集台词：You are not going to do that.Walk into someone&#39;s life,make him cares,then,you just go away....            
(NA)	 恐怖片啊，既想看又有点害怕。            
(2星)	 看了一集，各种无聊各种拖沓各种不舒hu[包括那警察的妻子在自己老公生死未卜的时候跟老公的同时搞在一起实在把我恶心得想死]各种不给力，熬完一集我忍耐力真强。            
(5星)	 重口味我的最爱            
(2星)	 沒那麼好看 可能科技感太差 生存類劇情很無愛            
(4星)	 巨大的末日情怀。PS：恶心镜头我都转过头去了……            
(4星)	 吓死我了。            
(5星)	 人性刻画不够深刻，有待下季发掘。            
(3星)	 节奏慢是慢得来            
(4星)	 特么的看的时候总是很饿！而且越来越不给力！            
(5星)	 期待第二季            
(3星)	 第二集不给力……第一集太cool了！            
(5星)	 快出第二季吧！！！！！难得有丧尸片剧集            
(5星)	 好好好            
(4星)	 男猪：罗莉卡尔对不起，刚准备开枪，一抬眼，然后就进了坦克，这个镜头看得我无比欢乐啊。。。。            
(3星)	 僵尸片神马的geliable            
(5星)	 第一集 平淡的铺垫，营造了很好的气氛。 第二集 开始过瘾， 特别是全身涂满僵尸血、假扮僵尸 混入其中的时候。            
(4星)	 可怜的主角，他老婆怎么能。。。可恨            
(5星)	 期待第二季            
(5星)	 真的很好看!            
(NA)	 一群傻帽老外。。。            
(3星)	 第二季什么时候出             
(5星)	 很好 很符合我心中的丧尸城市   刚出第二集  很期待   希望自己所在的城市爆发病毒  oyeah～            
(4星)	 不错的剧，无政府状态下的人性            
(3星)	 一切都是那么的没创意。            
(3星)	 麻辣隔壁的节奏            
(5星)	 简直是太给力了！！！！！！！！            
(NA)	 前面的一两集还挺吸引的，到了后面的话，感觉还是差了点。不过片子让人觉得很重那个人性方面的描写。可惜这一季只有6集，之后又要等很久了。            
(4星)	 在这样的环境下生存是需要极大的勇气和胆量的            
(5星)	 我是传奇+生化危机+越狱的feel？？囧            
(5星)	 僵尸会跑步，谁也挡不住            
(5星)	 剧情不错             
(4星)	 像电影的手法了...看着真爽...嘛时候出第二季啊~            
(4星)	 ……            
(3星)	 剧情一般，重在能让我少吃点            
(5星)	 最喜欢丧尸了~            
(4星)	 那韩国人客串过谢耳朵前任            
(5星)	 AMC出品，精品保证            
(4星)	 终于等到了~~~~~期待下一季            
(4星)	 没有丧尸电影、那就丧失电视剧吧。高中时候汉化过这漫画，情节较大改动，但那种世界末日的感觉还是有的。            
(3星)	 从第三集开始迅速变渣。。。第6集恢复。。3.5星            
(3星)	 海报给力，下来看了，剧情设置神马的完全没新意，每一步都在预料之内，快进着看完了第一集，没有追的动力。            
(4星)	 就前两集僵尸多一点 不过这成本也不小了            
(4星)	 僵尸片我的最爱，剧中的僵尸化妆实在太逼真了！            
(5星)	 极赞，看的我泪眼汪汪的～～～～            
(3星)	 从第一季中段开始变差现在越来越差，不追了            
(4星)	 其实还挺符合人们的猎奇心理的            
(NA)	 观望中            
(NA)	 不感冒... 停在第三集了...            
(4星)	 有点高开低走之感~            
(4星)	 最后一集终于找到赶脚了            
(4星)	 oh yeah! 加长版的28天以后！            
(5星)	 有潜力。漫画改编。。。前两集灰常不错。。化妆好厉害。于是我补了好多丧尸片。。不过SARA的角色太狗屎了。。说变心就变心。。            
(4星)	 虽然有些BUG和糙的地方，不过在生化危机变成大烂片的时候，惊喜ing            
(5星)	 AMC我爱你们!!!            
(5星)	 好是好，就是你太少，，，O(∩_∩)O哈哈~            
(5星)	 僵尸什么的最有爱了~~            
(1星)	 第一集主角就带绿帽，据说漫画后来更虐，看不下去了            
(5星)	 s3&#39;s ending is terrific!            
(5星)	 So far, So good            
(4星)	 我们总以为还有很多时间可以用 却在不知不觉到了尽头            
(5星)	 节奏不错~            
(2星)	 越到后面越无聊，果断弃了            
(5星)	 不错不错,虽然文戏不少,但是还是很给力,最后一集发人深省..期待第二季!            
(4星)	 对第六集很纠结……            
(5星)	 爽            
(4星)	 please tell me season 2 is coming up on next week! i cant wait =(            
(5星)	 第一集.僵尸的设计更加普通攻击力很低,世界设定是极少幸存 因为攻击弱 所以探讨人性方面多了很多.PS:主角醒来的设定很赞.期待!第二集抄袭僵尸肖恩...太KUSO了..            
(4星)	 期待第二季！！！！！！！！！            
(4星)	 歌挺好听的            
(3星)	 喜欢整体画面色调 人物造型 情节稍拖沓了 紧张感不够 期待第2季回归            
(3星)	 没有什么吸引我的地方            
(5星)	 很不错啊，期待第三集            
(5星)	 老美就是爱把电视剧当成电影来拍啊。。。我觉得Rick很有可能就是一个有意识的变异walker啊。总之，期待第二季！            
(4星)	 挺好。            
(4星)	 完结            
(4星)	 半夜看完两集找东西吃= =，有时候太人性了有点烦            
(NA)	 一集多一点 弃~            
(3星)	 节奏好慢，观望之~            
(5星)	 我早就应该想到当初迷你剧这三个字代表什么 一季就6集！！什么概念，第二季还没拍呢什么概念，明年10月才播又是什么概念，我就不应该这么着急看！！！！            
(3星)	 第二集的戏剧冲突感觉不是很突出，看的混混欲睡              
(5星)	 我拒绝不了丧尸！            
(5星)	 第一集还只是纯粹赞下amc坚持古风的高尚品格~第二集看完真是打心眼里惊呼太他妈逼的好看了啊！+末世情结做得非常好~从恐怖变成现世寓言~赞！            
(2星)	 拍得像各种丧尸片的杂合            
(5星)	 看过最好的僵尸剧集，甚至好于有关的僵尸电影！！！！            
(4星)	 今天应该是有第二集吧            
(4星)	 不多见的电视僵尸剧，可惜第一季才只有6集。血腥镜头不少，处处爆头，但怎么都感觉血浆很假。恶心程度也不算低，不过最佩服还是自己能一边吃午饭一边看僵尸啃内脏……            
(NA)	 看了第一集就期待第二集！            
(5星)	 没高清的            
(5星)	 我就是个丧尸控            
(4星)	 借着植物大战僵尸的劲头看了这部万众期待的‘ the walking dead’ ,就几个形容词“吸引、期待、前所未有”。我在期待第二集，想知到从坦克的对讲机中传来的是谁的声音。Rick是如何逃脱坦克外面重重的僵尸封锁线的。连续剧好看就好看在这里，可以有无限的联想空间。            
(4星)	 第一集看着还不错，虽然剧情没有太大的突破，基本和漫画一样，不过丧尸片什么的总能吸引我~~片中主角只身骑马进入城市的画面让人印象很深刻...            
(4星)	 期待第二集  但是我还在想没有扣动扳机的那一幕- -            
(5星)	 电视剧描写的细节很多 比漫画多 非常好 但是我觉得男主只带一套警察的装备就上路也太不给力了            
(5星)	 虽然目前只有一集，但我却给五颗星！不为别的！能把丧尸片搞成连续剧！这么大胆、冒险的一件事就值得向它致敬！            
(5星)	 导演还是比较牛的，坐等第二集~~            
(3星)	 唠唠叨叨            
(4星)	 霍霍  我是传奇 电视剧版 我喜欢的僵尸题材            
(4星)	 恐怖效果绝佳            
(NA)	 好看啊，很期待第二集。            
(5星)	   看到主角无助的眼神，看着看着，自己心里也会产生了些悲望，只能感叹主角的不幸，其实他最不幸的，就是她苦苦追寻的老婆不单只还活着，还在外面勾佬，她还长得不错呢！唉~~~            
