http://movie.douban.com/subject/3882715/	武林外传
(5星)	 也许这会是中国电视剧史上的灿烂一笔毕业时每集看过            
(NA)	 好看，细细的去看其实它包含了一定的道理。            
(NA)	 很好很江湖..很真很感人.            
(3星)	 平凡。。。。。。。。我要的生活是什么样的            
(5星)	 还不错，如果不看他跟六人行的相似之处            
(5星)	 武林外传            
(NA)	 搞笑            
(NA)	 宁财神（陈万宁）            
(5星)	 不由你不喜欢            
(5星)	 喜歡喜歡。不只是讓大家覺得是個喜劇。同時也告訴我們做人的道理            
(5星)	 笑            
(NA)	 搞笑            
(NA)	 笑死俺了，看了几遍还发笑~            
(4星)	 part of my college memory            
(5星)	 难得的好的大陆搞笑片            
(5星)	 还能再加几颗星吗？            
(4星)	 我有个朋友 超喜欢 明明是喜剧 看他的评论 让人心酸            
(NA)	 风情万种佟掌柜            
(5星)	 TMD笑死我了！好吧，我招我招，边吃锅子边看，结果笑得不得不放下碗筷，已无暇估计那锅里的肉，只想着怎样才能让我那笑得难受的可怜的肚子舒服点……。对了，那个，确实是百看不厌哇哈哈。。。。强烈期待出续集~强烈中的强烈要求不要换演员！连小米都表换！            
(NA)	 古风EG……            
(5星)	 开始看别人看，觉得很无聊；后来别人觉得我很无聊 :)            
(5星)	 很喜欢，很怀念那段有这部电视剧相伴的时间。            
(NA)	 要不是我看了这部电视剧，我就不会知道还有七侠镇，那么我就不会不知道郭芙蓉，我就不会知道吕庆后。。。。哈哈哈哈，哈哈哈            
(5星)	 很好很强大            
(5星)	 perfect            
(NA)	 好东西            
(4星)	 优秀的编剧，优秀的成本控制优秀的因地制宜            
(5星)	 好！！！            
(5星)	 觉得陕西话特别好听 不知道什么时候能见到续集了            
(4星)	 我是第一批观众            
(5星)	 很多台词成了经典。            
(NA)	 从陌生到熟悉 从反感到热爱 我是腐竹最爱老白            
(NA)	 经典            
(5星)	 看了不下十遍，当年爆红，最爱小郭            
(5星)	 在笑声中让人明白很多很多做人的道理            
(5星)	 不错不错            
(5星)	 O(∩_∩)O哈哈~太喜欢郭芙蓉~闫妮啦~            
(4星)	 快餐武侠            
(5星)	
(4星)	 一炮而红……            
(4星)	 休闲，无聊时的好消遣            
(5星)	 搞笑与调侃的集中，不时又在调侃中玩把深沉思考一下人生。            
(5星)	 老公超喜欢的。            
(5星)	 这……这……太灵了~~            
(NA)	 一开始的不喜欢 到 越来越喜欢            
(5星)	 超搞笑            
(NA)	 ……            
(NA)	 有些创意还是不错的。            
(5星)	 最喜欢演老邢的那个大叔            
(NA)	 好看            
(5星)	 看了N遍 经典            
(5星)	 想当初十点多钟播的时候,我不辞辛劳抵抗严寒裹着我老爸的棉大衣缩在巨冷的客厅沙发上为了啥?就是为了此剧2!~~~~            
(5星)	 “饿滴神呀！”            
(NA)	 就一个字，傻            
(5星)	 超凡的恶搞创造力和角色塑造力            
(5星)	 这几年看过的最好的电视剧之一            
(5星)	 很好,很强大!!            
(NA)	 笑死你不偿命            
(4星)	 很有趣            
(5星)	 实在喜欢。回味无穷。太可乐了。            
(5星)	 非常佩服宁财神，应该叫才神才对            
(5星)	 喜剧,又不单单是喜剧            
(NA)	 第一眼看不下去，后看百看不厌            
(NA)	 很不错的啦，虽然没怎么看。            
(5星)	 超级喜欢.爱死了            
(5星)	 酸酸的爱情，江湖            
(NA)	 无聊就拿来消遣用            
(4星)	 文化创新            
(5星)	 笑,大笑            
(5星)	 据说是中国版的六人行            
(5星)	 超搞笑            
(5星)	 2006，幸好有你            
(NA)	 哈哈!不看不知道一看就笑死掉,俗不知这堆人是怎么演出来的实在薄笑,还好俺功底深ING            
(5星)	 不可不推的好片子！            
(5星)	 爱死你了~~~~~哈哈哈            
(5星)	 财神怎么说来着，大侠的日常生活            
(5星)	 太搞笑啦!!!初播的时候就看看,当时还被人说~~结果后来全去看了..哈哈~~~我还是挺有眼光的!!!            
(NA)	 大爱~~~~~~            
(5星)	 就需要这种幽默            
(5星)	 超级喜欢，不管在看电视的时候，任何一个电视台演的时候，楠楠都要停下来，一直看到结束，而且在网上时不时地看一看，乐一乐            
(NA)	 我只能说:虽然有时稍感无聊确实喜欢芙蓉和秀才            
(5星)	 看过就知道什么叫做笑，台词绝了～            
(4星)	 哈哈哈，笑            
(5星)	 好            
(NA)	 国产大片            
(NA)	 笑死            
(5星)	 不单纯是搞笑 很多话很有深意的            
(NA)	 武林外传            
(3星)	 不是很搞笑            
(4星)	 有创意，但是还是有模仿痕迹，所以我减了一颗星。            
(5星)	 有意思            
(NA)	 搞笑            
(5星)	 笑完之后，总感觉跟现实很近。            
(NA)	 大陆难得有这么好的电视剧            
(NA)	 超爱，佟掌柜最爱。            
(NA)	 打击盗版            
(5星)	 嘿喜欢            
(NA)	 156            
(5星)	 可爱的人物，可爱的故事．满好看！            
(NA)	 点死你。。。- -            
(5星)	 ....            
(4星)	 搞笑            
(5星)	 有点类似老友记            
(5星)	 同福客栈            
(NA)	 你丝不丝偶滴慌啊 咦豁呀豁黑~~            
(NA)	 好笑，但是觉得有点白痴，少看            
(4星)	 古装 喜剧             
(5星)	 郭芙蓉同学我好喜欢你哦            
(2星)	 太多从网上来的段子了，也就看个新鲜，看久了，就烦。            
(4星)	 额滴渗那……            
(5星)	 嘿嘿嘿~            
(NA)	 看过的电视剧本来就很少，以后应该更少了，因为近几年假期都看它了，找到一集没看过的都不容易            
(5星)	 笑的好开心            
(5星)	 额滴神呀……            
(5星)	 我爱尚敬同志            
(4星)	 有些故事不怎么好。            
(3星)	 电视上放到哪就从哪看起，一样看得有滋有味的。            
(5星)	 笑死俺了...            
(5星)	 经典啊！            
(4星)	 just love it            
(NA)	 放假回家看的电视之一，呵呵，还被弟弟嘲笑            
(4星)	 很轻松            
(NA)	 对武林的全新诠释            
(NA)	 绝对搞笑，但是看得懂也需要具备因素哈            
(NA)	 搞笑            
(5星)	 也许只有我们这个年代的人觉得很好看吧            
(NA)	 就是喜欢～～            
(5星)	 不说了噻,可以算经典了.            
(5星)	 建议没看过的都去看一看……            
(4星)	 小故事 大道理            
(5星)	 记忆犹新            
(2星)	 看了1集            
(NA)	 最喜欢了。。。            
(NA)	 她们说这是个神经电视剧,SO...我们一起神经..            
(NA)	 我的最爱            
(5星)	 额滴神啊 子曾经曰过:低调 低调 找点啊 排山倒海            
(5星)	 宁财神很牛            
(5星)	 搞笑又不低级趣味，真的笑弯了腰！            
(5星)	 哈哈哈！！！！超级好笑~~我是超级FANS            
(NA)	 巨好看!!!            
(3星)	 挺好看的，呵呵，不多说了            
(NA)	 轻松，幽默的喜剧故事诙谐的含盖了人世间的真情实感            
(5星)	 居然很喜欢的一部情景戏剧,喜欢小郭            
(NA)	 最开心就是看武林外传时            
(5星)	 实在太喜欢他们了！            
(3星)	 看少了好看 看多了恶心            
(5星)	 想起都好笑的电视            
(NA)	 笑死了            
(5星)	 爆笑！永远看不够！            
(4星)	 一部用脑子搞笑的情景剧，有太多经典的对白了。            
(NA)	 搞笑            
(5星)	 很好看啊            
(5星)	 太经典啦～～～            
(5星)	 这东西并没多经典，也没多搞笑，就是一种回忆，我想01级到07级上大学，在学校谈恋爱，还谈得很凶的男男女女都应该有这种感觉吧！            
(5星)	 生活就该这样轻松,乐趣中品哲理.            
(NA)	 经典            
(5星)	 应该无法有续集的.            
(4星)	 嘿嘿，没心没肺的笑着也是好的．            
(NA)	 平凡的幸福            
(5星)	 我最喜欢那个掌柜的            
(5星)	 最喜欢姚晨~~~超喜欢~~和我还是同一天生日呢~~            
(5星)	 武林外传            
(4星)	 不能多看，现在再看到就反胃            
(3星)	 哈哈！里面的话都很经典！            
(5星)	 现代时尚古装剧，看不懂是因为被时代遗弃……            
(5星)	 开创了情景喜剧的一个新篇章,所有的演职人员真是太有才哩!            
(3星)	 以前很喜欢，现在觉得有些乏味了！            
(4星)	 街知巷闻啊．．．            
(5星)	 牛b，我爱宁财神            
(4星)	 如果别弄到80集那么长，这应该算是很优秀的一部情景喜剧，台词很搞笑            
(NA)	 这种电视形式就如同肯德基快餐一样,碎石随看,不担心接不上上集,而且剧情很丰富,他们给我的休闲时光带来了很多的笑声和欢乐,我很喜欢他...            
