http://movie.douban.com/subject/1786739/	还珠格格
(4星)	 第一部真挺好的            
(NA)	 哈哈            
(2星)	 当初还傻乎乎的看的，前段时间再翻起来看了几眼就开始怀疑以前是怎么看下去的了，那些台词都让我很受不了的说，果然我不喜欢琼瑶阿姨……（小时候是只有电视，而且电视上几乎都在放琼瑶戏，没办法，随便看的）            
(4星)	 多少回忆。。            
(5星)	 芒果台的屡放不止硬生生的毁了当年对该剧的热爱。            
(NA)	 简单就是经典。经典不需要必须是真实，就像美好的东西不一定都能据为己有、真实存在一样。温暖一笑，挺好。            
(4星)	 那是童年的回忆            
(4星)	 小学的时候真是迷到疯狂啊....            
(4星)	 想当初琼瑶奶奶让我欲罢不能。。            
(4星)	 十年前的“巨作”            
(NA)	 似水流年~~            
(4星)	 童年童年            
(5星)	 赵薇演的是她的青春，而我看的却是我的童年            
(4星)	 伐要特嗲哦。            
(5星)	 我求求芒果台不要在发宝了，勒阵又要翻拍，啷个想的哦！            
(NA)	 无需多言            
(5星)	 看过，那是在很久很久以前了·······            
(5星)	 除了喜欢还是喜欢，很喜欢小燕子！            
(4星)	 想当年每次在加长若干小时的新闻联播中苦苦等待；想当年专门打车跑回家赶在开演前打开电视；想当年对赵薇苏有朋的迷恋可以深入到梦里面；想当年买了众多印有明星们的扑克、卡片和贴纸。这是我从小学到高中的娱乐生活中很重要的一部分，即便现在看来幼稚无聊却依旧充满依恋，这便是青春，便是记忆。            
(5星)	 開玩笑，沒看過是不可能的，那時候這就叫潮流，懂嗎，誰沒看我會覺的他根本家裡沒電視            
(5星)	 初中时候谁没看过《还珠格格》，那时候的书籍好多盗版的，都是在讲关于《还珠格格》这电视剧的，可见它多火，记得那时候旧美林大桥还在，很多人在上面卖书呢。            
(4星)	 当时觉得很好看，可能当时还小。第一部还是最好的            
(5星)	 毫无思想，但依然经典            
(3星)	 琼瑶阿姨的            
(5星)	 童年一个重要的回忆部分            
(4星)	 当年风靡一时的            
(5星)	 我弱智了，真的是百看不厌            
(NA)	 当年病床上的期待啊            
(5星)	 虽然现在我不愿意承认，热播那会我也疯狂追剧来着。            
(5星)	 小学时候的最爱，每天在爸妈的限制下偷看~            
(4星)	 一遍一遍的不知道看了多少遍 现在每次假期湖南卫视还播            
(5星)	 当年的最爱呵~~~            
(3星)	 当时看还不错            
(NA)	 很好的宫廷剧            
(5星)	 这是我人生中第一次有了关于“明星”概念的想法            
(5星)	 还是年轻好！！            
(4星)	 妈妈们的最爱~            
(4星)	 - -            
(5星)	 第一步还是很经典的。特别记得那个夏夜，看到小燕子捏着毛笔就在脸上画，哈哈。            
(5星)	 看着十分劳神伤身            
(4星)	 播放率仅次于《西游记》~            
(4星)	 小学时候的记忆            
(3星)	 当年看的时候哭得稀里哗啦的~~现在一听到全身都起鸡皮疙瘩~            
(4星)	 毕竟是童年的美好回忆啊~~            
(NA)	 我爸爸看不腻的，这个还是算经典国产电视剧吧！可谓是家喻户晓啊~！笑了 蛮开心额            
(4星)	 对于一个还没到懵懂年龄小孩子来说，这片是多么大的震撼啊            
(5星)	 童年的回忆 最初的了解            
(3星)	 一步登天的美好愿望　又是一种传奇            
(3星)	 这个能不看过么            
(5星)	 那时候高三，偷偷看啊。。。怎么能不给五星呢。。。            
(4星)	 曾经多么疯狂的追着这部剧，童年不可或缺的回忆。            
(3星)	 谁都看过，好不好就不评价了            
(3星)	 小时候的回忆            
(NA)	 就是这部电视毁了我的眼睛……            
(3星)	 瓊瑤奶奶也開始搞喜劇和武打效果了。            
(4星)	
(3星)	 好神奇……            
(5星)	 换作当时的我肯定会给5星的。不过这世界真的是变化快，相当多的情节到现在看看是如何的可笑了。尤其是拿紫薇与尔康那一对说事儿。            
(5星)	 无论你喜不喜欢，称它为中国电视剧的一个里程碑一点不为过，引起的风潮十几年来前无古人后无来者。演员始料未及，琼瑶一样始料未及。从主演到配角十好几号人都算红过，内地有了属于自己的第一个青春偶像——赵薇。国内影视界两大不可复制的传奇性事件，98年的《还珠格格》和05年的《超级女声》。            
(4星)	 容嬷嬷！！！！！            
(5星)	 那时候我们还青涩！            
(4星)	 当时年少。。。            
(4星)	 那时放还珠时，正上中专，同学说赵薇拍这片是19的时候拍的，很多人以她为励志的偶象！            
(NA)	 恩...            
(4星)	 当年那个轰动啊，全家围在电视前，呵呵            
(NA)	 在我不喜欢看电视的年代，还是陷进去了。            
(1星)	 一星！小时候和妈一起看的，很爱看，但现在作为一个装逼的人，我说我很不爱看！            
(4星)	 小时候还是看得津津有味的。大了不行了啊            
(3星)	 小学开始的吧！三年级的时候就已经在学校风靡了            
(3星)	
(4星)	 皇上            
(2星)	 哎……            
(4星)	 青春仿佛因我爱你开始            
(4星)	 很小时候的记忆，伴着童年            
(NA)	 其实现在电视里面放我都还要看~            
(NA)	 |2790:5507|            
(5星)	 看了新版 决定给旧版5颗星            
(3星)	 虽然我着实是不喜欢这部戏，但是我却真的承认在我上初三的时候这部戏让我的好多同学都没有考上理想的高中和中专……这就是力量啊～            
(4星)	 那时候是真喜欢~            
(3星)	 只记得当时很喜欢看，现在才知道当时这部电视剧有多火，几乎是万人空巷            
(5星)	 此剧不看愧对童年啊            
(4星)	 经典的琼瑶剧，十二年前的回忆            
(4星)	 我还是喜欢欢乐哒~            
(5星)	 如果这辈子只看一部穷摇剧，就看这个吧            
(4星)	 钟鼓一萝卜（锣钹） 绸缎一萝卜（罗帛） 陈述一萝卜（罗白）             
(4星)	 儿时记忆            
(4星)	 当年真是万人空巷啊            
(NA)	 我也很无奈~            
(5星)	 我上小学五年级的时候。现在都多少年了，真的是从小到大的喜欢一个女孩子，所以，现在就是习惯了呀。哈哈，小燕子。那时，觉得自己就是小燕子，跟着她一起笑一起哭，真难忘啊，            
(3星)	 赵薇的大眼睛            
(3星)	 骗大人小孩和女生            
(4星)	 当时大街小巷都在放里面的歌，好火的剧- -             
(4星)	 曾经很喜欢            
(NA)	 册。            
(4星)	 小学时期的经典            
(4星)	 以前心中的经典=  =  只是骂的人多了 它才变成所谓垃圾。            
(NA)	 很难给个评价            
(5星)	 2007            
(2星)	 我连散着看都把它给看完了，大陆是有多喜欢播这骚包剧啊            
(4星)	 在琼瑶片界 不能不说是一部好片            
(4星)	 呵呵            
(3星)	 被芒果台一遍一遍放的都快吐了，我要看曾哥版的！！            
(4星)	 那时我还在上初中            
(5星)	 经典            
(4星)	 嘿嘿，我就喜欢第一部这个调调！小时候还写观后感呢            
(4星)	 话说第一部还是蛮经典的...捧红了一帮人...            
(3星)	 芒果台重放的时候看了一下，天哪，我小时候的品味怎么如此之低？            
(5星)	 妈呀……少女时代~~~            
(4星)	 第一部很强大~~            
(3星)	 。。。。。。。。。。。。。            
(5星)	 我是来误人子弟的            
(1星)	 当年被迫同老妈一起看 有想死的冲动            
(5星)	 童年大爱~            
(4星)	 当时觉得多好看啊            
(4星)	 水灵灵的赵薇和林心如啊！            
(NA)	 什么叫做横空出世！            
(4星)	 火了一把然后被骂。            
(4星)	 11年……            
(NA)	 经典啊，我的小学时光。            
(3星)	 干笑而过- -            
(4星)	 经典，难以忘怀的豆蔻年华，青春记忆。            
(4星)	 当年可是风靡一时啊!            
(4星)	 第一部是经典~现在偶尔看看还能看下来~            
(3星)	 感觉一般,不知道为什么这么多阿姨都喜欢            
(5星)	 给低分的肯定是没经历过那个年代的人。            
(2星)	 总是八十大板八十大板的太暴力了            
(4星)	 经典啦            
(4星)	 纠结啊纠结            
(5星)	 我们这个年纪的人都看过。那时好像读初一。            
(4星)	 记得当年很着迷。。            
(4星)	 小时候那么那么的火，给个四星吧，反正现在我一看到芒果台在重播我就赶紧换台……            
(4星)	 其实当年多喜欢小燕子的。。。            
