http://movie.douban.com/subject/5384549/	倾世皇妃
(3星)	 耐心看了20集实在看不下去，剧情太拖拉且狗血了            
(1星)	 霍建华很好看，哈哈，居然还有袁弘，好像还没出场啊……演哪一个？好吧，幸亏没有袁弘，大烂片！为了帅哥也看不下去！跟在追的另一部比较一下，越发觉得渣了            
(2星)	 吐槽点太多，剧情渣。选角选的都很好啊，为什么剧本就怎么差！！！！            
(2星)	 毁了            
(4星)	 杜海涛很有喜感。。            
(3星)	 完全忽视剧情，就看养眼帅哥们了            
(3星)	 三星给里面的美男子~            
(2星)	 其实我很想只给一颗星的，很少有片子能让我看不下去啊！            
(NA)	 皇上！！！！！！            
(NA)	 剧情不谈了，这片的摄影技术落后十年，和当年大汉天子水平一样，后期的画质处理显得特别肤浅。可能主推十几岁的人吧。            
(2星)	 没看之前很期待，看了三集弃之。败笔一 肉麻的片头曲 败笔二 只有有梦想就能实现，女主性格彻底改变，圣母紫薇果然是一直圣母，且没有脑子 败笔三，拜托那是个皇帝，有使者什么的那么嚣张的说话么？女主爸爸是蠢货啊。            
(1星)	 为神马要挑战我的智商呢。。一颗星给差演技帅锅。            
(2星)	 除开父皇很二很萌以及心如驻颜有术外，毫无亮点，雷点倒是无数。            
(3星)	 尼玛你为什么不爱连城啊连城！！！！            
(2星)	 越看越俗            
(2星)	 昨天看了倾世的首播，内容让我十分失望。心如很好，但我觉得她不适合演馥雅这个角色，霍建华演的刘连城完全颠覆了小说里那个温柔的连城，严宽演的祁佑亦让我失望至极。。。            
(3星)	 一星给造型，一星给道具，一星给林心如。其他……            
(2星)	 不是每一部网络小说都应该被拍成电视剧的，就算演员阵容强大，我还是瞎了            
(3星)	 女主玛丽苏……杜海涛和孕妇雷到我了~~花公公和皇帝各种JQ……目前决定弃剧= =            
(3星)	 看过了《步步》，实在对这样的剧没什么感觉。那星完全是加给霍霍和心如的。            
(1星)	None
(1星)	 一星给霍建华            
(3星)	 苦逼。            
(NA)	 为什么我一点也不喜欢女主角呢            
(3星)	 我妈说，没美人心计好看            
(2星)	 好久没看过这么二百五的剧了～哈哈哈哈哈！笑得我都要哭出来了～ 二星纯粹是给男主的美颜和皇后凉凉雪姨影后红姐这些戏骨的～            
(5星)	 没看完            
(4星)	 雷，但也有可观性。严宽原来除了美貌也是有演技的，为他多加一颗星            
(4星)	 前几集的剧情非常弱智。中后期的宫斗戏部分渐入佳境。还是惠英红、戴春荣、王琳等老戏骨的演技最赞。最爱惠英红扮演的杜飞虹。            
(3星)	 最让我纠结的不是改编，而是连曦的造型            
(5星)	 很喜欢心如,但这剧情太玛丽苏,演员太姐弟恋,林美女要转型了            
(NA)	 唉。。。            
(2星)	 为了严宽我忍了！！！！剧情神马都是浮云！！！！            
(1星)	 坑爹的人家多好的一本小说怎么给改成这样....今天把最后两集给补上..这结局卧槽！            
(3星)	 看在两大帅哥的份上给三星，原著太雷了            
(NA)	 十分钟弃，对不起宽爷，还没见着你正脸就被恶心到了            
(2星)	 亏我挺期待。。。            
(1星)	 都是不错的演员，尤其是天涯二美，但是为啥选了个如此狗血的剧本啊。看到片花找来小说一看，我敢说跟这剧情比起来，满城尽带黄金甲绝对是难得的好剧。            
(3星)	 纯粹围观小霍霍。。。。。。鼻血喷涌ing            
(3星)	 霍建华的呢……可是！哎            
(2星)	 唔……木看完。刚开始看的时候觉得怎么这么无聊，等我看过小说版的时候才知道改成这样已经很不错了……            
(1星)	 还是有亮点的，总体不咋样            
(3星)	 打发无聊吧~            
(1星)	 这一星给严宽纯粹因为喜欢他 =。=太受不了这种女主YY超级美人戏了 何况林心如在里面的造型我吐槽无力！！！！！！！！！！！！！！！！！            
(3星)	 竟然都死了~~~            
(2星)	 差评！            
(3星)	 冲着林心如的演技去看的哟            
(5星)	 今晚追，只为林心如，好久没追过电视剧了。            
(3星)	 霍建华的颜是唯一目的，不过到第五集就没挺住，我会找其他方式HC你的小霍……            
(4星)	 冲着林心如去的，不能和美人心计比啊。开始有点拖沓，我从中间看的，花公公和云珠很抢戏啊，谁能给我一个大皇子啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，消除了这么多年来对严宽的偏见啊。你们一定要在一起！            
(3星)	 改成什么玩意儿。。。制片人选演员不错，编剧太废柴            
(3星)	 小说没看，不是没听说，是看了太让人看不下去了，不知道拍成电视会怎样。个人觉得林心如也就那样了，喜欢她的人表拍我哈~            
(3星)	 都死光了 孟祈佑也死掉了。。桑心嘎            
(2星)	 终于看到第九集看不下去了。没《美人心计》好看，个人看法，反正不吸引我就是了。            
(3星)	 就这样吧，迅速把40集的电视剧看完！            
(5星)	 http://163.fm/7hBXXCC             
(2星)	 看过原著的就不要看电视了，完全不一样。。。没看过原著的，就不要看原著直接看电视把。。。            
(NA)	 卡司好强大~被第一集雷到了……            
(2星)	 太雷太拖沓太难看，完全是俩男主的颜支撑我看下去            
(NA)	 剧情复杂爱恨情仇地有些过分..所有能属上号的男角都爱上了YY..有点儿扯..最后除了YY都死了..就显得有些悲催..有些人拼了一辈子斗了一辈子都没能坐上皇位..有些人却可以轻而易举的得到..哎...总之还是得活着..活着才好说啊..            
(NA)	 相比美人心计心如没有什么突破！            
(3星)	 又看完一部雷人又脑残的古装剧，休息下开始追下一部吧o(╯□╰)o            
(5星)	 现在感觉比较喜欢林心如了。。 呵呵~ 期待期待~~            
(3星)	 看完了 就....还好...            
(5星)	 想看啊            
(3星)	 个剧情太扯了点~            
(NA)	 都死掉了......            
(2星)	 我曾经努力过，断断续续地为其剧的点击率和收视率贡献过微薄之力，但是这剧情这人物这这这这这实在让人无法继续自虐下去，放手对自己比较好……            
(4星)	 哎…纠结的结局啊！            
(NA)	 冲着严宽和霍建华的颜, 本来想看看的...但是据说本片玛丽苏...为了自己的肠胃着想, 还是算了...            
(3星)	 不如心计            
(2星)	 亏我还那么期待= =+雷~2星给林心如和霍建华~（p.s：对严宽无爱啊~）            
(3星)	 狗血的剧情。。。。还以为会拍出什么新意呢！！            
(3星)	 冲着天涯四美中的一半去的~~~~凑凑合合，本剧亮点在那太监身上啊~~            
(2星)	 不好看            
(2星)	 我是为了看小乙来的~~~            
(5星)	 林心如！好好斗！！！            
(2星)	 终于演完啦！真难看呀真难看！太狗血了这剧情，要不是我有有始有终坚持的癖好我早就弃了！！！            
(2星)	 最近肿么了，这么流行5男抢一个女人的玛丽苏剧集吗？.... 不解            
(3星)	 没完整看~ 视觉效果还行，可总感觉差点什么，主演们都有点虚地端着，剧本还有待琢磨~            
(NA)	 果然是小说改编的电视剧！！！            
(NA)	 严宽终于不打酱油了~            
(3星)	 视觉疲倦啊            
(NA)	 烂的无力吐槽            
(1星)	 太傻了，大水片儿，没法看            
(3星)	 对我来说34集已经结束            
(3星)	 七年一瞬，草木枯荣。我肿么看了42集……。等第二部，观望。            
(3星)	 这是我用生命在追的剧！！！            
(3星)	 一分给林心如，永远的紫薇；一分给小说作者，创作不是件很容易的事情；一分给演员，拍戏挺辛苦~~~~~但是就剧情本身，不是特别喜欢            
(3星)	 剧情太TM恶心了，衣服太丑了，歌太难听了，霍建华你好，给你3X            
(4星)	 作为电视剧，他是成功的，心如很聪明，改编的很偶像~该张的地方张力十足，该搞笑的地方毫不客气~但是，作为一部改编剧，跟剧情差的不是一般的多~尽管我还蛮喜欢这部剧，可我还是喜欢原著多些~毕竟原著才更真实，心如版的有太多商业的痕迹在，太完美了~            
(2星)	 不明白林心如怎么挑了这个剧本。。。            
(4星)	None
(3星)	 看不出深情何在。。。            
(1星)	 一开始就把我雷到了，就看了一集就不想看了            
(1星)	 期待 心如啊            
(4星)	 没想到林心如这么厉害。。。佩服了！！原来是小说改编的电视剧，故事好看，服饰优美，还不错！            
(4星)	 不是说35集么？这都40集了吧？keng--die--坑爹啊！！            
(3星)	 前10集，感叹终遇此等好剧。后10集，勉强自己看至结尾。            
(3星)	 历史题材一般，南楚、北汉名声实在不好            
(NA)	 什么时候开播呀！！            
(2星)	 剧情幼稚,不合逻辑,两星赏给美颜霍木木.            
(3星)	 坑爹，男二就可以十几集不要出境吗(╰_╯)#！为了霍建华的插曲一星            
