http://movie.douban.com/subject/4826770/	我的公主 마이 프린세스
(4星)	 虽然就是一部很泡沫的偶像剧，但看到最后还是会跟着男女主角的美妙结局感受到那种甜蜜！两个人在一起，总有一方要迁就另一方吧~不管谁迁就谁，只要幸福就好！            
(3星)	 宋承宪好帅啊，他眼睛以前也这样的吗？不过女二真是老得让人无语了！            
(3星)	 挺搞笑的            
(4星)	 完了，要沦陷了。。。没追完，因为没有网络了。。。            
(5星)	 主角不错 肯定差不了            
(3星)	 后面太拖。都没看完。            
(5星)	 终于完了，始终没有弃真的是很不容易，啊哈，还是宋承宪最帅了。            
(4星)	 宋承宪一点都不显老啊 这是保养的好啊 身材也越来越好啊            
(4星)	 我喜欢王子型~            
(5星)	 宋承宪和金泰熙足矣             
(3星)	 所谓偶像剧当如是，完美的颜，公主的梦，还有见缝插针的小浪漫小温馨小搞笑~            
(4星)	 实在是看不下去了。。。宋承宪啊宋承宪，怎么能把吻戏拍得那么丑呢？！            
(2星)	 13            
(3星)	 啊，就算无聊也不想继续看下去了捏。            
(NA)	 就是冲着宋承宪看的~虽然这样的据也就那样吧……            
(3星)	 俺就是去看脸的~以及老帅哥的六块腹肌~hiahiahia~男二和女二是去充人数的么？？            
(3星)	 王子和公主的桥段看得太多了……从开始到结局都看了，中间跳过了！            
(3星)	 看名字，就晓得这是部幼稚幼稚幼稚的偶像剧，女二太丑了。宋承宪还有点看头吧。            
(4星)	 金泰熙加一颗星 宋承宪加一颗星 里面的衣服头饰再加一星。。。            
(5星)	 bang            
(5星)	 该结婚的都去结婚吧            
(2星)	 剧情真狗血            
(4星)	 哎一咕~~~朴海英就是第二个纪存希！！！！            
(4星)	 还行，看到第五集有点小无聊，额，个人觉得没有秘密花园好看，至少花园里的笑点比较多            
(3星)	 只能说金演绎的太生动了            
(4星)	 典型滴歡快韓劇~偶稀飯~男女主養眼哇~道具印象就是女主的髪帶s&amp;三星平板..            
(3星)	 不想跟下去了。。。            
(3星)	 同样是演灰姑娘，金泰熙演技了得啊！！            
(NA)	 金泰熙和宋承宪的完美结合            
(NA)	 难看            
(4星)	 结尾也不错，算是近期看的好的一部            
(3星)	 女二一张整容失败的脸 太让人崩溃了 弃            
(3星)	 感觉一般般啊，还有，真的金泰熙漂亮吗？感觉不大气啊？？？？没看过她演的其他剧，不知道了。。。。            
(3星)	 我终于看完了。没时间啊没时间。演员真的很美型，可是剧情太俗了。演员满分，剧情半分都不值。            
(3星)	 当宋承宪露出两块胸肌六块腹肌的时候我就完全不能自已了！！！……6集后弃剧            
(NA)	 喜欢宋承宪那            
(2星)	 一个没有脑子的公主的白日梦。太超现实的偶像剧。那个宫廷真够夸张的！女二长得也太没竞争力了吧。剧情也绕来绕去，都不知道在讲什么。男女主角看对方眼睛像慢一拍了。男女主角没有爱的感觉。机场到底要去多少次啊？！一直在讲外国，可是都没有真正去到外国。            
(1星)	 脑残剧，我竟然看到底了，中间没断，是想说你还能再烂到哪吧，结果还真烂到底了，莫名其妙的都是            
(3星)	 看着看着就觉得一般了，还是秘密花园给力！            
(5星)	 力荐只为金泰熙            
(NA)	 好吧 其实没坚持完 看来姐可以果断告别韩剧了 啦啦啦啦            
(3星)	 冲着男女主角，也要看完。            
(3星)	 tae-hee adorable RETURN.            
(3星)	 要不是因为宋承宪我压根就不会看.....            
(3星)	 观赏前，只因宋承宪，观赏中，帅的哟，还是受不了。观后感，仅供观赏和羡慕嫉妒恨。            
(2星)	 女主老了，加上白痴的性格，看不下去            
(3星)	 虎头蛇尾            
(5星)	 哇哇哇。。太期待了~~            
(2星)	 不怎么样。            
(4星)	 他俩好配(*^@^*)            
(4星)	 宋大叔的魅力，始终不减            
(3星)	 不给力            
(3星)	 除了演员长相，没什么吸引我的            
(3星)	 男主女主都喜欢，不关注怎么能行~不过情节，算了，忽略吧            
(3星)	 让我又想起了宪哥~物是人非呀~            
(3星)	 看一半弃了……更想看金泰熙演熟女，坏女人也很过瘾。            
(NA)	 即使有宋承宪，还是只看了开头和结尾。            
(3星)	 打发时间……看宋承宪养眼            
(4星)	 剧情灰常不给力啊。。。四星给金泰熙&amp;宋承宪，我居然为了看这对cp把16集都看完了。。。            
(4星)	 虽然故事是童话调调 但是鉴于主角们都三十+ 所以 不会觉得自己年龄大 宋承宪真的挺帅的 想当年 蓝色生死恋的时候怎么会最不待见他            
(3星)	 一开始剧情很吸引人。越到后面越显冗长。宋承宪不错，可是金泰熙眼角皱纹太多，外加大眼袋，扮演大学生实在是不怎么合适。            
(4星)	 宋殴爸好帅，金妹妹好美，剧情有点拖沓，但还是比较有爱的。            
(3星)	None
(4星)	 最近的韩剧真好看！太养眼了！嗯。。越看IQ越低            
(3星)	 当年的俊熙偶吧啊~            
(2星)	 终于演完了，这就是我看不下去韩剧的原因，神马剧情么！除了宋承宪的肌肉和金泰熙华丽丽的服装，这戏真没看点！            
(3星)	 套路是老的...看到一半放弃了            
(4星)	 这两人不错            
(2星)	 为了演员去追的，结果这片子相当烂            
(NA)	 4集弃            
(3星)	 搞笑~实在是搞笑~            
(NA)	 看了七集 放弃了             
(5星)	 宋承宪和金泰熙就是天仙配！！！最后就是舌吻~~~~~~~~~            
(3星)	 也就那样了            
(3星)	 前5集四颗。后5集2颗。            
(3星)	 AUV，三星全部给金泰熙            
(4星)	 金泰熙有鱼尾纹了            
(5星)	 好看``喜欢喜欢            
(4星)	 帅哥美女，剧情后面有点腻            
(3星)	 这部电视剧的重点在于这俩人的亲亲抱抱..            
(4星)	 宋承宪还是很帅的= =虽然我看不完。。。剧情还真是            
(4星)	 两人都好赏心悦目的说。哎呀呀，以前都是整部整部的看，又回到坐等更新的日子了。期待期待。            
(2星)	 金MM和宋GG再养眼也拯救不了那狗血的剧情！            
(4星)	 在追在追。。。太好看了。。。            
(5星)	 哈哈，cute            
(4星)	 太太~可爱了            
(3星)	 美女帅哥演的童话剧神马的最有爱啦！！！            
(3星)	 看到第六集弃,剧情似乎越来越无聊.            
(3星)	 劇情無力~想到這部劇 腦海中第一個畫面居然是英雄豪傑里空軍哥哥的左右臉宋承憲模仿。。。            
(3星)	 看到预告已经够力了，后面继续看下去再说。结果越到后面越没劲了。。。最后就记得原声带还能听。            
(NA)	 从第一集到最后一集，贯穿我整个寒假啊。            
(3星)	 完全在看俊男美女啊，女二无法接受啊，感情走向扑朔迷离啊。。。            
(3星)	 男生女生我都爱，当然要看拉！   额。。。。。            
(4星)	 不知道往后还会不会喜欢。            
(5星)	 果断追之。            
(3星)	 单车造型很帅气            
(2星)	 两集弃之。            
(3星)	 真的不是我花心 是他太完美～            
(4星)	 四星全给宋哈哈哈哈！            
(2星)	 不追剧的生活好像没意思诶哈哈~            
(2星)	 真不知道我是靠着怎样的毅力追下来的。。。宋承宪果然不是我的菜。            
(3星)	 徐娘半老的女主角和越发养眼的男淫！            
(5星)	 看了很令人开心的片呀 好久没看韩剧了 真想念初中追韩剧的时光哈            
(1星)	 韩国的皇族都他妈的傀儡政权，搞得跟真的似的            
(4星)	 元祖偶像的浪漫爱情童话            
(3星)	 开始还行，后来描述得太苍白，简直没什么剧情可言，腻腻呼呼的两人。。纯粹为了宋承宪而看。            
(5星)	 看完秘密花园后已经看不下去了，可惜了俊男美女了！            
(5星)	 我爱宋承宪。            
(4星)	 养眼，            
(NA)	 宋承宪诶！            
(NA)	 做作~弃            
(NA)	 看一半            
(4星)	 在还没有进入俗套高潮前给四星            
(3星)	 除了帅哥美女都不给力啊！！！            
(2星)	 可惜了俩好演员            
(3星)	 无聊..   看了看宋承宪，女配太丑了，土霸土霸的. 就是韩剧的味，比较中庸，不过整个调都很明快，心情不好的时候可以看看            
(3星)	 五集弃            
(3星)	 靠，这就完了？？！！不是说舍不得你结束，但起码也得有点头脑吧            
(5星)	 金泰熙宋承宪　太养眼啦~            
(3星)	 难得想看部韩剧的 看了5、6集就没耐心追下去了 进度太慢            
(3星)	 无论演员阵容如何强大，没有好的剧本都是白搭啊~            
(5星)	 美型、欢乐、造梦。。。额，7集弃            
(4星)	 宋承宪和金泰熙都不年轻了，可是看着还挺年轻的，说实话我有时候看总是会把金泰熙想成李多海，呵呵，还是这种风格的连续剧我喜欢            
(NA)	 一般般            
(4星)	 金泰熙又回来了。郎才女貌的片子我实在没有抵抗力。            
(5星)	 有美女帅哥的剧当然不能错过，看了剧情虽然俗套但是也很吸引人，想让人继续看下去，可惜一周两集，等的人焦急呀            
(4星)	 宋承宪加金泰熙就是满分了，但还是希望剧情表太狗血。留颗星给剧情吧~~~~~            
(3星)	 看了6集            
(3星)	 喜欢宋承宪的眉毛和眼睛。迷死人了            
(3星)	 男主女主搭得很舒服。。大爱男二。。            
(4星)	 俗套剧情三星 宋承宪的腹肌一星哈哈哈哈            
