http://movie.douban.com/subject/2156663/	西游记
(5星)	 倒背如流            
(4星)	 四大名著里面算是最好的一部片子了            
(5星)	 童年的回忆~~            
(5星)	 第一部逢播必看            
(3星)	 现在觉得还行            
(5星)	 暑假必看            
(5星)	 童年的经典            
(5星)	 小时候还录下来看            
(5星)	 还是最爱六小灵童扮演的孙悟空，不知道多少年之后还有一个。            
(5星)	 如果回忆也是人生的话....            
(5星)	 经典就是经典 百看不厌            
(5星)	 看了多少遍我也不知道            
(5星)	 每年暑假必看，哪怕已经能够背下来。            
(4星)	 小时候在妈妈单位，看白骨精那段，第三次师傅怎么都不相信孙猴子的话，任凭猴子四面跪地求饶，还念紧箍咒，终于赶走了大徒弟，哭的我伤心欲绝，直挺挺的坐着，眼前模糊一片            
(NA)	 忍不了了！我怎么会在赵血灰看过的列表里找片子！            
(5星)	 童年的寒暑假似乎必重放，倒也百看不厌。            
(5星)	 朝廷台暑假必播,中国人暑假必看!            
(5星)	 相信每个人童年时代都看过~~            
(4星)	 暑假必播，看过无数遍            
(5星)	 应该没有没看过的人吧            
(5星)	 老猪我饿了。。。。            
(NA)	 妖怪来了才刮的大风 北京天天都有            
(5星)	 呵呵，小时候放长假是必看的。            
(4星)	 哈哈 师傅妖怪~            
(5星)	 主观客观都一样            
(5星)	 早期的四大名著都改得不错。            
(4星)	 看过多少遍了？            
(5星)	 从小看到大，百看不厌！            
(5星)	 只能用超经典形容老看过多少遍已经忘记啦            
(5星)	 有十遍了吧            
(5星)	 妖魔鬼怪的故事            
(5星)	 经典            
(5星)	 断断续续没全看。            
(4星)	 让你感受下猴子的无奈            
(4星)	 经典不用说            
(NA)	 每年寒暑假电视必放，不知道看了几遍了，连妖精都认熟了，不过确实是经典            
(5星)	 看了二十年了还是没看够            
(5星)	 谁会没看过呢？            
(5星)	 又是一部经典的神话作品            
(4星)	 它搁那就是活生生的童年。            
(4星)	 一共拍了三年，难以超越的高峰            
(5星)	 我看过20遍，您呢            
(4星)	 小时候好喜欢            
(5星)	 儿时的梦 也是一生的快乐的源泉            
(4星)	 每次假期必放....            
(5星)	 恩~经典中的经典0.0陪了我几年啊这……            
(4星)	 这个是经典了。            
(5星)	 中国电视剧的里程碑            
(5星)	 永远看不腻            
(4星)	 经典            
(5星)	 百看不厌            
(NA)	 三个唐僧取经的故事/看了不下一百遍            
(5星)	 就是喜欢六小龄童演的孙悟空~~~特别喜欢~~~            
(NA)	 大圣~~~            
(NA)	 不好评价            
(NA)	 敢问谁没看过？            
(5星)	 没人能再翻拍四大名著~没人            
(5星)	 说看过10遍，似乎一点也不夸张。（*@ο@*）             
(5星)	 这个版本已经无法超越了            
(4星)	 好像中国人都看过...            
(5星)	 遥想当年。。            
(4星)	 拍的续集反而不想看了。西游记不知道被看过多少次了，都被看烂了！            
(5星)	 90            
(3星)	 这个当然要看。            
(5星)	 高峰！！            
(4星)	 叮咚 谁啊  马德华            
(5星)	 经典            
(4星)	 不论什么时候都可以在电视上找到的连续剧            
(5星)	 小时候老爸不让看还哭呢。真是经典，百看不厌！据说现在被美德糟蹋得很恶心！            
(4星)	 为什么小时候看个什么都会觉得好看呢？            
(3星)	 电视里放了一遍又一遍==...            
(5星)	 看了无数遍了吧            
(5星)	 经典无需多言            
(4星)	 片头曲好听咯            
(5星)	 看其他人的悟空不习惯阿。。。            
(5星)	 回忆起我的童年。那时候最害怕看白骨精那集~~~哈哈哈            
(5星)	 经典，电视上从来不断~我真是佩服了            
(5星)	 经典            
(5星)	 从小看到大……            
(4星)	 这么早期的特效却比后来拍的好得多了！！！不知道为什么…            
(4星)	 觉得这部连续剧适合童年时期看，那时候对此片真是百看不厌，悟空的火眼金金，八戒的好色，沙僧的老实。一切都已在记忆里留下了烙印。            
(5星)	 86年版本西游记的片头，很难再超越了……            
(NA)	 有谁没看过            
(5星)	 汪粤、徐少华、迟重瑞，三位唐僧。            
(5星)	 无法逾越的经典            
(4星)	 不敢质疑经典。可是。可是。偶小时候真是不喜欢这种葫芦娃式的循环。            
(5星)	 天竺少女，女儿情。。。。。。五个星星只是给老版本的。            
(5星)	 西游记-            
(5星)	 呵呵..伴随俺成长过来的..中国人永远的经典            
(3星)	 小时候就觉得拍得很假            
(3星)	 看了不知道多少遍，现在只能说童年美好的回忆了。            
(NA)	 还是喜欢最老版的~            
(5星)	 看过无数次还是喜欢的经典~~~            
(NA)	 不知道到底看了多少次，但更喜欢动画版的..            
(5星)	 看了10遍了?不知道 !仍然不烦            
(3星)	 经典是经得起时间考验的            
(NA)	 我不能72变。            
(4星)	 我和妈妈躺在床上看电视 爸爸在一边洗衣服 呵呵            
(NA)	 堪称经典！            
(NA)	 儿时的陪伴品.            
(4星)	 怎一个经典了得？～            
(5星)	 六小龄童演的孙悟空太经典了。            
(5星)	 有几个中国人敢说自己没看过西游记？呵呵             
(4星)	 谁会没看过            
(4星)	 现在看起来虽然特技很差（条件限制），但演员演的真不错，小时候可是百看不厌啊            
(3星)	 我一直没有迷过西游记 每集都有不同的妖怪 为什么全让唐僧遇到了            
(5星)	 每个假期电视台的保留节目            
(5星)	 名著能不看么            
(5星)	 小时候的大爱            
(5星)	 经典剧目            
(5星)	 永恒经典，百看不厌            
(5星)	 倒背如流，哈哈            
(4星)	 经典就是难以逾越!唯一缺憾是里面唐僧有2个扮演者,给人感觉有点怪异            
(3星)	 上哪里找的那么多美女~            
(5星)	 虽然剧情套路很单一，被孙悟空降了的妖一律被神佛召回，不是做了弟子就是做了打杂的，这就是所谓的考验。。            
(5星)	 有人没有看过吗?!~~            
(NA)	 也是从小看到大。。。第二部很雷人噢            
(NA)	 三打白骨精啊。            
(NA)	 多次            
(4星)	 原来封面还蛮不错的阿~            
(4星)	 的确无法超越了            
(5星)	 没啥说的，这是每个中国人必须看得电视剧。            
(5星)	 越老的唐僧越帅            
(5星)	 顶！！！！！            
(5星)	 看N遍都不会觉得厌烦啊            
(4星)	 20年的收视神话，还需要注解吗？            
(5星)	 中学放暑假时常看            
(4星)	 不说了。            
(NA)	 难道有人没看过？            
(4星)	 现在电视台重播我都在看,给个四星不过分吧.            
(5星)	 年年都看的            
(5星)	 经典中的经典            
(5星)	 每个人的经典中国童话王国            
(3星)	 经典            
(NA)	 谁小时候没看过啊...            
(5星)	 永远爱悟空！            
(5星)	 小时候重播必看            
(5星)	 俺老孙…            
(NA)	 中国还有人没看过吗            
(5星)	 假期必播            
(NA)	 私以为四大名著里翻拍成电视剧里最成功的一部             
(5星)	 Classic            
(5星)	 老版本好            
(NA)	 可以背下来的电视剧！            
(5星)	 儿时的记忆，不过现在新拍的西游记也没有达到它的高度            
