http://movie.douban.com/subject/1304397/	欲望都市  第一季 Sex and the City Season 1
(4星)	 看到第六集，渐渐理解起着四个city girls。除了carrie，其他三个真是越看越顺眼。找到了自己的归宿，生活从浪漫幻想变成了现实，更加地贴心，更像一般人。            
(5星)	 看了一天一夜 连续看完竟然哭了 至今没找到原因            
(4星)	 片中的视角独特，有点点女权主义的影子            
(4星)	 虽然知道现在才开始恶补这部著名剧集，虽然和我们的实际生活有点差距，但每集的话题还是很有共同性很吸引人，喜欢这四个个性鲜明的自信的单身女人，当然她们最后都有了好归宿。2008.1.25，除夕这天下午，我终于看完了这部很长很好看的连续剧，而且在最后一集哭了。当然因为之前先看过电影版，所以知道那不算大结局，但也很不错了。            
(NA)	 wowo~            
(5星)	 I can watch this one as many times as I can            
(NA)	 大学时候看的怀念            
(5星)	 我喜欢carrie            
(4星)	 sex and the city            
(5星)	 甚至影响了我的感情观和价值观！绝对是里程碑式的美剧！            
(5星)	 我反复反复看            
(3星)	 四个欲求不满的女人的故事            
(5星)	 和我们不一样的生活            
(5星)	 all time favorite            
(3星)	 其实还可以更出位            
(5星)	 大爱欲望都市            
(5星)	 这才是女人            
(5星)	 海外学设计时，同学女推荐的好美剧。很多道理，还有就是高级时装以及它们孕育的地方……            
(5星)	 起初不习惯，现在很依恋            
(5星)	 一部我愿意“炒冷饭”的美剧            
(5星)	 很喜欢，每集都值得一看，经典！            
(NA)	 不太适合我呵呵            
(4星)	 不错。了解了很多相对于我的成人世界（虽然我也成人了），还了解不少文化差异。剧中每个人个性都不一样，但同样都真实。现实也如此呀，有人喜欢你就有人讨厌你            
(5星)	 samantha&#39;s love is sex....lots of sex...-----sex and the city            
(3星)	 消遣之作，些许俗气            
(5星)	 extremely excellent            
(5星)	 跟&lt;NANA&gt;一样,我要评无数个星!!真希望没有结局,能一直看下去            
(5星)	 每个女人都在心里想成为Carrie...拥有自己的Mr.Big....            
(4星)	 非常喜欢              
(5星)	 美國影集愛好者必追佳片~            
(5星)	 !!!!!            
(4星)	 好成功滴女人啊，羡慕她们滴着装和出入滴高级场所，呵呵            
(5星)	 还没看完             
(3星)	 happy ending            
(5星)	 I love love love carrie            
(5星)	 终于合我意的结尾，四个女人的友谊，非常精彩的美国电视剧            
(5星)	 无关爱情的知识手册~            
(4星)	 shopping!!!!            
(5星)	 爱            
(NA)	 短短的一集集讲很多不同的故事与道理            
(5星)	 爱到不行。            
(NA)	 爱到一定的            
(NA)	 年轻的时候 被它灌输了一些思想            
(3星)	 看了一半没看完，受不太了这些老女人。。            
(NA)	 买的碟子  我电脑响声都跟地震样了看到第四季的时候 突然觉得没的那么好看了  但是欲望都市不会让你失望   是值得任何你无聊的时候看的教育片            
(4星)	 还行，只能说还行。            
(4星)	 伴着杏仁，一切很随意            
(5星)	 很好            
(5星)	 女孩女人的故事            
(4星)	 看得感觉自己越来越老。。            
(NA)	 最喜欢Samantha~            
(5星)	 绝对要看的电视剧            
(5星)	 女人必修课            
(NA)	 女主角不是我喜欢的类型··            
(5星)	 让女人爱上曼哈顿            
(2星)	 实在是不好这一口啊            
(NA)	 四个女人的友情爱情。。            
(4星)	 波折啊 纠结啊            
(NA)	 好看            
(4星)	 真是男人如衣服啊~一天换一件，天天换也没意见哈哈            
(5星)	 女生必看            
(5星)	 反复看，每次不一样的领悟，男女之间的微妙。已经习惯性的变成使用电脑时的背景伴奏。            
(3星)	 果然很sexy            
(3星)	 Chris Noth            
(5星)	 经典一下吧            
(5星)	 难得看美剧。这部电视剧是吸引我的。向往那样的友情，喜欢这样对爱的执着追求。            
(4星)	 等我到了一定年纪才看得下去            
(NA)	 中国人应该看看            
(3星)	 看了三部美剧，每次看头就疼。。。额，以后不看美剧了            
(4星)	 让我心哈columnist至死的一部剧。。。当然，我知道我知道！女人信条有教到：永远不要妄想自己是SATC的主角之一！            
(5星)	 学着做女人            
(NA)	 最是羡慕四人的友谊。为自己而活，追求自己的快乐！每一集都是不变的主题Sex，让人有点乏味，故事性较差，但无可厚非的是每一集都很养眼！            
(5星)	 超赞！            
(4星)	 四个女人的温馨故事常常回味如果活到他们那样的年龄 还能如此生活未尝不件好事            
(5星)	 还没看完~以后补            
(3星)	 a little boring            
(5星)	 这部经典啦~但是小孩子还是不要看这么多~            
(5星)	 it is i  who want their life            
(4星)	 4个女人，从电视到电影，华丽的衣裳，爱情的执着            
(5星)	 看到厭了            
(3星)	 没有觉得那么经典,性还是不理解,另外,女人要有女朋友            
(5星)	 见仁见智。            
(5星)	 incredible~~~~amazing~~~~~women~~~~            
(5星)	 女人都该看            
(5星)	 电视剧版很好 电影版很烂            
(5星)	 女人必看            
(4星)	 终于。。。看完了            
(5星)	 经典中的经典啊，坚决抵制friends            
(5星)	 最后一集恰到好处            
(3星)	 好吧，随着年龄的增长，我承认这部剧已经不合我口味了            
(5星)	 愛...FASHION LOVE FRIENDSHIP的集合            
(5星)	 直白地讲述“女性”            
(5星)	 连追了6季。。。            
(4星)	 从第一次看，到前些日子全部看完，竟然跨过了快8年的时光。从一开始的厌恶到后来一次只看一两集，再到最后一季，对他们四人有了感情。当你注意到他们的发型，服饰和鞋子的时候，你长大了。            
(NA)	 很经典 四个寻梦的女子在欲望都市中将有怎样的奇遇？……            
(NA)	 recommend to all sexy ladies            
(5星)	 sex love women            
(5星)	 在欲望都市里，友情是爱情的看护者            
(3星)	 老了些，没看完            
(5星)	 Fantastic~~            
(5星)	 无需多言。难以逾越的高度。            
(5星)	 只看了两季，有机会补完            
(5星)	 相当的open            
(4星)	 我们追求的到底是什么？            
(NA)	 百看不厌            
(3星)	 忒潇洒了点            
(5星)	 很喜欢SAMANTHA            
(3星)	 Sex and the City = Sex with the city            
(5星)	 这么多年。            
(3星)	 太女权了            
(5星)	 超级SATC粉丝            
(5星)	 喜欢！            
(NA)	 好想好想谈恋爱的原型            
(NA)	 看光            
(NA)	 boring            
(5星)	 赞！！            
(5星)	 边看边学习            
(4星)	 在爱情中希望有着charoleet的纯情samantha的无所谓maranda的强硬，唯独不喜欢的是carrie            
(4星)	 not bad            
(NA)	 open            
(4星)	 只是最后拖得太长了            
(5星)	 一个十年的梦            
(5星)	 连续战斗近一个月后，终于看到了最美好的一面。每个人都找到了THE ONE. However,where are ours?            
(5星)	 女人都应该看看            
(3星)	 去年暑假花了2个月的时间看完，感受到了跟身边不一样的生活            
(NA)	 为什么男人不看美女啊。反正我看得热血沸腾的，就是现在还不懂爱是啥。            
(5星)	 与Friends并排第一爱的美剧  喜欢Carrie和几个姐妹对待生活的真诚态度  在欲望和都市里做自己            
(5星)	 各具魅力的四位杰出女性，精彩的生活，女人要像这样才算没白活!            
(5星)	 美剧            
(3星)	 思想很深刻，表现形式很开放            
(NA)	 紐約的最佳廣告，喜歡紐約的一定要看            
(NA)	 在充斥性的城市里，该何去何从            
(NA)	 最爱看女性题材的剧集！            
(5星)	 Love it, the stories in it are amazing, and every girl  has her special charm. When I knew Mr. Big re-married and the bride is not Carrie, I was not less confused than Carrie...            
