http://movie.douban.com/subject/4202127/	读心神探 讀心神探
(3星)	 杜太和BOWIE还是很有爱的……还有TVB终于有不完美的男主角了，可喜可贺。            
(4星)	 每个动作都表达着一个意思·····你读懂了没            
(4星)	 还不错            
(4星)	 中国版的《超感警探》和《别对我说谎》综合版            
(3星)	 果然是山寨的lie to me            
(4星)	 happy ending,挺好看的，我的p4果然很牛叉！            
(2星)	 太过刻意，骗到观众那么难吗？            
(3星)	 短了点。            
(4星)	 港版lie to me~山寨神马的最有爱了~ 看完了。。。山寨得很成功，长短也适宜，综合素质已高于原作。。。            
(3星)	
(3星)	 就是微表情做作了点            
(4星)	 虽然大家都说是模仿美剧，好在我从来不看美剧吖，哈哈哈，只是为了看演员，林保怡，bosco，黎诺懿怎么演的这么2。。。乌蝇还不错噢，难得全集都看的粤语版，导致最近满脑子的粤语。。。            
(2星)	 TVB版“lie to me”            
(4星)	 参考了美剧Lie to me 但是演绎的不错哦。喜欢Madam Ye            
(4星)	 可以说是lie to me的粤语版，感觉香港人好像经常在copy某些东西！剧情也比较传统            
(3星)	 正宗TVB警匪片剧情            
(3星)	 抄袭LIE TO ME~            
(2星)	 木有啥子意思，粗粗一撇            
(4星)	 黄宗泽好cute^^            
(4星)	 林保怡明显老了，微微发福+脸颊松弛。至于山寨，TVB都山寨了这么多年，咱习以为常了。至少比今年之前几部剧好看。接下来期待雯姐的演技show了            
(3星)	 个人比较喜欢黄宗泽而已，案件的话没什么很特别的，很一般            
(3星)	 港版lie to me            
(4星)	 中国版的别对我说谎。通过微表情和肢体语言判断对方是否在讲大话。期中穿插几对主演的爱情，典型的TVB风格。林保怡这么多年还是将警察进行到底。            
(3星)	 虽是模仿，但也是有亮点的。其实瞥开lie to  me，也不错啊！！就是结局真的突兀了！！            
(3星)	 用来教学粤语~嘿~            
(4星)	 还行啊            
(3星)	 跟lie to me很像额。。            
(3星)	 卒泡泡~            
(3星)	 喜欢黄宗泽            
(3星)	 题材不错，就是叙述的过程有些生硬！演员都比较喜欢，除了那个黎诺懿！看完之后呢，总是忍不住的观察别人的表情动作！O(∩_∩)O哈哈~            
(4星)	 虽然是山寨版的 但是还是有港剧的特色~            
(NA)	 林保怡！            
(3星)	 只能说一般般，消磨时间还是可以的            
(3星)	 受lie to me影响去看的。。。            
(4星)	 读心术，心理学，人类行为学，相当有意思~~            
(4星)	 TVB的警匪剧总比其他剧种好看，不过由于lie to me先入为主的印象，整部戏的亮点不亮~            
(3星)	 lie to me 没有林保怡不是么            
(4星)	 结局真欢喜~            
(4星)	 妈dam的衣服很有范，很喜欢她饰演的这类型女性。            
(4星)	 我对细腻这件事情要求得越来越高了……鼓励题材。            
(4星)	 不错啊，算少数结局没让我有什么遗憾的片子吧。蛮有爱的。            
(3星)	 就是抄袭lie to me...            
(4星)	 典型港片！我喜欢            
(2星)	 算得上是今年酸莓 感情线走得莫名其妙            
(NA)	 完美大结局。            
(NA)	 喜欢，追着。看完了，期待续集。            
(4星)	 从谈情说案 到读心神探 似乎TVB最近一直在翻拍~?不过毕竟比较短`情节不太拖沓            
(NA)	 过程让我很兴奋 结局让我想骂人···            
(3星)	 厄。。。。            
(3星)	 抄袭不抄袭的，起码算不上难看，剧情也基本说得通，这不错了，现在烂片多多啊~            
(4星)	 dont lie to me..中文版。            
(4星)	 挺好. 也许是我没看过lie to me吧.            
(3星)	 后十集一拖市            
(4星)	 黄宗泽的表现很亮眼!~            
(3星)	 才20集原来。。            
(3星)	 刚看完大结局 挺潦草的 但还是耐看呀。            
(4星)	 大结局好有喜感啊            
(5星)	 很好看唉~就是喜欢看TVB的警匪剧~            
(3星)	 案子挺一般的，抄袭嫌疑太大~            
(3星)	 田蕊妮越来越漂亮了            
(5星)	 港版lie2me            
(3星)	 hk version - lie to me. just so so .            
(4星)	 还可以，林保怡说话的表情还是那么迷人。            
(5星)	 黄宗泽哈帅。。。结局一点也不像结局。。。            
(3星)	 抄不抄什么的就不说了，不过比预想的要好~黄宗泽真是太帅啦~~~~~~~            
(3星)	 权当练习听力            
(5星)	 在这部电视还未播的时候便看到了很多新闻，说什么抄袭啦之类的，但是我就是喜欢港剧的警匪片。。。大爱啊大爱。。。一直追一直追~~好有毅力的，每天早上8点准时看~~perli好有爱哦，笑起来口可耐了。。。刚刚看完了大结局，欢喜中~~大爱林保怡，帅蜀黍。。咔咔咔……            
(3星)	 lie to me到底是神作。            
(3星)	 不是很精彩            
(4星)	 反正TVB得警匪片套路都是差不多。没什么抄袭不抄袭，只不过lie to me 珠玉在前而已，就跟剧中常说的，“body language又不是他的专利”，同样，读心又不是老美的专利。何况，林保怡演技真是没话说，赞。可能创意上有抄袭之嫌，但此剧并不难看，还是值得一看的。            
(3星)	 表情动作有点夸张，不过也没办法，最后一集也太水了            
(NA)	 不错，就是更新慢            
(3星)	 剧情拖沓、刻意，感情戏很弱，不过还能看。            
(3星)	 很标准的TVB剧式，但林保怡的那句“你的身体语言出卖了你”，听多了就觉得非常落俗套。还好后来不是很常见了。            
(4星)	 虽然是抄袭美剧的，但是我还是很爱看TVB的侦探剧。            
(4星)	 难得TVB有部好剧            
(3星)	 一星for林保怡，有味道老男人的典范；一星for杜太，靓的来又很舒服；再一星for黄宗泽，是的，很帅            
(3星)	 比谈情说案好            
(4星)	 还可以吧~·            
(4星)	 虽然明显模仿lie to me，但是有林保怡！            
(4星)	 看完，不过瘾。            
(3星)	 还行吧,跟LIE TO ME 没法比嘛            
(3星)	 TVB不行了···            
(5星)	 我们宿舍一起看这部片，觉得很神奇，虽然是虚构的，但剧情真的很不错，我喜欢他的结局，看完这部片后觉得警察好累哦……这部片不错，某些地方是有些不足的，可是不影响整体的感觉。            
(4星)	 还不错啊，山寨版Lie to me。 有点粗才，不过还ok 呀，有港剧独特的味道。几个配角都很出彩，很喜欢田蕊妮。不漂亮，气质平凡，但很亲切~            
(4星)	 港版《lie to me》，林保怡的演技挺好的！            
(3星)	 冲着B去的。。。可惜失望了            
(4星)	 几乎一口气看完，头昏了，一向快节奏的港剧竟然都觉得慢，会有第2季挂。            
(5星)	 香港版的LIE TO ME            
(3星)	 要不是林保怡···还是差太远了···            
(3星)	 相比lie to me 来说这个更容易简单的记住一些微表情细节...  结尾仓促到我还有一堆疑问....  虎头蛇尾的一部剧啊...            
(5星)	 不管是不是抄的 但必须承认 这部电视剧拍的很劲！            
(NA)	 结局好好~            
(3星)	 无聊时可以看看啦，有几集CASE拖好久。            
(4星)	 剛看完《讀心神探》大結局,挺搞笑的,尤其黃宗澤和陳茵媺.最近發現田蕊妮的出鏡率很高的說,《天天天晴》也有她哦.對了看這片子最大的收穫是我終於知道我一直在用的彩鈴,《法證先鋒II》里,我大愛的那首歌You Are My Angel的演唱者周美欣,,終於把她的名字和人給對上號了,呵呵            
(1星)	 总算追完了，LIETOME没看，所以神马神马暂且不说，只是觉得这个片有点过了，真的过了，你懂的。。继古装片后，TVB的探案片也让我彻底失去了兴趣。以后看什么，动画片。。恩恩，美剧也不想追了，没劲，港台日韩什么也都是浮云。安心追内地片，雪豹什么的除外。。            
(4星)	 还行，虽然有抄袭lie2me的嫌疑            
(4星)	 唉~一般啦，三星半吧，可是有BOSCO，就四星吧~！模仿的太明显，但是幸好还有自己的特色~几对都还不错~最后一集有点草草结束~但是还真的很喜欢BOSCO和陈茵薇的诶~最后一集求婚那里也真的混可爱的撒~~ 20集太短了，追剧有点累，不过仍然大爱TVB！            
(4星)	 田蕊妮演得最好            
(5星)	 是我看TVB太少了？我觉得仅仅是题材模仿了LIE TO ME，剧本方面在讲述他爸爸的案子真的很用心用了许多铺垫。要知道TBV没办法和美剧比。不是差距问题，而是无论从镜头拿捏和情感方面都不一样。所以我给五星。在主角爸爸的案子中，我真的被吸引到了。            
(NA)	 结局有点仓促            
(4星)	 lie to me的港版？起码整部剧看完下来，觉得还可以。            
(3星)	 有点无聊d.e            
(3星)	 跟现实差距很大 嫌疑人就算你猜出他想什么 也不会轻易招供的            
(5星)	 蛮不错的，至少我喜欢！            
(3星)	 有点小搞的结局~~~            
(3星)	 挺好的  让我觉得挺轻松的  哈哈              
(4星)	 TVB的当家花旦都不愿意演时装戏吗             
(NA)	 太lie to me 了吧！不过TVB还是有吸引力~~            
(3星)	 抄袭抄的真哈比            
(2星)	 我觉得好难睇咯            
(4星)	 算是心理的那种警匪片吧，题材还不错啦，不过多看几个案子就觉得有点重复了！！总体还是不错的            
(3星)	 Chinese version of Lie To Me            
