http://movie.douban.com/subject/2157131/	少年包青天
(4星)	 那个聪明的。            
(4星)	 还是第一部的时候好＝＝b            
(3星)	 这个。。。就不评价了。。。要说的是，比较起来，还是比第2部好一点的            
(4星)	 当年傻乎乎的看来看去的 都不知道为什么            
(5星)	 虽然模仿金田一那些　但是还是挺好看的            
(3星)	 展昭是个好小弟            
(4星)	 那会儿各个案件都看的津津有味，但是都是抄金田一的，后来知道就鄙视了下~~            
(3星)	 挺好的，就是演的有点儿傻里傻气            
(4星)	 只有第一部好看            
(5星)	 周杰是演的最好的一个了。            
(5星)	 一咬牙给了五星~搞笑温情又有悬疑惊悚~每次重播必看~~            
(4星)	 抄袭金田一 不过抄得还不错！！！            
(4星)	 这片子还是很可爱的~~            
(4星)	 第一部总是好些            
(4星)	 就1st还不错 扣人心弦得让接下来两部无地自容            
(NA)	 我现在都还会唱那个主题曲            
(2星)	 盗版全盗版···大陆就贫乏到一个案子也不能自己想么···            
(4星)	 觉得还是挺不错的，还有邓超拍的那部也不错            
(5星)	 还是首版好看            
(NA)	 任泉真帅气。。。第一部好看 - -            
(3星)	 我记得我挺喜欢公孙策的……            
(4星)	 当时看这个片子的时候吓死了，因为很多场面都很诡异很恐怖，那个时候也不大，但是很喜欢片尾曲，那首《只要有你》            
(4星)	 最喜欢第一部了            
(4星)	 曾经很喜欢呐~            
(4星)	 喜欢第一部，后面拍的，我就不说了。。。            
(4星)	 小时候巨喜欢的一部电视剧            
(4星)	 这部最好看            
(3星)	 中学和汪小姐在外面吃砂锅时看的，吃完看完回宿舍。            
(3星)	 我一个人不敢看。            
(4星)	 这是全系列里唯一算得上经典的一部            
(5星)	 喜欢侦探。。。第一部看的比较习惯。            
(3星)	 当年很爱看。这部是少包3部里最好的。            
(4星)	 国产电视剧能看的一部，续集完全毁了任泉的公孙策，很好！可以直接忽略赵阳那个听说水灵灵的公孙策鸟            
(4星)	 看不厌            
(4星)	 曾经的周杰，多好            
(4星)	 还不错             
(5星)	 第一部堪称经典～～！！            
(5星)	 中国真人版名侦探柯南            
(4星)	 好恐怖            
(5星)	 哈哈，鞋子你把这个都添加了么？            
(3星)	 集柯南、金田一之大作！            
(3星)	 公孙策啊公孙策～            
(5星)	 cos的比较满意            
(5星)	 很久以前看的，很好看，那个隐什么村的案子把我吓到了……            
(NA)	 周杰演的不错            
(4星)	 90            
(3星)	 那时我多年轻啊TAT            
(3星)	 到這個時候我還認為李冰冰古裝不合適，直到看完《功夫之王》！～            
(3星)	 宋代山寨版金田一！            
(4星)	 我记得我喜欢庞飞燕= =            
(3星)	 当时觉得新鲜            
(3星)	 抄袭美            
(4星)	 抄袭受不了            
(4星)	 算是少包系列里最正常的了            
(4星)	 对幼年时期的我来说简直就是恐怖片……给我心里留下了死亡的阴影……            
(3星)	 瓜到莫法            
(3星)	 我看过！我诚实！            
(NA)	 有几集着实吓着我了。。虽然是模仿金田一的            
(NA)	    周杰演的不错，李冰冰也不错。而且案情挺扑朔迷离的。。。。。            
(5星)	 其实无所谓，只看王爷就好了            
(5星)	 看了十几遍            
(5星)	 小时候看的我神魂颠倒。那天在同学电脑上发现了，一连看了四集，把《隐逸村之谜》又看了一遍，浑然忘了时间。            
(4星)	 周杰这部还是最爱 那时候的展昭还是可爱的 哎——            
(5星)	 第一部~算蛮经典的了~~至少要看过一部才叫过童年嘛^^            
(4星)	 当年周杰还很纯啊，不像现在。            
(5星)	 精彩！            
(NA)	 里面的歌,好听.头上一片青天!!!            
(4星)	 第一部情节还不错。            
(NA)	 故事忘了，记得片尾曲动听            
(5星)	 稀饭~~好喜欢演飞燕那个可爱的小姑娘，可惜怎么也记不起来名字了            
(3星)	 话说很多都模仿柯南？？            
(3星)	 完全模仿金田一的桥段            
(5星)	 哈哈，八贤王很水哦            
(5星)	 少年包青天系列，赞！            
(NA)	 这一年，我上初二，认识了帅帅酷酷的——包黑炭，且一直喜爱这个系列            
(4星)	 剧情还可以，表演就“僵硬”两字            
(5星)	 喜欢公孙策帅哥，哈哈            
(NA)	 周杰也有能看得角色，不容易啊。不过与其说是因为他像人们心目中的包青天，我倒觉得是因为他比较像少年版的金超群            
(4星)	 故事扣人心弦            
(NA)	 出了3部了。。还蛮喜欢第3部的。。台词够搞笑。。            
(5星)	 拼尸体那集有点吓人。            
(3星)	 装柯南或金田一么            
(4星)	 不错啊。            
(4星)	 很喜欢飞燕            
(3星)	 把金田一本土化得比较差强人意.....好在有周杰....周杰就是那演技派..            
(4星)	 只喜欢这一部            
(3星)	 八错~            
(4星)	 别抄了            
(3星)	 比起经典老片包青天，我更喜欢这个            
(4星)	 三部中唯一看得比较多的一部，剧情虽抄，至少换了个历史背景～            
(5星)	 黑脸版柯南            
(NA)	 对白很经典！我猜~我猜~            
(3星)	 可以看看            
(4星)	 抄袭金田一，但是抄的不错~            
(4星)	 因为推理，所以喜欢。            
(1星)	 次            
(4星)	 个人比较喜欢李冰冰            
(NA)	 就看了一 看看破案也好 后来换人了 也没那兴致了            
(4星)	 这个包青天还比较能接受 陆毅版的那个不喜欢            
(NA)	 第一部演得最好！！            
(NA)	 1最经典            
(NA)	 那是看得好痴迷……            
(NA)	 喜欢！            
(NA)	 老陈的八贤王。。            
(4星)	 这部是三个里面最好看的一部，选角也很成功            
(4星)	 我喜欢断案的东西，很和我心意啊            
(3星)	 就大陆来说 还算是不错的青春偶像剧啊 当时很夯            
(3星)	 三部都看过            
(3星)	 唯一看过的周杰演的片子，有些案件过程还蛮吓人的            
(4星)	 小时看的，案件大多都是抄的，可是还是觉得好看。系列中唯一一部觉得演创俱佳的。            
(5星)	 喜欢破案滴            
(5星)	 周杰 可是我们西安人啊            
(4星)	 觉得这一部是最好的            
(4星)	 我比较喜欢任泉版的公孙策怎么办            
(3星)	 还可以            
(3星)	 喜欢它 因为后面2部实在太烂            
(4星)	 挺好            
(2星)	 有了道明，就是好看            
(NA)	 聪明            
(4星)	 个人觉得周节在这部电视剧里表现是最好的了。他塑造的杨康简直就是个失败            
(4星)	 当时就觉得里面有个小哥很英俊^^            
(NA)	 看了前两部和弟弟半夜看时害怕极了            
(3星)	 其中有很多案件要不就是模仿柯南的，要不就是模仿金田一的……            
(4星)	 还是觉得周杰演的好！            
(3星)	 阿，柯南            
(4星)	 好看,演得都很好,剧情很吸引            
(NA)	 人太聪明了，看着就觉得自己笨了。            
(5星)	 第一部真得拍得很好，差不多每件案子都非常吸引人。            
(NA)	 侦探还是可以滴            
(3星)	 我当侦探剧看            
(4星)	 編劇算ok            
(4星)	 周杰最成功的作品            
(NA)	 无语～～            
(5星)	 爱看            
(3星)	 周杰太难看了            
(4星)	 好看!!            
(4星)	 惊死= =            
(NA)	 周杰演的还是不错的。            
(3星)	 周杰在这部里面，比尔康好多了            
(5星)	 画质很好            
(3星)	 抄袭而来的剧情，却始终是少包系列最经典的一部，也是当年收视最高的作品。            
(4星)	 探案            
(NA)	 因为不错，所以有了第二第三部。后来看看，周杰的演技和化妆都有问题。情节上还算说得过去。            
(4星)	 我知道桥段都是抄的，主角不算帅的，但是我还真是喜欢看，而且看了不下3，4遍了            
(5星)	 侦探            
(4星)	 这一部最好看。            
(NA)	 2000年            
(3星)	 一共有三部，最喜欢第一部了！            
(NA)	 喜欢玄疑片，特别是有点武打的剧情。            
(4星)	 好厉害            
(5星)	 经典            
(5星)	 那个时候还在上小学，真的好喜欢            
(4星)	 这就是传说中的 金田一少年 真人版啊            
(3星)	 三星半，虽然抄袭痕迹明显            
(4星)	 小时候起码看了4遍吧？            
(NA)	 那时觉得周杰太做作，可是后来发现比陆毅还是强点            
