http://movie.douban.com/subject/1878360/	金枝欲孽
(4星)	 不爱宫墙柳，只被前缘误。 花开花落自有时，总赖东君主。 去也无从去，住也如何住。 若得江上泛扁舟，妾愿随君往。            
(5星)	 实在是太经典了 让我不止一次想去下雪的故宫            
(5星)	 还是这个好看些...            
(NA)	 看过，还好，不错。            
(4星)	 还是很狗血。            
(NA)	 大爱之一            
(5星)	 喜欢黎姿            
(NA)	 近几年唯一看的下去的港剧            
(4星)	 宫斗            
(4星)	 虽然斗得很精彩，但同时也感到很悲哀            
(5星)	 或许是21世纪最经典的古装剧了，剧中妃子们的争斗看得令人惊心动魄。            
(4星)	 好长啊.......= =            
(5星)	 每个人都有自己的故事,只不过人交织在一起,不同的故事就交织在一起.每个人都有自己的无奈.            
(4星)	 见识了女人的心机啊，整一个恐怖！！！结局让人唏嘘……            
(5星)	 勾心斗角+明争暗斗。喜欢如妃喜欢福雅            
(5星)	 神作！771什么时候才能再创佳绩呢？我唯一不讨厌阿佘的剧吧～最后泪奔～雯女好霸气，超级喜欢福雅！绝对不输给黎姿的～阿mo最后好棒，这部绝对是众人的咸鱼翻身作品！            
(5星)	 TVB靠它打了场翻身仗，喜欢邓萃雯            
(NA)	 回味下感觉 挺好看 呵呵 。。。            
(5星)	 后宫争宠映射现在的职场··            
(5星)	 无论是故事情节还是演员演技方面都是俱佳，顶！            
(5星)	 无聊的时候看的，结果就不小心给看完了。越看越爱看的            
(5星)	 喜欢            
(5星)	 永远的TVB宫廷战的经典            
(3星)	 看了宫心计才知道金枝欲孽有多经典            
(5星)	 女人和女人的争斗。。。。很恐怖。。            
(NA)	 啊！ 最爱的            
(NA)	 邓萃雯 美            
(5星)	 超级好看！看了后来的宫心计，更觉得这部剧的难得，很难被超越了！！            
(4星)	 宫斗经典            
(NA)	 我就喜歡這種后宮鬥爭的戯            
(5星)	 剧情很紧凑而且不落俗套，不像那些看了开头就知道结尾的韩剧~还有，我想知道真实的后宫到底是不是如此纠结            
(NA)	 英文名应叫bring it on, bitches            
(4星)	 伴我写完最重要的几稿 PS            
(4星)	 最后一集特感动，看得我特难过。。。            
(5星)	 太现实，太沧桑，看了有点难受            
(4星)	 在皇宫想要爱情的人，得到的只有无尽的苦和泪。而在皇宫不想要爱情的人，似乎更悲惨。            
(5星)	 宫里的女人都挺不容易的，她们在尔虞我诈之中不仅失去了爱情，已失去了自己……可是，为了生活而努力，又有何错？            
(5星)	 我最喜欢的宫廷剧，没有之一。            
(5星)	 玉莹、安茜。我也怀念香港电影电视带给我的粗粝、俗气的感动。很佩服编剧。            
(5星)	 破天荒的为看剧熬了两个通宵…经典…林保怡越看越有味道            
(4星)	 很棒！            
(5星)	 大爱林保怡            
(5星)	 很棒的宫斗,现在都没有看到更好的            
(4星)	 还是比较喜欢尔淳，其实最悲哀的还是她。            
(5星)	 TVB这几年经典的剧之一。里面的台词堪称一绝。            
(5星)	 经典无需多说            
(NA)	 结局不素理想中的啊╮(╯▽╰)╭            
(5星)	 孙白杨。。。            
(4星)	 TVB的一次成功转型            
(5星)	 经典            
(5星)	 最毒妇人心            
(NA)	 好看            
(5星)	 深藏不露~            
(4星)	 明争暗斗，真的很现实啊。            
(3星)	 没我想象中的精彩，可是算是不错了的            
(3星)	 港剧气场太弱            
(5星)	 很少给电视剧这么高的评分 真的很不错 高高的城墙 围不住每个人的心。。。            
(NA)	 宫廷大戏，惹人眼泪。            
(3星)	 看之前看评论可能期望值太高了,估计看过一些穿越小说的人不会觉得这剧很厉害            
(5星)	 经典。            
(5星)	 如玥如月，何其美丽            
(5星)	 very good            
(4星)	 邓萃雯的戏好看。。办公室政治的另一面~~            
(5星)	 很好很震撼，电视剧还可以拍成这样，开眼了            
(5星)	 看过之后不知唏嘘了多久，为安茜，为孔武。。            
(NA)	 覺得和宮心計不一樣啊            
(5星)	 好看            
(5星)	 古代后宫果然是女人的战场啊~            
(5星)	 全是我喜欢的people~情节紧凑，好看！            
(4星)	 勾心斗角            
(5星)	 真是经典得不能再经典了。。。            
(3星)	 第一次看佘诗曼的戏。觉得丫头还不错。剧情虽然有点烂俗，但是还凑合。特别喜欢那个咏叹调，非常凄美哀婉。            
(5星)	 多纠结的剧情。            
(5星)	 太棒了~~ 强力推荐            
(4星)	 勾心斗角得很nb            
(5星)	 tvb难得的好剧。。。            
(4星)	 比宫心计好太多了            
(5星)	 宫廷大戏..            
(5星)	 tvb最擅长这类型            
(NA)	 我喜欢的不是黎姿是阿佘            
(5星)	 超好看            
(3星)	 好久以前和我妈一起看的了，当时觉得挺好看的，湖南电视台还播过。            
(3星)	 TVB 真NB            
(5星)	 好象我最后一集没能看到。。            
(5星)	 经典啊            
(NA)	 很经典，很喜欢            
(5星)	 超喜欢如妃的角色，同时爱上了雯女的表演。我想，此二人，此生不分矣            
(4星)	 勾心斗角吖...到头来害人害己...            
(5星)	 绝对的经典            
(3星)	 当时很红,但我不喜欢            
(NA)	 很喜欢的一部片子。            
(5星)	 喜欢黎姿的玉莹，玉莹与孙白杨最后还是感动的我流下了眼泪，还有可怜的尔淳，金枝欲孽真是经典。            
(5星)	 这才叫做经典。只要是自己选的路，值不值得都不重要。不爱宫墙柳，只被前缘误，花开花落自有时，总赖东君主。天地间飘忽的，是一种惆怅。让人宁愿相信，那只乌鸦真的有飞过十里坡，带着烧焦的戒指，安茜也真的被什么人治好了。因为已经有太多的悲剧。            
(3星)	 够烦的，没心思全部看完！            
(5星)	 非常非常值得一看。            
(5星)	 说什么好呢，黎姿的玉莹还有林保怡的孙白杨太纠结            
(5星)	 尔淳。            
(5星)	 难得好看的古装剧            
(5星)	 老7的巅峰之作            
(5星)	 除了皇上很衰外，其他都好            
(5星)	 TVB不可逾越的经典之作~~勾心斗角之中不乏真实和人情，明明看着每个人的坏，却不得不心生怜爱~她们带着的，是更多更多的梦想            
(5星)	 如妃            
(5星)	 “我从来没有兴趣作孔雀，因为浴火重生的只有凤凰”            
(5星)	    林保怡这样的男银很喜欢            
(5星)	 每个人的台词都很经典，没有完全的好人与坏人之分，人性在此刻是真实的，你不会去憎恨任何一个人，每个人都有自己无奈的人生，不管是悲是喜……            
(4星)	 几个女人的斗争，几个命运可怜的女人，你会发现到最好，没有谁是赢的人，都为自己的欲望付出了惨痛的代价……            
(NA)	 最经典的宫斗剧啊。遗憾的是结局好惨！！555555            
(4星)	 皑皑白雪印象很深刻            
(5星)	 强烈推荐，TVB近年最好的电视剧            
(5星)	 TVB每年的大制作啊！            
(3星)	 还是不怎么喜欢            
(4星)	 看完了这片子很多人说聪明人怎么那么多啊，看了宫心计就说世界上蠢货也够多的            
(4星)	 道具組太粗糙了,不過當時應該也是很盛的            
(NA)	 勾心斗角扣人心弦~            
(4星)	 众人推荐的东西最终还是看完了   yo ying            
(3星)	 这是一部通俗爱情片-,-            
(3星)	 女人恶斗真可怕            
(4星)	 唯一能看的香港宫廷戏~            
(5星)	 TVB中的女人戏之最            
(5星)	 因为喜欢黎姿和林保怡而看了这部剧，很喜欢，不愧是“办公室宝典”，喜欢那种笑里藏刀的感觉，只是黎姿的戏份不多，不过还是好感动好感动~~~大爱黎姿~~~~~            
(5星)	 做过一个测试。原来我是玉莹那一类。其实玉莹最不傻，可惜她要的是情意。            
(5星)	 够狠，既然要玩就要玩得彻底才尽兴么~ 我邪恶了-v-            
(NA)	 看破些人生浅显而又不被承认的道理。不是简简单单的女人之间的勾心斗角，值得一看            
(5星)	 天啦！            
(4星)	 几个后宫女人的纷争，参杂着政治利益的背后又显得无奈至极，当初看剧的初中好像是林保怡，不过看着看着发现又是一个爱情面前无力的小小配，磕磕盼盼、断断续续看完，推荐的原因可能它是当年仅能拿出手的几部剧了。            
(4星)	 要走，庆幸你心中还有爱；要留，只怪我心中仍有恨。好多我爱的女人：福雅，尔淳，如玥，香浮，皓雪。            
(NA)	 非常棒的TVB力作            
(4星)	 居然有那么多人从这片子里看出职场生存法则，囧。我说您累不累啊~~看个肥皂剧不就是图娱乐放松么，还非要强拉硬拽生搬硬套的非得一滴水里看阳光，以为自己是人生导师啊。。。我就看帅哥美女的，就庸俗！            
(5星)	 安茜啊...            
(NA)	 经典            
(4星)	 挺好看的。            
(4星)	 没有黑白，每个女主都喜欢都不厌。香浮对孙白杨很爱，却只能默默的伴着。尔淳的感情只能藏着，渺小，微不足道，她说要是站出来帮孙白杨的是她就好了，可她姐姐说，即使是她，他也只多了一分感激。那么多人喜欢孙白杨，可那能又能怎样呢，他选择的是玉莹，本就有很多人空怀着生生世世的心思，却不被选择            
