http://movie.douban.com/subject/1863947/	神雕侠侣
(5星)	 最经典的..还是觉得这个版最好            
(5星)	 哦 我不变的经典            
(4星)	 好看，看了这部就爱上了古天乐            
(5星)	 李若彤。            
(4星)	 还行，至少比黄晓明拍得好得多            
(5星)	 李若彤就是小龙女，古仔也好帅的。。            
(5星)	 当时真的是迷死李若彤了，呵呵            
(NA)	 哇哇~~经典经典这才是经典！            
(5星)	 我心爱的小龙女！            
(5星)	 小學每天追啊~            
(3星)	 王姑娘            
(4星)	 最早关于神雕侠侣的记忆，anyway，经典！            
(5星)	 看过的最经典版本。从片头曲的开始好像就在说杨过和姑姑的爱情。那样的仙女级别的小龙女和帅到掉渣的杨过，总觉得无可替代。            
(5星)	 李若彤 &lt;3            
(5星)	 也是永远的经典！            
(NA)	 看过神雕侠侣才发觉，金庸笔下最悲哀的女性角色就是黄蓉了 从前多古灵精怪，极富个性的一个精灵女孩儿啊，嫁于郭靖之后活生生就变成了一“欧巴桑”，事事拘泥于教条，啧啧~~~变成了目光短浅的平庸家庭妇女啊            
(2星)	 快来看狗血！            
(4星)	 帅哥+美女，没什么好说的，什么演技啊，低成本啊，全是废话，看看帅哥和美女            
(5星)	 经典啊经典！！！！            
(5星)	 百看不厌            
(4星)	 觉得两个人站一起特别好看……            
(5星)	 我的大乐乐~白白嫩嫩的时候~经典！！            
(4星)	 怎样看还是古杨配比较搭。新版比较像老牛吃嫩草            
(5星)	 金童玉女！            
(4星)	 演神雕的還是劉德華拍的好，但是我個個版本都是會去欣賞的。            
(NA)	 结尾的一幕，好有Feel，山顶上两人慢慢远去，四周云雾缭绕，就此隐匿山林，白头偕老。            
(4星)	 儿时看的经典，重温发现很多漏洞，不过还是最贴合角色的一版，无论是杨过还是小龙女~~还是很喜欢李绮红的郭襄，多可爱啊~~张可颐那时候真年轻，很水灵~~            
(5星)	 古天乐真是帅死了            
(5星)	 主题曲依然是ktv的必点曲目。            
(4星)	 喔喔，曾经年少时多么你还小龙女啊            
(5星)	 最神似的小龙女--李若彤            
(NA)	 最仙子的小龙女            
(NA)	 最爱的一个版本。            
(5星)	 最喜欢的一个版本            
(5星)	 最好的神雕版本..最爱的郭襄..            
(NA)	 当时还不知道TVB的吧            
(5星)	 超喜欢的            
(5星)	 经典。。。            
(5星)	 这一版杨过是我的最爱            
(5星)	 经典的~~            
(5星)	 这版最灵。            
(5星)	 這版堪稱經典啊~~            
(5星)	 好看！！！            
(4星)	 永远的李若彤            
(5星)	 TT            
(4星)	 想当年古天乐还没黑            
(NA)	 始终觉得最好的神雕            
(3星)	 不太喜欢这个故事。。。            
(5星)	 我心目中永远的杨过和小龙女            
(4星)	 当伊白面时            
(4星)	 2000            
(4星)	 李若彤            
(4星)	 这个版也行            
(5星)	 回味无穷！乃人间极品！此情可待成追忆！            
(5星)	 虽然李若彤现在看看是很怪的脸...但是一直都觉得那个时候的古天乐出现是惊艳啊~PS：还因为这剧欢喜苏玉华            
(5星)	 被小龙女迷到了            
(4星)	 帅哥配美女            
(4星)	 这似乎是我唯一一部看完的神雕。            
(5星)	 这部的经典是无法超越的，杨过好帅啊，小龙女好漂亮。            
(5星)	 我心中永远的杨过和小龙女            
(5星)	 经典中的经典！！！            
(5星)	 李若彤是最接近小龙女的人            
(5星)	 ！@#￥%落落余晖任你采摘            
(5星)	 暑假P仔特地下来存档，又跟着看了遍            
(5星)	 世间情为何物            
(NA)	 李若彤个叫漂亮啊            
(NA)	 值得一看            
(5星)	 最好的一部            
(5星)	 大爱杨过啊。。。            
(5星)	 经典，影响了多少的我们这代的女孩子们            
(5星)	 最好的一版神雕侠侣            
(4星)	 小时候的经典。现在也是。喜欢杨过与小龙女的爱情            
(5星)	 归去来好听            
(5星)	 寻找我的小龙女            
(4星)	 那李莫愁恨得我牙痒痒！            
(5星)	 经典经典  古大帅哥当年还是很纯的  李若彤简直就是仙女嘛            
(5星)	 拥起落落余晖任你摘            
(4星)	 古天乐从此再也没能超越            
(3星)	 看过一下，还不错            
(5星)	 一見楊過誤終身。            
(NA)	 很多人拍过这部戏，但只有古天乐拍的最好，剧本也做得很是不错，人物的神情或是姿态也适中，不会觉得太古板也不会觉得太夸张！我认为是拍得最好的！            
(4星)	 古天乐=杨过，            
(NA)	 经典。            
(4星)	 最后，杨过和小龙女终于在一起了，可是我总觉得不够完满。他们经历了太多的苦难了。我始终觉得命运不公，替他们打抱不平。            
(3星)	 当年的古天乐是小白脸。            
(5星)	 经典            
(3星)	 古天乐太严肃            
(5星)	 大家心中perfect couple的雛形啊~            
(5星)	 古天乐巨帅~！            
(4星)	 gugugugu.......            
(4星)	 经典神仙姑姑            
(NA)	 电视剧也算啊...            
(3星)	 其实没看完整,一直对金庸的武侠片不感冒            
(4星)	 几版里最好看的一版，李若彤和古天乐（小青时期）表现的气质都很符合；从小看到大都不会腻的片子。            
(5星)	 最近重温了一次……经典就是经典~            
(5星)	 过儿。。。。            
(5星)	 感情演绎的最出色            
(5星)	 一见杨过误终身，俺就是喜欢白脸古天乐和番邦小龙女怎地            
(5星)	 我心中的杨过莫过如此了~            
(5星)	 从此，印象中有了古天乐            
(5星)	 只爱这里的杨过跟小龙女~            
(4星)	 古天乐那时候很帅            
(5星)	 也是经典。也是爱。于是怀念。            
(4星)	 我怎么现在还喜欢呢            
(5星)	 跌落茫茫红尘南北西东亦相依、怕独自活着没意义。            
(5星)	 没有之一            
(5星)	 很少看这种片。。唯一一部吧            
(NA)	 还是这个版本的好            
(4星)	 TVB金庸系列            
(4星)	 这部片子开始认识古仔。            
(4星)	 95版是经典啊            
(4星)	 无论是镜头的色彩,和人物的表现都是无可挑剔            
(3星)	 古天乐小白脸期间真对我没啥诱惑            
(5星)	 古天樂變化好大。。。。。。。            
(4星)	 最经典的神雕            
(4星)	 这版看得最顺眼呀~~            
(5星)	 经典的老片子~            
(4星)	 这是我比较喜欢的一个版本~            
(3星)	 初中的记忆。            
(NA)	 莫失莫忘，勿失信约            
(5星)	 一遇杨过误终生……还好后来某人给整黑了……            
(4星)	 李若彤太小龙女了~            
(NA)	 小学看的。。我觉得是最经典的神殿侠侣            
(NA)	 最喜欢的版本            
(4星)	 还是觉得这版最经典~            
(5星)	 永爱            
(5星)	 经典 李若彤真美            
(NA)	 蛮喜欢小龙女那种飘逸的感觉，最讨厌郭芙。            
(5星)	 FEEL啊！！！！！李若彤饰演的小龙女就跟赵雅芝饰演的白娘子一样！！无人能超越！！            
(5星)	 最爱版本            
(5星)	 那时的古天乐帅气得没话说。            
(4星)	 白面古仔            
(4星)	 没有怎么脱离原著，这部戏应该说是我心中不可复制的一个经典。演员的外形很贴合角色的本身，服装道具也看得出精心打造过。众多美女一见杨过误终身，杨确实很有魅力，也颇有女人缘，这和他身上的特质是密切相关的。但他在花丛中也没有动心，仍然对小龙女一往情深，这正是：有匪君子，如切如磋。如琢如磨            
(5星)	 小时候 看疯了~            
(5星)	 95神雕虽然相去原著较远 但是意境人物把握很是贴切 而且配乐以及配角都大有来头讲究 而古天乐显然应是杨过的不二扮演者            
(5星)	 张可颐            
(2星)	 那个时候的我，还没爱上金庸剧古天乐白的时候是真白，黑得时候是真黑。。            
(5星)	 受不了了受不了了，搁今天李若彤绝对是我的理想型啊……            
(4星)	 主题曲好好听！古天乐白面小生！            
(5星)	 最喜欢的一版神雕            
(4星)	 除了大陆版，我都喜欢。            
(5星)	 王语嫣给我留下了深刻印象，觉得她太漂亮啦            
(NA)	 最吸引人的女孩其实是郭襄坦白说，神雕大侠也配不上她。            
(5星)	 经典            
(4星)	 经典中的经典，不可超越            
(5星)	 最经典的一版神雕            
(4星)	 这部片子还是很经典的。小龙女。纯白。温柔。美丽。中学时代。            
