http://movie.douban.com/subject/4059238/	下一站，幸福
(NA)	感觉还好，就是有点虐
(5星)	最近一直迷很疯狂，因为觉得女主角和以前的台剧女主角很不一样但是后面……我开始快进了后面的剧情让人很无语了
(5星)	很好看，很有爱，很让人感动。虽然基本剧情，但这种纯爱的电视剧就是这样让人难以抗拒，好喜欢~~~2010最爱的电视剧
(4星)	有点虎头蛇尾···
(4星)	前几集好看，后面一回这个骗那个，一回又反过来，太无聊了，落入俗套~~经典的台词：就男女主人公互叫对方的名字：“光晞。。。幕橙（吴建豪还总是说不清楚话）”
(3星)	看预告片时还觉得这偶像剧拍的画质清晰，画面唯美。看到中间时觉得还是走不开台湾肥皂剧的影子，有泡泡让我雷到。直到最后几集剧情才有变化，好吧~我最后一集没有看。
(5星)	vannes
(5星)	很暖 很喜欢
(5星)	之前完全没有想过要看这部剧。很喜欢这个剧名，竟然从第一集就开始看直播了。吴建豪，真的很棒，在这部剧里面，看到了他的改变，安以轩的演技就不用说了~当然还有可爱的小小彬~~那句米修米修萌倒了多少FANS
(5星)	前面几集太悲情 晚上看的哭了一晚上
(4星)	还行。。。
(4星)	很爱小小彬，希望长大以后也一样可爱！
(NA)	小乐真是可爱到爆,拓也很帅.......剧情就是一本俗烂的言情小说,
(4星)	不错哦！
(5星)	三立电视台脑子有毛病啊！！！！烂尾公然调戏观众！！！！！
(5星)	晓乐超级无敌可爱的说~ -o-
(NA)	短发肌肉吴，嫩皮；丘比特小乐，可爱。花痴露被萌倒了。
(5星)	比想象中好看～推荐下～
(NA)	好烦啊，现在看偶像剧都会脸红，西装男阿西装男。。。
(5星)	我偏爱剧情不拖沓的片
(3星)	21集量好小啊 
(4星)	至少感动到我了。。。
(5星)	 还我眼泪
(5星)	很值得一看哦
(4星)	脑残的台湾偶像剧看多了，这种温情类的倒很容易让人感动。机会和命运，其实本来就是很简单的爱情。
(NA)	V很帅~狮子座的~啊哈哈哈
(5星)	蛮有意思的一部戏
(5星)	因为梁晓乐，我愿意给五颗星。
(5星)	演的好好
(5星)	即使生活残酷，也能在心中埋下温暖
(4星)	就像剧情一样。下一站，幸福。
(5星)	明明是八点档的狗血情节，我却看得那么尽兴。明明是不特别出众的人物，我却深深地喜欢上里面的每一个角色。原来吴建豪也可以那么那么那么帅。原来安以轩可以哭得那么令人心疼，那么摄人心魄。我爱他，轰轰烈烈最疯狂。我的梦，狠狠碎过却不会忘。
(5星)	大爱~
(5星)	吴建豪绝对的颠覆我对他以往的印象 真的很帅 他所扮演的角色太有魅力了
(5星)	我这把年纪能让我动情的偶像剧不多了……
(4星)	额~下一站，是幸福，那这一站呢~是煎熬吗~干嘛让大仔那么惨啊~好男人也是有春天的~
(4星)	喜欢G弦之歌。喜欢小乐。
(5星)	爱死小小彬了。。
(5星)	不是每个人都像梁慕橙那样好运。
(4星)	好幸福~~
(4星)	没搞错吧，最后20多分钟还要弄个一集，让人等一周，太过分了！个人还是比较喜欢花拓也啦，吴建豪演的并不好，生气咆哮的时候还有背法律条文的时候感觉很奇怪……
(3星)	讨厌慕橙的克制····
(4星)	吴建豪现在演技不错哦~但愿后半部分剧情不要掺水!~
(5星)	 剧情感人。。
(3星)	http://tv.sogou.com/series/xiayizhanxingfu.html   17 总觉得这个电视太多拖沓，
(3星)	还行，改变了以前吴建豪给我的坏印象，不过台剧都是一般瞎！哈哈
(NA)	有深爱的人在身边，就是幸福的生活~
(4星)	好好看~~~米修米修~~~
(5星)	老早看完了,一直追着直播看..现在才想到来该状态...
(5星)	多少年没看台湾偶像剧，这次朋友力荐，还差一集结束，但已经非常感动了。我还是相信纯情这个东西的。不错的剧。
(5星)	夹杂着爱情亲情友情的偶像剧，让人觉得很窝心，再加上唯美的剧情以及帅男美女可爱小男生，让人跟着他们一起哭一起笑！
(4星)	狗血偶像剧为何还是让我想往下看
(4星)	感人……值得一看！！
(4星)	哎，吴建豪曾的是不做帅哥N多年啦= =+
(4星)	看Vanness时装秀。
(4星)	追着看的台剧，少见啊。结局太过仓促，扣一颗心。
(5星)	真的是很不一样的台剧！
(5星)	主要是被里面的小乐感动了  好懂事的小孩子~
(4星)	因为晓乐，因为亲情，所以推荐
(4星)	小乐~
(4星)	你就是我的命运。
(4星)	额，没有传说中那么好看额。不过我还是迷恋上了 建豪 哥哥~~
(3星)	老套的剧情。
(3星)	以资消遣~
(5星)	很少看台湾偶像剧，但这部真的很不错啊...
(5星)	第一次追台剧的连载，好几个月的煎熬，终于快ending了，一部很细腻而精致的偶像剧
(5星)	很唯美的电视剧，不知道是吴建豪成全了任光曦，还是任光曦成全了吴建豪！
(5星)	天呐！！！最后一集太感人了！！！！！居然让我都想结婚了...
(3星)	狗血啊，为什么这种题材能拿出来AG一遍又一遍，成人童话够多了吧，和美男的设定几乎一摸一样，果然是神题材，无限兼容啊，如果不是安以轩同学，一颗星都不给...（以上为免费吐槽，不然是一个字都不想写的）
(4星)	和一般的台湾偶像剧不一样，很美很安静。
(5星)	嘻嘻，很不错。
(3星)	结尾雷人了一点
(NA)	很好看
(5星)	不太看台剧的人，觉得不错~~
(NA)	恶吻之后第一部偶像剧，纯爱。。
(5星)	太假了，但假的感动我，你能说我的生活部假吗
(2星)	前面感觉像是《流星花园》的续集。后面演员玩弄自己的感情，也玩弄了观众。
(3星)	喜欢花拓也~。。
(5星)	真的很棒
(5星)	要相信,下一站我们都会幸福!!
(5星)	很温馨……
(4星)	太灵了！！！
(2星)	看了两集,实在是看不下去了!
(3星)	希望后面不要太偶像剧老腕儿
(4星)	无论结局如何 其实很像 何以笙箫默
(5星)	纯真、真诚的爱，那种彼此只有对方，为了对方不顾一切的爱，即使剧情很台湾言情，但我还是想说，很打动我！而我呢，我的下一站是什么呢？会像慕橙那样幸福么？
(5星)	有点凄美的中间情节，不过据说结尾是美好的，这样就满足了，虽然这样的爱情故事有胆脱离实际，虽然我觉得剧中梁慕橙开始时有点可怜与懦弱，但是吴建豪演的任光曦怎么会喜欢这样一个女孩，有点感觉剧情为了追求浪漫有点太小说了
(2星)	安以轩和那个成熟的小屁孩演的还可以，个人不太认可吴建豪的演技。比较中意的东西应该是片尾曲的MV。很有幸在两部台剧中清晰的看到男主角衣服上的线头...（另一部《公主小妹》）
(4星)	不要等待 追求幸福
(3星)	首先，我承认，我是因为别人一直再提起所以才禁不住大众的诱惑，看了，不过因为是迅雷在线看的，每一集分为4小节，我是看了第一集的1，2小节，然后就是第二集的第4小节，第三集的第4小节，说实话，就是看看好看的人罢了，情节看个第一集就应该知道套路了，毕竟人少时，我好歹也是看蛮多偶像剧的啦
(5星)	G弦之歌。
(5星)	
(3星)	马上就演完了，和一般的偶像剧没都很么特别的不一样，不过小乐很懂事！
(5星)	自《少年阿虎》，就喜欢上短发的吴建豪；不愧是F4中，我唯一看得上的人！
(2星)	说什么收视率最高,真是王子变青蛙的翻版,情节编剧弱智到想吐啊~记忆是你说恢复就恢复的?那还要医学干什么?开脑手术居然是不用剔头发的?忒假了也~安以轩到底还要演多少年未婚妈妈呢?又不好看却老演什么青春清纯的女生,欧,吐啊~
(4星)	“不要为不在乎你的人掉眼泪”“摄影，是让瞬间变成永恒的魔法”“两个人会因为喜欢在一起，但往往因为喜欢以外的原因而分开”终于等到了第20集，看到光晞得知父亲自杀的真相之后去找母亲，妈妈与儿子间心与心最贴近的交流，让我留下了眼泪，母爱也好、情爱也罢，真正为你好的人其实都是因为爱着你~
(4星)	意料中狗血俗套的情节，意料之外的细腻清新。还有，梁晓乐小朋友，赔我眼泪来~~
(3星)	嗯，是朋友推荐看的剧。还算不错吧、喜欢小乐，很可爱的小孩子哦 ~ ~
(5星)	挺好看的，歌很好听
(4星)	人生旅途中總有一站名為幸福~小樂超可愛~~
(5星)	难得一见的清新纯爱的偶像剧
(5星)	我要有个小小彬那样的儿子多好~太可爱了！！
(4星)	我喜欢第七集以后的内容 情节虽然老套 可是还是有让人感动的地方
(4星)	小V的表现挺不错，也怀疑是不是爱可以让失忆的人再相遇的时候重新在被吸引，如此吧，希望给予推荐这片子的那个女孩幸福早一天来临
(4星)	多年后我再次喜欢上的一个男明星竟然是我多年前最讨厌的Vanness。。。
(NA)	结尾好温馨的哦 ·······还不错
(5星)	无聊打发时间两天连看18集,还有2集还米出...结局也大致知道了,不过还是蛮煎熬的,以后绝不看没出完的偶像剧~~~安以轩在剧里的造型很喜欢......
(5星)	是我看过 最感动的一部偶像剧
(5星)	看多了台湾偶像剧吵吵闹闹缺根筋的弱智女主角，被这部表达纯纯的爱的戏所吸引，被剧中女主角的坚强所感动。。。。大爱啊！！
(3星)	看了六集，帅哥美女很不错啊，可是剧情，哎俺不再年轻了
(4星)	我们都看不到守护在身边的人
(NA)	啦啦啦 !!!感兴趣，我会看完的（相信我，这次不会像从前那样不看完）
(4星)	几年前，偶像剧是灰姑娘遇见白马王子，然后经过巫婆和各路妖魔鬼怪的折磨最终过上幸福快乐的生活，当然，偶而也来个盛大的婚礼蹩蹩脚。现在的偶像剧可不同了，越来越先进，开头没多久就有孩子了，然后经历分分合合，各种误会，最终一家团聚，而且这年头的第三者兴男二号，不兴女二了。与时俱进啊
(NA)	耐死了~~么么
(NA)	偶像劇就別期望情節上的特別,重要的是情景上的設置,晝面出來的感覺
(4星)	还有两集就没了，更喜欢小小彬Missyou~Missyou~
(4星)	小乐！ 四星全给他！！
(4星)	总是被编剧啊 导演啊 演技啊 缠绕打结 于是有了【认真你就输了】 和 【认·输大军】
(5星)	因为比平常的偶像剧多了一个小孩，所以避开了俗套威胁。。很有泪，吴建豪也比以前成熟很多，值得鼓励~
(5星)	挺好看，小乐宝宝超可爱的说~小V跟安安演的都很棒，小V真的是突飞猛进啊，比F4还有跟安七炫做组合的时候更帅了~
(5星)	是一部好看的偶像剧
(NA)	生活太现实，有时候，看看这样的偶像剧，寻找一下梦幻感，就像在寻找王子和公主住的古堡一样。
(4星)	最令人心灵震撼的是贯穿全剧丁当、品冠的歌声和宁静的纯音乐，这个电视剧的原声带也是第一个躺进iPod的电视剧原声带。剧情平凡中又自然又令人感触。吴建豪的演技令我蛮无语。
(3星)	集中了偶像剧能用的所有情节。
(4星)	小乐怎么可以这么口爱
(4星)	小孩子很可爱。
(5星)	这一部戏真的发现吴建豪有多~charming
(2星)	情节还不错。。。不过男猪就实在是。。。。片尾曲的三颗红萝卜很有爱，小乐很可爱，就是脸大了点，头发少了点
(4星)	喜欢小小斌
(4星)	小小彬太有爱...
(4星)	就这样吧……
(4星)	台湾偶像剧多少都有点虎头蛇尾的味道，开头还不错，后面情节有点拖曳。
(5星)	  好好看，
(5星)	那么个可爱的小乐，吸引我看下去。
(5星)	很不错~~~~安以轩和Vanness的搭档也很新鲜！！！
(3星)	现在回想起来，这三颗星是为了小小彬打的。。。
(3星)	所有台湾偶像剧都走不出相似情节的套路，灰姑娘原本没人爱，上天突然眷顾，成了几个好男人竞争的对象，然后经过重重努力获得幸福。下一站幸福的剧情也是可预知的。不过很久没有出过拍的这么精致的偶像剧，所以坚持在看。不过越拍越烂了，简直狗尾续貂。
(5星)	吴建豪原来还有超帅的一面，可是立马却有很囧的感觉产生，我也很莫名其妙。每集都算紧凑，看完一集就等待着下个礼拜的一集。想不通编剧如能让那么纠结的剧情发展的这么顺利。最可惜的就是花拓也。哎╮(╯▽╰)╭编剧太虐他了。真是狗血
