http://movie.douban.com/subject/3328794/	欢乐合唱团 第一季 Glee
(3星)	 老美很喜欢，我看偶像青春剧的能力非常有限，（不过我很无聊，于是决定培养这一能力= =）看到一季末才没那么讨厌剧中女人……Emma长得太别扭了，这是比较善意的说法=。= 橄榄球队跳single lady蛮有意思~~~            
(4星)	 音乐太神了，翻唱别有风味。音乐五星，剧情嘛……            
(5星)	 每一首歌的编排都很细心            
(5星)	 不给你五颗星，我对不起自己            
(4星)	 编剧太狗血了...本来能打五星的剧被这个破剧本硬生生拽到了三星半吧...中间很多剧情完全不符合故事发展嘛...值得鼓励的是编曲着实不错~啥时候俺们团也能来这么一出啊~            
(5星)	 歌曲很强大!!!            
(4星)	 热闹、高兴，看看咯.....            
(NA)	 总体调调很轻快啦。比较喜欢。但是有的时候会被角色的性格气得好几天不愿看。比如Terri..哦我的神...这个女人不停挑战我的神经！期待之后的好戏~~            
(5星)	 电视剧版《歌舞青春》。 我喜欢。            
(4星)	 后面很好看            
(5星)	 决不能错过            
(4星)	 一群美国高中小p孩追逐梦想的故事，bravo            
(4星)	 歌舞加分            
(5星)	 I love it!            
(5星)	 一季完结撒花！*★,°*:.☆\(￣▽￣)/$:*.°★* 。            
(4星)	 第一季从13集开始, 质量就不断下降. 但为了那些音乐, 还是会追第二季的.            
(2星)	 假得不能再假了            
(NA)	 看了一季，歌好，看多了有点吵            
(3星)	 唱歌跳舞都不错，剧情蛮烂的            
(4星)	 十分期待下一季JT的客串~            
(5星)	 Music is the soul!            
(5星)	 music            
(5星)	 绝对的欢乐！            
(5星)	 经典歌曲串烧。。。改变后大部分都很好听。。。而且故事很好。。我喜欢            
(5星)	 Love SUE!!            
(4星)	 看得很有激情啊，可是讨厌死emma了            
(4星)	 原来苏是傲娇            
(2星)	 刚开始看还不错 又唱又跳多欢乐 后来越来越没有耐心 直到看到韩国女人和轮椅男相互表白的场景，我真是一秒钟也看不下去了 荒唐滑稽脱离生活却毫无喜感 好吧 我也脱离广大人民群众了            
(4星)	 cool!            
(2星)	 男主那么像赵本山，女猪那么丑，剧情可以无视。。。放弃，有空看看歌舞片段算了            
(4星)	 最近在补             
(4星)	 我太烦那个Emma了            
(5星)	 里面的音乐还有舞蹈都超级棒，但故事有点衔接不当，可以给四星半。            
(4星)	 这三颗星是给里面的歌的。剧情直接就是为歌服务的            
(5星)	 broadway！            
(5星)	 原声太赞啦！！！            
(4星)	 永不消逝的歌舞片情怀。。。。            
(4星)	 音乐真的很不错，推荐OST            
(4星)	 好听            
(5星)	 剧中的插曲令人印象深刻，演员的歌唱水准也是要竖起大拇指的！期待第二季！            
(3星)	 dolphin是gay shark...            
(5星)	 4月14日回归            
(2星)	 太脑残了，弃            
(5星)	 电视剧版的修女也疯狂，大爱~            
(5星)	 很不错哟~~~~哟哟哟~~~~我很喜欢sue哎 哈哈             
(4星)	 期待第二季            
(3星)	 有些歌曲不错 will老师太帅 很多配角很有爱 黑人女明明唱歌很好但是总是配角 女主丑男主傻 故事情节弱智 人物关系混乱 q最美            
(5星)	 歌都好好听哦~~            
(NA)	 很轻松，很奋斗            
(5星)	 好叭 才看到第三集             
(4星)	 多不错的            
(5星)	 remind my wonderful memories...our voice is a gift...            
(3星)	 剧情很弱 歌不错            
(2星)	 除了歌还不错··其他都不是我喜欢的类型。放弃            
(3星)	 实在不喜欢Rachel啊。。。可是Quinn和Kurt都很可爱！            
(3星)	 歌还可以，剧情真的很弱            
(NA)	 歌都不错            
(4星)	 这剧突然就红成这个样子了。。。果然阿拉当年有眼光啊啊啊啊~~            
(5星)	 灰常开心的剧~~~            
(5星)	 这不是电影，这是电视剧……            
(5星)	 很好 不过我觉着我应该对里面的歌儿补补课            
(5星)	 音乐表演五星            
(4星)	 最近值得一追的青春歌舞片            
(4星)	 也喜欢不纠结的结尾            
(4星)	 青春 校园 音乐 梦想 欢笑 泪水 该有的都有了            
(4星)	 我喜欢的，够适合我            
(4星)	 第一季之后没有再拍了吧？这么久都不见，又变成小众剧集了吧。挺喜欢像High School Musical这种类型的            
(5星)	 很励志很抓人的故事。本来是玩玩的看了第一集没想到看了就停不下来了，虽然故事很多地方太过八点档但是路线非常独特，写实的校园生活，里面的反派体育老师总是说大实话，丛林规则儿童的心理等级制度歧视自私等等。整个剧传递了一种真正平等的价值观            
(2星)	 太青春太音乐剧            
(5星)	 音乐让你完美的展现自己            
(3星)	 那校长咋那恶心呢！！            
(4星)	 don&#39;t stop believing            
(4星)	 中文名难道不是叫【欢乐合唱团】么            
(NA)	 GO Glee club            
(5星)	 keep the enthusiasm            
(5星)	 非常喜歡的一部青春校園音樂劇.每個人物都是有著不同缺點的小人物,沒有王子和公主的俗套故事,有的是青蔥歲月的衝動和奮鬥.Nice!            
(4星)	 做了几个小时的gleek，足见对我还是有影响的。比highschoolmusical强。            
(3星)	 不容易啊！剧情的脑残程度简直是生平难见            
(5星)	 hoooot.            
(4星)	 怎么把美国高中生演得跟一群小白痴似的            
(4星)	 给了个最高分。打高了，完全是看在他们唱了那么多音乐剧的面子上。虽然把我的defying gravity唱悔了。其次是看在出场过的kristine chenoweth, gosh Groban,还有即将要出场的Idina Menzel的面子上。我的wicked阿。。。            
(4星)	 第一季欢乐的完结。GAGA的那一集超喜欢~            
(4星)	 情节只为音乐服务 但是足够精彩            
(3星)	 喜欢里面的歌曲，剧情倒是soso            
(4星)	 1.女人是老虎（好可怕好可怕。。2.WILL都长这样么。。3.小GAY同志气质真好。            
(5星)	 唱的不错么。            
(NA)	 剧情感觉有点太适合青少年了··亦或者是我老了            
(4星)	 life can be a real bitch and godness            
(5星)	 音乐完全弥补了演员外形和剧情上的不足，will终于和emma在一起了，不知道第二季编剧还会怎样折磨这对佳人，其他几对也在向我预期的发展。虽然这样下去会俗套了，但还是好想看大团圆哦~还要等到四月份，这几个月该怎么过....            
(5星)	 把很多经典的音乐以充满朝气的方式重新演绎+比较轻松的剧情=又一个容易上瘾的美剧。一定要继续啊！！            
(5星)	 后半部分很感动！歌超好听            
(5星)	 god.... i love this show. i love the musics. i love everyone in the show.            
(4星)	 青春片+家庭剧 有阳光有腹黑，所以看着很熟悉~            
(4星)	 Will老师太口爱鸟！！！他的嘴角和小F一样yeah！这个男人绝对是越看越萌型。Emma小姐，请你用整天神经兮兮擦桌子的小手把Will老师从大魔王的手里拯救出来吧！-----没有爱了，结束关注-----            
(3星)	 演员萌，歌好听，剧情一塌糊涂            
(3星)	 第一次随便点了个第5集，结果一下子就被吸引到了，现在只看了9集，剩下的以后再看            
(5星)	 For songs and Jesse            
(4星)	 这中文名字谁起的?            
(5星)	 反正美剧吃定我了~又是一部力荐的好片子~！期待第二季~            
(5星)	 还蛮不错，老歌都被改得很有动感            
(5星)	 Brilliant!!            
(4星)	 剧情、演员不是重点，关键是唱的不错            
(5星)	 我迫不及待它的待续了...bt被封不知道还能不能看到...            
(4星)	 音乐没的说，剧情有点扯            
(3星)	 向来不粉歌舞片            
(5星)	 好喜欢这个帅气阳光的大叔！！！里面翻唱的歌我以前都听过，很喜欢~            
(NA)	 音乐，强大的音乐，无敌的音乐！            
(5星)	 给歌            
(5星)	 里面的歌舞太劲爆了~~            
(5星)	 超级无敌宇宙劲爆好看!            
(3星)	 剧情很二……可是很多歌翻得很好听~             
(4星)	 歌很惊艳 剧情。。。。。。。就算了            
(4星)	 美剧 音乐 FOX            
(4星)	 很不错的校园剧，有时会想起高中时的合唱比赛，那么严肃的黄河大合唱，如果那时也像“新方向”一般又唱又跳，不知会是怎样的一幅光景。            
(NA)	 好喜欢老被感动            
(5星)	 defying gravity is definately one of their best! I&#39;ve done watching and will can&#39;t be more right, you could be done with the pep talks~            
(3星)	 太有爱了！            
(5星)	 青春 音乐 呵呵、真的是越看越好看了~~~            
(4星)	 I&#39;m so fascinated by Glee...            
(5星)	 真的很喜欢 由衷的喜欢            
(5星)	 很欢乐的一部剧，个人觉得比歌舞青春23都好！！！  人物性格刻画细致！爱死`~~~            
(5星)	 I like this style             
(5星)	 歌曲还不错,值得一看的..            
(5星)	 不错，我一直在看，里面音乐确实很好听！            
(5星)	 love it love it love it!!!            
(4星)	 欢乐＋歌很好听            
(4星)	 在没有喜欢的角色的前提下居然可以追完一季，只能说里面的歌舞表演真的活泼动人。            
(5星)	 Lea Michele            
(4星)	 不奔剧情，奔音乐~~            
(4星)	 三观有些不正，管他呢！            
(4星)	 第一季结束于是萌转角处的Kiss。。。。。。请让他们在一起吧~~            
(4星)	 The show is at its best at its sweetest, not just when the characters soften toward one another but when they soften toward an idea 和一个可能。            
