http://movie.douban.com/subject/5401730/	千山暮雪
(3星)	 先是看的剧，有点虐，就去看了小说，还是小说精彩啊            
(3星)	 结局要不要这么烂            
(2星)	 芒果虐心巨作。。。。oh no  这个看不下去好吗            
(2星)	 女主我不想对你说什么。  10月            
(5星)	 目前为止，男主的演技相当给力，把角色诠释的很到位。女主的形象稍微有点坑爹，但是不影响观看。            
(3星)	 女主角的身材            
(3星)	 男主很好，男配很好，女配也很好，要了命的女主啊………………            
(3星)	 男主角帅，女二号还不错！女主角不够好看，不够纯，有股呆样，打扮实在太大妈了。            
(3星)	 ……为了书            
(3星)	 怎么办 看不下去了 和想象中的落差实在是太大了 3分给刘恺威 我还是很喜欢莫禽兽的            
(1星)	 看到女主角我好想SHI。。。。。。。            
(5星)	 都说女主角不好看  这是事实  大家不要在意女主角啦  看剧情最重要恺威演的非常到位的            
(1星)	 人物造型不给力，女主大脸，男主嘴怪面瘫，剧情太变态。。            
(2星)	 女主……            
(2星)	 剧本挺好的，怎么就演成这样了            
(4星)	 这些分完全是投给剧情和莫禽兽的！！刘恺威把莫禽兽演得真到到位！女主真是无比的丑，虐死这丑不拉几的小三吧！！！            
(1星)	 快进快进快进快进，，，，            
(2星)	 女主肿得厉害，男主是整容的，你说我还有什么期待呢？不过是对言情的小口味罢了。            
(1星)	 看了半集果断弃剧，女主又胖又丑还没啥演技，女二你快出来把女主整死吧，你和男主才是天生一对。            
(2星)	 两星都是给刘恺威的，换了女主情节再好点就能3星了。我每天看的时候不说3句“丑死了”我都觉得对不起我自己。他俩吵架那集，我擦你妹啊你是癫痫么在地下各种拍打和转圈，你丫有病啊！刘恺威真是苏！            
(5星)	 男女情感猜疑纠结，自尊与骄傲的别扭。仇恨与不忍就造就了不幸的命运，伤害对方的同时，伤害也落在自己的身上。小说和剧本都非常棒，让人哭笑都无法自已。边看边流泪，为那纠结的剧情，一波三折的爱情，拍摄的一些技巧，演员的表情细腻，刘恺威和戏里他的假妻子，演技都非常不错！            
(4星)	 真的好喜欢这部电视剧            
(3星)	 好不容易追一部狗血剧，还不让人追痛快了⋯⋯⋯⋯            
(2星)	 看不下去了 冬青也 拯救不了我             
(3星)	 还算终于原著，莫禽兽不错，慕咏飞是个可怜之人，越到后面越有味道，那个曾经用整个青春去爱的人，最后，只能说再见            
(3星)	 我真的只是为了刘恺威才看的。。。女主实在太雷太路人了。。。            
(3星)	 禽兽，你还是从了咏飞吧....女猪伤不起啊啊~~~~            
(4星)	 给男主角的。            
(3星)	 - -为啥我会有一瞬间 像打鸡血一样喜欢一个事后觉得很狗血的剧？比如千山暮雪 比如宫锁心玉 囧            
(1星)	 我的妈呀 这哪找的这么丑的女一啊啊            
(2星)	 女演员太他妈好看了~ 为了男猪脚我又加了一星。            
(2星)	 女主演的那叫一个假            
(1星)	 看过预告            
(2星)	 女演员丑爆了有木有！！！没有小说好看 、拍的好无趣。            
(1星)	 对于乡土气息如此浓厚，加女主男猪丑到一定程度的翻拍真心实意的表示膜拜，又毁了匪大的一本书啊            
(3星)	 我爱床戏，皮肤好好。            
(3星)	 从开拍开始关注的电视剧，昨晚开始看直播。额，这部剧可以说是我看过重口味之最了。。。男主台词犀利，眼神凌厉，动作粗暴。我要是剧里的女主角，不疯掉才怪！            
(2星)	 禽兽你是民国上海穿越来的么？女猪脚也那么伤不起- -            
(1星)	 女主很丑，剧情纠结            
(4星)	 台湾言情```            
(5星)	 两分给编剧，一分给刘恺威，一分给导演，一分给温峥嵘！            
(3星)	 看了两集还行，只是这种题材的电视剧不讨好，会有很多负面影响。好似已经改成职场新人，莫绍谦并未与幕咏飞登记。虽然设计合理了，但是跟原小说比弱了很多。童雪太过高大肥胖，咏飞长得太大气，刘恺威合格，唯一满意的就是萧山符合初恋情人的完美。被砍了两集，最后结局没有小说来的酣畅淋漓。            
(5星)	 还好没有改结局。和书上的差不多。不能说是一个好结局，也不能说是坏的。男一太过优秀不评价。男二是慕振飞还是萧山？按照剧的名字，应该是萧山。前几集我很喜欢李智楠的表演，看到后面，觉得他的衣服。。能不能换一件。。而且表情好单一。慕振飞。。大家懂得。女一形象几度让我出戏，但是演技真心不错            
(3星)	 这种家庭都是不存在的，女1的长相和演技都挺差的，林姿娴挺恶心的，慕咏飞倒并不惹人厌，按说她应该很丧心病狂的啊，我就不理解她舅妈怎么从一开始势利贪财变得对童雪这么好的呢            
(4星)	 刘恺威你哪怕和刘亦菲再重拍一遍呢。。。重拍一遍我都看啊！！！            
(4星)	 千山···暮雪·····            
(1星)	 我真的爱匪我思存，但是我真的受不了了……果断弃了……            
(5星)	None
(2星)	 一颗星给刘恺威，一颗半给演慕咏飞的温峥嵘。女猪脚丑爆了！！！！            
(3星)	 为毛主演里不写李智楠的名儿 - -             
(2星)	 - -女人太肿            
(3星)	 刘恺威演得真不错，莫绍谦这样一个别扭，神情，腹黑的男人，心中无言的痛与爱入目三分。反观颖儿要为自己的形象道歉，其他也还好吧。很喜欢结局，双方都知道对方对自己的深爱，想象空间足，主要用心看，就知道是一起的，不喜欢那种俗烂，非得大团圆不可的结局。            
(2星)	None
(5星)	 刘恺威演得不错哦。故事还是那么虐人，不错啦，慕咏飞这个角色也诠释得很好            
(3星)	 ⊙﹏⊙b汗            
(5星)	 难得我愿意一口气看完30集 基本不是追剧的话 看到30集会打退堂鼓 这次没有 虽然童雪有时候肥了点 但是还是蛮漂亮的 虽然看到乡土刘那张爱笑不笑的脸很郁闷 但不可否认人家演技还是有的 虽然怨慕咏飞 但是温峥嵘演的真的不错 而且咏飞也蛮惨的 戏中莫老太太的服装最好 最讨厌陈厚和荷姐！╭(╯^╰)╮            
(4星)	 人世间太多事，我却不能为你抵挡抗拒            
(4星)	 最开始我很想吐槽造型师，现在我觉得他也有他的无奈，女主确实太胖了……and，这剧我感觉是刘恺威带着颖儿，每次对手戏都是靠刘在撑着。颖儿的演技真的忒差了……            
(4星)	 刘恺威忒赞了！！！            
(4星)	 女猪脚没选好……            
(1星)	 可怜了刘恺威和匪大的大作啊。刘恺威帅到不行。魅力啊。李智楠版萧山还真是温柔无限啊，对李智楠还停留在十八岁的天空那拽拽的模样。只是，女主角，哎。。。。            
(3星)	 只为看刘恺威，嘿嘿            
(3星)	None
(5星)	 莫绍谦唯恐从醉后的童雪口中再听到萧山的名字，于是深深的一吻,太感人从一开始的三星 ，现在我决定把这五星全部给刘恺威            
(3星)	 丫的 这演员 伤不起啊            
(3星)	 男主在TVB的时候就挺喜欢他的。女主块头好大，但有时候还是蛮可爱的。            
(4星)	 演员都不是我的菜            
(4星)	 诶，我也不知道怎么说。看过小说的，再看电视剧总归会与没看过小说的有不一样的感觉的。反正不管女主怎么样，我还是爱这部剧的。因为匪大，因为莫禽兽，也因为刘恺威~            
(3星)	 匪大的书改编的 虽然我沒親自看過書 但聽同學講述過書的劇情 電視劇基本就是跟書一樣 只是在選角和部分劇情上為了電視效果做了些許修改            
(1星)	 奇葩~            
(3星)	 女主不要太肥啊%&gt;_&lt;%            
(4星)	 正室一出场就hold住全场有没有，女一气场明显不足……书迷不要那么激动好不好，其实客观来看这剧除了女一拍得还是可以看的            
(4星)	 因为是匪大的，小说看过，虐人的。不过这个女主也太丑了吧，好歹画个妆补补啊。匪大，小制作的电视剧以后您别答应了，看了伤心啊            
(3星)	 看完了，确实狗血。            
(2星)	 看了十五分钟，实在看不下去了...是我要求太高了么？剧情虽天雷滚滚但当时看书的时候还没有这么多违和感，结果一看剧里开头那个疑似施工单位临时搭的那种房子我就无语了...然后看到悦莹我更无语了...可见匪我思存的文笔还是起了一定的避雷针作用的.能有部偶像剧好好拍么？看在男主颜的份上加            
(NA)	 介个属于天雷级别的~~无力吐槽了已经……            
(3星)	 造型师烂毙了，惨不忍睹，选角也烂毙了，看了片花，配角几个戏骨依旧不让人失望，主角嘛。。。。。            
(3星)	 瞧这小三珠圆玉润的傻乎乎的。。。哪有一点小三的样子。。太不敬业了。。。难为男猪对着他还能下口。。。挣扎着看到了第十集，实在是对着80年代样的男猪大妈样的女猪和苦逼脸男配坚持不下去了= =            
