http://movie.douban.com/subject/4046891/	刑警
(4星)	 这部剧真给力啊，案件不是暴力就是血腥就是色情。。。不过阿kim和Mad sir好有爱的说，另外发现小定也很不错，哈哈~老戏骨的演技就是不一样，太需要年轻小生们学习了~            
(3星)	 中规中矩！            
(4星)	 峰回路转，不错            
(3星)	 不喜欢苗侨伟，不喜欢宣萱，不喜欢胡定欣。。。            
(3星)	 苗侨伟还是多帅的。。。            
(4星)	 苗侨伟我好爱啊~~~就是carson死了，太可惜啦！！！            
(4星)	 我还以为都死光了，幸好            
(5星)	 快点更新啊            
(4星)	 虽然是套路式的结局，不过我很喜欢其中包含的意义            
(3星)	 看不下去了~~~            
(5星)	 苗三哥真是帅！            
(4星)	 始终放不下TVB~~这俩爷们儿太有味道了·····            
(5星)	 真奇怪啊，还没有看到黄日华变坏，我猜这几起案件他可能动了手脚了。真不明白，什么时候才看到地下刑官。苗叔与宣姨两人的情感戏是看头，两个欢喜冤家真的好可爱，笑死人了。这两人明显会走到一起，黄叔都不喜欢宣姨......本来就想看苗宣的合作，果然没有让人失望            
(4星)	 完全不觉得stone有错，这个世界就是需要地下判官这样的角色才能维持正义和公理            
(4星)	 除了黑白，还有灰色            
(5星)	 想到与敌同行。。。冲着十大奇案去看的            
(3星)	 黄日华好老啊。            
(4星)	 终于看完了            
(2星)	 案子不吸引人 黄日华 一声叹息 不行了喂             
(4星)	 话说这个情侣档现在呼声好高~            
(4星)	 三哥的角色很有喜呢。。。喜欢。            
(4星)	 结局不太给力，太平淡。            
(4星)	 四个星星都是给苗侨伟的，高质量帅哥啊，太帅了太帅了~~越老越有魅力啊！！不过里面的case真的有点弱智哈.....            
(4星)	 最后，Carson还是如预料的死去了！            
(3星)	 俩老男人的戏，给力，但太虐了~~中意Carson同阿诗。。。            
(NA)	 无线五虎将名不虚传            
(3星)	 太太太一般了            
(3星)	 宣萱            
(4星)	 魔鬼之路，可以是由善意铺成的！            
(4星)	 好狗血~            
(3星)	 三哥依然给力，黄日华演技不错，平时一脸正气，邪魅一笑的时候也奸相毕露。            
(4星)	 胡定欣其实很不错            
(4星)	 苗侨伟自《射雕》后成功扳回一局~~            
(4星)	 之前对苗侨伟的印象一直停留在《射雕英雄传》里面的杨康，刚看到苗侨伟和黄日华演的刑警时，还真以为郭靖和杨康穿越了。            
(4星)	 不错。。有点90年代末TVB的感觉了            
(NA)	 节奏太慢。            
(4星)	 宣萱            
(3星)	 近期還算OK的TVB            
(4星)	 老男人们 好帅            
(NA)	 30 石头的腿是因为挨了一枪截肢了？？？？            
(4星)	 魔鬼之路，可以是由善意铺成的            
(4星)	 还真挺好看的~            
(5星)	 直奔苗侨伟大哥而去~            
(4星)	 比读心好看很多~~~            
(5星)	 正在期待更新中            
(4星)	 还是蛮精彩了，这几年看的警匪片里面算案子情节不错线索清晰的。。。就是主角实在挑的不够养眼==其实我脚的这片子主题不错满立志的ORZ。。。为什么CARSON死了55555555我还蛮喜欢他和阿诗的，还一直等着转机。。。PS：苗侨伟还蛮有型的。            
(4星)	 追是一定要追的，四星是一定要给的，可真的是部好片么？            
(4星)	 追你那么久，还是可以看看的~喜欢小胡同学和三哥~            
(4星)	 苗侨伟腔调的么话讲            
(5星)	 我都要从椅子上跳起来了            
(5星)	 魔鬼之路，可以是由善意铺成的。            
(NA)	 要不是因為三哥。。。            
(4星)	 为了Mad和Kim，其实是宣萱和苗侨伟            
(4星)	 实在不想看黄日华变坏人            
(1星)	 好片一出手，就知有没有~.....我才看了一集后来我TM发现这是一部烂片            
(4星)	 黄日华+苗侨伟            
(4星)	 三哥越来越有味道的。。            
(3星)	 追剧中。。。/追完了。            
(4星)	 carson怎么就这么死了，好难过。stone sir真的是个悲剧人物。            
(5星)	 魔鬼之路，有时候是善意铺成的~            
(5星)	 正义也必须走正道~Carson是个悲剧，stone也是个悲剧...            
(4星)	 剧情和案件都很NC..唯独2大主角可以完全撑起这部电视剧.            
(5星)	 MADMADMADMADMADMAD            
(4星)	 今年的台庆剧都不算失望。。。而这部，因为卡司，注定不寥落。而事实上，苗侨伟的男人味，宣萱依旧的英朗，黄日华的亲切，给了我不小的惊喜~~//宣萱老了么？不再给我当年的感觉了，我挚爱的天蓝、若晖、俏君、雪凝。两大男主演得还是很给力的！！抢戏的Carson，结局泪~            
(4星)	 果然还是看三哥！！            
(4星)	 胡定欣中分太丑了...            
(5星)	 追了好几个星期终于看完了。喜欢MAD，喜欢文诗，喜欢纪炀。            
(4星)	 苗僑偉真是越老越帥氣啊  黃日華也保養的不錯  很期待三哥和萱萱的對手戲 應該很有趣            
(4星)	 案件很恐怖但是，mad sir 为了你 我坚持看完了 结局你还是没让我失望啊            
(5星)	 纯粹是为了疯癫的mad sir   三哥很给力！！            
(4星)	 没有改变，即没有发展...stone..mad..kim..carson..文诗            
(3星)	 恶魔之路，可以是由善意铺成的            
(3星)	 还不错            
(5星)	 这组合我 喜欢            
(3星)	 就看看人 案子真的。。            
(NA)	 结局好狗血吖- -            
(3星)	 结局太洒狗血。。。TVB总这样。。。。刑事侦缉档案过后，再也没有好看的刑侦局了吧……            
(4星)	 陪老妈一起看的 也算见证tvb时刻            
(4星)	 无比优秀的港剧            
(5星)	 一看这片名，还以为是个合作片尼~~一看这班底，欧阳震华换成了黄日华~~~吼~            
(NA)	 虽然石东升最后走向极端,但是他无疑提出了一些颇具争议的问题. 真的是‘’需要家长陪同指导&#39;&#39;            
(5星)	 阿mad            
(NA)	 黄同学长得那么正气的~哎~            
(4星)	 苗侨伟爱死你了            
(4星)	 虽然演到后来这个剧情越来越狗血，但还是不得不说，黄日华得演技实在是了得呀~            
(3星)	 太纠结。。弃之            
(4星)	 郭靖与杨康还有托雷            
(4星)	 案件case跟老早的刑侦、鉴证系列差远了，萱萱的角色设定还很像郭可盈在刑侦里的角色= =。。。片尾曲加分===后面部分很给力，加1星            
(3星)	 漫长的等待更新，终于结束，苗侨伟和黄日华的风采不减当年啊！！Carson的死也太郁闷了吧！！！            
(5星)	 黄日华太棒了，很有味道~            
(4星)	 故事有点牵强,老套            
(5星)	 居然让Carson死了，编剧太狠心了～最后不很黄日华了，他的演技实在是感动了我，还有三哥好帅啊，哈哈～～            
(4星)	 為三哥四分            
(4星)	 看上去有点血腥，恐怖啊            
(NA)	 30集分成3段，越往后越不能忍，但是满脸褶子的老梆子能再帅点儿吗...            
(4星)	 很好~~~~~            
(3星)	 最后stone拿起手铐把自己同mad拷在一起的样子实在是太萌了~~无可救药的腐想连篇了~~~            
(4星)	 不错            
(5星)	 Carson居然死了？Carson居然真的死了！            
(5星)	 觉得stone sir变得有点牵强，mad sir设圈套抓他也有点不地道。最后的结局还算不错，毕竟是法制社会。很喜欢stone误杀了卡神之后在趟在车后的那场戏：stone内心煎熬、难过、纠结、偏执……黄日华眼神、动作完美，感谢所有演员精彩的演出            
(3星)	 整部片子的结尾，黄日华的眼神咋弄的想搞GAY一样呢PS：老黄的眼袋真是不容忽视            
(5星)	 我要把五颗星星全部给三哥~~~~~~~            
(5星)	 好久没看到那么好看的警匪片了。            
(4星)	 远离我好久的港片似乎又回来了~~~三哥演技真好，一半是冲着他去的。            
(3星)	 老黄太让人心酸了...幸好三哥依旧帅得没话说~            
(3星)	 怎么又是抄袭，JOKER。20：STONE好坏！30:不喜欢相信外人的宣萱，不喜欢扮演坏角色的黄日华。我会因为角色而讨厌演员本身。            
(3星)	 杨康变好人，靖哥哥变成坏人            
(4星)	 编剧啊，再也找不回《流金岁月》的感觉了...            
(3星)	 除了神经病就是变态，除了放蛇就是连环杀人。。。郁闷            
(3星)	 S？M？没有什么悬念的。。            
(4星)	 为什么carson最后死掉了呢……            
(3星)	 越拍越烂            
(4星)	 最讨厌宣萱了            
(3星)	 睇唔落去哦...无睇结局哦...            
(4星)	 各种案子还有点恐怖呢。            
(5星)	 为了黄日华:)            
(4星)	 我是冲着郭靖和杨康去的            
(4星)	 还我Carson....还我Carson....还我Carson....还我Carson....宣萱在这部里面的角色真不讨喜。感觉戏份还没有胡定欣多。还我Carson....还我Carson....还我Carson....还我Carson....            
(4星)	 本来3颗星~stone腹黑加一颗~~~            
(4星)	 不错，tvb近些年难得有部好电视，却又在台庆上打压人家，怪不得脾气火爆的黄日华第三次和tvb对着飙了！            
(4星)	 最后stone把手铐拷住自己和mad %&gt;_&lt;%            
(4星)	 总算没烂尾！DR DING 我心心念念的DR DING！            
(5星)	 很好看。。STONE简直是夜神月翻版            
(5星)	 好片，喜欢TVB的探案剧            
(3星)	 虽然黄日华也很好，但是对我来说，还是喜欢体贴和与我有感情的男人            
