http://movie.douban.com/subject/5908482/	49日 49일
(3星)	 没兴趣看下去了            
(5星)	 电影靠导演，电视剧靠编剧。永恒的真理。这编剧的电视剧一直没让人失望过。            
(5星)	 实在没勇气看最后一集了            
(4星)	 属于禁看型电视剧，越到后面，惊奇越多，就是结局太夸张了点~~~喜欢宋一景~~            
(3星)	 李瑶媛+赵显宰很搭，其实如果结尾皆大欢喜也很狗血的吧。反正不喜欢，不死不活的结局。哎，枉费费我那么多时间追            
(5星)	 有故事，有演技，有美貌，有感动。            
(3星)	 结局很不爽            
(4星)	 好看好看···这样的结局··            
(5星)	 我不能接受結局!!!!!            
(2星)	 这是啥么结局= =            
(4星)	 这样的结局~我再也不相信爱情了~            
(5星)	 除开那结局 还是很精彩的            
(5星)	 趙顯宰深情到讓人想哭ˊˋ            
(3星)	 女主的各种小动作…            
(5星)	 細節做得不錯～            
(5星)	 反转啊！虽然有点小败笔，但瑕不掩瑜。            
(5星)	 有谁能为滴下一滴纯度百分百的眼泪            
(4星)	 很不错的剧情，演员也很給力！            
(5星)	 又一部催泪巨作。。。            
(4星)	 烂尾了 那晚 姐妹们一起熬到早上7点。。。不容易啊            
(3星)	 还算有吸引力 慢慢很磨叽            
(1星)	 磨磨唧唧= =            
(5星)	 越来越精彩~~            
(5星)	 49天：世界上最遥远的距离就是生与死            
(5星)	 悬疑+悬疑+悬疑=好好睇!!!!            
(4星)	 哪些眼泪是为你？            
(5星)	 娘娘的 太好看了 尤其是16集 以为要穿帮了 想不到。。。。            
(4星)	 渐入佳境的韩剧，编剧圆剧情的功力相当了得。结局。。。待完成            
(4星)	 女主角气场强大，喜欢时间使者郑日宇！！！            
(3星)	 好喜欢江啊...            
(4星)	 都shi了ToT……都shi掉呢ToT……            
(5星)	 好看呢              
(2星)	 哪里有那么好看╮(╯▽╰)╭            
(4星)	 我不喜欢这个结局，但是，如果她不走，可能就没能赚的观众们的，眼泪了！呵呵            
(5星)	 近期最给力的韩剧            
(NA)	 看到最后几集泪就开始往外奔了，智贤最后不该死啊T T。。不过看完之后我的价值观开始慢慢变化了，除了活着，神马都是小事，都不是事儿~~            
(4星)	 结局催泪又励志，            
(4星)	 狗血的结局~~烂编剧~虎头蛇尾！            
(5星)	 妙趣横生的灵魂穿越剧！试想，如果有一天我也灵魂出窍了，又是否能在49天内收集到三滴真心的眼泪呢？貌似很多，却又似乎很悬...            
(3星)	 姐姐长得真苦相啊。。。            
(5星)	 难得的我终于认认真真的全部看完了，最后一瞬间感动的流泪了···不完美的结局，才是结局吧···！            
(4星)	 剧情嘛 满有悬念的 OST好听呐！            
(5星)	 显宰还是在这么的帅帅帅。。。            
(5星)	 郑日宇非常帅，女主角李瑶媛虽然是有年纪的女人可是扮演爽朗可人的角色也很舒服，故事很动人，主人公的情感转折一点也不突兀有许多前戏做准备，很流畅顺其自然。赵显宰也演得很可爱呢，改观改观。            
(5星)	 两个女主都很喜欢            
(4星)	 编剧很厉害，故事越来越精彩。p.s.：结局差强人意。            
(3星)	 练听力。            
(4星)	 结局也太意外了            
(2星)	 要不给两星？            
(5星)	 这部剧让我觉得韩剧还是有希望的，看过之后生活中的很多东西都释然了。很棒。            
(5星)	 真爱……眼泪            
(4星)	 剧情挺新颖，演员很养眼！            
(5星)	 最后一集真是毁了这部剧啊，编剧是突然中风了吗？？？连优酷首页的标题都是狗血结局大反转，那就真的是狗血到一个极限了。不过虽然狗血但是还是哭惨我TAT没出息            
(5星)	 嗯！            
(4星)	 不同于以往低级花痴型韩剧，有点看头 不要被无聊的开头迷惑 越看越有味儿的好剧 放弃就是你的错啦            
(4星)	 不如预期好看，结局不喜欢            
(5星)	 我喜欢的题材！            
(5星)	 娘啊~结局太狗血啦··            
(4星)	 最后一集还是有点莫名其妙的，前面还蛮好看的            
(5星)	 很有意思的片子，虽然很久以前香港电影就有真心人找眼泪的桥段，但是这也不妨碍新剧的趣味。            
(3星)	 没想到结局是这样的。很喜欢最后那句话：把每一天当作最后一天过，珍惜地活着。            
(5星)	 结局会不会太残忍了点，看的心疼            
(4星)	 我真的觉得这部戏的编剧比秘密花园更巧妙  可是因为它紧跟秘花之后 反倒无奈只有抄袭的罪名            
(4星)	 看了20集以后，觉得编剧太能扯了。。。失望。            
(3星)	 丁一宇挺帅的            
(5星)	 很感人，很久没看过这么好看的韩剧了。。。女主虽然起初看上去不怎么漂亮，但是会越看越喜欢。。。真心不错。。。            
(4星)	 很多人都觉得结局很差劲，可是我觉得，正如前辈所得说的，你们年轻人脑子里就只有爱情么？除了爱情，我们还有更多更重要的事和人。            
(5星)	 喜欢郑日宇、、、            
(3星)	 郑日宇很帅诶~嘿嘿~            
(3星)	 演完了演完了 我勒个去 坑爹的破结局！编剧你赶紧去死吧            
(4星)	None
(5星)	 最后一集哭到s好嘛！！！看这部剧总共流的眼泪数都要救活好多个智贤了好嘛！！！            
(3星)	 因为结尾你只配得3星，枉费我这几个星期的期待。万恶的BJ。            
(3星)	 果然最后2集是败笔            
(5星)	 基本上从头哭到尾            
(5星)	 其实剧情很不错的，只是结局……我只能说，编剧你太狠了。。。            
(5星)	 绝对给力的作品            
(4星)	 意外的看的韩剧 很难得的能靠剧情的攒了那么多人气 结局很意外 但是却不讨厌 主角们很卖力啊 郑日宇要火了            
(4星)	 第一次耐下心来追一部韩剧，本来按照韩剧标准可以给五星，没想到是个烂尾片，棒子还是原来那个棒子~            
(4星)	 最后几集无力。。结局简直差不多变狗血剧了要。。            
(3星)	 木有坚持下去哇            
(NA)	 个人觉得不带着追星的眼光看，还是很好的            
(NA)	 觉得这部电视剧还可以，讨厌仁晶，那种边愧疚边做伤害朋友的事情！            
(4星)	 阿江            
(4星)	 还是挺能引起深思的电视剧，结尾处理得有点粗糙了吧？            
(5星)	 让人感动的一部剧，很久没有看电视流泪了，最后一集真的出乎意料，值得回味的一部剧！            
(4星)	 难得一部男主女主都不算喜欢仅靠剧情吸引我的韩剧。死去的灵魂为了重返人间，要收集三颗纯度100%真心的眼泪。可是死后才发现，生前的一切美好都是谎言，爱情朋友都背叛了自己，谁才是真心爱自己的人？悬念持续有待揭晓。            
(3星)	 嵩淞推荐的~尝试看了一整集---好感还是没有如愿培养起来~算了。不是我的调调。            
(4星)	 都很好 女主演技好 韩江也很帅！！只是 结局值得吐槽 临时编写的 吧……支持郑日宇！！！            
(5星)	 大爱赵显宰，李瑶媛，瑶媛女神，看到第8集开始有感觉，11，12集各种让人心动的美好，经典场面令人印象深刻，和大家一样纠结于智贤本身还是伊景身的智贤，第一次看到这样的剧，虽然瑶媛是女主，但是故事是围绕智贤的，瑶媛身的让大家纠结啊，有点意思            
(3星)	 世上除了親人，會否有人會為我留下透明晶瑩的淚呢。            
(5星)	 一部叫人珍惜活着的每一天的故事。太棒了！！            
(3星)	 越演越操蛋、以至于最后几集我是快进着看的。            
(NA)	 原来历时49天，为了使找到没有时间体味的亲情，爱情，友情，无论如何，喜剧使人会心一笑，不圆满的结局另人可惜。            
(4星)	 比较特别的一部剧，跟秘密花园同类题材，但是更喜欢49天            
(4星)	 尼玛 这么辛苦的追了2个月 19集地精华毁于最后一集的狗血 苏编你和智贤一起进电梯吧！            
(4星)	 还算新颖，虽然扯了点。好在编剧交足功课。            
(4星)	 这个结局啊......            
(4星)	 爱上灵魂才是真的爱上，即使那人的长相与自己千差万别，你却依然能发现那是我！！！            
(NA)	 感觉还不错            
(5星)	 下一刻，你在哪裏            
(4星)	 49日就是个笑话            
(5星)	 当我们死去，除了有血缘关系的至亲之外，还有谁会为我们流下那滴纯度为100%的眼泪？对每个人来说，这都是一个残酷的答案。最后我们会发现原来这一辈子在这个世界上真正爱我们的人并不多。P.S.通过此片我才知道巴黎贝甜是韩国的品牌。最后一集哭掉5张纸巾，没想到她还是走了，49天的旅行者。            
(4星)	 结局是说不出，道不明的感觉            
(NA)	 结局太菜了吧            
(4星)	 结局减星            
