http://movie.douban.com/subject/3330144/	巾帼枭雄 巾幗梟雄
(5星)	 开头喝结局让我很感动，也许是经历多了，年龄增加的缘故，心理有种说不出的酸…            
(4星)	 剧情上没有什么突破，但两人的演技可圈可点，黎耀祥果真演活了柴九这个枭雄！            
(4星)	 人生有多少个十年，最要紧是活的痛快~！            
(5星)	 柴九演的太帅了            
(4星)	 黎耀祥你终于演男一了！            
(5星)	 邓萃雯演技好好，人生有几多个十年，路都是自己选的~~            
(3星)	 其实柴九不如Laughing哥讨喜哦            
(4星)	 大爱邓萃雯。实力啊，啥也不说了··            
(4星)	 大情大性大英雄，睚眦必报真小人。人生有几个十年，不如活得痛快。士为知已者死，算喜剧吧。            
(3星)	 小邓的片子，是最想看的，不过这片子看了几集后，觉得不如想象中的好。应当可以拍的更好，男主角太难看了，他的身世设计的也不吸引人，太二百五了。小邓演的一如往日一样好，不过剧情把她耽误了。            
(5星)	 太感人了  泪……            
(4星)	 香港盛刮四奶奶和柴九的风潮不是没有道理的～～            
(NA)	 前面比后面好看            
(5星)	 人生得一知己，死而无憾。            
(4星)	 四奶奶是南通人士，很自豪，哈哈            
(4星)	 我是四奶奶帮的....            
(4星)	 和老婆看此剧的同时，还在读好熊的《春秋大义》。看到这句：“并后、匹嫡、两政、耦国，乱之本也。” （《左传。桓公十八年》），不禁笑了。蒋乔虽是生意人，不可能没有读过圣贤书（其实也是现实的政治指南）。立后含糊其辞，形左实右，也就算了，立嗣问题上，又岂容你优柔寡断，犹豫不决！            
(5星)	 今年台庆大热啊。TVB强大的绿叶            
(5星)	 人生有多少个十年？！            
(4星)	 TVB少见的不以爱情为主线的一部剧            
(5星)	 无需多讲自我看过之后对她而言只不过多一个仰慕者            
(5星)	 义海豪情真的没有巾帼枭雄好！四奶奶和柴九哥才给力！还有有情有义的海棠  哭～            
(5星)	 我永远记着柴九哥的箴言！            
(4星)	 一句“人生有几多个十年！最紧要是痛痛快快”真是从头说到尾，好在剧情还不错。            
(5星)	 很久没有一部TVB剧让我这么追着看了            
(4星)	 大奶奶是个人物，哈哈~            
(5星)	 演技真的没话说～～～连配角都很不错            
(4星)	 典型的无限勾心斗角　看得常常被气死　折寿啊            
(5星)	 港剧得意之作            
(5星)	 恭贺雯姐祥哥~~            
(5星)	 非常好看啊            
(5星)	 tvb最好看的！            
(4星)	 我也是四奶奶帮的！            
(5星)	 四奶奶！！！！！            
(NA)	 看到一半，不想看了            
(5星)	 欲罢不能。            
(3星)	 有几分ATV经典路线的样子            
(3星)	 看了几集 实在看不下去了             
(5星)	 纠结的~挺精彩的。不想看第二遍了            
(4星)	 老戏骨出彩，里面的年轻人，恩？在哪            
(4星)	 TVB近期不可多得的好剧，不说什么，冲着邓，黎两人就该看看～            
(5星)	 雯女又一次提升我心中的地位.黎耀祥绝对是这部剧里最出彩的人物演技都是一流的.力挺~~            
(3星)	 看了少少!看了少少!            
(3星)	 一群弱到家的女人。（人生有多少个十年）            
(5星)	 太棒了，我喜欢这个巾帼英雄！今年一定得奖热门影片！大热……            
(3星)	 TVB难得的演技派——黎耀祥。            
(4星)	 某蕉看港剧~            
(4星)	 剧情紧凑，喜欢雯女            
(4星)	 男女主的演技确实不错~~            
(5星)	 红花绿叶都很叻！～            
(5星)	 人生有几个十年~            
(4星)	 我觉得比溏心风暴差很多。            
(4星)	 还可以都几精彩            
(5星)	 人生有几多个十年，为何不过得痛快点！            
(5星)	 邓萃雯演技太棒了~~这个不得最佳女主角就太可惜了。            
(5星)	 偏偏在考季播放.. 邊看邊復習人都快瘋了            
(5星)	 女中豪杰，遇事冷静、果断，封她为我的偶像            
(4星)	 邓萃雯果然是TVB女人里演技最好的.以及结尾有点一般..但比起近两年那么多狗尾剧已经算不错了BTW 主题曲 蛮 好 听 的            
(5星)	 墙裂推荐！            
(5星)	 我想我也会喜欢样板戏……因为理想主义            
(5星)	 超级好看，每集都有惊喜~~~            
(5星)	 很不错 强烈推荐             
(4星)	 黎耀祥 的人生有几个10年 在我家广为流传,我个人觉得邓萃雯 演的 没有 金枝欲孽 好,不过也不错            
(5星)	 挺好，就是小邓那角太完美啊            
(5星)	 外表看似友善的人，其实诡计最多，要多加提防。而外表豪放的人看似不近人情，其实没那么多害人的鬼主意。最佩服柴九，能从那么低级的位置爬上去，最重要的是气魄和重义气。里面的大奶奶看似聪明有计谋，可用的计谋漏洞一会儿就穿了，真实聪明反被聪明误啊。而柴九和四奶奶的友谊最值得我敬佩的了。            
(4星)	 年纪大了，看不了那些不公的画面。但是，戏依然是好戏。            
(3星)	 有一些剽窃“家好月圆”的味道，但是总体来说还是不错的。。。            
(5星)	 人生有多少個十年！            
(NA)	 没看完，不想看了            
(NA)	 好看 好看            
(4星)	 忧国忧民 为百姓 为国家 为大家  女人当真能做到如此？            
(5星)	 柴九...            
(3星)	 没传说中的那么好看嘛，不过黎耀祥我还是很喜欢的！几段高潮戏很精彩！            
(4星)	 今年最强剧            
(5星)	 好戏之人的对话，喜欢黎耀祥，不错的男子            
(5星)	 好耐无睇过甘好睇嘎戏啦！            
(5星)	 主旨是为民的大爱。男女主角之间是超越爱情的相知相依。还有这句“人生有多少个十年，最重要是活的痛快”。荡气回肠，继而低回萦绕，令人留恋难去。            
(5星)	 真的很棒的一部电视剧，剧情紧凑、演技到位，赞！推荐！            
(5星)	 非常好看            
(4星)	 还算不错的            
(5星)	 结合紧张与解气于一体，TVB多年来N久少遇的好片啊            
(4星)	 很想对自己看过的TVB电视剧做个总结。这个看了有一段时间了，就记得当时看的挺来劲儿的，很佩服四奶奶那样的女人。            
(5星)	 喜欢不需要理由~喜欢！            
(5星)	 最喜欢是柴九哥同四奶奶之间的知己的关系，而且最喜欢编剧没有落入俗套的让这种关系被人攻击            
(5星)	 大爱邓大姐啊!!            
(4星)	 跟老妈一起看的 嘿嘿             
(5星)	 个人觉得这部今年一定是TVB夺奖大热            
(4星)	 人生有多少个十年...            
(5星)	 由这部戏喜欢上邓萃雯            
(5星)	 难得的TVB的好剧！和接档的《IT精英》比，后者什么都不是！阿九和四奶奶的已友亦情让人动容！            
(4星)	 收视率很高的一部港剧。看了感觉不错。            
(4星)	 人生又有几多个十年呢~            
(5星)	 很佩服邓萃雯演的宝琦，有勇气有胆识，我想女人的生存或许需要更大的智慧吧，也很感动她和柴九之间的惺惺相惜，那样的一份友情值得珍藏...            
(4星)	 不错的~            
(5星)	 老戏骨邓萃雯            
(4星)	 东西多，情节合理，道理深奥，学的太多！多看几遍！            
(3星)	 499，柴九哥，我都不感冒            
(5星)	 喜欢邓萃雯的演技 还有黎耀祥 一个努力很久终于爬到演男主的好演员！            
(5星)	 好看 爱情戏超越了电视剧的俗套 很清新 知己之爱            
(NA)	 3            
(5星)	 荡气回肠！            
(5星)	 今年最好看的剧集之一，柴九这个角色真是深入人心            
(4星)	 好吧好吧，虽然口碑很好，我承认我看到20集就没往下看了            
(4星)	 很高兴编剧没有去渲染四奶奶和柴九的爱情，虽然末几集的时候已然在柴九的眼中和行动中看到了他对四奶奶的感情，可是也就仅此而已，剧终也还是看到他们以知己自居，这样就够了。几个主要演员都演的很好，不过不喜欢那个大奶奶，有时演的很做作            
(4星)	 老旦当家            
(5星)	 值得一看            
(3星)	 好久没追TVB了 像我这等只能认得演阿妈阿爸级别的FAN, 现在多么?            
(4星)	 人生能有多少个十年？            
(4星)	 赚了我很多眼泪。            
(5星)	 咔咔咔            
(NA)	 情节跌宕起伏  让人爱不释手            
(4星)	 前面不错。。越拍越拖。。不知道咋想的。。不过邓萃雯不错～            
(4星)	 很励志！“人生有幾多個十年?!最緊要是痛快!”            
(5星)	 前面很老套，记得是大概20多集时开始变得很精彩了，一口气02点多看完            
(NA)	 娶媳妇就娶这样的             
(5星)	 这部电视剧有意思，直得一看。            
(4星)	 还可以了            
(5星)	 演员演技太棒了            
(5星)	 爱TVB。。。哈哈~            
(5星)	 柴九哥话人生有几多个十年。。。            
(NA)	 人生有几个十年？            
(5星)	 柴九哥~~~~            
