http://movie.douban.com/subject/1863923/	鹿鼎记
(5星)	 经常重温的片子，都很好            
(4星)	 还是 陈小春 最搞笑            
(NA)	 春爷的片子 爽啊。            
(5星)	 经典            
(4星)	 所有演过韦小宝的演员里，就陈晓春演得棒，因为他压根儿就不用演！            
(3星)	 这部女主角不够pp啊            
(4星)	 这个版本最经典~            
(4星)	 陈小春的最好看            
(5星)	 不错的金庸，很多人男人都喜欢~-~            
(5星)	 ！！            
(4星)	 这个是最棒的一部了            
(5星)	 比较喜欢这版的~            
(5星)	 没看过书 除了美女不美之外，这部鹿鼎记很好看 陈小春怎么后来都没动静了呢 ps:黄晓明的那版我几次想看（喜欢钟汉良o(≧v≦)o）几次未遂。。。实在是要人命。。。张纪中大导演我跪求你不要再继续了~~~~(&gt;_&lt;)~~~~             
(4星)	 据说这是金庸的封笔之作。这部作品也他之前的小说风格迥异。韦小宝机智又好色，但是他还是挺讲义气的。相比陈小春版的，之前梁朝伟版的，我更喜欢！！            
(4星)	 7个……            
(4星)	 陈小春够痞嘛 十年前的跟十年后的绝对有的一拼            
(5星)	 最爱小春!!            
(3星)	 其实我觉得韦小宝不是能演出来的，虽然大家都说这部好，还是觉得假zz            
(5星)	 经典啊！！！！            
(5星)	 还是最喜欢这一版~~虽然有几个老婆不是美女~~最喜欢曾柔            
(5星)	 就是喜欢，没啥理由            
(5星)	 也是比较经典的            
(4星)	 最好的一个小宝~            
(NA)	 相当及其以及非常地喜欢陈小春版的小宝，有时候会感觉小宝是不是就长这样，生活和艺术的模糊界限            
(4星)	 喜欢马浚伟~~~            
(4星)	 武侠 喜剧             
(5星)	 虽然演员不是非常漂亮但是就是把感觉演出来了，我喜欢~对了，康熙帅~            
(NA)	 最喜欢这版鹿鼎记            
(5星)	 看来看去还是这个版本最经典~哪里都经典~无法超越            
(5星)	 这个版本最棒            
(5星)	 绝对没有比这个版本更好的了.            
(3星)	 我心目中所有版里最喜欢的一版            
(3星)	 电视上碰到哪集看哪集，看的不完整            
(5星)	 无可比拟。就是女演员丑点。哈哈            
(5星)	 没有谁比陈小春更适合韦小宝了            
(5星)	 我爱小春~~~            
(4星)	 TVB喜欢拍金庸的作品。本来也不觉得好看，直到张纪中面世。陈小春的演员选择得很好，小宝的圆滑不帅气但有点吸引力的相貌，在张卫建周星驰和黄晓明等人里他还算比较正宗。一团乱，但是满好看。喜欢主题曲。            
(NA)	 最赞的鹿鼎记~可惜女主角都不。。。            
(3星)	 陈小春太傻了。。马浚伟还能交流下，一直是副委屈样            
(3星)	 没看完，还是古装提不起太大兴趣            
(2星)	 不喜欢 我是视觉系的当时老多女生因为这部迷上陈小春 ^^            
(NA)	 非常喜欢 反复看            
(4星)	 這部最經典            
(5星)	 这是每男人的梦            
(4星)	 痞子样，还真像！            
(5星)	 个人感觉最好的一部鹿鼎记~            
(4星)	 看电视上放的黄晓明 这个就推荐啦            
(5星)	 我喜欢            
(4星)	 可以看很多遍            
(5星)	 播一遍，看一遍            
(5星)	 最喜欢陈小春这个~            
(5星)	 经典呐            
(4星)	 小宝的心理用一种简单的形式进行了完美的阐述，简单但有趣            
(4星)	 最老的小宝，但是很可爱            
(4星)	 我甚至觉得陈小春就是为这个角色而生的。            
(5星)	 鹿鼎记最好的版本，演员都选得不错！            
(NA)	 恶搞之王,囧,其实真正的人心那有那么简单,不过,娱乐还是可以的            
(NA)	 爱死了那个‘你爷爷的’。。。‘阿弥陀你噶佛’。。哈哈            
(5星)	 最喜欢这个版本的鹿鼎记。            
(4星)	 囧，这是比较喜欢的一个版本            
(5星)	 我觉得所有鹿鼎记里面最不错的一部            
(5星)	 小春的这版最搞笑            
(4星)	 美女不多，但是比较忠于原著，很多桥段还是很搞笑的。            
(5星)	 陈小春版的韦小宝自此深入人心。            
(4星)	 这一版虽然一如既往的由TVB粗制滥造，却很经典，很奇怪的悖论吧。            
(5星)	 陈小春版最经典            
(4星)	 鹿鼎记众多版本中我最喜欢的...            
(4星)	 陈小春的小宝很有市井气，阿珂很漂亮，还有沐剑屏。            
(5星)	 现在看怎么这么重口味啊。            
(5星)	 小春演活了，很贴近原著            
(4星)	 最喜欢的版本            
(NA)	 超喜欢。看了很多遍了。暑假还是忍不住又看了一遍。            
(NA)	 港版果然搞笑...            
(5星)	 超喜欢这版，也超喜欢这里面的陈小春和马浚伟!            
(4星)	 演员还是到位的，陈小春算是演活了            
(4星)	 也许和原著有些许出入基本还是很忠于原著的，人家说陈小春过于滑头又显老，可是很搞笑很可爱啊，不像某胡子拍的乏味无趣            
(5星)	 这是最经典最好看最能接受的一个版本的鹿鼎记~喜欢马浚伟和陈小春~            
(NA)	 太好笑的版本            
(4星)	 演的不错 只是女主角不好看            
(4星)	 多年后，知道那个是陈奕迅老婆。            
(NA)	 鹿鼎记里感觉做好的            
(NA)	 好看又搞笑            
(5星)	 我最喜欢这一部鹿鼎记            
(5星)	 挺喜欢这一版            
(NA)	 QQ小春            
(NA)	 我认为陈小春版的鹿鼎记是经典中的经典，无可替代~喜欢双儿，曾柔还有沐剑屏~            
(5星)	 我觉得是拍得最好的一部鹿鼎记            
(NA)	 喜欢小春！            
(4星)	 陈晓春这个版本的我觉着比较好看            
(NA)	 很好笑。。            
(5星)	 不好意思，我YY了。            
(5星)	 这个超经典啊！            
(5星)	 就是比央视的强            
(NA)	 超愛陳小春            
(5星)	 多么可爱的内心OS啊~~            
(NA)	 这部最好看~！！            
(NA)	 最最喜欢            
(NA)	 最经典最喜欢的《鹿鼎记》            
(NA)	 陈小春和周星驰版都不错。            
(5星)	 呵呵，陈的好啊。我就是喜欢陈小春的野蛮呐。当然，可能最近看他的东西比较多，但是，没话说，喜欢！            
(NA)	 这部比较经典 喜欢小春            
(NA)	 经典！            
(4星)	 陈小春真的很适合这个角色，他人无人能代替            
(3星)	 苏荃拿回去圈起来~            
(4星)	 陈小春的最经典            
(NA)	 最好的一部            
(4星)	 这个版本的也是大家普遍接受的            
(NA)	 六年级很喜欢看的            
(4星)	 女的不漂亮有些遗憾以外 算是最经典的鹿鼎记了 陈小春演得不错啊            
(5星)	 好兄弟，讲义气            
(5星)	 只有陈小春才真正适合韦小宝这个角色            
(5星)	 很喜欢小玄子            
(NA)	 最好的那个版本。老张不行啊            
(5星)	 太棒了，我前后看了3遍，还是这个版本最经典            
(5星)	 永远的经典~~看了又看~~            
(4星)	 惹人喜爱的小宝！            
(NA)	 o(∩_∩)o...哈哈            
(3星)	 陈小春演得不错，可是他的老婆们...离我的理想差距太大            
(5星)	 小痞子            
(3星)	 小学边吃鸡爪边看            
(4星)	 笑到喷饭            
(5星)	 百看不厌啊！比内地版的强的不是一星半点            
(5星)	 经典            
(4星)	 看過這部電視劇，再看看清宮妃子的老照片，理解了~            
(NA)	 神作            
(5星)	 大爱这个韦小宝            
(NA)	 搞笑而不做作            
(NA)	 陈小春很有痞子相            
(NA)	 这个除了搞笑，放松外，就是很幽默了~~            
(5星)	 小桂子！            
(3星)	 陈小春有点蠢,不过因为小说好看,还是看了,歌比较好听            
(NA)	 太经典太好笑了            
(NA)	 就是媳妇多            
(4星)	 看了黄晓明的，发觉为什么香港巴掌大的地方随便找个人都能演的好，而内地十几亿人却找不出一个人能演好啊            
(5星)	 还是小春的小宝最可人~            
(NA)	 比其他几部好多了            
(4星)	 很小的时候看的了            
(5星)	 个人始终认为小春版的韦小宝是最经典的！！！             
(NA)	 JD            
(NA)	 學會了一句臟話!            
(5星)	 很喜欢这版的            
(NA)	 说实话，这部相对于金老其它书来说不是特别喜欢。不能算了解，也没觉得好。可能我比较喜欢正派大侠形象            
(NA)	 鹿鼎记的最佳版本 最棒的韦小宝和最棒的少年/青年康熙            
(NA)	 韦小宝的聪明机智真是生活必须的            
(5星)	 我的最爱            
(4星)	 还是陈小春版的有意思            
(NA)	 小春可爱死了            
(5星)	 因了陈小春的表演，给五颗星。            
(3星)	 我靠。            
(NA)	 看了好多遍了，每次都笑到不行。            
(4星)	 陳小春果然一臉賤相            
(4星)	 女演员不够好看            
(2星)	 香港就找不出7个好看点的女演员么            
(NA)	 经典哪~~小春春真口爱捏~~            
(4星)	 还是最喜欢这个版本            
