http://movie.douban.com/subject/2147129/	萤之光 ホタルノヒカリ
(5星)	 傻得可爱的雨宫，帅帅的部长，轻松的温馨的爱情，看完之后，心情大好！            
(5星)	 在家睡觉也能谈恋爱！！            
(5星)	 好看            
(5星)	 干物女            
(NA)	 看过想扎冲天辫~可是怎么都扎不好            
(5星)	 我看过最美好的爱情~~            
(4星)	 不过觉得结局不是很喜欢的说。呵呵            
(4星)	 希瑞啊，赐予我一个部长吧！            
(4星)	 干物女，同宅~            
(3星)	 努力几次都不能看完 不知道什么原因            
(5星)	 ……看了三遍。不囧 marry me please！……            
(NA)	 干物女……            
(5星)	 以此剧，总结一点：结婚就找个和他待着，觉得舒服的人。            
(5星)	 在外夺目在家乱乱～～一样一样～～～啊哈哈哈～～～            
(NA)	 绫濑怎样都蛮可爱的 只是喜剧不太适合她、、、            
(5星)	 很好~我觉得我有这个趋势~不过有什么问题。生活压力那么大，到了家总得让人放松下吧~            
(NA)	 太好玩了，看着看着就中毒了。。            
(3星)	 厄~又是感情纠结的，不过是单纯的纠结            
(4星)	 有感动过            
(NA)	 干物女的爱情，这部剧真正开始喜欢绫濑遥的，很喜欢里面的小萤。            
(4星)	 爱情 本就应该是让人感觉舒服自在的存在，而不是勉强自己去适应对方的习惯~~            
(3星)	 前面新鲜，后面一般            
(5星)	 好滑稽好清爽的夏日剧。干物女引起白领女性共鸣，也是这部电视剧大受欢迎的原因之一了。            
(3星)	 很少女``噢噢。看完我怀疑自己是干物女。            
(5星)	 宅女 宅男            
(5星)	 一部很有意思的日剧 发现藤木直人蛮帅的哦            
(4星)	 大叔控~~            
(5星)	 哈哈，神似我的某位好友啊，运动衣+冲天炮头            
(5星)	 一直觉得老少配很变扭,但万分同意那句&#34; 部长最好！&#34;  还是很喜欢绫濑的长相~~ 看着他们觉得好开心~            
(5星)	 很好看  很喜欢藤木直人 和 绫濑遥            
(5星)	 很棒～            
(4星)	 看过地狱少女完全没有发现加藤和树。。            
(5星)	 啊！！！干物女！！！这部片真的很好看！！！            
(4星)	 个人认为剧情可以再压缩会更好            
(5星)	 绫濑遥哈可爱，干物女~哈哈哈~~~藤木直人帅死了！            
(5星)	 咳咳~喜欢的来了~不知道萤之光为什么被中国大陆给封掉了。剧情很轻松，搞笑。主角让人觉得亲切。            
(4星)	 未来我可能就是个鱼干女            
(5星)	 很喜欢很喜欢很喜欢            
(5星)	 喜欢绫濑遥，男主都找人喜欢~~            
(4星)	 直人大叔太诱人了！            
(4星)	 绝对的干物女的春天。 藤木真的很帅啊~~~~~~~            
(NA)	 我每次看小萤和小诚都是快进快进的，和部长在一起就反复看啊看。。。            
(4星)	 他穿白衬衫的样子真的很舒服            
(5星)	 不错的片子,剧情明快.            
(5星)	 藤木san, 绫濑遥~daisuki~            
(4星)	 看过之后，被nao叔叔电的东倒西歪....XD            
(4星)	 小遥好可爱            
(5星)	 点先唔做宅女            
(4星)	 绫濑遥！！！            
(3星)	 给宅女们美好的希望            
(5星)	 我的藤木直人··            
(5星)	 鱼干女            
(4星)	 有点莫名其妙。            
(5星)	 获得了所有宅女的最大共鸣和响应。话说坐在家的后廊，喝beer时的那份惬意悠哉啊！            
(5星)	 嘿嘿            
(5星)	 超可爱的一对宝~~~            
(3星)	 开创干物女潮流。            
(4星)	 很可爱啊绫濑遥~~~男主明明不是我喜欢的类型~~但因为部长~~我萌上性格上一丝不苟的大叔了~~~~~~^^            
(4星)	 我的生活写照啊``原来我也是大宅女啊```            
(4星)	 宅女果然还是走可爱路线的。。绫濑遥真的可爱面孔魔鬼身材。。。            
(4星)	 可爱很~~~            
(2星)	 干物女，是听了林宇中的歌才来看看的。但，看了两集……作罢。            
(5星)	 夏末之末了，抓紧时间美好吧！            
(4星)	 宅女们的春天。            
(4星)	 挺好看的！!让我喜欢上绫濑遥~~~藤木直人一如既往的帅！            
(5星)	 喜欢雨宫萤的生活状态，向往但我不是干物女            
(5星)	 好看好看好看好看！！！！！与遥的定情作！！！！            
(5星)	 让我萌上小遥的剧！！！            
(5星)	 喜欢的人未必就是合适的人~            
(5星)	 看完之后发现原来我介于宅女和干物女之间。。喜忧参半。。            
(5星)	 我就是她  她就是我  宅得理所当然 宅出水平 宅出风格            
(NA)	 部长～长～长～～            
(5星)	 想要一个那样的部长^-^            
(4星)	 绫濑遥太可爱了~藤木直人训她的时候还是很有爱的~            
(5星)	 好喜欢~~~干物女~~~            
(5星)	 大好.萤真是可爱.演员本身就是这性格吧.像我.            
(NA)	 部长 ~~~~            
(3星)	 第一遍没看完，3星星。第二篇，看完了，期间有四星的感觉，不过到最后还是三星，呵，完全不现实的故事呀            
(5星)	 好看！！！女孩女人都应该看看~~            
(4星)	 不要相信，这是神话            
(5星)	 大爱~部长SAMA~            
(4星)	 搞笑，追求，干物女            
(NA)	 我看的第一部日剧            
(5星)	 看吧！            
(3星)	 不太看得懂的 职场励志片            
(5星)	 人生能栽在那个让你完全自我完全释放的人是有多幸福啊~            
(5星)	 好看呀好看~~看了好几遍了            
(5星)	 藤木大叔和遥，已经是够响当当的搭配了。即使是干物女，即使是毒舌男，也应该坚持自己的生活态度，也应该有属于自己的美好            
(4星)	 すきだよ~ぶちよう~~~~~“神啊 请赐给我一个部长吧~~！！”            
(5星)	 不囧！！！            
(5星)	 部长，我们永远在同一屋檐下，好吗？            
(NA)	 有时后人总要做一次干物女            
(3星)	 还可以            
(4星)	  干物女             
(4星)	 挺不错的 喜欢那种生活的风格            
(5星)	 恩,有爱的剧~有点冷却很可爱~~            
(5星)	 喜欢你现在的样子哦要记住啊部长，请来电影资料咖啡馆哦，拜托了            
(4星)	 鱼干女的故事，了解！            
(4星)	 很夸张 基本上每个角色都是大好人            
(4星)	 找老公就要找部长那种啊...            
(5星)	 部长～部长～部长～～！            
(4星)	 我喜欢这种真实而又不真实的生活。哪有这么好命能遇到像部长这样的人一直在身边啊TOT虽然我在家里也穿运动裤，也乱丢东西            
(4星)	 “干物女”等待着谁，谁又在等待着她？天上掉下个万年不遇的“部长”，未免太走运了吧。            
(4星)	 是讲干物女的日剧，看完发现我比她干物多了啊。            
(5星)	 很好看~            
(5星)	 神啊，请赐我一个部长吧~~~            
(5星)	 哈哈哈哈哈哈            
(5星)	 好看~HARUKA太可爱了~            
(4星)	 亲爱的部长啊~~~            
(5星)	 大好き            
(NA)	 干物女——时代的寂寞产物            
(5星)	 实在是大爱这部剧呀，部囧部囧～看着部囧和傻宫在地上一起滚来滚去的时候，部囧扎着冲天炮穿着运动衫用手抠着屁股学着傻宫的样子的时候，看着部囧说“你再不起来我就要亲你的时候”，我都是差点惊的从沙发上翻了下来。喜欢这部剧的原因还有很多，部囧当然是最大的因素，还有那间房子，以及夏天的感觉。            
(5星)	 小莹萌啊~~            
(4星)	 爱情的力量  幸福的光芒            
(4星)	 看了一集没有看下去……让我有看完他的力气吧！！            
(2星)	 真有点受不了那样的干物女……            
(5星)	 直人叔，请你做一辈子的部长吧&gt;v&lt;            
(4星)	 当季黑马啊= =            
(NA)	 不错的。藤木直人还是很有演技的            
(4星)	 3.5星            
(3星)	 这海报好奇异，后来的日剧只推荐这一部，很清新，很ol            
(3星)	 快进着看完了。。难道是我老了，不是很喜欢这个类型的片。但是喜欢交响……            
(5星)	 还是喜欢一开始大家都是单纯的感觉，到了后面感情变得复杂，剧情也就显得拖沓了。小萤可能是我们大家的综合体，所以特别可爱；部长也许是我们大家心里的完美男性的综合体，所以特别亲切。这是我两年来看得最好的日剧了，简简单单，清新的感觉。            
(3星)	 没看完            
(4星)	 没能完全看完。但明白爱情需要互相体谅，容忍和教育            
(5星)	 不错            
(4星)	 作为梦 喜欢一下            
(4星)	 干物女 算是个社会现象吧 好像长大了 都变得懒懒的是大家在集体逃避吧            
(4星)	 部长~~~~~             
(5星)	 部长~~~~~~            
(4星)	 演技有点做作~但是我喜欢公司内和谐互助的气氛！            
(5星)	 綾瀬はるか真是可爱，身边一群女人都干物女的影子，但是都没有英俊的单身毒舌部长，怨念ing ……BTW，这是我最喜欢的藤木叔的角色之一            
(4星)	 菜花~            
(4星)	 临渊羡鱼不如退而结网，在涉足一些事情以前，我们的心理活动无非都是自己的想象，一番实践后，才最终发现一直让自己寝食难安的那个他，无非是自己想象出来的白马王子而已。原来自己至始至终只是和自己谈了一场虚幻世界中的恋爱。            
(2星)	 腐女总是等着王子掉到眼前            
(5星)	 ！！！好！            
(5星)	 部长大人电死人啊。。。绫濑遥这一出真的有蜕变，感觉很亲切            
(3星)	 没有想象中的赞啦            
