http://movie.douban.com/subject/3546712/	一起来看流星雨
(1星)	 事隔这么多年,他依然比不上当年台版流行花园的一星半点,,更不要说成熟的韩版花样男子..我不知道他是怎敢上映的..他情何以堪!!!!            
(2星)	 为什么看了没感觉...= =不吸引人。为什么名字是硫酸雨...- -            
(1星)	 其实我也只看了两集就看不下去了，芒果台真的够雷人。            
(3星)	 其实我对雷人广告植入比较无所谓，好歹演员也算青春可人，但剧情实在是太拖沓兼狗血，所以还是三颗星当支持国产好了。            
(1星)	 那些主角很倒人胃口........            
(1星)	 把我雷的一愣一愣，闪死我了！还以为是外星人开的玩笑，没想到是芒果台炎炎夏季下的雷阵雨！莫拉克都要甘拜下风啊~~囧~~            
(1星)	 无穷的乐趣！            
(1星)	 华丽丽的雷翻我吧 o(╯□╰)o            
(5星)	 持鼓励的态度～～            
(1星)	 雷死人不偿命            
(2星)	 大雷剧。没有最雷，只有更雷。            
(2星)	 = =。因为实在是又雷又搞笑啊。我叉死你个端木磊，花泽类就这样毁掉了            
(1星)	 既然没那金刚钻，就别揽这瓷器活。   湖南卫视，天娱，狼狈为奸吧你们！！！            
(5星)	 不看的人终身遗憾！            
(3星)	 这部剧太有雷点了。还好我喜欢魏晨。            
(4星)	 你叫什么名字。            
(5星)	 灏明加油！！！！！！！！！！            
(5星)	 抛开已讲到烂的被人摈弃的诸多弊病，剧情以及男主角演技还是不错滴！            
(1星)	 刚刚被华丽丽地雷到。。。如果道歉有用，那要警察干嘛？。。我已经外焦里嫩了。。。止不住了，真是受不了，还说不是抄袭。芒果脸皮也太厚了点            
(1星)	 看流星雨怎样变成雷阵雨......            
(NA)	 芒果台，你会遭到报应的，那什么H4也可以回家种田了！            
(1星)	 ……            
(3星)	 除了那个大妈脸，我认为还是很好看的——难道是最近审美出现了问题？            
(1星)	 烂透了！！！！！！！！！！！！！            
(4星)	 精蝇们是不是潜意识的认为国产品牌就是山寨的？看不惯没看就打差的三叶虫！            
(1星)	 这年头雷雷更健康。。。            
(5星)	 f            
(1星)	 有范儿!            
(3星)	 引起热潮的电视剧，也要看看            
(2星)	 太雷了。很搞笑……            
(1星)	 看了一集,美女是挺美的,任斯璐在剧中的造型充分颠覆了她过去有点土土的感觉,把她被PS后的形象比较完美的呈现在了荧幕上.不过俞灏明的花泽类真的是败笔啊败笔啊败笔.总之H4都挺磋的..            
(1星)	 果然不咋地！            
(3星)	 其实还蛮搞笑的，少男少女都还比较养眼            
(1星)	 假            
(2星)	 雷之巨制啊。。orz好怀念当年的道明寺和花泽类呀~~            
(4星)	 雷了点,内嵌广告多了点,但其他没有那些愤青说的那么差吧~            
(1星)	 两个字：垃圾            
(1星)	 道行尚浅经不起此类雷片轰炸……地球太可怕了T____T            
(1星)	 恶心吐司了            
(1星)	 兄弟情缘与洗脑广告成功地为之赚了一星            
(1星)	 豆瓣原来的剧情介绍是没有最雷的电视剧，只有更雷的编剧，怎么改了。。。插图是一起来看硫酸雨。。语言：火星语倒还是没改。。            
(3星)	 不行了...每天晚上看太累了            
(1星)	 还是没忍住看了一集。            
(1星)	 这分真高            
(1星)	 雷雷更健康~~~~            
(1星)	 简直就烂透了情节差不多，效果差太多。   楚雨荨演的真烂            
(1星)	 真的没看过，反正差评            
(1星)	 开始不逗了，弃= =            
(1星)	 光看名字就知道很差了            
(1星)	 雷！巨讨厌 俞灏明 连名字都那么难听！在天天向上又那么做作！            
(1星)	 有种砸电视的冲动~~烂到不能再烂！            
(2星)	 。。。。。。。。。。            
(NA)	 哎，就一山寨！            
(1星)	 娇揉造作 没钱拍就别装酷            
(1星)	 80后。90后都觉得傻的片子            
(1星)	 骂他们就侮辱了所有骂人的词汇！            
(1星)	 听说巨雷，看了一点点就倒地不行了            
(1星)	 看到花泽类出来的特写镜头雷死我了.....= =            
(1星)	 我果然是个心地善良的人~~            
(1星)	 为什么没有0星- -            
(1星)	 靠~就扫了一眼就知道是垃圾了~            
(4星)	 据说是湖南卫视自己拍的。。里面的女的还不错。。喜欢俞灏明很有气质哒~~            
(1星)	 雷死人不偿命            
(5星)	 大陆第一偶像剧            
(1星)	 我真是服了。。            
(5星)	 巨雷响            
(3星)	 因为从来没见过评价这么低的，所以想看看            
(1星)	 ……为什么会通过这种剧本？！！！！！！！！！！！！！！！！！！！！！！！！            
(1星)	 垃圾            
(3星)	 天雷滚滚，欢乐18天            
(1星)	 太J8恶心了            
(1星)	
(3星)	 http://v.weyos.com/  这里看到全集了            
(3星)	 喜欢朱梓骁和魏晨!            
(1星)	 实在是可怜厦大啊，这样的翻拍剧实在是太烂了……又是乱摆pose，相互飙车，令人作呕……            
(1星)	 一起来看流星雨，乡土爱情搞扯剧。            
(1星)	 不喜欢这类东西            
(3星)	 我也爱上看雷剧了-    -+            
(2星)	 多有看头啊。哈哈哈哈哈。            
(1星)	 太让人想吐了！！！            
(1星)	 亲爱的豆瓣，有没有负五颗星给我打？            
(1星)	 芒果台啊，雷人不要雷得那么夸张，山寨不用寨得那么出色……            
(1星)	 其实我没看            
(1星)	 实在无语。。。            
(3星)	 我看的不是电视。是寂寞。。=-=            
(1星)	 实在是太差劲的片了，还好意思放出来！！！我本来连一颗星都不想给的            
(1星)	 各应死我了            
(1星)	 忍不住瞄了一下下，吓到了，雷死了...那赛车的片段，我都觉得丢人，就这技术……会被笑诶            
(5星)	 呵呵、继续看下去吧。{只是想看看云海的执着。}            
(1星)	 10点后换台的雷区。            
(1星)	 想起花泽类那张脸，我就吐了，花泽类的精致哪儿去了？？？花泽类的忧郁气质哪里去了？？？            
(1星)	 芒果农夫乐园~~当笑话来看吧，挑战人类的极限啊            
(1星)	 垃圾湖南卫视的垃圾山寨剧             
(3星)	 真的想知道是不是阿迪王！            
(1星)	 做电视机前运动的时候，看雷人剧可让人忘记伸展身体时的疼痛...            
(1星)	 天雷之顶峰之作，让人欲罢不能            
(1星)	 这会不会是豆瓣最低分啊？            
(1星)	 比扣死，这是一部里程碑式的作品！！！            
(1星)	 啊哈哈哈。。。真是喜感            
(1星)	 太傻了...要细节没细节，要剧情没剧情。而且啊，群演也请的专业店的吧？看着真想喷饭            
(3星)	 俞颢明,你伤着我了,严重的...弃            
(1星)	 雷惨了！            
(1星)	 很雷！非常的雷！            
(2星)	 关于长相方面，咱啥也不说了，大家心知肚明…但是，这身高咱不得不说！别的版本都知道找个矮的女主来衬托下，他们还非得找个偏高的女主，再说发型，看的我真是纠结，难道是我落伍了？难道最近那个端木和慕容的囧发型很流行么？最后，最惨不忍睹的是配备，芒果台是多没钱啊？弄个名爵像个绝世好车。囧~            
(1星)	 首先那篮球技术就是对广大在校学生的侮辱！昨晚看了1集，确实差但我不得不承认，不知为什么，我想看。这是种奇妙的感觉，但这种奇妙的感觉丝毫不妨碍它成为一部烂片！靠烂片赚眼球，湖南卫视靠收视率赚钱。            
(5星)	
(1星)	 片花都能销魂成这样，也只有芒果台能做到了。PS，那改变的名字还能更山寨更销魂些么！            
(1星)	 我恨山寨我恨山寨。            
(1星)	 昨晚湖南首播，传说中是有在厦大和嘉庚取景，于是就凑热闹小看了一下。…无法描述的心情…已经被雷德外焦里嫩了…好吧…里也焦了…怎么说，相比台湾版和韩国版，内地的偶像剧实在令人无语，在韩国版火的现在湖南很有勇气的说…            
(3星)	 拿什么去雷你，我的爱人~            
(1星)	 为了寻求刺激，我忍不住看了一集，结果雷瞎我的双眼！            
(NA)	 真是山寨啊            
(1星)	 很好笑 适合放松时候看             
(3星)	 从一颗星改成了三颗星，还行            
(4星)	 十分不理解的是   这部电视剧 还没播完 很多人的状态就“看过”然后打个很低的分数 。不理解            
(2星)	 很雷的剧，大部分时间其实都没看，除了小叶子的戏以外            
(3星)	 我想看看到底能雷到什么程度            
(1星)	 雷得里嫩外焦            
(1星)	 不打一颗星，对不起广大乡亲父老人民群众啊。PS：虽然我是在老妹的逼迫下无奈看的。            
(2星)	 我就是想看看能不能被雷得外焦里嫩。。。“情感纠葛：ABCD，A=云海B=楚雨荨C=端木磊D=于馨。故事开始的时候，A爱上B，B爱上C，C爱上D，可是，D她只爱自己。故事继续的时候，D爱上C，C爱上B，B爱上A，可是，A家里有个灭绝师太。”为什么我这么讨厌那师太。。。            
