http://movie.douban.com/subject/4913214/	恶作剧之吻 장난스런 키스
(2星)	 真的要死= =不好看哈。。。金贤重还是笑起来灿烂有些人就是笑起来好看，这无表情不是更呆= =而且这僵硬的是怎样啊            
(1星)	 纯粹围观金86的大杯具╮(╯_╰)╭            
(2星)	 平平~~            
(3星)	 好像小综的比较好看呢            
(3星)	 我们贤重的头啊。。。。            
(2星)	 怎么能让花泽类来演直树呢?!            
(5星)	 女猪很丑，其他还好，重点是金贤重！            
(2星)	 我的天。。女主不能看。。贤重很面瘫。。男二，你还能再二点么。。            
(2星)	 看了一集我就受不了了……不行啊~            
(3星)	 有待继续观察            
(1星)	 金贤重你只有这些能耐么。            
(5星)	 果然是&lt;&lt;宮&gt;&gt;的導演, 有我喜歡的感覺! 比台版好看多了, 林依晨的版本就是個白痴&gt;&lt;            
(5星)	 很可爱～            
(NA)	 金贤重            
(1星)	 除了画面质量好意外……其他的我还觉得台版的可爱！我是在追不下去了！            
(4星)	 喜欢喜欢喜欢喜欢            
(5星)	 嗯。。。呵呵            
(NA)	 sit through 2：被一开场的校服雷到了。灰姑娘还真是灰姑娘，一点都不美，只是可爱。金贤重真的不适合演花泽，可能是清瘦的仔仔在先吧，结实的贤重少了点飘逸的气质。但是演直树就不一样了。sit through 5：其实你真诚笑起来的样子最好看，何必那么压抑自己的生活呢。            
(3星)	 韩版删减了很多内容 。偶见温馨。还是台版的好看。            
(3星)	 除了贤重...其他都不能看啊啊 啊啊.......但是为啥我觉得贤重的戏服，除了校服，我都能穿呢~~~~            
(5星)	 被介绍中的20集欺骗……16集，结果一下就结局了，心里面好不适应。小甜蜜来着。最后白胜祖同学变狂野了            
(2星)	 轻易不打二星，实在是太nc了            
(3星)	 那小妮子不够好看哟。。。这剧情10分钟足矣了，太弱了。。。小贤重的头发啊，挡死我眼睛了~~~不过画面够漂亮！！！给个3星吧~            
(3星)	 不及台版。            
(5星)	 如果不是金贤重演,我是绝对不会看的啦~~            
(3星)	 我对子虞的印象格外好，对里面的湘琴一点感想也没有= =            
(5星)	 我只是中了恶吻的毒            
(1星)	 烂片~女猪丑~鉴定完毕            
(3星)	 男主角难看透了。            
(4星)	 越看越喜欢这个版本了，因为它总是在不经意的细节处告诉我，男主角是很早就喜欢了女主角的~让我绝对女主角的付出是值得的            
(4星)	 娱乐而已            
(5星)	 好看 好看 好看～最搞笑的女主，最帅的男主，最可爱的妈妈～            
(3星)	 明显抄袭宫，可是导演自身用抄袭？难道我说是沿用么？我很矛盾也。不过其实也不是歧视金贤重，只是我哪版的入江直树都喜欢不起来，即使我看了动漫我也还是对这个人物深表崩坏，三星我完全是给黄仁雷导演，其实这个剧韩国翻不起，你还要去担骂名。            
(3星)	 哎。。女的没感觉。。男的也没那么好。。为了心爱的恶作剧。。凑合吧汗。。现在我竟然喜欢上了，晕，又要等一个星期了，哎，苦。。加油吧            
(3星)	 虽然我个人喜好金贤重，但是我真的无法忍受这部剧了......            
(4星)	 女猪这个憋憋屈屈的小样确实还挺搞笑的~【看完了觉得白胜祖比江直树还要邪恶……】            
(1星)	 15分钟，果断弃。            
(1星)	 我觉得豆瓣应该设置一个零星级别！！！这部剧收视率低迷太正常了！别玷污原著了！金贤重，你别玷污柏原崇了。别再拿着你那张照着山P整容失败的脸在那耍帅了成吗！！！            
(NA)	 垃圾啊！            
(5星)	 好舍不得啊            
(1星)	 一集都看不完 放弃 虽然以前很喜欢金贤重 但是这样的戏 真的很难看得下去              
(3星)	 暂时觉得女生不好看，金贤重在里头也还没到巨帅的程度……            
(5星)	 翻拍的东西都会受到非议~~尊重原著~很梦幻。。很不错啊            
(4星)	 剧本+金贤重            
(NA)	 貌似16集就完结篇了。            
(3星)	 看到最后感觉小贤没怎么把胜祖的戏份演到位，哈尼的角色扮演者还是蛮入戏的。其中有几集还是蛮精彩的。只可惜结尾太草率，估计被剪掉很多。            
(4星)	 导演依然一如既往的抓不住拍摄重点            
(3星)	 最后几集剧情跳跃太大，一点过渡都没有，金贤重演技差，整个一面瘫，女主虽然长相一般，演技还ok            
(2星)	 真是非常的厌恶这种死缠烂打的片子...            
(3星)	 女猪丑到爆            
(3星)	 平淡了那么久之后，终于出现了出彩的网络版。可惜了。            
(4星)	 结尾有点仓促，还没看够呢...            
(4星)	 HIA ~ HIA ~HIA ~            
(4星)	 为了贤重也要打这个分啊～            
(3星)	 看着金贤重，感觉很幸福~女主角类似白目韩智慧，太爱装，确实很笨。剧情和台版的总体差不多前一阵子，看是看完了，但是貌似现在又出现了所谓的网络版，姐已经没有耐心再去磨着看了。。            
(1星)	 你以为是发胶么？！雷残了，恶作剧之吻毁了！！和田熏该被气活了！金贤重的鼻子整过了? 比花样男子时期自然多了，是亮点            
(4星)	 -   -觉得很没意思。            
(2星)	 最近是不是抄袭成风啊？？难道一点创意都没有吗，女主角的校服打扮，片尾的熊熊，我晕，而且琴子不是要很单纯，很笨，但又很执着，让人很想保护，但这个我没看出什么来            
(2星)	 两颗星给贤，女主脸太大，实在无爱            
(3星)	 冲着金贤重而看。            
(3星)	 青春时代的完结。童话终归要落幕，王子和公主想要幸福的秘诀，不过是趋于平凡。            
(4星)	 越来越好看了~虽然结尾有点奇怪怪的~            
(4星)	 虽然一开始不是怎么很喜欢“O HA NI” 但到后来觉得还不错...就是进度越来越快了...            
(NA)	 怎么就这样结束了？？？            
(3星)	 其实没有想象中那么好看。没有超越之前几版吧。            
(5星)	 每个女生里都住着一个直树...  贤重啊...             
(4星)	 为了金贤重.            
(3星)	 为男主而看，不过剧情貌似没有期待的好，主角们表现的都还好            
(3星)	 弃剧...            
(3星)	 黑线啊！！韩版的这个！！！虽然金贤重我还是比较喜欢的。。个女主啊……惊雷！！！阿金。。像个智障！！！一点竞争力都没有！一看就知道是个没戏的男配！这个剧情！！被改的太太扯了吧！！！            
(3星)	 还是网络版的好看~简短所以才精吧~            
(NA)	 我极其想知道 跟独孤敏雅握手的那个镇宇到底是谁。。。。。            
(NA)	 摇头~~            
(2星)	 因为金贤重加一星。女主还好，漫画改编剧总是第一个好，比如流行花园。            
(3星)	 两点只有金贤重。还是台版的最好看。            
(NA)	 感觉上跟宫差不多。无论是发型还是服饰。最后还都有那个熊。- -            
(4星)	 21岁会遇到的事            
(5星)	 make me feel so warm            
(3星)	 很不好看的翻拍            
(3星)	 电视剧本身实在是众口难调，不过我喜欢女主角的所有衣呼和包包还有发饰~~~            
(3星)	 没有期待的好看。            
(3星)	 只是为了贤重才打4星            
(2星)	 暴露狂大叔在这部做作的剧里显得尤为珍贵！！！！暴露协会两星！！！！哈哈哈哈            
(5星)	 很好看！推荐！女主角很可爱~            
(3星)	 跳着看完了。。。要不是贤重演的就不追了。。。OST做的好一般            
(2星)	 金贤重啊..............            
(5星)	 贤仔帅拉！            
(4星)	 喜欢男主才去看的，不过...但凡是改编自日本漫画的...不管是台剧...还是韩剧...都是有点过于浮夸的...另外...实在不喜欢女主动不动就陷入幻想...So...随便看看...后期那个尹惠罗，原来以为是成熟有魅力型的，后来的行为怎么越来越傻逼啊......结局很仓促            
(3星)	 没台湾版好看            
(3星)	 除了女主丑点,小队演技还是有点生硬..还不错            
(3星)	 剧情进展的很微妙诶  总体来说跟不上日版和台版  看完了也没感觉多有爱              
(3星)	 冲着是《宫》的导演 看了            
(5星)	 好期待            
(4星)	 还有网络版，嗷            
(2星)	 还是台版好点。。            
(4星)	 关键是学长同学啊啊啊啊啊啊            
(5星)	 金賢重!!!!            
(3星)	 真是不怎么样，为了贤重哥，三星吧            
(4星)	 后面有点小仓促，这剧kiss老多的~            
(5星)	 一星给就是迷死我的金贤重 一星给帅恩祖 一星给漂亮妈妈 一星给俊丘搞笑梳头动作 就是想凑满五星            
(5星)	 贤重嗯贤重啊 贤重好帅好帅啊好帅，越来越棒袅~好想看ss501的演唱会~女主角不做作多可爱啊~那什么，考研，靠~            
(1星)	 看  不   下      去         了  ！！！！！无法超越柏原崇~            
(NA)	 是在跟台湾版差太多了.不仅仅是剧情跟某些演员...TAT  好吧，我是看贤重看过来的- -             
