http://movie.douban.com/subject/4317617/	妮基塔 Nikita
(4星)	 我擦，MAGGIE 的身材好的爆表好咩~虽然硬伤很多啊~但是超级无敌萌M与NIKI的CP好咩~！！！            
(4星)	 maggieQ美得了            
(3星)	 第一季前面都给包邮的好评喽 后面就被编剧给玩弄了            
(4星)	 看了一集，没有被吸引            
(4星)	 岁月不饶人啊Maggie Q            
(5星)	 好看  最近在追            
(4星)	 nikita第一季 能说比吸血估计好看么 也许能吧 我是怪咖回音无数遍            
(4星)	 就爱大长腿            
(4星)	 虽然觉得MQ看上去老很多，但是就喜欢她那张冷眼的脸很有味道。虽然剧情俗套，但看着轻松，剧情也引人入胜，这就够了。            
(4星)	 看到最后发现了有惊喜，好性感，好有爱的男人。            
(5星)	 期待第二季，果断MN档            
(3星)	 还可以啊  呵呵 除了那些蹩脚打斗场面              
(4星)	 主要是被Maggie吸引，她在里面太sexy了            
(5星)	 虽然大美女也没那么青春了 但依旧赞到不行~！！！            
(4星)	 Maggie Q姐姐实在是美艳不可方物啊。。。            
(3星)	 我以为能有多御多美艳呢            
(4星)	 依旧是美剧的套路，个人英雄主义            
(NA)	 我就想问她不吃饭吗。。            
(5星)	 第一季最后一集太多内容了吧..这第二季还没影呢....            
(NA)	 以前不喜欢Maggie Q，这部剧开始有点喜欢了~            
(3星)	 MAGGIE Q的演技还是让人不敢恭维……            
(NA)	 ····            
(5星)	 希望情节还可以再细腻一些，MQ可以打得再真一些            
(5星)	 GREAT            
(NA)	 sexy lady!            
(3星)	 两集弃            
(NA)	 不可否认是美妞.            
(4星)	 一集一集的追着看还不错            
(4星)	  甜蜜又危险的结局阿            
(4星)	 看来 不是传说中的花瓶，就是Q胸太平了。。。            
(4星)	 MQ            
(4星)	 第一季搞定！            
(5星)	 恩 Maggie Q不容易·她的气质很喜欢            
(4星)	  MaggieQ 演的比想象的好...            
(2星)	 太假 没劲            
(3星)	 原来有22集~~            
(NA)	 http://movie.douban.com/pics/sth.gif            
(4星)	 差点要弃剧的时候，竟然峰回路转            
(4星)	 还蛮期待下一季            
(3星)	 MQ真是尤物~~            
(5星)	 美剧            
(5星)	 Maggie Q 演的不错啊  继续追着            
(4星)	 美艳女杀手和腹黑女王什么的最喜欢了！！！整体色调也真是太喜欢了~~            
(5星)	 第11集真的太酷太帅太精彩了！！！！！1月27号才回归，还要我等到神马时候？？？ 2月5日 刚看完第13集  14集不给力啊 17集延期一个月 经历了将近9个月？  终于在5月13日大结局了   5月14日 10点40    期待下一季  Alex和Nikita会变成敌人吗？            
(NA)	 剧集打斗场面太少，最炫的还是MaggieQ 那火辣的身材，哈哈！            
(3星)	 觉得MaggieQ 有气质，所以坚持看了，还不错…… 希望剧情会越来越精彩……             
(4星)	 还可以啊，可火爆的场面。            
(4星)	 complicated            
(4星)	 Q姐很努力，期待下一季            
(5星)	 怎么就那么好看呢？为什么就那么好看呢！性感，动作，华丽！喜欢，很喜欢！！！！            
(4星)	 简单看看，休闲一下，不过越来越精彩            
(3星)	 主要就是看Maggie的了            
(4星)	 女杀手 偶的菜！！！！o(≧v≦)o~~            
(5星)	 灰常的好看，就是等更新等的太累了。。。            
(5星)	 有美剧的日子真是幸福            
(5星)	 我心中的完美。每周一追，追下去。            
(5星)	 就是为了 Q             
(4星)	 很不错 谁说maggieQ 是花瓶            
(4星)	 不想看了            
(5星)	 咋的吧...我就是爱李美琪爱的无法自拔咋的吧...            
(3星)	 看到后来越来越假。。实在看不下去了。。            
(3星)	 怎么说呢，中间有点下滑，最后几集好点，不过应该拍不长。            
(3星)	 CW的剧都不怎么对胃口……            
(3星)	 后面有点无趣了。。。            
(3星)	 我一直觉得maggie Q姐姐蛮漂亮的，这部片虽然不差，但也没什么萌点。三集弃            
(3星)	 吸引我的是美女，其他的不怎么样。            
(4星)	 老了...            
(5星)	 也太好看了太好看了吧！！！！！！！！！！！！！！！！！！！！！            
(3星)	 剧情实在让人难以忍受            
(5星)	 有脑子的美人怎么看怎么喜欢~            
(5星)	 很不错的电视剧。            
(NA)	 一直想不明白怎么MQ就能当美剧主角了?            
(4星)	 这个世界上就是有一个女人叫做MaggieQ ~~~            
(5星)	 哎我决定改到五颗星.太爱MQ老!            
(4星)	 期待第二季            
(4星)	 很性感的一部美剧，感觉不错，等更新            
(5星)	 相当看好这位长着华人面孔的美女！            
(5星)	 最近追的美剧~也很好看            
(4星)	 美女呢~不过M Q貌似老了。恩，确实老了            
(5星)	 有潜力的片子 希望别被砍            
(5星)	 很棒。MAGGIE Q很有味道，加上那华丽丽的身材，口水            
(5星)	 俩美人+动作戏+不算差的剧情~             
(3星)	 看过一段，没看完，看不下去了            
(5星)	 nikita为正义而战吧，世界需要像killer,一样的人让罪恶的人颤栗            
(5星)	 当初看《赤裸特工》的时候就很喜欢Maggie Q了            
(5星)	 最后一集留下太多点了，期待第二季！！            
(4星)	 哎呀 男二神马的就是炮灰 可惜啊~            
(NA)	 第一次看美国电视剧。呵呵，out很久了。。。            
(4星)	 最近一直在看              
(4星)	 很有看头 各个方面！            
(NA)	 可是外婆告诉我尼基塔在俄语里是男人的名字呀。。。。            
(3星)	 觉不觉得已经把nikita神化了= =紧张情节太刻意            
(2星)	 总觉着这剧情太老套....            
(5星)	 很好看哦，一直在关注·~喜欢女主角的风格和故事情节            
(4星)	 1，喜欢alex            
(5星)	 maggie Q 很帅啊～ 这部剧看起来就是一个爽！            
(3星)	 maggieQ就是美啊~~~~~~            
(3星)	 越演越墨迹            
(3星)	 每一集都差不多 弃之            
(5星)	 很紧张刺激，不错。            
(4星)	 好久没有这种感觉了，每一集都是一部小电影。剧情紧凑，就差动作不够精彩了。反正我喜欢！            
(4星)	 超好看            
(3星)	 比我想想的要更吸引人哈哈。更新到第9集            
(NA)	 帅女~~~哇哇            
(NA)	 弃了            
(3星)	 烂尾！            
(3星)	 从此Maggie Q是我心中的又一个女神            
(4星)	 好看！            
(3星)	 同样两集弃...前面的两集还是可以去看一看的，没有想象中那么多泡沫。特别第一集，有剧情，像部小电影但前面的两集透露了太多信息，让我觉得后面的剧集没有了悬念，没有留住观众的桥段            
(4星)	 从一个天坑迈向了另一个天坑            
(4星)	 Maggie_Q这个女人似乎都在演些个比较酷的角色            
(4星)	 看一輩子的戲要記住多少個叫做amanda的女人啊……            
(4星)	 MaggieQ啊            
(4星)	 噢,Amanda掌权了么..  我肿么觉得Alex才是主角.Niki太沉着稳重一帆风顺了,从来没担心她会被抓住.只是一直担心Alex会暴露.            
(3星)	 美女又会武艺~啧啧老子是来看肉体的            
(4星)	 从前几集的势头来看，真的是大呼过瘾啊~动作干净利索，剧情丝丝入扣……但愿以后也能继续这么精彩吧~期待更新咯            
(NA)	 哟西 早看完了 突然发现还在看的队列里 罪过罪过            
(4星)	 michael还蛮帅的，不过感觉这片子拍不长            
(NA)	 我又米耐心了··            
(4星)	 看点完全只有Maggieq，因为她出现在美剧里才看的。觉得美剧里有中国香港明星演主角{虽然不是中国人但也有点关系吧- -}觉得蛮新鲜，，但是剧情好烂啊。好拖沓啊。打的也好丑啊。。。看的好纠结，，边玩游戏边看。。。。            
(4星)	 终于追完咯。貌似还有很长的路要走。            
(5星)	 给力死了~！作业丢一边偷偷看，maggie好靓打斗好赞！            
(5星)	 这种结局最好 没有第二季最好 拍下去也就这样再来一轮 就停在这里罢            
(3星)	 又是组织，整得跟越狱一样            
(3星)	 故事老套，动作生硬，可谁让我就冲着MaggieQ去的呢...            
(5星)	 为了夺走一切的报仇组织，报仇！看了结局，下一集更期待~！还有，结局者的很好~  迫不及待的想去看第二季~            
(NA)	 虽然以女主角为中心的间谍片一向无爱，但既然是MaggieQ，还是看一下            
(5星)	 李美琪吸引我            
(4星)	 没剧看看还不错，剧情挺有意思的            
(2星)	 好无聊啊，动作戏好假啊，男主不帅啊，Q越看越丑啊，有木有！！！！！！！！！！四集弃！            
(NA)	 比期待的要好呀            
(3星)	 Maggie Q            
(3星)	 soso            
(5星)	 好看好看            
(4星)	 maggie Q真是性感，太性感了。            
(2星)	 这个应该没S2了吧？            
(2星)	 剧情编剧烂，演员演技嫩，还好有美女可以养眼            
(NA)	 2            
(5星)	 贊MQ!!!            
(5星)	 每周必追电视之一。            
(5星)	 maggie fucking q,...            
(5星)	 啊。。。9月。。。            
(4星)	 快快第二季吧            
(5星)	 一级棒！            
(5星)	 好看呐            
(5星)	 Mikita是最萌的BG!!(够了)然后Birkhoff啥的也很有爱.S2到底有没有啊捶地!!            
(4星)	 Q同志确实有点老了            
