http://movie.douban.com/subject/1786742/	情深深雨濛濛
(4星)	 哇塞 当时台词绝对能背出来！现在 代入感 有点强烈            
(3星)	 YY            
(2星)	 不喜欢            
(3星)	 国产的 已经很不错了            
(4星)	 琼瑶阿姨脑残对白的巅峰啊~ ”何书桓沉痛地说：八年抗战就要开始了~“  咩哈哈哈哈 喜欢唱着小冤家的赵薇 对水灵可爱呀 喜欢耍宝的杜飞            
(3星)	 曾经的必修课。  我居然还看得痛哭流涕。            
(5星)	 赵薇的代表作之一，这部片子我爸妈也爱看，而且不知道看过N遍，直到现在，只要电视上又在重播赵薇的电视剧，我爸妈一定还会看。            
(3星)	 琼瑶从此开始翻拍自己的作品。            
(4星)	 童年美好的回忆~~            
(1星)	 被恶心了。。。            
(5星)	 儿时美好~            
(4星)	 阿拉就是俗气的            
(4星)	 还行 虽然肉麻的很。。            
(3星)	 怀念那时            
(3星)	 巨讨厌林心如，一把年纪还装嫩！            
(4星)	 有些东西 是看不下去！  太煽情了              
(4星)	 很好的            
(3星)	 那个台词写的呀~~@_@ ~&gt;_&lt;~            
(3星)	 其实我真的，满，喜欢书桓。            
(4星)	 很喜欢赵薇的表演            
(3星)	 打发时间的假期            
(3星)	 其实 有点过了            
(4星)	 古巨基的扮相比在《还珠格格3》里的强多了！            
(5星)	 第一部真正喜歡上的愛情電視劇            
(3星)	 想当年也算轰动一时，很奇怪很不喜欢每个角色，但却看完了，无聊到底了吧            
(3星)	 古仔在戏里眼神老是乱瞄，感觉很色。而且林在里面的声音让我受不了            
(4星)	 琼瑶阿姨是从小看到大的啊，一直没失望过，眼泪鼻涕一把一把的，当然这是初中时候的事情了。不过拍的还真是可以的。            
(NA)	 晕            
(5星)	 书峘！你等我跑过去！            
(4星)	 啊！杜飞！            
(3星)	 近代版还珠格格            
(3星)	 !            
(3星)	 从前看的            
(4星)	 琼瑶阿姨爱上了赵薇和心如            
(4星)	 看了评论，才顿觉，依萍被改变得不再是最初的性格刚烈的依萍了。            
(5星)	 琼瑶的经典            
(3星)	 书更好一些            
(3星)	 外婆都喜欢看的...            
(1星)	 垃圾            
(2星)	 就杜飞很不错。可惜，原著里都没这个角色。这是我小学毕业后看的小说。            
(4星)	 小燕子变了            
(4星)	 看了很多遍(……虽然不全是我自愿OTZ)最后觉得还是很好看了，不容易囧RZ            
(4星)	 琼瑶大妈恶心死人不偿命的台词，纠结死的剧情，不过还是很好看，只是好奇最后赵薇和古巨基那样吻了那么久不缺氧啊。            
(2星)	 晕。            
(3星)	 年代久遠的一出戲.當時是趙薇剛紅的時候吧            
(3星)	 有些集也看过好多遍，记得热播的时候，外婆总是守在电视机旁边，等着看……            
(2星)	 琼瑶啊琼瑶            
(5星)	 谁说薇薇的演技不好？            
(3星)	 最受不了古巨基             
(1星)	 呃……我真鄙视我自己            
(3星)	 喜欢如萍多余依萍！！！            
(4星)	 作为经典的琼瑶剧，我是哭过的。            
(NA)	 唉~~没想到自己也会喜欢看琼瑶的电视剧            
(2星)	 九姨太很漂亮            
(5星)	 要看一看，才跟得上国情            
(NA)	 喜欢。有理想，有抱负，坚强，乐观，敢爱敢恨，个性十足。            
(5星)	 哈哈哈 姐是个传说            
(3星)	 我记得我爸爱看……晕……            
(4星)	 烦死何书桓了            
(1星)	 赵薇你怎么还活着。            
(3星)	 记得当时放完还珠格格第二部就放的这个，刚上小学五年级，刚开始学英语，因为每天晚上想看这个英语一开始都没有学好。呵呵，其实是摆脱不了琼瑶的影子的，不然怎么会用那么多重复的演员呢……            
(4星)	 感觉赵薇的这个角色比还珠格格里有深度，可惜这部片子当时没怎么看全。            
(4星)	 可惜了李郁 香消玉殒            
(4星)	 还不错的一部剧~            
(3星)	 高中时代看的一部连续剧，其实也还好的，家里的老妈很喜欢看，有的时候一起看，情节都还好，当时也蛮喜欢看的            
(3星)	 还是有点受不了这种风格的……            
(3星)	 纯消遣            
(4星)	 挺好的 养育了小时候的我            
(3星)	 无聊翻到了就会看一会            
(3星)	 琼瑶的风格还是感觉太腻歪了……            
(3星)	 看完原著再看这个就觉得没得看了            
(3星)	 受不了哭戏太多            
(3星)	 看了总归很纠结额。。虽然结局还是希望的那样。。            
(4星)	 喜欢书桓~            
(2星)	 呃。。。不太喜欢            
(3星)	 现在想起来有点肉麻            
(3星)	 一般            
(3星)	 看了一遍又一遍的            
(NA)	 话说那时候他们真的很红……            
(3星)	 都陪着老妈看过了~            
(2星)	 ……从此以后我没有再被雷过了TAT            
(4星)	 或许是无聊或许没品位 反正我就是看过它好几遍 啦啦啦            
(3星)	 那时候琼瑶很红......            
(3星)	 一般            
(3星)	 种种原因 看了好几遍            
(4星)	 看过的为数不多的琼瑶剧，幼稚时期比较喜欢呢            
(3星)	 冲着赵薇才看的, 不喜欢            
(2星)	 不知道为什么，看到古巨基演戏就不爽            
(3星)	 当时很风靡            
(4星)	 腻歪            
(1星)	 狗血的巅峰之作！！            
(3星)	 还是原著好看            
(4星)	 又是深的，又是濛的，呵呵。            
(5星)	 那会儿喜欢过古巨基！~~~            
(NA)	 剧中让我感动的不是爱情，而是亲情。            
(3星)	 真TMD难看            
(NA)	 我家保姆每年必看            
(3星)	 倒是听了不少歌~            
(4星)	 好歹还有俺家赵薇了。            
(NA)	 赵薇唱歌的时候真的挺美的。            
(3星)	 古巨基总在同一首歌上唱 好想好想 我就好想好想吐            
(3星)	 看不厌……            
(2星)	 受不了             
(3星)	 看一遍还行...            
(4星)	 那首主题曲，伴我高考前的每个不眠之夜            
(3星)	 上初中的时候看的还感动得要死，现在觉得好矫情哦~~~            
(5星)	 依萍跳河那段感动得一塌糊涂。            
(4星)	 又是一部对我影响深重的琼瑶片儿            
(3星)	 還是比較喜歡看煙雨濛濛            
(5星)	 大爱大爱大爱大爱~~~一直觉得琼瑶的书写社会故事多于写感情，而她的感情也写的的确太不错。这个电视是顶尖中的顶尖，而且每个演员（古巨基有所保留）都表现的完全是剧中人。为这个电视去起伏！值得！            
(NA)	 还是还珠的余热。。            
(4星)	 陪外婆看了很多次            
(3星)	 其实不难看            
(3星)	 这片子虽然烂，但是很强大，和当年的还珠格格一样。            
(3星)	 年幼的时候还蛮爱的。            
(4星)	 插曲很好听！~~            
(3星)	 哎……            
(3星)	 那种时代的那种剧 已经终            
(NA)	 爱，就要勇敢争取...            
(3星)	 很多很多歌。。。            
(2星)	 中国的恶心肥皂剧            
(4星)	 中学的时候，看着看着就会流几滴泪。            
(5星)	 这是被拍成电视剧的琼瑶小说里我最喜欢的一个。。            
(5星)	 苏有朋演什么像什么，不容易呀，其他演员也觉得就得是他们才对，挺喜欢的~            
(4星)	 还可以了            
(NA)	 其实还不错啦 那时候看来            
(NA)	 特别不喜欢依萍。            
(3星)	 赵薇演的挺不错的~            
(3星)	 改的乱七八糟，但是当时还是赚了我不少眼泪啊            
(3星)	 为什么赵薇不和苏有朋演了呢？真是的。。            
(NA)	 被同学逼得看的，嗯，就是这样……            
(NA)	 河婆记忆            
(3星)	 呃。。。。            
(4星)	 还行            
(NA)	 一般般            
(NA)	 看了无数遍            
(NA)	 喜欢林心如            
(3星)	 ０８１０１８去了浦口火车站据说那就是离别的车站，尽管赵薇被骂了很多，曾经仍然为这片子流过不少眼泪～依萍敢爱敢恨，最终也得到了幸福，应该说她的运气也很好！            
(3星)	 还是那一拨人。当时也跟着小感动了一把。            
(3星)	 就是那类型~            
(3星)	 书桓。。。哈哈            
(NA)	 其实还蛮不错的啦            
(3星)	 看过刘雪华版的之后，还是觉得赵薇的依萍可爱可人得多。            
(2星)	 这个啊，说实话，超级不喜欢。            
(3星)	 经典...            
(3星)	 我竟然也看言情……            
(NA)	 看完了格格看这个...            
(2星)	 老套路的琼瑶剧就是无聊            
(NA)	 情深深雨濛濛            
(4星)	 琼瑶大妈的这部戏我还是很爱看，虽然很多人说它做作太不真实，不过还是喜欢看！            
(3星)	 童年回忆            
(NA)	 我母亲不知道看了多少遍了            
(3星)	 无话可说            
(NA)	 情深深雨濛濛             
(4星)	 喜欢，但是从些之后讨厌古巨基了，因为我觉得作为一个男人，他太不坚定了。            
(NA)	 琼阿姨的台词忒经典啦            
(3星)	 骂并看着，人生之乐趣            
(4星)	 只要电视里重播还是会停下来看的。。。= =            
(NA)	 爱能让来让去吗            
(3星)	 有那么一个午夜，我竟然泣不成声            
(NA)	 只能说是时代的因素，没看过也真不一样了。            
(NA)	 我一不小心进了琼瑶堆里，真不好意思说自己看过这部电视剧            
(3星)	 纠结...琼瑶阿姨很能纠结...            
