http://movie.douban.com/subject/4861422/	怪侠一枝梅
(5星)	 相当出乎我的意料！！太棒了！！！霍建华让我大开眼界了！！            
(4星)	 中间的动画不错，白馒头你真白真萌真可耐。。。话说不是一般的虎头蛇尾~~~            
(5星)	 恩 很帅            
(4星)	 萌的就是霍霍，哈哈。。。。。            
(4星)	 小梅太娇俏了，严嵩你这个暴力狂！            
(5星)	 漫画很有爱。总的来说很不错。            
(3星)	 基本上看到10集，也没被吸引……            
(4星)	 看在脸的面子上            
(5星)	 好看的古装戏，武侠加偶像加探案加搞笑            
(4星)	 除了那个被称为是梅花的桃花布景，其他都不错。最喜欢应无求还不是应无求的时候，他说“来硬是个好名字！”。            
(5星)	 阔别N久的阿寿，归海一刀            
(4星)	 看过的应该都发现了，这其实是部根据真实事件改编而成的电视剧，手法处理得很得当，适合反腐反贪机关集体观看。。。。其他的不多说了。。。            
(3星)	 霍建华金好玩……644也就打戏好看点= =包来硬除了斗鸡，其他时候都蛮帅啊~            
(5星)	 呵呵，最近看到的不错的古装剧了~帅哥美女都很多，却又很朴实~            
(4星)	 轻松好看，不用计较细节。霍建华很帅~刘诗诗在我看来有时候好看有时候不够好看，但的的确确也是美女一枚~对了，马天宇的演技还是可圈可点的~            
(4星)	 多打发时间的……            
(5星)	 我承认 我是被霍大帅秒杀了            
(2星)	 看到十一集就没有兴趣耐心往下了!            
(5星)	 诗诗米粒!真米粒!马天宇乃妖孽了!腐剧!绝对的腐剧!            
(3星)	 Ep5            
(5星)	 古装片这么拍就可以了 不要求有别人那水平了  制作有先进的趋势  比较有大陆古装自己标签的范儿了            
(5星)	 红衣诗诗最有爱            
(3星)	 小梅跟歌哥在一起就更美好了            
(3星)	 情节经不起推敲            
(5星)	 就冲诗诗，咱能不看吗？            
(5星)	 近几年里最好看的武侠了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！            
(5星)	 喜欢这种剧情紧凑，还结合了动漫的作品，帅死了~~！            
(4星)	 那个柴胡好好玩哦            
(3星)	 看到一半实在看不下去了 我不适合看这种耍帅卖酷的片子            
(5星)	 小梅的变脸真是BUG~            
(NA)	 以明史为支点，戏剧化的演绎民间故事，不是反腐是含沙射影，团结、信念、情义值得一看。            
(NA)	 小梅有点小白还有点罗嗦~三娘和歌先生的感情戏不重~那个神马严嵩和他贼神秘的儿子严世蕃也不怎么样嘛，和他老爹一样囧死人不偿命。。。希望有续集，期待下小梅的感情戏~~            
(3星)	 就因为我亲眼看过1/N的拍摄过程并且和带妆的刘诗诗拍了张照，于是我在看这部剧。撇去那些吐槽点和过假的电脑特效，漫画和电视穿插的部分还是挺喜欢的            
(4星)	 我仿佛看到了仙剑1时的辉煌,结局不够给力啊            
(4星)	 我看见了“腐”···            
(3星)	 古装版的LEVERAGE！我爱古装剧！            
(3星)	 白豆腐即使是胡子拉渣的落魄打扮依然帅气啊！！！            
(5星)	 搞笑、心酸皆有之，看过才知道            
(5星)	 唐人这版还不错哦。离叔那个小眼很到位！霍建华的演技越来越好了！诗诗演技有待磨练，眼神还是有点小空洞。那个马天宇萎得来，真的是牺牲小我娱乐大众了。@Home            
(5星)	 挺喜欢霍建华的 很喜欢那种气质 一枝梅虽然有很多地方看上去都显得很粗糙 演员表演也看上去有点怪异的感觉 但是总体上来说还是很有吸引力的 动漫业不错  挺一个            
(4星)	 今年又一部值得看的古装剧，演员阵容很强大，至少比张纪中那2货的好看            
(3星)	 有新意，但是剧情简直是狗血范本啊！！！            
(4星)	 感觉马天宇演得挺不错的~~            
(4星)	 为什么啊，公子喜欢安安安安安安~~~~~~~~~~~            
(5星)	 哈哈 好搞笑             
(3星)	 大爱贺小梅~前半部五颗星，后半部1颗星。            
(4星)	 给霍建华四星 扛大刀的样子越看越像尹千殇 剧情就算了             
(3星)	 说实话，这是一部腐剧。评论完毕。            
(4星)	 等完整版            
(5星)	 很少看到国内拍的这么萌又很搞的电视剧了，符合年轻人的口味，还是很欣赏唐人对电视剧的一以贯之！            
(4星)	 马天宇的小梅萌死了。。。霍建华。。。美死了            
(4星)	 求出第二部！            
(5星)	 霍建华的离歌笑，诗诗的燕三娘，马天宇的贺小梅，还有那个大块头，挺有意思的~~~            
(4星)	 不错的            
(4星)	 说真的··很雷很残但是我看的万分欢乐··            
(5星)	 古代版侦探            
(5星)	 终于等到大结局了。诗意，是你那种优雅的美……做人应该因离别而高歌欢笑            
(5星)	 我承认是冲着霍建华看得，结果马天宇是惊喜腐腐更健康            
(3星)	 认真的讲，在故事情节安排上，本片时间过短而造成结局仓促，其实可以更好。            
(5星)	 喜欢！！            
(4星)	 虽然有很多BUG，但是还是挺好看的~            
(5星)	 RPG组队又有BG CP小给力节奏也很喜欢，怎么办正中萌点太多次了啦o&gt;_&lt;o~~            
(5星)	 曾经最喜欢看武侠电视剧 呵呵 重温一下那种感觉 还不错            
(3星)	 神马玩意儿            
(NA)	 颜控得到了满足, 漫画给力            
(4星)	 漫画和电视剧的结合很给力            
(4星)	 好吧为了我的霍建华。。。            
(5星)	 喜欢刘诗诗            
(5星)	 我仿佛看到了中国电视剧的闪光点！！！            
(4星)	 还行，反正比韩国的那部好就是了。            
(5星)	 5分是给我家小霍的。。            
(4星)	 跳跳看看的            
(5星)	 诗诗帅啊~~            
(4星)	 狼血沸腾- -            
(5星)	 情节紧凑，主角养眼，剧情腐向啊~            
(4星)	 公子喜欢            
(3星)	 我是冲着俊男美女去的啊！！！马天宇的配音肿么能这么恶心！！！            
(5星)	 明朝F4真给力            
(3星)	 腐剧 nia太腐了 小梅萌萌~~那个桃花林还能再假一点么？lss终于像点样子了 但还是担不起女一号我脚的。            
(NA)	 总是缺点什么            
(4星)	 很特别，漫画结合的不错。。。            
(5星)	 看的电影版,很乐,霍gg和马天宇出手,这剧咋能不看呢~~            
(5星)	 有爱有爱 漫画做到一起的感觉很好诶            
(3星)	 久违的白豆腐造型 ~ 霍建华不错的。            
(4星)	 怎么说呢 没有最腐 只有更腐 中国真是人才辈出 仰天长笑 霍霍真的太帅了 怎么办呢 一下子从白豆腐的受变成离歌笑的攻了 我整个人都思密达了！！            
(NA)	 不好不坏，还是继续看            
(4星)	 咱目标明确 霍建华……期待快点看电视剧的            
(3星)	 坚持3集看不下去了 。。。。            
(5星)	 很喜欢            
(NA)	 看到一半就看不下去了。。。            
(NA)	 电影版滴，没前没后，有点混乱            
(4星)	 在当今这个武侠剧已经快没法看的时代，这片子起码是能让我坚持看到大结局的            
(3星)	 败笔就在桃花林            
(5星)	 各种卖萌啊~            
(4星)	 还不错。。。今天看完了。。。好滴结局。。离歌笑——为离别而高歌欢笑            
(5星)	 好看好看 我是坚定的离燕派            
(3星)	 打稿子和洗衣服时候的背景声音，没想到竟然30集也就听下来了。不过，还是偏爱第一集的柴胡，憨厚的呢！            
(5星)	 我控的俩人出现在一个剧里，看之            
(3星)	 没有美感。            
(3星)	 又萌又腐又暴力，还反腐，尤其第四集的某些台词很给力，很有借古讽今的感觉，可是，我就看了前6集，第7集的剧情开始看不下去了。不过跟很多很多连续剧比起来算是很好看的了吧，毕竟一开始的立意还满深的            
(5星)	 帅哥美女的强大阵容 就算剧情俗套了点 也坚定着花痴到流口水的心情 一集接着一集看~            
(5星)	 太喜欢诗诗的造型了~             
(4星)	 一开始觉得一般，后来看看觉得还不错            
(5星)	 有个性，有风格            
(3星)	 总体还是不错的，人物有趣，虽说逻辑缺陷多了点，但对于看着开心的电视剧也不想深究什么，最主要我在纠结马天宇的贺小梅，穿戏服上妆的时候总觉得不对啊，在戏台上感觉不对啊~~~            
(3星)	 好吧 新鲜过后 我弃了。。。            
(NA)	 正在追电视剧版            
(5星)	 目前来看还不错，霍建华不要形象了            
(5星)	 如剧评般好看~ 这样让我看到半夜的片子不多的嘻嘻~            
(4星)	 马天宇惊艳了~~霍建华不改花瓶本色~~漫画很棒~~            
(5星)	 啧啧。。漫画和剧情的紧凑交替还真是萌到顶了丫=。=            
(NA)	 比电视剧烂.            
(5星)	 不错不错~            
(4星)	 人人都爱离歌笑！！            
(4星)	 离哥那个吐血量和受伤的频率可以媲美李寻欢了            
(3星)	 唐人还是比较有创意的，喜欢中间穿插的漫画。不过还是赶紧换编剧的，我实在对剧情不能忍了。p.s.编剧明显想把小梅和柴胡凑对呀。            
(5星)	 姐爱死唐人了哇~~~精品！            
(5星)	 人人都爱离歌笑~太给力了！            
(4星)	 腐死了呵呵呵呵            
(5星)	 霍建华那个冷笑哈哈哈哈            
(1星)	 怎么开始的不知道，怎么结束的更不知道，剧情跳跃性思维严重，忽的从这里跳到那里，中间的剧情也不解释，整个就是看了个迷迷糊糊，唯有马天宇的骚情扮相还有点亮光，其余一无是处。            
(3星)	 结局实在差强人意            
(NA)	 刚看了4集，觉得不错，情节可以在紧凑一些。            
