http://movie.douban.com/subject/4751653/	怒火街头 怒火街頭
(NA)	老四推荐
(3星)	还行 看了后觉得对胡杏儿影响改变 郑嘉颖娘的感觉也好的多了~~滕丽名堕落了 老是演师奶 当初她可是演女二的
(4星)	呵呵 胡杏儿越来越漂亮了 里面穿的衣服开的车都好好看啊 有档次哦！故事情节平凡中有不平事儿
(5星)	郑嘉颖现在越来越像演技派靠拢了
(3星)	一般性吧。编剧写的太脱离现实了
(NA)	郑先生的变现很突出啊。
(4星)	算今年最好看的一部港剧了~~
(5星)	saf
(3星)	虎头蛇尾是TVB一贯作风
(4星)	算这段时间比较好看的剧了。。。吼吼，喜欢郑嘉颖。。。还有李灿森好么。。。
(4星)	Law霸，你好野哇~
(3星)	虎头蛇尾  可怜了
(3星)	however,还是happy ending啊。没有觉得胡杏儿很讨厌啊。。。
(NA)	KC 照小喵的话来讲 越邋遢越好看 胡杏儿的脸接受不到
(4星)	LAW霸来啦~~
(5星)	超级中意law霸吖   好耐无发花痴啦啊哈哈哈哈哈哈
(5星)	明骚的男人们最有爱啦。
(4星)	没想到居然是部法律片！
(5星)	赞
(4星)	近段时间来说tvb最能拿得出手的作品了，虽然我还是不怎么待见胡杏儿，但凑活还能看啦，其他两对倒还真有中不和谐的配对美感。最后那个case太老套了，为什么非要让贞贞死掉呀，然后胡冏儿，有本事就一坏到底嘛，这个...这个...欸，算了，不予评价，结局探监那段，over死我了！剧情还不错！
(3星)	想不到这部戏我是为了陈敏之，希望不是烂尾。
(4星)	很轻松的剧，但情节细节满多没处理好，案件也非常弱，PK就这么草草收场，结局太马虎了，如果拍长点，铺垫更多点会更好
(4星)	素腿天后和丁丁是我最爱的一对！！当然，胡杏儿和郑嘉颖依旧正点！
(4星)	为什么我觉得笑点都在关礼杰身上
(4星)	還滿不錯，只是我不太喜歡貞貞死得咁慘啫…
(4星)	最后结尾比较傻……美腿天后死的也太冤了吧。。。中间郑嘉颖和胡杏儿谈恋爱的感觉很好~~无比羡慕，所追求的感觉。
(3星)	=。=凤姐
(NA)	结局比较烂
(4星)	结局还好吧 基本在意料之中 等电影 等第二部 哈哈哈哈
(4星)	好剧总是不能坚持到最后吗？
(4星)	司考培训前看完 原以为会帮助我过的 胡杏儿郑嘉颖今年靠它拿奖了
(4星)	Law霸几骚 X2可爱！
(5星)	好好看，继续追下去
(3星)	麻麻啦，只是郑嘉颖老了。
(5星)	喜欢
(4星)	灿森，灿森
(4星)	其实男女主角为毛在一起很让人费解。最后尼玛贞贞死的太惨了！！！！有必要么！！！为了制服蒋状牺牲贞贞你妹啊！！！还能在监狱里和蒋状把酒言欢你妹啊！！！
(4星)	很好看啊
(4星)	KC真帅~！
(4星)	除了编剧有点弱，其他都还行～
(4星)	彩叔说“阅历就是男人最大的性感”
(NA)	泛滥的律师让我一开始提不起什么兴趣，纯粹是为了KC才看的，没想到啊没想到啊......一出场的形象就吸引到我了，原来我就是喜欢这种痞子啊！哈哈哈哈
(5星)	KC！！！
(3星)	其实不如《真相》
(3星)	我比较细化米佐治啦~~~&gt;&lt;圆滚滚好可爱的！！
(3星)	我一直在想片名和剧情到底是什么关系？
(4星)	郑嘉颖的表现太佳了，帅哥啊！之前觉得他很一般，正在每天追这个剧，然后把之前他演的电视剧全看了一遍。嗯嗯，想起《最美丽的第七天》也是想当年我很喜欢的电视剧，帅啊！其他人表现就一般啦~
(3星)	李灿森也在里面。好惊讶啊。。
(3星)	钟意李灿森　学到一个“疑点利益归于被告”法律小知识很有爱　TVB是好久都没有这种传统剧了　好亲切
(4星)	索腿天后怎么就这么死了呢，狗血点了吧。法律剧还是TVB的强项啊。
(4星)	其实觉得男女主角之间的爱情有点怪怪。
(4星)	丧爱Law 霸！！！！！！
(4星)	tvb还是擅长拍刑侦，警匪片。。。KC也是常青树帅哥一枚啊，哈哈～正在看第十集。出现很多bonus啊！！！法官不停的说起gorgor，gorgor，KC还随口唱了少女心事～ 
(4星)	不错不错
(5星)	等了好久 终于又见郑嘉颖 越来越有味道 
(NA)	好看到死~郑嘉颖
(4星)	总算看了一部还不错的TVB，不过这名字起的真是别扭。还有这几年怎么回事，TVB的结局都有一种慌张结尾的感觉。
(4星)	郑嘉颖不错
(2星)	对于胡杏儿只有一句，人丑不要化浓妆好吗
(NA)	如果剧情再紧凑点，可以算是近五年来港剧编剧水平里较高的一部了。只是离同题材的《壹号皇庭》还是差了些许。为神马港剧或者大陆律师题材的电视剧就拍不出《Boston Legal》的水平？！
(4星)	折堕啊！！！又开坑看电视剧！！！
(3星)	索腿天后
(4星)	虽然短了点，但很喜欢看律师那雄辩滔滔。
(4星)	恨死胡杏儿~！！！！！！
(4星)	短了点
(4星)	郑嘉颖养的不错啊，如果女猪脚不是胡杏儿可能这部戏就更出彩了~~~
(5星)	不错，有爱，讨喜
(4星)	恩 难得看部港剧~不错！推荐喔~期待第二部！&gt;&lt;
(4星)	香港律师
(4星)	TVB回来了 这比那什么花家姐好太多了
(4星)	越看越觉得不错，郑嘉颖令人刮目相看吖~
(5星)	TVB近年最诚意之作
(4星)	律政剧，还不错
(4星)	那么快就结束了？意犹未尽啊，赶快出2吧
(4星)	KC is still so funny.
(5星)	我觉得呢，这是TVB目前为止最成功的一部电视剧，终于摆脱了师奶成分
(3星)	额。三条莫名的感情线。一如既往的大团圆结局。离一般还差点儿。但喜欢里面的配角。
(5星)	近年来TVB唯一一部能让我全程追着看的片了。KC的表现越来越出彩，不过最后贞贞死得好可惜。
(4星)	结局不好
(4星)	KC的痞样蛮不错的,李灿森演的阿钉真的是个绝种好男人啊~~~~~~~~
(4星)	郑嘉颖的痞子相也挺好看的！阿丁和贞贞的故事悲惨了点！
(4星)	算是tvb不错的电视剧了
(4星)	这结局，太雷了
(4星)	不错哇。郑嘉颖适合这造型
(4星)	結局有點草率..
(4星)	好看。
(3星)	难得老公都被吸引过来要守到看了 郑嘉颖这次演得确实不错啊 笑果十足 可惜虎头蛇尾
(3星)	一女侍二夫，TVB太小气了，任太太和丁太太一个人嘛。。
(4星)	很喜欢胡杏儿...
(3星)	嬉皮笑脸的小坏男很讨喜啊
(4星)	好耐都无出过甘似样既电视剧勒
(4星)	郑嘉颖again
(5星)	要是贞贞不死，就完美了，期待第二部
(4星)	郑嘉颖终于顺眼了
(5星)	好久没看过这么过瘾的TVB剧了,大爱Law霸和香港&#34;F4&#34;!
(4星)	今年第一部顺利看完的TVB剧集
(3星)	绝对是为了李灿森看的，但是我觉得剧情一般般，演技也没看出有哪里突破，不懂为什么这么多人觉得很好看
(4星)	近年来TVB就这部深得我心了
(4星)	前面很好看 后面·······
(4星)	结尾有点仓促
(4星)	郑嘉颖居然也有可爱搞笑的一面，案件还是没有法网群英精彩，勉强能看下去
(4星)	挺喜欢郑嘉颖的犀利哥造型～
(4星)	身为一个律师，良知和名利是天平微妙的两端
(5星)	今年的TVB里最优的剧。喜欢LA这样痞痞又正义的人。可惜了滕丽名从师姐华丽转身为师奶，不过演的好就够了。陈敏之会因为这部剧被我记住。唯一我可以挑刺的地方就是苦瓜脸胡杏儿，长的丑也就算了，每次不是演傻就是演肥要么就是演贱，看的人抓狂。
(4星)	很久不看港剧，这部真的不错
(5星)	深水埗，香港街头
(4星)	郑嘉颖在里面很搞笑，哈哈
(4星)	TVB实在没啥好看的片了
(4星)	哈皮的couple 还有索腿天后~
(4星)	还不错的~他们甜蜜起来羡慕死我了
(4星)	有点虎头蛇尾的感觉
(5星)	好久没看到这样好的连续剧了。
(5星)	最近少有的值得看下的TVB剧了吧 
(4星)	嘻嘻哈哈！！！！！我喜欢主题曲！！！！hanjin！！oyeah！
(3星)	看真相之后觉得这个就是搞笑玩玩的
(3星)	好久没看TVB的电视了~~
(5星)	终于又来一部还好看看的片了
(4星)	李灿森在里面很帅啊！KC还是一样灵，ONLY YOU和怒火，连续扮演那种吊儿郎当的角色。。。胡杏儿一直蛮喜欢的~
(3星)	故事情节不错，是我喜欢的类型~
(4星)	喜欢片头 情节紧凑 郑嘉颖演的太欢乐了。。期待续集~~
(3星)	烂尾戏。。烂尾戏。。。烂尾戏。。
(5星)	不错，至少目前还没有弃剧的念头。
(5星)	四颗星给剧情，一颗星给KC，简直太帅了！！！！！！！！！！
(4星)	没让我失望啊~没有烂尾哦~不过编剧在最后几集的时候大概决定拍第二部- -竟然让索腿天后死了555...是不是第二部要给阿丁再找个女人啊...恩!第二部快点来！
(4星)	三色上半年难得的佳作（也有可能是参照物水准过低），KC很有雅痞范，林子善和李灿森表现都还可以，后半段节奏控制上有点失准。鉴于是小制作，案件水准整体不高，希望续集可以更出彩。
(4星)	TVB新律政剧，正在追，演员大变身~感情部分比律政部分着墨更多，也确实更牵动人心，但还是怀疑香港法律真的如此注重人情吗？
(4星)	不错不错 就喜欢郑嘉颖这种半邪不正的死样子 原来李灿森也会跑TVB 然后没想到只有二十集。。
(4星)	有群兄弟真好玩~
(4星)	近几年出品的最好的港剧
(3星)	狗血了~~没有高潮
(5星)	没想到会这么好看，不同以往的TVB律政剧风格，不是什么大案子，但看的很舒服
(3星)	片头曲太难听
(4星)	看人不能看外表
(5星)	卓伟名收买证人，妨碍司法公正，还自卫杀人，结果仅仅是停牌，而罗力亚仅仅只是顺着王思苦栽赃做戏，并且还是自拍自首，也是妨碍司法公正，居然被停牌加入狱两年，最后一集的这个煽情牌未免打得过了点吧。
(4星)	胡杏儿我都挺喜欢，郑嘉颖有点浮夸
(3星)	好多人都说是tvb上半年最好看的剧 我却不觉得 没有好的那么夸张 不会弃就是了
(4星)	算是新片里面不错的了~~
(4星)	郑嘉颖一直吃鱼蛋面 老子馋死了... 李灿森有型!!
(3星)	看见胡杏儿出场我就不想再看了。。但系森爷在里面好萌啊！！！！
(4星)	先给4星，实在喜欢郑嘉颖这次的角色。抢眼，男人真tm抗老。
(4星)	算喜欢
(4星)	公平正义与利益争斗，切入点不错
(5星)	到目前为止都很喜欢
(4星)	结局真的挺意外的 期待第二部~
(4星)	这是我第一次由衷觉得KC帅气
(5星)	法律题材的还不错~
(3星)	流氓律师为民请命。。。。
(5星)	TVB这种感觉的戏终于来了 喜欢KC···胡杏儿还是没有感 
(4星)	难得的结局非脑残型！
(4星)	没想到陈敏之会死了～还以为大团圆结局呢～
(5星)	很有突破意义的律政剧，终于看完了，KC最后还是很催泪的～11年夏初，看KC的第一部剧，然后就接连看了与敌同行，Only You，天幕下的恋人，法证先锋2，烈火雄心3，步步惊心，然后猛然想起了他是绝代双骄中的江玉郎哈哈~
(4星)	= =特么的！离开家后 就一直忘了继续把这个看完。嘿，就一句话，我爱law霸~
(3星)	KC!
(4星)	果然是上半年TVB最好看的剧啊，KC这次演的真不错，喜欢他的结案陈词，四个男人的戏有笑点，可惜贞贞。。。感觉二十集少了点，案件也不多，期待续集了。。。
(4星)	结局太仓促了啊！！！可以拍个30集。
(5星)	这个还不错
(4星)	开始觉得郑嘉颖可以看了。
(5星)	今年最好的港劇 我現在已經可以慢慢忽視胡杏兒啦
(4星)	就是有点短，有点突兀
(4星)	TVB最近的电视剧大多拍的很烂，让人都不忍心看了。稍微好一点的结局都莫名其妙.
(5星)	喜欢郑嘉颖这部戏 真的做得好。
(5星)	我对KC的爱！回来了！！
(5星)	总之是看完第一部会期待第二部的电视剧啦~
(5星)	还是很不错滴。
(4星)	几个演员都蛮喜欢的，前面剧情也还不错。。。只是后面越来越不给力。。。
(4星)	虎头蛇尾
(5星)	这剧接地气，鄭嘉穎饰演的流氓律师该流氓时流氓，上了法庭又超级有气势。鄭嘉穎演得忒好了，赞赞赞！破30点，没记错应该是今年首集收视最高的TBB剧集。强推！
(4星)	前半段剧情很抓人，只是最后何丽贞被杀有点儿意外啊。胡杏儿和郑嘉颖的演技一如既往地囧，不过这部戏让我对郑嘉颖改观好多。似乎胡杏儿的角色换成蒙嘉慧来演更适合。
(4星)	麻痹这结局……( &gt;﹏&lt;。)～呜呜呜我都没反应过来大结局= =
(3星)	阵容不错，可惜了胡杏儿这女仔
(3星)	两个人木有火花
(5星)	!!
(4星)	其实还是不错的！！！
(4星)	除了女主，各方面都还不错
(4星)	很轻松的剧,结尾有些仓促,可是谁让TVB好多电视剧都规定在20集呢,每次都是开始精彩,结局太仓促了,无法让人细细品位啊
(5星)	郑嘉颖好靓仔啊亲~~~
(3星)	三星半推荐，无聊的时候还是可以看看的。最近追的唯一一部港剧为什么要把贞贞写成那个结局。混蛋编剧！！！贞贞那么好，吃过那么多苦，还不给她一个善终，气死了。郑嘉颖的演技真一般，没什么突破。
(4星)	嗯嗯，冲着郑嘉颖去看的。。。胡杏儿怎么能那么瘦！
(4星)	开头几集很不错，怎么10集后就还好还不错了呢。结局稍稍有点无语了。不过，已经是近期很不错的TVB剧了。
