http://movie.douban.com/subject/3314870/	潜伏
(5星)	 看结尾把我哭的呀…………………………            
(4星)	 还不错             
(5星)	 力荐的原因是，跟现存的大陆电视剧相比，它实在是不错            
(4星)	 谢结巴说的话，真经典！            
(5星)	 潜伏其实大唱反调。余则成是最让人不寒而栗的“正派”。            
(5星)	 很精彩 很引人入胜            
(5星)	 难得的,值得反复回味的国产片            
(5星)	 生命需要信仰，爱情需要积淀            
(5星)	 太好看了，就是结局让我太纠结了，不过我还是看到了他们会在一起的希望~~~推荐下。。。好看好看好看好看            
(5星)	 剧好            
(4星)	 情节很好了，零碎看了点，很则劲，但是拍摄手段不好和美剧比，中国电视剧的上乘之作            
(5星)	 好好看呀~~孙红雷大哥很帅呀~~姚晨也很可爱~~            
(5星)	 非常精彩哦 开始喜欢孙红雷了 一种特别的男人味~~~            
(5星)	 演技都好好~情节扣人心弦            
(5星)	 都说中剧的地位越来越大，我自始至终的奔赴那段历史&gt;&lt;            
(4星)	 深海啊，母亲叫你回家吃饭！            
(5星)	 除了主角我就喜欢李涯 长得帅 有才华 忠心耿耿 只可惜跟错了队伍            
(4星)	  太肆无忌惮了吧。。            
(4星)	 余则成还是和晚秋结婚鸟            
(NA)	 嫁人就嫁余则成！！！！！！！！            
(4星)	 中國電視劇能成這樣。。。可喜可賀了            
(5星)	 老母鸡抱窝。上层建筑抵不过柴米油盐的甜蜜。            
(NA)	 好看            
(NA)	 别的不说，孙红雷的演技，没得说，当然，也爱姚晨。            
(5星)	 趁电视里有重播就又看了一遍...结局真的很闷很闷            
(NA)	 很棒，越来越喜欢孙红雷了            
(3星)	 结局不喜欢            
(4星)	 不喜欢结局            
(5星)	 超喜欢，就是结局让我郁闷了很久，再谁也不能是晚秋呀~~~~~            
(5星)	 有意思            
(5星)	 跌宕起伏            
(5星)	 这样的男人，忒有魅力了            
(4星)	 我承认我被洗脑了……            
(5星)	 潜伏，折服。            
(5星)	 一部在嬉笑怒骂中黯然神伤的电视剧            
(5星)	 好看的国产剧！大爱的姚晨。            
(5星)	 对你的爱已无言            
(5星)	 相当帅            
(5星)	 男主演得好，女主演得好，所有的配角都好好～            
(3星)	 看了大半，不想看下去了。一部企图掩饰自己本质的主旋律，值得表扬的是，这帮编剧的智力有了些微的进步。            
(5星)	 穆晚秋真是好啊~~~            
(NA)	 结尾不喜欢            
(4星)	 孙红雷红透了，连着看了他主演的好几部电视剧            
(5星)	 ╮(╯▽╰)╭            
(5星)	 我爱的要死！！！！            
(5星)	 很神，现实中有这么神吗？但是喜欢            
(5星)	 在家闲着无聊看了一集，然后被姚傻大姐给雷到了，忽然就想看看这部火了好久的戏了。            
(5星)	 作为一名中共党员，我感到非常的自豪！            
(5星)	 男人            
(NA)	 恩恩~ 孙红雷~            
(4星)	 和妈妈一起看，爸爸也来瞄瞄，大家笑得很开心。            
(4星)	 好多人都说好，如果哪天有空了，就看他。2011年春天，父母来日的无聊夜晚，陪着一起看了。意外的好看，小眼睛的魅力呀，还真是不好挡。大嘴妞，可爱呀。哈哈哈~            
(4星)	 不错，好看            
(NA)	 超喜欢孙红雷和姚晨            
(4星)	 结尾算是完美么            
(5星)	 难得我爱看的国内剧集            
(5星)	 很好            
(5星)	 经典中的经典，从此爱上孙红雷            
(NA)	 让人相信信仰的力量            
(5星)	 好片子，可怜的左蓝和余则成            
(NA)	 喜欢孙红雷 够男人 不论什么角色            
(4星)	 有点看头 国产剧集能拍着这样 不易了             
(4星)	 “让悲伤尽情的来吧，但要很快过去。”——左蓝的死对于余则成来说，是他内心最柔软的部分死了，但是为此余则成的信念却更加坚定了。他独坐家中，一遍又一遍地反思自己，进而对革命和死的意义有了透彻的理解。在我看来，这一情节的安排是富有意味的，它就像一条蛇的蜕化，新生的蛇皮愈加鲜亮了。这个叙述的点使得“潜伏”的任务全面展现，于是故事情节的主线交错而紧凑的铺开了。此时，其中很重要的一点就是王翠萍的角色终于开始凸显出来了。            
(4星)	 偶喜欢爱情戏            
(5星)	 又一个不能相信组织的电视剧~            
(4星)	 【四星半】            
(NA)	 精彩            
(4星)	 喜欢李涯            
(4星)	 特务的一生太惨了。            
(NA)	 跟着妈妈看的，没想到最后把爸爸感染了，刚开始还觉得孙红雷有点假装，后来就觉得自然了。各主演的表现都不错是整体提分的关键            
(5星)	 紧凑。好看。受教了。            
(3星)	 有一部分的上升空间            
(4星)	 一个很会讲故事的导演，挺好看的            
(5星)	 重看潜伏 喜欢廖三民 佩服吴敬中 可惜李涯 可怜翠平 倒霉的余则成怎么就不能走快一步呢 便宜晚秋了 比第一次看更心痛            
(4星)	 余则成和翠平，实在是有点像那个谁和那个谁谁谁...结尾也太乱七八糟了...            
(5星)	 越来越佩服孙红雷的演技了！就是N~            
(5星)	 耐看            
(4星)	 优点明显，缺点亦明显。            
(4星)	 好难得我从头看到尾的国产剧哦。。。            
(3星)	 我就受不了孙红雷那个尊荣那么多妹妹爱他，太不真实啦。            
(5星)	 晚秋的那句“没什么，就是忧伤”...            
(5星)	 自&lt;神雕侠侣&gt;后看完的第一部电视剧.            
(5星)	 能看下去的电视剧就是5星            
(5星)	 真的演的好  牛            
(5星)	 还有比潜伏更好的电视剧吗？？？这么好的剧本，这么好的演员，这么恰当的摄影和配乐~额滴神哪服了~！！！            
(3星)	 还好吧。白玉兰上大赢家，还是有一定实力啲。            
(3星)	 余则成那张呆脸居然能让人津津有味看下去 不错了              
(NA)	 很好，很好。。            
(4星)	 剧情不错 孙文戏不适合            
(5星)	 经典！            
(4星)	 看了最后一集，发现*G#*C*#D*确实冷血看完黎明之前，我只能给他4*了            
(5星)	 爱上了这个老余。            
(4星)	 挺有看头            
(4星)	 余则成对左蓝的爱，是一辈子都忘不了的初恋。            
(NA)	 太红了，不得不看，否则无法融入社会            
(NA)	 潜伏            
(4星)	 重拾信仰            
(5星)	 姜伟少有的好剧            
(NA)	 2009-7-8            
(NA)	 不错不错，办公室政治，还有对导演姜伟的访谈很经典            
(4星)	   感觉孙红雷还是适合演一些比较粗犷的角色，余则成虽然他演的不赖，但距儒雅我认为还有一点距离吧。三个女主角沈傲君已显老态，凑合；饰演晚秋的朱杰很漂亮；姚晨就不用说了大家心里明白~~《潜伏》的情节在谍战剧中应该算是跌宕起伏的了，不仅有着地下工作的艰辛与酸苦，也包含着为人处世的精髓~            
(5星)	 难得不错的国产片！不得不提孙红雷的演技哈哈～            
(5星)	 很上瘾的一个电视  居然能让我看到半夜            
(5星)	 真的是大陆拍的相当不错的一部谍战的片子了~~虽然结局还是让我很难过...爱情永远要为政治让路...            
(4星)	 结局好仓促            
(5星)	 被吸引着。倒未必是因为演员和演技            
(4星)	 孙红雷该火了            
(5星)	 好看！！            
(5星)	 谍报题材，阴谋论，智斗，总是我喜爱的风格。            
(4星)	 红色恋人和色戒可以一并观看            
(4星)	 国产难得一见的好剧！            
(5星)	 难得看的国产片，蛮好看的。            
(5星)	 真的超好看！！            
(4星)	 看着像谍战剧，其实是一个办公室哲学+讽刺时事的片子            
(5星)	 破天荒自己主动买碟看的电视剧，3口气看完，没有让我失望。第一次不是那么大红大黑的正反角色模式，让故事更加生动和有血有肉。雨泽成饰演的大学生比现今混四年的到时泛滥的学子们贡献可大多了。            
(5星)	 还行吧，其实不是很赞同姚晨在这部剧里的表演呢。。            
(5星)	 最爱孙红雷！            
(NA)	 红雷的经典作品之一 也是国内不错的间谍片            
(5星)	 人与人的周旋            
(4星)	 外景太少，中后期有点墨迹。            
(4星)	 不错,孙红雷戏演的不错~有的情节还有点搞笑            
