http://movie.douban.com/subject/5965670/	潜行狙击
(4星)	 Laughing哥很像瘦版欧阳震华有没有！            
(4星)	 最后烂尾了啊            
(5星)	 五星給夕陽下貨櫃碼頭那座直擊消失點的橋以及其餘N個令人過目難忘的香港外景.  剪接也亮, 劇本也亮.              
(5星)	 laughing sir 。。。。            
(4星)	 laughing一出，谁与争锋，高科技犯罪和高智商犯罪，俨然是想追击美剧啊！            
(4星)	 总是敌不过那些肺腑的自白            
(5星)	 madam Jo圆全唔使死架，个幕好勉强bor。好耐冇见Bosco咁型了喔~~            
(NA)	 无语的结局            
(5星)	 5分给拉风哥~回去看学警狙击和女人唔易做 其实某某人演配角更出彩 好像角色上身 潜行是拉风哥正传 反而少了点神韵 可是……还是死也要铲住拉风哥！！潜行拉风了 这些年的港剧好像只有金枝的评价比它高 在豆瓣都是8.7            
(5星)	 哎 等看电影大结局            
(4星)	 呐，看港剧呢，最要紧就是开心。            
(5星)	 终身监禁，还怎样续集？是不是要上演港版越狱。            
(5星)	 最刻骨的爱情，往往都不会有好的结果。卧底，来回于黑白之间，究竟哪个才是真实的自己。法律究竟保护的是谁            
(4星)	 情节很精彩，就是结局太气人了            
(4星)	 后面有点拖，madam不该死，其它都不错~            
(4星)	 结局太坑爹了……            
(4星)	 有点美剧的意思，不过有些剧情还是很弱智            
(4星)	 结局不是一般tvb风格啊，是要拍续集么            
(4星)	 一句话，结局让我有点失望。。。没有HOLD住全场。            
(4星)	 徐子珊的厚嘴唇好难看，个人觉得陈法拉无法胜任这么干练的角色~这么多年了香港的出租车还是一个模样。 开头几集和最后一集很精彩，中间有点逊啊            
(5星)	 近几年港剧看得少，这个我中意，最后哪个明显不是结局，只是下一个卧底的开始，期待，HOHO            
(NA)	 我在猜续集剧情，，，            
(4星)	 尼玛我本来想给五个星星的···可是编剧你丫为了结局出人意表也太巨星否侧了吧···何必呢···梁晓棠演了三十集都是为了维护法纪 你最后一集把前面那么多人努力的29集全部破坏了···拉风么你 我觉得就有病啊就···            
(4星)	 20110910 结局有点烂 拉菲又开始红起来了！            
(5星)	 听说有续集、、、、希望co哥不要死掉、、            
(4星)	 无良编剧啊！            
(2星)	 这部戏唯一亮点就是谢天华，陈法拉是漂亮，可惜在这部戏中实在花瓶化了，结局更是狗血。。。            
(4星)	 可能是年度最佳了吧            
(4星)	 就近几年tvb水准来说算不错了，逻辑方面不考虑            
(5星)	 看港剧呢，最要紧就是开心。结局这么悲，大家都不想的。呐，过不过瘾，我拍续集给你看啊。            
(5星)	 追劇一星期，終於看完了，不是我想要的結局，但依旧很精彩！！！            
(4星)	 8.7这个分数还是挺合适的，但看完大结局还是忍不住唏嘘啊唏嘘，能hold住整个屏幕的人越来越少了，黄宗泽林峰杨怡杏儿这辈必须加速成长起来，必须的，赶紧的，不然以后就真没得看的了            
(4星)	 还可以，每天追着看的            
(4星)	 会不会有续集呢            
(5星)	 Laughing~            
(5星)	 坐等续！            
(3星)	 laughing和Jo第一次见面很妙。对讲机的用语值得借鉴！！            
(NA)	 前面不错，结局不怎么样。。。诶。。。            
(3星)	 其实漏洞蛮多的            
(5星)	 结局挺让人郁闷的！            
(5星)	 终于看完了，JO不应该死得，编剧给个好结局会死啊T T            
(5星)	 为什么我最近看的剧基调都那么黑暗不要这样好么连我家阳光少年都快照耀不了我了我到底是中了什么邪了。            
(5星)	 结局太悲了。。            
(5星)	 总结下来就是Laughing同跛Co都是情痴 怎么觉得Laughing又去监狱继续卧底捏            
(3星)	 结局太狗血。扣一颗星。            
(5星)	 徐子珊去死！！！！！！！！            
(5星)	 TVB近年来不错的警匪剧！！虽然之前看网上的剧透知道陈法拉最后会死，可是真的看到还是很纠结啊！！有喜欢的当然也有不喜欢的，感觉徐子珊是本剧的败笔啊！！            
(5星)	 喜欢~            
(4星)	 Laughing Gor经典不用多说~~~哈哈            
(4星)	 难得啊...            
(4星)	 梁笑棠骂大sir那段还是比较有同感的。。。            
(5星)	 真心好看，除了那个恶心的结局，干嘛非让我家laughing都失去女朋友啊，拍续集也没必要把madam写死的么。等待laughing归来！！            
(5星)	 没话讲 赞 结局也太好看了吧！！！！            
(4星)	 很久没看tvb了～            
(3星)	 跟前几年的破案片有所区别，有一些看点，看来TVB是要把laughing这个卖点一直卖下去了。            
(4星)	 最近觉得挺好看的一部，虽然剧情也很离谱，该在一起的没在一起，看的虐心。            
(5星)	 绝对五颗星！！！希望电影版，Laughing Sir 和 Jodie有个好结果……            
(5星)	 别人越黑徐子珊我就越喜欢她= =            
(5星)	 我那个结局哎~现在流行？不过真的喜欢laughing，man··            
(4星)	 跛co&amp;Paris              
(3星)	 真的是越到后面越狗血呀。不会真的还有下一部越狱吧。。。            
(3星)	 岚姐最靓            
(4星)	 laughing蛮帅的。44了都。港剧情节稍微套路了一点            
(4星)	 每次刚刚赶脚有点feel的思候，就看到徐子珊的香肠嘴。我母知为咩用她嘢。            
(4星)	 卧底真多。以太会真山寨。女角太弱。新人演技太烂。            
(3星)	 编剧还是不行，一般般。都市市内情景剧，低成本。            
(5星)	 madam jo怎么能死了呢，不要啊。。。。            
(4星)	 有型的LAUGHING~            
(5星)	 我的拉风哥！！！            
(4星)	 难以接受这个结局..            
(NA)	 奶奶的，什么破结局            
(4星)	 结局能不能不要那么狗血- -            
(5星)	 近几年来拍摄的最好的港剧，没有之一。            
(4星)	 只想问句，心脏可以长右边？            
(NA)	 電影版千祈唔好有黄生啊&gt;_&lt;            
(4星)	 剧情称得上精彩,硬伤还在,但是还是好看的.忍不住咆哮一句,最后的结局就是一坨屎啊一坨屎!!!            
(4星)	 好久没追看过TVB剧集了...            
(5星)	 最后的结局到底闹怎样啊！！！            
(4星)	 Madam Jo的结局实在是悲惨，对于其他人的安排在此剧终点时算是好人好报。Laughing和跛Co伏笔太大，值得期待电影版的延续。谢天华想以此剧夺“视帝”恐怕黄宗泽便会横拦一刀的，因为跛Co的表现还真不输给laughing sir。            
(3星)	 三星给黄宗泽，我就是外貌协会的吧            
(5星)	 劲好睇，每晚必追的电视剧！！唯一的败笔就是结局太狗血了！！            
(5星)	 很难得看到这么热血的港剧了~和舍友一起看的感觉真爽！从此喜欢上谢天华~            
(5星)	 拉风哥帅爆了~~~~很久没看过这么棒的港剧了            
(5星)	 有人说潜行狙击是为了捧黄宗泽上位其实看过之后的人都知道真正上位的是新人欧阳靖            
(4星)	 某女人一直推荐我去看。。。我了个去            
(4星)	 狗血的结局减一星            
(4星)	 TVB要重新火了吗？勾起小时候好多记忆，内时候最喜欢这类剧了。。            
(5星)	 好中意Laughing和蜡青啊！！            
(5星)	 结局不完美。            
(5星)	 这样的结局谁能接受啊啊啊啊啊！！！！laughing gor永远这么悲剧的么！！！陈法拉和黄宗泽也好喜欢啊~            
(5星)	 剧情很够，演技到位，爱情的比重也刚刚好，犯罪剧情类佳片            
(5星)	 还可以。            
(5星)	 “如果两个只能活一个，你会做苟且偷生嗰个，定係牺牲自己嗰个？睇你自己点拣，你就知道你有几爱佢……” 其实最惨嘅係爆登。。。            
(4星)	None
(4星)	 结局要不要那么狗血啊！续集会不会遥遥无期啊！            
(4星)	 讨厌结局            
(4星)	 每天和室友们看的吼嗨森！谢天华演得好，但是型实在不是我喜欢的，跛co还不错            
(4星)	 结局某些有点狗血~什么心脏长右边。。。。右边你妹啊！屎屎掉么好类~            
(5星)	 太好看了 太好看了            
(5星)	 这结局看得，要演第二部啊- -             
(5星)	 小明上广州 探亲友~ 乐同游~             
(5星)	 狗血的结尾，坑爹啊  姐姐哭了            
(4星)	 2011.08～09            
(3星)	 好久八看港剧，还不错看            
(NA)	 神马结局啊。。。真是            
(5星)	 为什么我自始至终相信跛CO是好人呐！！最后2集太虐心了！！！期待续集！！！！            
(4星)	 皑皑，结局这镜头是说还要拍潜行狙击2么？            
(4星)	 结局狗血 剧情不错            
(4星)	 除了laughing其他都cuoqi。。。            
(NA)	 后半段是编剧嗑着药写的吗？            
(5星)	 TVB很久没有这么精彩的剧了。。推荐            
(5星)	 结局说明还有第二部咩?            
(4星)	 虽然事先已经知道剧情，但看结尾仍然觉得是豹尾，可惜又在为续集留伏笔，LAUGHING真算是警界中的华英雄了，天煞孤星啊，双生双旦配置，给双生极大的发挥余地，特别是给黄宗泽......            
(5星)	 好吧。给了我一个理由  看黄宗泽。   张法拉赞的            
(2星)	 看完之后，不得不说，这是我看过最狗血的警匪剧。从15集之后，就一路狗血，不可收拾……            
