http://movie.douban.com/subject/5395263/	男人帮
(1星)	 能不能给负分啊  炒成这样  拍成这样  你对得起党和人民吗？ 坑爹啊！            
(4星)	 现在哪部电视剧没有植入广告啊？就算变3还有舒化milk呢！！！就是好看！喜欢罗书全            
(4星)	 和电视广告搁一块儿看还挺有喜感的~            
(2星)	 孙红雷的样子 ……。糙爷们形象和这个角色反差太大了。  王珞丹确实是城乡结合。            
(NA)	 看了几集，假，没有人们说的好看，不想看            
(2星)	 假            
(4星)	 结局从头开始            
(1星)	 文艺青年？不如叫装13青年吧             
(3星)	 狗血整个            
(2星)	 欠！！！！！！！！！！！！！！！            
(4星)	 每天都在用网卡刷流量啊混蛋，    欲望都市真的超级经典            
(1星)	 恶心得我，台词矫情，两个老男人装嫩装逼，脸跟服装打扮不协调，太他妈做作了这个片！！鸡皮掉一地啊！！！文艺得蛋疼无比啊！！！好想死啊！！            
(1星)	 烂片，简直就是没分            
(3星)	 老娘和小猪都不和我视频了去看这个，我真没看出来这有什么好看的。自从孙红雷演了个让人作呕的孙膑之后，我对他再也没有兴趣了。《刀锋1937》一去不复返了            
(1星)	 我居然把这部一集不落的看完了，赵宝刚你要不要这么烂啊，这种电视剧也好意思拿出来显摆，真是烂透了！那三个男的怎么可以演的这么做作啊！王珞丹我真的是看不下去了！！！            
(3星)	 有点太一般了            
(3星)	 还行吧，有的部分挺搞笑的，三星半吧            
(3星)	 为了哪个结局好和室友争论。。还被说矫情。。。不爽。            
(5星)	 还不错            
(2星)	 赵宝刚同类剧太多了，腻。            
(5星)	 最後一集很圓滿，看來是不准備拍二了            
(4星)	 说教挺多 其余挺好 越到后边儿故事越 娴熟 情感也蒸熟了             
(4星)	 揭示身边你我他！            
(4星)	 台词！            
(3星)	 台词还蛮有趣~可是太装b了啊~小千和左永邦稍微有趣一点~~三集完~~不追了~~            
(3星)	 结局完满，可是现实是，不是所有人都能在你阅人无数之后还站在原地等你。            
(3星)	 前半部分：抽疯的红雷+卖萌的黄磊+淑女的珞丹+裸奔的广告。最后的悲剧结局部分在意料之外。再最后没想到还有喜剧版本。最深刻的不是回忆，而是改变……            
(5星)	 拍的很现实很有意义，但是因为太现实了所以有点破坏美感以至于让一些人不太喜欢。。不过个人认为这部剧很有现实意义，如果想经营好一段感情的话最好看看男人帮            
(2星)	 看见王珞丹就看不下去了，一个星是给黄磊的，虽然他也没落了，另一颗给姚笛。            
(NA)	 我觉得不太好看            
(5星)	 幽默总是缘于夸张的现实！            
(5星)	 不错。。。隋俊波。王子文            
(5星)	 不会有一个故事。真的有两个结局。            
(3星)	 寝室共赏剧目...有点有趣，比较二，很Der，很多次想冲着里面的人物打几拳。孙红雷表现得 像ZY师哥...            
(4星)	 充斥着上海小资装B范儿，每次都一身鸡皮疙瘩。不过里面的台词挺有意思            
(3星)	 不是赵宝刚作品里最喜欢的，也不是孙红雷作品中最喜欢的，也不是黄磊作品里最喜欢的。            
(4星)	 男人帮。虽然有无数广告，但这种全新的模式，喜欢的演员，偶尔的思考，时不时的说教，还是耳目一新的。            
(5星)	 爱情没有道理可讲            
(3星)	 一帮北京演员加入上海元素，有点儿不伦不类            
(5星)	 远远超过预期，很不错！            
(4星)	 科教片？广告片？反正不像是电视剧。            
(5星)	 把一些文字里我们对感情的各种理解搬到了荧幕上。各种欢乐。我觉得顾小白活的很累，有些人，总是把感情隐的太深。到最后一集，让我看到了未必自己重新对原来选择一遍，就有更好的结局。            
(3星)	 广告太多            
(NA)	 孙红雷好萌哟            
(5星)	 孙红雷居然卖萌 = =            
(4星)	 植入广告太多，但剧本身还是挺不错的，背景音乐用的好~很有欲望都市的感觉            
(3星)	 这只是部电视剧，这只是部电视剧，这只是部电视剧            
(3星)	 孙红雷的台词，有的时候觉得挺有道理，有的时候又觉得挺雷的。。。。            
(2星)	 真TM。。。。无力吐槽。。。            
(3星)	 看了前五集，有时候有点幽默，但还没有真正看懂或者特别引起共鸣，或许精彩的还在后边，期待！            
(4星)	 喜欢《你的样子》那集。前面挺逗，后面越演越矫情，不过是心情不好时不错的调剂品，值得一看。。            
(5星)	 顾小白妖气十足。大爱罗书全。            
(3星)	 这三个男人都很不错~            
(4星)	 看前面觉得是一群脑残，但是看着看着觉得还有点意思。            
(3星)	 把最后一集砍了我就能给四星了。。。不过对于我这个笑点很奇怪的这个剧确实是一个一边拼拼图一边看的好剧。。。还有，王珞丹在里面的发型真心奇怪= =            
(3星)	 黄磊黄磊黄磊小可爱！其他的就算了。。。。            
(5星)	 赵宝刚的电视剧很喜欢撒            
(NA)	 男人帮这两个截然不同的结局是在暗示我们人生剧的不同只因一念之间的一线之差吗            
(5星)	 爱情教科书            
(4星)	 挺抓人的。微微有点用力过猛，不过还是很犀利的            
(1星)	 做作，肉麻，装逼，实在看不下去            
(4星)	 虽然无厘头不得不说里面很多话都是在理的            
(5星)	 很多人都在武断的评论这部电视剧！也许从开始的荒诞不羁，到后来的泪流满面，让我们懂得了，原来爱是一种勇敢，需要你去面对！面对你从开始就一直逃避的东西！而往往这个东西就是我们内心最欠缺的！            
(2星)	 第一部电视剧让我远看越厌烦的，演员演技不错，但是编剧实在让我恶心，男人不都是这个样的。            
(4星)	 好看！！！            
(2星)	 一集都没有看完，看不下去了            
(5星)	 《男人帮》，看了。关于爱情，懂了，也懵了............这个世界真的是这样吗？我很不fashion,我必须得承认，我，OUT了。            
(4星)	 喜欢米琪，不喜欢艾米，王珞丹怎么这么做作。bug的点很多，八过，看着有笑点有思考吧            
(NA)	 怎么现在的剧都前面好看，后面越来越不好            
(NA)	 还……蛮做作的，不爱看            
(3星)	 喜欢罗书全，其他人一概不待见，孙红雷吧。。。。还是演潜伏这类剧比较好            
(3星)	 3.5               
(3星)	 赵宝刚就不能参见一下外国这种题材是怎麽拍的麽？配乐啊节奏啊全跟不上这电视剧该有的气质 最受不了的植入就是黄磊一个软件工程师用360杀毒？！            
(4星)	 好爱孙红雷，2B得好可爱~ 不过每次看到王珞丹好想把屏幕遮住，要气场没气场要气质没气质，还敢演明星            
(3星)	 看着看着就觉得无聊了，怎么老觉得是一群老男人在YY而已！            
(3星)	 一般吧！王珞丹真心不錯！傻逼孫紅雷，台詞傻逼到一定程度了，看不下去！孫紅雷一看就是個小受，但是太無腦太娘娘腔了啊！同時缺乏30多歲男人應該有的沉著和氣度，難怪這個社會變得不男不女，看看電視劇上演的都是這樣傻逼男人，社會能有陽剛之氣嗎？一颗星给俞飞鸿            
(4星)	 台词经典+现实+搞笑！我觉得我不能在做面膜的时候看这剧，不然都白贴了！王珞丹不好看，孙红雷有点二，黄磊真可爱！            
(NA)	 无聊             
(4星)	 孙红雷好傻 演潜伏的时候最正常和自然 里面有些旁白的台词还不错            
(4星)	 想到当年的《好想好想谈恋爱》，在爱中成长            
(4星)	 男人和女人 永远像磁铁的两极消遣看看            
(4星)	 神经病，二愣子和傻帽和美女们的故事            
(2星)	 剧情就怎么这么别扭呢  没一个正常人 男人真不适合在一起谈感情 太娘了              
(4星)	 典型的赵氏连续剧，一个字：贫！            
(2星)	 中年装逼男子+非主流脑残少女烧钱生活剧            
(NA)	 实在是看不下去了。。。            
(5星)	 有趣诙谐            
(4星)	 失恋过的人才懂            
(5星)	 这五星全是黄磊的，孙红雷，失望透顶啊！~            
(4星)	 有点意思            
(5星)	 男人的欲望也很美妙。            
(4星)	 挺抽搐的，笑            
(3星)	 忽略某些弱智桥段和做作广告，这部剧还是能看出点东西的，虽然说的都是我们知道的，但人家说的好听，也不妨听听，作为无聊时的消遣也不错。演员是有点问题，孙红雷太大叔，太老，王珞丹扮相不好，没有女神气质，王子文演的像个机器，笑都不会笑一下，汪俊有点丑，气场不够            
