http://movie.douban.com/subject/5958582/	裸婚时代
(5星)	 后半部分处理的不是很好 而且作品有很多小瑕疵            
(4星)	 有些地方特感动。            
(4星)	 看看人家是怎么过日子，然后再看看自己是怎么过的            
(2星)	 吐槽无力  又一大戏            
(4星)	 芒果台的剧，越来越好了            
(4星)	 赤裸裸的现实碰撞爱情。细节打败爱情。不知道为什么还是骗走了我好多眼泪。            
(NA)	 刘易阳童佳倩。            
(5星)	 挺不错的            
(3星)	 生活的压力很大！            
(5星)	 刺中我的G点了，2星给似曾相似的自己。            
(4星)	 今天看了一集，还挺好的            
(5星)	 还好吧！            
(4星)	 童佳倩的妈妈让我哭了好几次。看的时候想起看过的一片文章，讲的是女儿生产的时候，妈妈心疼的都哭了，而婆婆只是在一旁嗑瓜子。看完后，我想对未来的那个娶我的男人说，裸婚？门儿都没有，更别说让我和你妈住一起。还有，刘易阳你TM就懦夫！你TM就无理取闹！            
(4星)	 现状是真的 戏是假的 不过看文章演戏还是比较舒服的             
(5星)	 细节打败爱情            
(5星)	 这样的片子再看下去，生活会不会就没有神秘感了呢？            
(3星)	 还是没能逃过固定的hanppy ending模式            
(4星)	 白瞎我家晓绕这个人了~            
(5星)	 这个没房没车就不能结婚的社会才是吃人的社会！要有个对我这么好的男人，车房都是扯蛋！！男人上进不就行了吗？！车房早晚有，女人自己也要有本事！！            
(4星)	 围城里那长段真是各种纠结各种吵，各种麻烦各种闹，看得怪吓人的；这也不算典型裸婚吧，再说最后感觉什么问题都没解决啊，三星半。            
(3星)	 他们裸的只是婚            
(4星)	 这个社会上哪还有那么多纯真着坚持着的爱情。            
(5星)	 教育片！！！            
(4星)	 两天半时间终于追完了。。。            
(NA)	 看了十集，就一句话总结吧：贫贱夫妻百事哀，哎，婚后千万不要和婆婆住在一起，两代人的价值观念上存在太多代沟，在一起总会有事儿，虽是小事，时间长了，也成为家庭矛盾的导火索了！            
(4星)	 生活远比它狗血            
(4星)	 冒着中毒的危险，在一个小网站看完了，挺感动的，当天晚上，我向我认识八年的同学，心仪的女生表白了，成功了。我们彼此都害怕，今后怎么办，她上学，我工作了，异地还是。但是我们鼓起勇气，决定试一试。我想说的是，一些同学没有勇气表白，也许你就真的错过了，这一错过就可能就是一辈子。            
(4星)	 片尾曲一直在脑海循环 不至于把 为神马啊 果断听歌洗脑            
(5星)	None
(5星)	 四星半。。细节打败爱情。            
(4星)	 值得一看。            
(4星)	 挺现实。            
(4星)	 还不错看哇  剧本不错  很现实   很刻骨.....看着心里堵得慌  不知道说些什么 。。。            
(3星)	 窝囊废=好男人?            
(5星)	 一个字，真！两个字，生活！            
(3星)	 唉。看得我都虚。            
(4星)	 细节打败爱情            
(4星)	 跟著電視台在看，不愛在網上一口氣看完。            
(4星)	None
(5星)	 闹心啊。。。。            
(4星)	 虽然是一部漏洞百出的电视剧，但是主题不错，不过我觉得对于“裸婚”这个话题的思考和分析还不是太透彻。            
(2星)	 假~            
(4星)	 我连裸婚都裸不起。            
(3星)	 还行吧，剪切个别地方不怎么好，剧情不错！            
(5星)	 细节打败爱情            
(4星)	 细节打败爱情            
(3星)	 前面几集甜蜜得确实让人很生羡慕            
(NA)	 我决定单身下去            
(4星)	None
(5星)	 这是继蜗居之后另一部把年轻人捅死的片子。            
(4星)	 我承认我是很情绪化的人。看前五集，觉得爱情至上，只要两情相悦就能终成眷属。断断续续看到吵架离婚，兴趣索然，同时也开始扪心自问。。我想要的爱情、婚姻、生活到底是么子样子？。。巨大的问号。            
(4星)	 如果有一个刘易阳，谁人不想和他一起奔赴~            
(NA)	 不痛 转过身我就能懂            
(NA)	 细节打败爱情            
(5星)	 没有结婚的人，是该看看。很精彩，想找个人好好的爱一场。            
(NA)	 逃不掉的好男人形象。向南小贝刘易阳。其实都是文章。07.22 童佳倩哪儿哪儿都不好。谈恋爱行了，不能结婚。看不下去。            
(3星)	 心里不是个滋味 可是就是哭不出来 爱向南 爱小贝 爱王小贱 爱文章            
(4星)	 总觉得比不上蜗居。大概是个happy ending。            
(5星)	 我想嫁给刘易阳 我想嫁给文章！            
(2星)	 太假了不感动 浪费时间            
(4星)	 说到底还是一个门当户对的问题，门不当户不对大家的心态就不平等，在很多事情的处理上就不能淡定，心态不好了，日子还能好吗？很现实的一部剧。            
(4星)	 姑爷死要面子活受罪，媳妇娇气任性不懂事，婆婆老土抠门爱插手，岳母蛮横霸道没分寸……刘易阳那小屋里点了多少灯泡啊？！            
(3星)	 看见慧芳嘚吧我就脑壳疼             
(4星)	 前五集爱情甜蜜，后二十五集绝对苦逼…            
(3星)	 肯定会火，看看咯            
(4星)	  哎..     爱情在好多事情面前，都那么不堪一击..            
(5星)	 细节打败爱情？没有物质坚持也能打败爱情。跟公婆住在一起也能打败爱情。刘易阳是男人典范啊。那两个人有什么错啊。为什么要遭受这些。就是因为没有钱没有钱没有钱。。。。。。。我以后要是想裸婚，你们一定要拍醒我。。。            
(3星)	 爱情败给细节，爱情败给时间，爱情败给不耐烦，爱情败给争吵，爱情败给。。可是我爱你。            
(4星)	 虽然结局很明显，当我还是希望他们不要复婚，细节打败爱情。            
(5星)	 还蛮好的！            
(NA)	 后几集看不下去了。。。            
(5星)	 我不是米莱也不是童佳倩.我们多年的感情真怕被一个钱字冲破            
(4星)	 都是看这人家的故事意淫自己的事/ 里面那个名字酷似韩国名的人，想演的到底是老实人还是智障啊。。。            
(3星)	 现实是残酷的，结婚是两个家庭的事、            
(5星)	 剧中基本大家都有了个好的归宿，算的上是圆满的结局...感觉里面童佳倩她妈犯更年期和我妈特想，絮絮叨叨的...            
(4星)	 哈哈  都下下来了 慢慢看            
(NA)	 这个世界根本没有刘易阳谢谢。            
(5星)	 感动后，更多的是收获。恩，值得一看。            
(4星)	 细节打败爱情， 我除了我爱你比你爱我多以外， 我没有任何条件优越过你            
(NA)	 细节打败爱情。            
(5星)	 最后还是在一起啦~~~22集离婚那段。。呜呜呜~            
(4星)	 国产电视剧里头，真算不错了。个人还是比较喜欢杜毅。。。            
(5星)	 细节打败爱情。说得真好            
(4星)	 姚笛不错~            
(3星)	 一般，情节有漏洞            
(4星)	 文章好男人。内容太现实。            
(NA)	 中国的电视剧除了抗战就是新婚男女。或者婚前男女。看三集就能猜到结局。一点创新都没有。现在有开始往拽台词的方面发展。说一堆乱七八糟所谓感人的歌词。在破校内上来回转            
(4星)	 电视就是所有矛盾的集合体，大结局还是不免俗得让人感动了一把，爱情总是原配的好，文章看上去就是个好男人。。。            
(NA)	 刘易阳真好~            
(4星)	 4，爱情过度到婚姻面对生活的琐碎时，显得有点儿站不住脚，不过这才是真正的生活。            
(3星)	 几个主角表现的都有点过            
(4星)	 很多场景都很熟悉啊~这一定要让我妈好好看看            
(4星)	 剧情还是存在脱节的地方，中国家庭感情戏都是女人在唱主角？            
(4星)	 文章 不解释 姚笛 不错             
(4星)	 钱难挣屎难吃。            
(4星)	 熬了几夜 终于看完了.裸婚不是错.但是要做好一起面对现实吃苦的准备.            
(4星)	 还不是很裸婚。            
(4星)	 细节打败爱情，事实证明，裸婚只是潮流而非经典。            
(4星)	None
(3星)	 剧情就不说了，电视剧哪有不假的道理。我比较喜欢的只是这个话题而已。另外，刘易阳很好，但是就是有点窝囊有点懦弱，而且还死要面子活受罪！不能接受这样的男人！            
(NA)	 没办法 就是白痴的喜欢这类电视剧            
(5星)	 有童佳倩的地方才是我刘易阳的家。不要让细节打败爱情            
