http://movie.douban.com/subject/3670446/	泡沫之夏
(5星)	 台剧总是好看的,始终内容够得食,虽然不喜欢大S,不过她演技真好,虽然黄晓明拍偶像剧总是怪怪的,不过他有三分帅,我最喜欢何润东演欧辰的feel.            
(1星)	 一颗星给大S。减四星因为黄晓明。真是脑残啊            
(NA)	 结局我喜欢            
(4星)	 童话故事。            
(4星)	 很爱，难得自己能追着看完一部电视剧，还是台剧，这部剧虽然也有狗血的情节，但总体够分量够内涵，没有一般台剧里白痴的对话和发嗲，女主角也不是装可爱的弱智女生，坚强的令人怜惜，两位男主都很有气场，表演有张力，三个身世同样凄凉的孩子的奋斗史，用生命去爱的爱情，看得人热血沸腾，ps大爱欧辰            
(3星)	 黄晓明是败笔~~            
(5星)	 越来越会演了            
(4星)	 珍惜生命，远离黄晓明。。。            
(4星)	 看这个完全是因为何润东...            
(NA)	 只要是我想要的，我就会用尽我的一切去把握它！--喜欢夏沫要强的性格我很欣赏欧辰，可以是个很完美的形象，可惜现实中却不可能找到            
(3星)	 虽然跟书不能比，但是何润东好帅~~哇哈哈哈，帅啊帅            
(2星)	 忍不住了，实在看不下去了……各种装13的男男女女…还这么大岁数了……            
(5星)	 3个都是固执又死不松手的人啊。三个极端的人纠缠到了一起，最后还是苦尽甘来了。大爱何润东。            
(3星)	 黄晓明的京腔与何润东大S的台湾调造成美轮美奂的反差。可能是投资方没钱了，服装都像康地牌的            
(4星)	 挺好的，就是后面有点拖，还有黄晓明插在里面很奇怪格格不入            
(3星)	 我觉得大S把夏沫演的太不行了。。没有小说中的那种感觉了。。            
(5星)	     越看到后面越觉得温情……            
(4星)	 真是原汁原味啊……            
(NA)	 很2很2B            
(1星)	 我们边看边吐槽，除了这个没发现其他乐趣=..=            
(2星)	 唉。。王子公主戏，除了演员还算养眼，挑不出什么看点。            
(2星)	 啥玩意儿啊            
(3星)	 喜欢欧辰            
(3星)	 我讨厌黄晓明，不过就像很多人说的一样，我们都老了，喜欢看老人演的偶像剧，最起码带了点成熟的味道~            
(3星)	 爱就爱不爱就不爱总纠结个nmb            
(4星)	 很少看偶像剧，冲着何润东去的。很纠结，可怜的三个被父母害得心理不健康的小孩。。。。。            
(4星)	 喜欢他的认真真情的一面。虽然他在感情或其他事很自私但他对夏沫真的很好。他把他可以的或有能力的都会满足夏沫。            
(NA)	 只能说结局  还是很喜欢  很温暖。            
(NA)	 纠结　　好吧　总觉的跟落熙在一起２个人比较自然（看小说的时候也这么觉的）　到最后我倒戈了　顺剧情走跟着少爷好好过日子吧　            
(4星)	 除了大s的妆我实在没法忍。。。其他都挺好的~            
(2星)	 还是小说比较好看！我的欧辰！！            
(4星)	 喜欢结局....            
(4星)	 喜欢欧辰和洛熙，深情的男人很有魅力            
(5星)	 很喜欢大S高中时的造型呢，超级好看的~~~            
(4星)	 偶像剧必有的狗血，没落下。但是女主的性格很是让人动容。为了自己想要的，争取自己想要的。人常常是带着伤口去生存、生活，带着各自的伤口相遇相爱离开或是留下。很多人很多事唏嘘不已。能相爱还能在一起是多么难，所以，要珍惜。            
(1星)	 一个剧，老扮嫩，鞋拔脸，猥琐男。。。            
(3星)	 记忆太深~回忆很浅            
(4星)	 忠于原著 虽然年老 但是还是有养眼的地何润东同学理解及诠释的最接近了             
(NA)	 GOD! PETERj简直帅到爆            
(4星)	 只能说看了小说再看电视剧，电视剧就真的变得很垃....不过好在我忘记了小说情节..。嘻嘻，所以，还是很喜欢看啦..。            
(3星)	 大S比较老了，不是当年的那个珊菜了！看她穿校服感觉在装嫩～～            
(2星)	 不是一般的假 特别黄晓明。。。            
(5星)	             泡沫之夏      何不错。成熟女人的最爱。            
(3星)	 雷人喜剧            
(5星)	 我喜欢欧辰！            
(4星)	 泡沫之夏是我巨大的回忆。            
(4星)	 当时看片花的时候觉得又要毁了我们青春的回忆~不过看过后~觉得还不错~除了受不了黄晓明的发型和演技外~这部剧很值得一看~忠于原著又高于原著~不错~            
(3星)	 小澄强壮了点            
(1星)	 老了就认老 扮什么青春校园少年少女 = =            
(2星)	 黄晓明是要有多土鳖 那顶假发是要有多傻逼 自以为很帅的笑容是要有多猥琐             
(NA)	 黄晓明真不适合长发造型。。            
(5星)	 看前：只是很久没看偶像剧了。在家看电视偶然瞟到的，就看看好了，纵使很肥皂，很泡沫，也不影响我想看的心情^^                                         看后：花了两三天疯狂看完，帅哥 疯狂 温柔 这些冲昏了我的脑袋额 又开始胡思乱想了             
(5星)	 刚刚看完大结局，真的好爱欧辰，千言万语表达不了我的爱意，呵呵，真的希望能立刻拍续集，好想看欧辰夏沫还有他们的宝宝幸福的婚后生活，顶起，欧辰，东少，爱你们！！！            
(4星)	 何润东不错的。欧辰，我多年的情结啊。            
(5星)	 一口气把&lt;泡沫之夏&gt;看完了，有被欧辰感动到哦~看到大结局的时候，就觉得，怎么这么快就结束了，宝宝还没出世呢!            
(5星)	 仅为何润东演的&#34;欧辰&#34;打上五颗星            
(5星)	 觉得超出了我的想象，演得相当好。虽然在剧中插入了太多冗长的回忆片段，其他的都很不错。尤其是欧辰，何润东的演技似乎提高了不少，演的欧辰入了灵魂。感觉欧辰就应该是这样。我觉得这片的选角十分到位，三个人都演得不错，近年来改编成电视剧中的佼佼者啦！~            
(3星)	 结局处理的很粗糙            
(5星)	 何润东在里边拍的好帅啊，好有吸引力，又有气质，喜欢．．．            
(3星)	 欧....my....god....            
(3星)	 其实 还可以。也就是还可以。            
(5星)	 高中时代疯迷过的小说，编剧也是原作者，其实还好，三个人的演技都不错，至少比四娘的《梦》拍的成功多了。            
(3星)	 两颗星给明晓溪，一颗星给大s,一颗星给何润东，沈蔷和绿蕾丝。黄晓明和制作扣一颗星。            
(NA)	 夠夠狗血，不過，好喜歡歐帥！            
(4星)	 三个三十四五岁的人在玩青春，没有小说好看，虽然我觉着能拍成这样已经不错了。            
(5星)	 超好看的电视剧            
(4星)	 说实话，对于偶像剧来说，我觉得拍得还不错~~            
(4星)	 为什么男二号永远都得不到幸福。            
(4星)	 我抱着试试看的态度看了这部电视，最开始只是为了找个乐子的，后来还不错，欧辰的角色很丰满，人物性格也一直在成长，女主角简直就是宇宙第一强，，教主，哎，算了            
(2星)	 好欢乐啊~~~很好看的呢            
(5星)	 一部原汁原味的泡沫之夏，喜欢，何润东和大s都拍得很好，特别是演技，一流~~不愧是实力派，很喜欢黄晓明，但觉得他的暗香更好看            
(NA)	 不予评价。            
(4星)	 总之越看越没意思了= =            
(NA)	 没看之前还不错，看了之后不说了            
(3星)	 还想吧比想象的要好点~因为实在太讨厌两男主角~            
(5星)	 不错            
(NA)	 其实我觉得拍的不错，除了主角三个人的年龄实在超出范畴之外，各方面来说都很好，至少我原先点儿都不喜欢洛熙，黄晓明演得觉得蛮可爱…不过，晓明兄…你的假发需要自重，长刘海其实挺好看的。            
(5星)	 演技很棒！            
(NA)	 OMG            
(2星)	 真瞎            
(1星)	 我想果断删掉人人网所有泡沫粉丝好友            
(4星)	 很奇怪，以前一般也不怎么看台湾偶像剧，这个真的不错，何润东是全局最大的亮点，看第18集左右的时候我哭了，但是我不明白后面几集有点多余，不要拍出来就好了。            
(5星)	 小说本来就和现实有差距，所以我们应该分开来看。欣赏小说的同时也可以用现实的角度来欣赏下电视剧。我觉得演员虽然不是我理想的类型，但凭良心来说演的不错，演技很重要。这部剧打动我了，所以尽管不符合理想，但是也让我从另一个角度体会到了不同的“泡沫之夏”。从来不写评论的，我给个好评~~~            
(3星)	 第一部慢慢追的戏，不过不是看的那么急切……三人的性格都如此极端……冷冰冰的……唉……            
(3星)	 喜欢欧辰，才发现何润东原来蛮帅的。另外，剧中的音乐都不错，喜欢泡沫美人鱼。            
(5星)	 很好 我17岁的美好童话 终于变成了真实的            
(5星)	 看了6集了 每个周更新一集 好慢哦  很好看            
(4星)	 虽然很狗血 但是我还是蛮喜欢的~            
(3星)	 大S还真不赖            
(3星)	 和老妈一起看我妈观后感：这个世界又啰嗦又癫狂            
