http://movie.douban.com/subject/4967578/	秘密花园 시크릿 가든
(4星)	 还可以。玄彬和河智苑都很帅。            
(4星)	 采景很棒 玄彬很帅~不过不知道是虐过头了还是粉过头了有点无法投入啊...话说金洙元的妈妈家和没关系爸爸的女儿里的真久家是一个地方吧~边看边有截图的冲动~            
(5星)	 之前之后很久都没有看到这么好的韩剧这么强的剧本了。现实是，爱情并不能能瞬间摆平所有矛盾与挣扎，而是为了那莫名的有时候连自己都鄙视的情不自禁，有再多矛盾和挣扎都止不住地动心。交换灵魂的戏码不只为搞笑，也是一种梦想，若你不是我我不是你，怎能看透对方的深情与悲伤            
(4星)	 玄彬，影子。            
(4星)	 河智苑。啧啧。            
(NA)	 小妞强悍！！！            
(5星)	 非常有趣，            
(5星)	 有很多感动的地方，当然也有搞笑的，闪闪运动衣            
(4星)	 好吧，我看过的是这个            
(5星)	 拿得起放不下的片子。            
(5星)	 有意思            
(3星)	 冲着帅锅            
(5星)	 越看越好看，也太厉害了吧            
(5星)	 难得发现一部好看的韩剧啊。。。。给力！又感人又好笑            
(4星)	 在好朋友的推荐下看了这部韩剧，一开始就是冲着帅哥玄彬才看的，居然给看完了。俩人互换的那几集看着最有趣，发现玄彬的表情还蛮多，关键够“女”，呵呵！后面几集难免拖沓了，韩剧的节奏是这样，能够理解。真受不了男二老了还装嫩，但女二挺漂亮。配角都演得不错，尤其是金秘书和雅莹，太可爱了！            
(5星)	 我最喜欢的类型之一            
(5星)	 秘密花园是我看过的最好的韩剧。            
(5星)	 一部不看会后悔的佳品~            
(5星)	 帅哥美女一起搞笑            
(3星)	 两个演员都是我曾经超爱的，不知道为什么，这部戏无感啊            
(5星)	 剧情特别，各位主演外表或帅气或美丽，演技不俗。值得一看的韩剧~            
(5星)	 金幼稚。。。你又让我再一次爱上了你。。。“这是最佳的，你确定吗？”“意大利裁缝一针一线。。。”小孩子脾气怎么还不改啊，金三顺里就萌你的幼稚，这么多年，王子病，幼稚病越发严重了。            
(5星)	 玄彬太帥了....劇情老套 而且 最近韓劇都流行現代神話了...?            
(4星)	 20101205-201101哭戏和吻戏太多了            
(2星)	 你能再瘦一点么            
(5星)	 好看！~~~~~~不得不说韩国很会拍电视剧。            
(5星)	 灵魂交换后，玄彬的表情太可爱了~            
(4星)	 很搞笑，更重要的是，玄彬很帅～            
(5星)	 好搞笑~玄彬好可爱里面!!!            
(4星)	 太好看了。。。。每个周一都守着看            
(4星)	 玄彬真Q 哈哈哈            
(4星)	 在吉罗琳出车祸之前，它包括了一部高水平电视剧所有的要素，最重要的是它终于不把观念当傻子了。吉罗琳出车祸之后的剧情，又开始走老套路，愚弄观念了，我相当的不爽。但是，好吧，对于这部剧我依然打四颗星。因为秘密花园的整体故事、台词依然是非常棒的，还有小玄子的表演相当到位。            
(5星)	 太好看了。。            
(2星)	 韩剧没救了、、弃            
(5星)	 互换灵魂的设定，让“我可以为你死”也不那么俗套了。大爱。            
(5星)	 超级无敌好看            
(5星)	 我想它快点出完啊~            
(4星)	 终于看完了，差点中途就弃了。也许是延亘的太久了，入不了剧情，看到后来也能受到感动了。换一个男主角绝对不看。就为了Hyun Bin，人生第二个十年最后的心动。            
(5星)	 韩剧即使太过纯情，却还是可以如此吸引人。            
(4星)	   很不错，画面很好，剧情也超搞笑。            
(NA)	 很新颖的题材 男主演得很好            
(4星)	 怎么就结婚生小孩了呢             
(4星)	 喜欢喜欢喜欢            
(5星)	 虽然换灵魂有点不靠谱，但男主女主太大爱，太有爱，太爱！            
(5星)	 灵魂交换之后看的我好辛苦啊~            
(NA)	 看了前面几集，看不下去袅            
(NA)	 后面的不想看了……耐性用光了过了爱看韩剧的时光了……            
(3星)	 结尾哭得很惨。结尾非常棒！            
(4星)	 就目前看到的而言，还是不错的，情节有新意，演员表演到位。当然，玄彬虽然瘦了，可依然帅，河智苑年龄虽然有点大，可依然漂亮！其实，我主要是喜欢女主的人设，有点硬有点man。只不过，韩剧烂尾的几率实在太高，让我不太敢抱着太大的热情。 看完了，中间一段很无聊，之后还不错。            
(5星)	 很有趣，特别是变身的~            
(4星)	 不得不说，玄彬啊，你很瘦，但还是他妈的那么那么帅。看得我这颗平静的心又起波澜，忍不住很多次，隔着屏幕摸摸他的脸，那个酒窝啊，销魂那。俺最喜欢他皮鞋点地羞涩的样子，爆笑不已。继续追看中，第六集很搞笑。            
(4星)	
(5星)	 太好看 追到看            
(5星)	 属于你的我的秘密花园~断断续续的看完，总归是完结了，有个好的结局，还有什么能比得过的呢            
(5星)	 完全从头到尾都喜欢的电视剧啊·            
(4星)	 开头和结尾都挺不错的，但中间有一点无趣。虽比不上金三顺，但还是不错的            
(5星)	 玄彬，真娘。河智苑，真man。            
(5星)	 让我大哭大笑的美好童话            
(4星)	 玄彬怎么可以这么瘦~因为兵役愁得么            
(5星)	 很温馨 很不错的剧。大爱玄彬            
(5星)	 想给4星半，只入不舍            
(4星)	 玄彬，河智苑，超强吸引力的组合            
(4星)	 还是没有当年看巴黎恋人那个激情。但是故事我还是很喜欢的，最后没有结局的结局跟三顺差不多啊。            
(5星)	 玄彬的帅，有一种境界。            
(5星)	 绝对是韩剧的一个里程碑            
(4星)	 金抽抽好帅好帅好帅好帅呀            
(5星)	 终于有时间看完了《秘密花园》的最后四集，其中两集让我哭得要死，还好结局是好的。借用朋友的一句话，长得帅就算了，演技还这么好，演技好也就算了，唱歌还这么好听，这就是我爱的玄彬，完美的人啊！我再次为韩剧深陷了，怎么办怎么办.......我爱贤宇，我爱太雄，我爱宰京，我爱玄彬~~！            
(5星)	 被迷住了。❤            
(5星)	 许久不见的小清新~~            
(5星)	 我也曾经试著捍卫我们的爱情，但是如果我的存在，对你是一种伤害，那麼希望上帝让我永远不要醒来。让我成为你的人鱼公主。爱过，然后像泡沫一样，安安静静的离开。最后...请不要记得我...我爱你。             
(5星)	 快2年没看任何韩剧了，这部又重新引起了我的兴趣~~~            
(5星)	 这是继《浪漫满屋》后，最爱的电视剧！            
(5星)	 吾辈果然是腐女，小玄子，你演少女太可爱啦！！！！            
(5星)	 最后happy ending 心情不错哇            
(5星)	 冲着金呆子也要看瓦~~            
(4星)	 19集哭了闹，讨厌            
(4星)	 玄彬真是太美好了。。            
(5星)	 20101207——20110131            
(5星)	 一口气看完前几集，太搞笑了，乐的肚子痛。有的美眉不喜欢，后面互相交换灵魂，但是，那儿还很出彩，非常搞笑，而且，也蛮有教育意义，两个人发生矛盾的时候，是否都应该，换一个角色，从对方的角度，想想，看看，发现事情变了一个样子。这就是互相体谅。故事离奇的有趣，但是细节很新颖。哦哈哈            
(5星)	 从来没觉得玄彬的颜这么好过~~~剧情把现实和不现实融合的非常好，轻松中又有反思            
(4星)	 經典。            
(NA)	 演的灰常的好....灰常帅...            
(4星)	 虽然是韩剧，但是不是那么老套白痴的剧情，在男女主角的感情中有新的东西出现，而且他告诉我们王子和灰姑娘的故事其实有另一种写法...ps:玄彬很帅，这个男人很不错！            
(4星)	 剧情还蛮吸引人的，会有惊喜。            
(4星)	 不大喜欢脸太瘦的男人~喜欢腿很细的男人~            
(5星)	 好玩            
(5星)	 阿三哥的脸越来越瘦啦啦            
(4星)	 很有爱啊~很少看韩剧~这部蛮给力~            
(5星)	 单凭玄彬+河智苑就足够了。看完觉得他俩的演技很棒~            
(5星)	 男主女主都演得超好！！！难得韩剧也有这么精彩的！！！            
(5星)	 哈哈，还不错撒            
(3星)	 玄彬确实蛮帅的，就是瘦了点，不过他们灵魂互换后，我有点不想追下去了            
(5星)	 大爱 玄彬啊~            
(5星)	 太可耐啦            
(4星)	 麻痹的 是怎样 不读书了吗！！！            
(3星)	 观看时间的不连贯性（每星期2集）导致无法入戏。感染力抓不住剧情发展。            
(5星)	 节奏紧凑 不拖拉 ~            
(5星)	 各个方面都无懈可击啊。            
(4星)	 哦，玄彬还是那么那么的帅，虽然大家都说你也锥子了。PS.那段互换灵魂的戏，虽然还挺欢乐的，但是娘真的不适合你。            
(4星)	 韩剧到最后就开始凑集数，虎头蛇尾这词儿他们肯定深得精髓。。不过玄彬依然帅。。受不鸟。。            
(4星)	 有河智苑，玄彬 必看啊            
(2星)	 玄彬大人怎么瘦这样了，脸型都变了，嗷嗷嗷嗷            
(5星)	 玄彬你赢了，你的酒窝，我会永远记得            
(5星)	 不错不错哈哈            
(NA)	 真帅！两个都帅！            
(4星)	 嗷嗷玄彬好帅&gt; &lt;            
(5星)	 好看的~哈哈            
(3星)	 汇聚了各种狗血剧情，但和甜甜一起看还是很欢乐的            
(3星)	 玄彬你的脸咋了？？            
(4星)	 一开始挺搞笑的。看到后来两个灵魂对换，真是不可思议。。佩服这两个人这怎么演啊。。。 。奇了怪，怎么收视会比 玛丽外宿中 高呢。。元彬，帅呆了            
(NA)	 看帅哥演喜剧是种享受哈哈哈            
