http://movie.douban.com/subject/4935039/	新还珠格格
(1星)	 我压根就没看~看那些长得奇形怪状的人就没想看的欲望            
(1星)	 分数还真低啊~~不过那个小燕子总是瞪着大眼真是累啊~~            
(1星)	 我决定一集都不看。。。不给芒果台的收视率添砖加瓦、、、、            
(NA)	 2.9分啊，真不错真不错……明显豆瓣上都是我们这一代的人么，可现在的十几岁的孩子到底是怎样的心态看它呢~我没看过……就为了写个短评……            
(1星)	 垃圾，玷污我们的回忆            
(1星)	 尼玛紫薇还能再丑点么            
(1星)	 哈哈哈哈哈哈哈……！！！            
(1星)	 可以有负星星评价么？            
(2星)	 演员不好看 剧情也不够吸引人 不过之中的晴儿确实不错~~            
(1星)	 这种片子拍出来有何用。。。。            
(1星)	 老子就是无聊了~~            
(NA)	 咦 有98集……            
(5星)	 少了真性情。            
(1星)	 加油，没有更低，只有最低！            
(1星)	 这一颗星是给还珠格格这个名的。。            
(2星)	 虽然木有看，但是看在雯女的份儿上多给一颗星。紫薇看得我心颤啊~~~~~            
(1星)	 五阿哥，恭喜你，终于成为新一代鼻孔君。。。            
(2星)	 怎一个“雷”字了得。。。（不过狩猎那场的服装倒是非常符合俺们正黄旗和正白旗的服饰）            
(1星)	 真不知道这一星是给什么的            
(1星)	 之前看过龙颜大悦做的视频--悟空翩翩飞，想看看到底是什么样的电视，拉着男朋友一起看，我每次说紫薇，他都分不清是谁，还说画完妆怎么还这么黑，坚持看了10分钟后，果断转台            
(1星)	 一星给皇后娘娘！            
(1星)	 我也要为豆瓣最低分贡献出自己的一点绵薄之力！            
(1星)	  这年头 卖腐才是王道啊            
(2星)	 我不明白选演员的时候为什么要选这个紫薇，这个含香，这个蒙丹，这个箫剑，为什么要加个洋老外，中国这么多人，你是赶时间再挑演员么，什么玩意，这个紫薇毫无聪明的感觉，长的薄命啊，新还珠真的是对不起现在的高科技            
(1星)	 打个一星再挥手和你说再见            
(1星)	 o(︶︿︶)o 脑残了我看这个。。。皇后容嬷嬷行行好，赶紧的把小燕子们整死吧！！！            
(1星)	 差！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！            
(1星)	 看到林心如，我想把芒果台炸掉~            
(1星)	 看还珠格格是最好的泄愤项目            
(1星)	 只有皇上皇后能看            
(1星)	 演员没有灵气。。肢体僵硬。。            
(5星)	 不看太遗憾了            
(1星)	 真心觉得小太监好帅气！！！一星给小太监跟皇后凉凉太后凉凉！！你们虐死漱芳斋的两个二货吧！把小太监留下！其实这部剧讲的是五阿哥跟老外的基情故事吧！！！            
(1星)	 尼玛 = =！            
(1星)	 各种雷，垃圾的境界            
(2星)	 芒果台你到底肿么了            
(1星)	 只看了片花的几秒，简直无话可说了。            
(2星)	 其实吧我觉得比于妈的那部好多了            
(1星)	 那个死老外和那四个太监已经超越了米老鼠和老燕子的雷人程度的。完全达到看到就想揍死他们的地步了。你妹的~~~            
(2星)	 这个标签好～哈哈！一个下午在薛头家看了三集新版还珠格格，在无尽的吐嘈，冷饮还有辣竹笋中度过…啊！我今天都干了些什么啊！！            
(3星)	 虽然超越不了经典老版。。但看的时候忒有意思，那老外也搞笑，看的挺开心的            
(1星)	 本来这种片子打死我也不会去看的，但是看到这么多一星的评价，太欢乐了，我兴奋了，所以我昨天忍不住去看了一下下，后来在鸡皮疙瘩掉下来之前果断的转台了。还有就是为毛很差也有一星。可不可以不给星。            
(1星)	 期待见到豆瓣第一低分            
(1星)	 不看！别称了他们的心意            
(1星)	 一星给记忆            
(1星)	 丫们没演技也没皮囊！！！！！！还糟蹋我的雯姐！！！！            
(3星)	 我竟然看了。。 坑爹            
(1星)	 紫薇，乃和海绵宝宝到底是什么关系……            
(1星)	 擦..吓死我了..还要98集..不吓死人不停啊..            
(NA)	 98集？？？那还不累死我啊！！！！！            
(1星)	 这个紫薇让我恶心……            
(2星)	 没有必要给那么低啊 给个四分讨讨好 人主角长得不错的            
(2星)	 衣服给一星。剧情给一星。这个剧本硬生生被演员毁了。            
(1星)	 累不死人不偿命             
(1星)	 我草            
(2星)	 其实边看边黑还蛮欢乐。            
(1星)	 翻拍都是屎啊！            
(1星)	 还记得小时候还珠剧组去非常周末大拜年，可我也要回老家大拜年，老家看不到这个节目，在路上越想越伤心，一路上哭哭啼啼，如今这俩节目都成回忆了。            
(1星)	 亚洲恐怖电视剧新高峰，毁人不倦。            
(1星)	 琼瑶阿姨，你是和湖南台有仇吗，选了一帮妖孽猪脚。            
(1星)	 太搞笑了好么。。。！            
(1星)	 我灰常想给个零分。。。什么叫做外焦里嫩？就是这种雷法！            
(1星)	 唉。。。。。。。            
(1星)	 我抽搐            
(2星)	 这个是搞笑片⋯⋯            
(1星)	 芒果台不负重望，毅然排除万难坚持自我，天雷滚滚……我已无力吐槽            
(1星)	 我一定要为拉低这个平均分而做一些贡献 这是一群游魂演的吗？！完全没有存在感！            
(1星)	 非常讨厌 非常恶心  作为新演员到底是有多想红才会来演这个片子            
(2星)	 是来看雷点的。            
(1星)	 我是为史上最低分做贡献的            
(1星)	 恐怖电视剧！            
(1星)	 我只是过来踩踩！            
(1星)	 雷死了            
(1星)	 一棵星是给心如面子的，尼玛容麽麽弄死那两个二            
(1星)	 看了两集，表示不理解为神马要换班人马原剧情、原台词地再来折腾一遍。。。NND            
(1星)	 我真的不想把它列在“看过”当中……            
(1星)	 一星给皇后~            
(1星)	 - - 无语的穿帮            
(1星)	 看过预告片也就算是看过了，好片啊！！！皇后娘娘整死那帮2b吧！！！            
(1星)	 难以忍受……            
(1星)	 新还珠都比还珠第3部还雷人真是无语了            
(3星)	 看了两集不愿看了            
(1星)	 想吓人直说            
(NA)	 琼瑶阿姨是想毁了自己还是想毁了芒果台？！            
(5星)	 笑翻了            
(1星)	 也许有先入为主的因素，但与老版比，演技实在太差了。            
(1星)	 评这部戏会不会让人觉得我脑残哦。。。。看了10分钟，实在受不了啊。还不如“演员没有，资金短缺，导演暂无”的片子呢            
(1星)	 为什么不能打0分，一群2货根本一颗星不值！            
(3星)	 、、            
(1星)	 打5星的上辈子是折翼的天使...            
(1星)	 不伦不类。            
(1星)	 整个儿一没法看...能看下去的都不是人            
(1星)	 其实姐没看过！就是想不受良心谴责地给一次一星………            
(1星)	 连槽都不想吐，够无聊……            
(1星)	 萨比死了。。            
(2星)	 我其实还有点期待尔泰和塞娅啊 而且金锁和晴儿还是算漂亮的啊~~~还有我们雯女呢啊！所以多一分好吗~~~            
(1星)	 其实，我感觉还没那么差啦，只不过是大家对旧版的印象太好了而已我晕，不能不给减掉两个星，越往后看越受不了，五阿哥怎么能成了那个样子啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊            
(1星)	 还我张益达！！！！！！TOT            
(1星)	 丑死，雷死！演员能再丑点吗？？！！            
(1星)	  尼玛这不是坑爹么亲！！！！！！！！！！！！！！！！！！！！！！            
(1星)	 就是嫌夏天的雷打得不够多、还有观众的饭吃得太撑了            
(NA)	 烂片            
(5星)	 没有想象中那么恶俗，除了人不好看，别的都还不错。            
(3星)	 挺乐呵的~~            
(1星)	 张益达，快点踹走你身边的那只金刚芭比，回爱情公寓吧！            
(1星)	 这么多年了，也许还是有人在怀念老版的小燕子。但是当我长大后，才知道，还珠对历史的美化，是这么的悄无声息~奴才的学问啊            
(1星)	 一星给邓萃雯 雯姐 你不可以不接这个片么。。。            
(1星)	 紫薇含着泪委屈地说：“她说你们一起看雪看星星看月亮，从诗词歌赋谈到人生哲学……我都没有和你一起看雪看星星看月亮，从诗词歌赋谈到人生哲学” 　　　　　　 　　　　　　尔康：“都是我的错我的错，我不该和她一起看雪看星星看月亮，从诗词歌赋谈到人生哲学……我答应你今后只和你一起看雪看星            
(1星)	 给箫剑的眉毛            
(5星)	 没有那么差，制作、后期、道具、服装、摄像都蛮不错的            
(1星)	 想超越经典？？ 不可能            
(1星)	None
(3星)	 很有喜感！            
(1星)	 哈哈哈第一次看到这么多一分            
(1星)	 看了新还珠格格我才知道一山还有一山低，新红楼都不觉得雷了。            
(1星)	 看都没看 但是我懂的！            
(1星)	 再怎么差评芒果还是得到了他想要的。            
(1星)	 没错，我是来吐槽的            
(1星)	 各种吐槽各种短评都比电视剧好看            
(5星)	 为皇后凉凉打满分-_,-|||看了几集来着。。。都忘记了看不下去了弃            
