http://movie.douban.com/subject/5279587/	玛丽外宿中 매리는 외박중
(3星)	 编剧真的可以直接去写耽美小说了 干什么呀！把文根英小妹妹拉来当炮灰            
(3星)	 弃了            
(3星)	 文根英太可爱了，剧里的角色和造型都好适合她。因为这部片的卡司就看了，原来抱有希望，可是越看越觉得不靠谱。算了，剧到一半，弃了。。            
(3星)	 对剧情失望  太无聊了            
(3星)	 弃            
(NA)	 三个主角都有爱，可是这剧情。。。没追到结尾就弃了            
(2星)	 很白癡的劇情，適合男主女主粉絲們觀看。喜歡有深度一點的劇情，汗~只能快進看下去。            
(3星)	 情节傻什么的都是浮云，张根锡如此之养眼，就这样无脑的看着就很哈皮啊啊啊啊            
(3星)	 最后两集的仓促收尾毁了这部剧。虎头蛇尾啊。不管怎么样还是爱张根锡            
(3星)	 是什么让我坚持看完这剧的,自己都不知道,最后集到是蛮温馨的            
(2星)	 什么啊，这些都是神马啊~各种不喜欢，各种大杂烩~~            
(3星)	 哎~            
(1星)	 看到最后真的是忍着看完……            
(5星)	 小帅真是妖孽啊~导演真是无比的腐啊~五颗大红星都是给姜武玦和他的长围巾的XD            
(NA)	 大爱张根锡，眼线男~~~~            
(3星)	 剧情很烂，美男很美，衣服很有看头。            
(3星)	 强迫看到完...            
(2星)	 弃了 - - 。            
(3星)	 文根英的大饼脸!张根硕的长头发!越看越没意思了!=。=            
(4星)	 我看电影电视剧从来都不管什么口水不口水，泡沫不泡沫的！管他的，电视剧，韩剧，最重要的就是给我fantasy，根锡哦吧最能让我中毒什么的了！！^3^  文根英没以前可爱了~T^T            
(NA)	 我喜欢男二啊。没看完，就看了四五集.......            
(3星)	 但没看完            
(NA)	 纯情            
(3星)	 喜欢文根英~最终还是没追看下去。。。            
(NA)	 真的各种狗血            
(3星)	 瘦才是王道啊……            
(3星)	 好像没有前面来得好看。没有什么兴趣了。弃了~            
(4星)	 目前看来还不错            
(5星)	 烂尾 所有的韩国偶像剧都烂尾            
(4星)	 结局差点让我以为俩帅哥在一起了呢~            
(3星)	 此剧一集看完最给力的就是文根英的金鱼大眼和张根锡那妖娆的小蛮腰。小身板等等！！            
(3星)	 莫非我是过了看偶像剧的年龄了？直接看不进去啊。。            
(1星)	 直到最后一集才意识到，不是两男争一女而是一男一女争一男啊            
(4星)	 结局仓促            
(4星)	 男一男二是暧昧主线            
(3星)	 哪有恭喜别人离婚。            
(3星)	 小帅越加妖孽了。。。文妹妹怎么看怎么不顺眼。。。还是停留在小恩锡那个年代比较好啊。            
(NA)	 文在里面超可爱哇            
(4星)	 男主跟女主都愛。            
(3星)	 完全就是虎頭蛇尾之作 看人還行            
(3星)	 看完之后勉强只能评个三星了。            
(3星)	 玛丽的衣服都好看。。。            
(4星)	 剧情完全不给力啊，为了我璀璨的男二号，姑且给个四星吧。            
(2星)	 如果没有张根锡。早就不看了。            
(4星)	 腐败~了，女二号很有意思~            
(4星)	 总觉的没有《美男》好看。。。也许是因为漫画改编的因素，有太多漫画的成分了            
(2星)	 完全是为了看男二才坚持下来的。讨厌文根英了。            
(3星)	 好吧，前10集完了就完全可以做Ending了，太拖了。。。            
(3星)	 也是虎头蛇尾，看了前面，不想看后面了            
(3星)	 编剧真是太不好玩了……            
(3星)	 有点烂            
(4星)	 美男啊。张根锡啊！！！看到他我就一点也不但丁。完全是妖孽啊。而且歌怎么可以唱的这么好听！！！！！！！！！！！！            
(2星)	 金材昱啊～你坚持了那么多部片子，还是拍到了一部烂片啊～            
(4星)	 可以让我不饿不困心情瞬间大好~ 玛丽大发~            
(3星)	 看到一半就弃了。= =！            
(4星)	 七音符之后又见张根锡的乐队演唱啊~~~文根英MM在里面完全可爱。。有这两个人的剧。。必看呐！            
(3星)	 天啊~我竟然從這部開始討厭張根碩~媽呀~天知道我之前覺得他有多帥~不過這裡面的她太幼稚了~不成熟的男生! 相比之下鄭仁代表真是帥爆了~而且好可憐~!!! 害我多次為他落下淚水啊!            
(3星)	 剧情好狗血阿~~8过小张还是很帅滴~~            
(3星)	 谢特！什么烂剧情。            
(4星)	 基本可以忽略编剧存在，因为基本木有剧情，每一集我都是对着张根锡花痴度过的……            
(3星)	 画面服装不错 色彩搭配的很鲜艳  只是剧情实在太弱  导致我后面一半都麽看就弃了            
(4星)	 诱人的张根锡~~~            
(4星)	 剧情什么的都不是重点，重点是张根锡~~            
(3星)	 张根锡的笑容。。。            
(3星)	 主角造型的确很漫画。但是文根英的华丽森林风不是我喜欢。觉得演灰姑娘姐姐的时候更让人心疼的柑橘。又一部让我有男二综合症的韩剧。            
(4星)	 不知所谓的编剧糟蹋了这对CP了            
(3星)	 张某人~太妖孽了~            
(4星)	 男主很养眼，剧情很白烂            
(4星)	 呃。。。 神经兮兮的，小叶子说结局很不韩剧式的结局。但是也很温馨。            
(2星)	 剧情不那么狗血就好了，纯看人去的            
(5星)	 sweet!!            
(2星)	 完全看不下去了，我还是不适合看韩剧            
(3星)	 跳着看了，一开始还不错，后来只能看人了，果断看结局~            
(4星)	 张根硕 你个小妖精 小贱骨头。。。            
(4星)	  文根英  不待见她。            
(3星)	 无限激发我少女情怀~ 话说怎么可以一女两男&gt;&lt;            
(NA)	 我的感觉就是，这才是真正雷声大雨点小的电视剧。真的无所谓看不看，反正开头那么多所谓的线索到最后一点用都没有。唯一要说的是除去剧情，其实演员，音乐，造型都很不错。可惜了，总之不给力的编剧毁了所有。            
(3星)	 代表人，九分裤            
(2星)	 要不是男二，我想我放棄很久了...狗血到無以復加的韓劇啊....but...男二的演技還是好的...            
(1星)	 laji....            
(3星)	 这个剧情真的要烂死了，冲着小帅硬着头皮看完啊……            
(3星)	 很突然就结局了，编剧应该松了一口气吧，坚持到最后的我也松了一口气啊狗日的！            
(NA)	 1集又3分之1 实在是...坚持不下去 文根英很可爱 小帅更别讲了 可是我真不喜欢玛丽.....            
(NA)	 我就再看一回偶像剧吧~~            
(4星)	 会看到蛮压抑，怎么可以这样...不过还是要说张根锡超超超帅的~··            
(4星)	 7.8 第三集的结尾极其雅致，养眼之上丁点吸引，my heart is beat beat beat beating boom boom，，，Dammy，好听？？？            
(NA)	 张根锡，你可以再女人一点麽，文根英，你可以再幼稚一点麽。。            
(3星)	 不管怎样 是小帅啊小帅啊            
(2星)	 即使有张根硕和坏男人里我看上的男二撑场面 也无法避免的说。这部剧是真真儿烂那~~~~~~            
(NA)	 其实是想看文根英。就是喜欢她的Babyface。            
(3星)	 一般，也就有个帅哥。            
(4星)	 为了文根英看看            
(3星)	 说到底就是一个变态大叔的变态怀旧感情害了三个年轻人~夹杂着没头脑的另一个大叔一起棒打鸳鸯~就是几个年轻演员撑场子，剧情真的太无趣了！我是张根锡的粉丝都看不下去……            
(3星)	 三颗星只给张根硕            
(4星)	 国民妖精张根锡            
(2星)	 幼稚看了2集完全看不下去了            
(4星)	 张根锡            
(3星)	 这编剧脑子被枪打了！~可怜了一众演员啊！~            
(3星)	 终于看完了这部剧，从喜欢到不那么喜欢，充实的剧情永远是第一要义，哪怕有了最佳的演员组合            
(3星)	 我爱suk!!!!!!!!!!!!!!!            
(4星)	 喜欢和不喜欢都是一瞬间            
(4星)	 结局有点仓促，可是淡淡的挺好，不如秘密花园。            
(4星)	 张根锡越发出落得比漫画人物更帅了。            
(3星)	 这剧情 实在看不下去了 弃之            
(NA)	 歌很好听！            
(3星)	 人挺亮眼，就是剧情一般            
(4星)	 如果可以，我要我未来的boyfriend也长你这样，嘎嘎。            
(5星)	 华丽丽的cast啊~            
(3星)	 少女漫改编的，表示理解。但剧情的狗血程度连花美男们都难以加分啊。            
(2星)	 卖的是张小帅的媚以及文MM的萌~            
(2星)	 看了一般弃了的剧 后来太无聊了 又开始看 完全是跳着看完的            
(NA)	 一般。。。            
(5星)	 剧情神马的直接抛开了看的。。            
(3星)	 好吧，我承认，我是冲着张根锡去的。            
(3星)	 就看看手机。。            
(5星)	 结局我喜欢。            
(5星)	 郑仁 我就是冲你来看的             
(4星)	 有一些配乐还不错，让我想起《情书》。造型。。。哎。。。            
(4星)	 后劲不足- -.            
(3星)	 第三颗星给的是服装和音乐            
