http://movie.douban.com/subject/4905040/	吸血鬼日记  第二季 The Vampire Diaries Season 2
(5星)	 Done so many things to hurt you . I know you love Stefan. And it will always be Stefan . But I love you . 做了那么多伤害你的事，我知道你爱S，而且永远都是S，但是我爱你。            
(5星)	 喜欢   喜欢喜欢喜欢喜欢喜欢喜欢喜欢            
(5星)	 Elena, 快对Damon动情吧！！！            
(4星)	 男配的魅力是无穷的            
(3星)	 编剧你想对Damon怎么样！            
(5星)	 大萌隐忍的爱。            
(NA)	 看了这部片子，磨灭了“暮光之城”的后遗症：想做吸血鬼。            
(5星)	 看到第7级，太精彩了，编剧威武了，太给你力，好想看后面，又是等待，受不了            
(5星)	 超喜欢Demon，酷酷的毫不保留的爱！执着的让人心痛！虽然很喜欢，但是不希望他和他的兄弟争女人。希望他可以有一个圆满的爱情！            
(5星)	 快点更新啊！！！            
(4星)	 season 3遥遥无期。。。            
(5星)	 Damon.            
(NA)	 VD证明，family关键时候就会出事。。            
(5星)	 比《暮光》给力，但是请出快点吧...            
(4星)	 不知道下一集会发生什么            
(5星)	 Demon爱死你了            
(3星)	 看到了揪心的第六集……哎哎~不说啥了，等着更新呗~            
(5星)	 more true blood            
(5星)	 喜欢Damon，期待第三季            
(5星)	 爱死了，从第一季追到现在的，看完再看暮光觉得暮光系列都是垃圾            
(5星)	 love vampire             
(5星)	 最爱damon            
(NA)	 男主角都不帅~~：P            
(5星)	 完全爲了女主角和Damon看到現在……            
(3星)	 我比较喜欢Damon... Stefan也还不错...            
(5星)	 Damon，看这部剧，只为了你。故事的结局，我要你幸福。            
(5星)	 I LOVE BOTH OF THE BROTHERS!            
(4星)	 看看帅哥美女，打发时间            
(NA)	 男猪脚不错~            
(5星)	 终于开始播了，停了那么久，orz——第二季绝对比第一季好看——期待第三季，如果始祖家庭全活了，那就好玩啦~~~            
(5星)	 诶···            
(5星)	 故事情节越来越曲折离奇~喜欢。但是要等很久，很是纠结！            
(4星)	 请SE党弃剧。~            
(4星)	 总体来说还不错 不过后来越来越扯淡 混血杂种都出来了 下季岂不是要出现始祖家庭葫芦娃七兄弟的故事 我勒个去..... 色呆疯越来越讨厌 E也越来越不讨喜 K女神挺有意思 大萌实在是.... 哎 找个好姑凉嫁了吧 何必挂在E身上....            
(3星)	 越到後面越拖沓了...有種編劇已經窮途末路的感覺            
(5星)	 矮油第三季尼玛的快点出啊！！！            
(5星)	 I love U.......so much!!!!            
(5星)	 每个星期 当我等得已经没有兴趣的时候 新的一集出来 我的心又被揪着了~~~啊啊啊啊啊我的吸血鬼大叔啊 你怎么能这么就死掉呢 我是多么的喜欢你啊~~~~啊啊a18集太给力了 我哭得淅沥哗啦的啊~~~还要B没有死掉 她是多么重要的一个角色啊 最喜欢B了             
(5星)	 期待第三季            
(3星)	 越看越没意思了             
(5星)	 我第一次的美剧生涯,不可自拔~~~~~~~~~~~~~~            
(5星)	 等待是一种焦灼的过程。。。            
(5星)	 所以是听到群众的呼声了么。。。。anna都出来了。。。编剧真有你的。。。。表示下季要看de和tc！！！            
(5星)	 很好看，剧情十分紧凑精彩，爱死了            
(4星)	 Damon还是那么魅惑            
(5星)	 哇塞 这个第六集也太。。催泪啊！    521凌晨两点半看完的,一口气把18192021看完。。            
(5星)	 。。重叠三角恋。。。大爱Katherine。。            
(5星)	 到现在还没看厌            
(4星)	 第二季比第一季更出色，女主角一人分饰两角，演技可圈可点，虽然也出现狼人，估计也逃脱不了两族相斗，但整体还行，等它出完了再看吧……            
(5星)	 我爱的Damon啊~            
(NA)	 哥哥绝对比弟弟有魅力！！！哥哥和E咋就不能在一起呢！！！今晚又有更新了，期待期待~~~~            
(NA)	 我的大爱啊            
(4星)	 只要是吸血鬼我都爱。。。。            
(5星)	 欲罢不能！最后一集快更新吧！            
(NA)	 我就是爱DAMON！！！E和S都太完美了 不真实 DAMON才像人 敢爱敢恨            
(4星)	 二季没有一季好看            
(3星)	 又一个鞋拔子脸不给力的男主，女主和damen哥哥赞一个            
(NA)	 不喜欢s不喜欢s 喜欢e和d一起            
(5星)	 一周更一次等得偶好桑心啊T T            
(4星)	 哥哥真是越來越好了            
(5星)	 我畅想第三季里E和D可以在一起！我太邪恶了            
(2星)	 开始无聊了。考虑弃坑。            
(5星)	 我可怜的DAMON~~但幸福的IAN。。。            
(5星)	 爱死Damon            
(5星)	 快点出快点出。。。            
(5星)	 绝对顶的····            
(3星)	 美劇總是萬惡的留下懸念拍下一季            
(5星)	 最爱damon 第二部比第一部好看多了            
(5星)	 求编剧了 让DE在一起吧            
(NA)	 每季最后都要来一个damon大表白TT            
(4星)	 继续帅的Damon            
(4星)	 精彩~            
(5星)	 最後有點意思~            
(4星)	 更新的好慢啊，熬死俺了            
(5星)	 超级喜欢！            
(4星)	 好看‘            
(5星)	 不知不觉就习惯了每周的等待~            
(5星)	 还是没看完            
(5星)	 demon 老帅老帅的            
(5星)	 今天看了第六集，觉得Nina真的是很适合演坏女人额。看见Damon好心疼的，要不要让大家对他那么恶劣啊···可以感觉得到D现在很在乎E，K这个女人，她到底在想什么啊  越来越乱啊            
(4星)	 一个卷一个直，未免白痴了点            
(NA)	 喜欢最初的感动            
(4星)	 非常喜欢那个黑人小女巫~            
(3星)	 stefen会告诉Damon 死去的鼻祖们的位置。Damon会救活始祖们，好让始祖们联手解决了那只吸血鬼狼            
(NA)	 出得太慢了。追得太辛苦了。            
(5星)	 Damen~~~~            
(5星)	 我操 这尼玛都复活了  又该复仇了吗            
(5星)	 love。。。。            
(4星)	 还是不错 依旧是那么迷人的Damon ...             
(NA)	 女王啊 Damon            
(4星)	 DEMON 帅            
(3星)	 damon和elena会怎么发展？            
(4星)	 简直就是米国版琼瑶啊！！            
(5星)	 各种原地复活            
(5星)	 超爱的！！就是更新慢点            
(NA)	 Damon越看越爱，太有魅力了。太难等了，这周还停播。郁闷            
(4星)	 不能往GG的方向走~            
(5星)	 这一季很多角色都成熟了些，不过编剧啊，你越扯越多，到底要怎样圆回来啊？！            
(5星)	 Matt+Damon=Matt Damon            
(4星)	 期待啊期待啊~期待下一季!            
(3星)	 第二季狗血了，最终还是把狼人给整出来了~这周居然还停更~狗血啊，那个女主难为她了，一个剧和那么多人演情侣（不管真假的），最后自己别搞出人格分裂就好~            
(3星)	 靜觀一哈。搞不好要棄了。            
(5星)	 给力            
(NA)	 Damon 太爱了。            
(5星)	 男二，我永远支持你！            
(4星)	 后面的略显罗嗦了，没有前面的精彩，感觉编剧就是在为了完成一季的播放任务；不过，为了某种情愫，我坚持了……            
(4星)	 虽然狗血，但是还是要继续追。            
(4星)	 第二季开始有大批的粉丝，想说第一季的时候你们在哪？            
(5星)	 好看死了            
(5星)	 第二季第八集39&#39;D太给力了,感动ING.            
(4星)	 Elena姐弟彻底成孤儿了，这姐弟俩是天煞孤星吧。TC DES KS，让恋情来得再猛烈些吧。Elijah真悲催。            
(NA)	 喜欢的不得了            
(5星)	 finished...waiting for season 3            
(4星)	 思路开始有点乱了~~            
(4星)	 Damon~~            
(4星)	 很难抗拒一切有关于吸血鬼的物件            
(3星)	 越看越没有意思～            
(5星)	 Paul Wesley!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!            
(5星)	 女主角我很喜欢~            
(NA)	 Damon啊Damon~~~            
(5星)	 期待第三季。            
(5星)	 好看的没话说            
(5星)	 Ian完全是个表情帝啊~~眼神杀死人~~希望第三季里能帮女主像在现实中的那样甜蜜~~虽然有点对不住弟弟~==。。。            
(4星)	 这下吸血鬼和狼人还是集齐了，真是少不了的搭档期待第三季            
(5星)	 爱死Damond            
(4星)	 看美女~看帅哥~看非人类~            
(5星)	 22            
(5星)	 剧情愈发复杂了。。期待K的表现~~            
(4星)	 等等等等啊。。。            
(4星)	 還是沒看懂最後一集J戴了戒指爲什麽會死 B還說She&#39;s human,the ring won&#39;t work on him...什麽意思？            
(5星)	 超赞的片子。。。大爱tyler。。。好吧 我很贱            
(5星)	 纠结的等待着            
(5星)	 第二季情节更吸引人~更侧重吸血鬼内在人性的一面爱与勇气            
(5星)	 喜欢他们``            
(5星)	 节奏好慢            
(4星)	 第三季第三季啊！！爱damon啊！！            
(4星)	 竟然还没完事儿……赶紧完结吧，再拍下去没意思了……            
(5星)	 苦等            
(4星)	 主角的感情线还能维持下去，俺就忍了其他的肥皂了。            
(5星)	 很期待……            
(5星)	 第二部目前还没见过邦妮。。。            
(5星)	 D,没有人像你爱的这般纯粹热烈。            
(5星)	 等看第三季            
