http://movie.douban.com/subject/3227335/	仙剑奇侠传三
(5星)	 爱有很多种方式，你选哪一种？            
(3星)	 只为一个字，萌            
(4星)	 其实这个是腐剧            
(2星)	 仙剑1...            
(4星)	 魔尊 清微 长卿 溪风 必平 景天 龙葵            
(NA)	 一如既往 看完后是无穷无尽的失落            
(5星)	 没玩过游戏，看电视还是不错哦、、、            
(4星)	 最喜欢茂茂            
(NA)	 考试期间看的。            
(3星)	 游戏跟电视剧相差还是很大的。。雪见演的我不是很喜欢。紫萱多安逸的            
(3星)	 其实是想打三颗半星的~不是不好~消遣娱乐可以看看。有时还蛮搞笑的。            
(4星)	 延续胡歌一贯以诙谐搞笑风格从小人物到大英雄的蜕变的故事情节，穿插爱恨情仇的桥段。若喜欢玄幻画面的朋友可以一看，值得一试。            
(4星)	 美女很多 胡歌还是你最帅~~~重楼也很赞~~            
(4星)	 没玩过游戏，没什么可对比的，虽然很雷，但用肉肉的话“脑残并快乐着”……            
(3星)	 ！！！！！！！编剧去死吧！！！！！！！！！！！！！！！！！！！！！！！            
(5星)	 是仙剑我就喜欢~~            
(4星)	 很多美女帅哥啊嘿嘿 胡歌同学演的不错啊            
(3星)	 撇開遊戲不談，無聊時看一下還是可以的            
(4星)	 哎呀妈呀   看电视剧太累了  睡着了无数次总算看完了   好长。。。烂结尾~还有还有  胖子割肉戏码太他母亲的不人道了~~~惨绝人寰啊~            
(5星)	 笑死我了……简直通体舒畅……            
(3星)	 还是很喜欢杨幂的            
(5星)	 杨幂            
(3星)	 我喜欢紫萱啊。。。。            
(4星)	 被紫萱和长卿感动            
(4星)	 还是最喜欢龙葵和龙阳的故事……            
(3星)	 烂尾……            
(4星)	 不管别人怎么说，我还是蛮喜欢这种调调的            
(4星)	 只有在这种大脑低级片里寻觅到真情，寻觅到简单而直白的善恶，可以让人思绪暂时逃离现实……            
(4星)	 主要看的是男二号和女二号            
(5星)	 支持胡歌！            
(5星)	 感人的情节            
(3星)	 觉得里面的爱情故事很悲...紫萱人物构造太离谱了,主角都不喜欢,比较喜欢重楼            
(5星)	 一个又一个女子等了他们那么多年，显然，编剧导演游戏创造者，应该都是男的。            
(NA)	 最近看这种轮回的爱情悲剧总是不能自己啊...玩仙四如此...看仙三亦然...虽然说有些细节处理不够好，但还是不错的啊            
(5星)	 非常的有意思            
(4星)	 无论如何            
(4星)	 没有好与不好，只有爱与不爱            
(3星)	 偶对仙剑的电视剧基本上米啥想法……            
(3星)	 制作很不错，比第一部进步很多，不过情节比第一部更水了。胡歌的造型也不如李逍遥，，，啊~~逍遥哥哥啊~~            
(5星)	 边玩边看            
(3星)	 挺粗糙的一部电视剧            
(4星)	 稍微有点假，不过还不错。            
(2星)	 忘了改成看过了。。貌似看到最后几集觉得实在太残了没看了。。。不过人物音乐倒不错，仙剑总是有那么点令人称道的地方，但是。。剧情，才是王道啊            
(3星)	 剧情很牵强            
(3星)	 原来霍建华才是绝对主角，胡歌真是辛苦你了            
(4星)	 还不错 ～值得看            
(2星)	 真的 真的 看不下去。            
(4星)	 爱明明很清晰却不得不分离            
(4星)	 纯粹看人，细节处理得不错            
(4星)	 D            
(4星)	 经典游戏改编，够煽情够搞笑。唉，可是少了游戏的神韵。            
(3星)	 大雪漫天 长卿舞剑            
(3星)	 只能说还行……TR的风格……还是喜欢游戏……            
(5星)	 虽然很多雷人的地方，但至少能让我感动            
(3星)	 茂茂死得好惨             
(3星)	 观摩完天涯那个开8长卿和景天爱情的帖子后，兴冲冲地去看。要不是长卿那优柔的美人样和比较养眼的主角们,我绝对会被有腐女倾向的编剧们雷得风中凌乱~~P.S:胡歌同学真的不如《仙剑1》中的好看啊！            
(4星)	 被霍长卿殿HLL的萌倒……技术性萌倒。。            
(3星)	 还行吧，雪见，最爱啊。。。继承了游戏里面经典叉腰用手指的习惯动作。。。            
(1星)	 很凑合            
(3星)	 还真把我给雷到了...不过最喜欢紫萱和长卿他们的故事,真的很感动啊...            
(4星)	 重楼真的是太帅太好太可怜了，如果现实世上真有这样的男人，那他一定和重楼一样，不是人。。。            
(3星)	 仙三电视剧            
(4星)	 很不靠谱，但是很欢乐～            
(4星)	 唐人果然有将任何题材拍成耽美剧的潜质哇~胡景天和霍长卿，为表示我看好你们，四星奉上~            
(3星)	 给三颗是看在胡歌和霍建华的萌戏上            
(4星)	 真的满喜欢的，深深感动着我，音乐也很好听            
(2星)	 编剧逻辑混乱            
(1星)	 囧囧有神。看到大蟒蛇娘娘出来再也继续不了了。。。            
(NA)	 除了几位主角比较养眼，当喜剧来看吧，别的，啥也不说了，我的楼哥啊啊啊啊啊啊            
(2星)	 真扯 真不怎么样            
(3星)	 omg，被changyinpedia雷到了。。。            
(2星)	 整个一脑残加无厘头搞笑，把不杀怪的过关进行到底，可惜了游戏啊            
(4星)	 整部片子我就喜欢那个土豆T_T            
(2星)	 就不多说什么了，要不是陪着猪头看，我是绝对不会看这种片的            
(5星)	 感觉还好啦~~前面很搞笑 后面很感人、尤其是茂茂死了的那段、其实我挺欣赏何必平的 他是打心里的好朋友 很真实的一个人、缺点不少、让人又爱又恨吧            
(4星)	 还是很不错，就是剪片剪得多了点，觉得看起来有点赶            
(3星)	 其中几集还哭了= = 其实这剧挺好的。。            
(NA)	 相见不如不见，有情还似无情            
(NA)	 又创意的故事情节，动听的插曲，比仙剑一好看多了            
(5星)	 看在杨幂的份上 - -！            
(4星)	 看了花絮后觉得能拍成这样已经不容易了，休闲看看吧^            
(4星)	 魔尊重楼。            
(4星)	 仙剑三，虽说没第一部那么有感觉，不过很喜欢杨幂！总体感觉不错，值得看！            
(2星)	 唐人去死吧去死吧去死吧。            
(4星)	 玩游戏看电视剧～            
(5星)	 真的蛮感人的吗...好看好看 帅哥美女最爱            
(3星)	 感觉乱七八糟的~不喜欢里面的女娲~以爱情的名义自私着不顾一切的所谓的“大地之母”            
(NA)	 颜很美很美            
(4星)	 给演员。给真挚的感情。            
(3星)	 感觉比第一部好些            
(4星)	 胡歌还是那么帅 比仙1拍的好            
(4星)	 改编至游戏的难得好戏            
(3星)	 汗这年头都这么光明正大            
(3星)	 一般般。。。            
(3星)	 搞笑是搞笑，沒什麼水準。我會煩。            
(1星)	 我还是喜欢游戏，怎么改成这个样子了。。。太假了。。。            
(3星)	 噢~~重楼~~~            
(3星)	 8喜欢里面的女人。。。还4霍霍最帅。。纯粹4看人啊。。剧情。。忽略8.。。            
(5星)	 就是喜欢            
(4星)	 搞笑的神话，垃圾的电视剧            
(3星)	 雪见pp            
(4星)	 喜欢帅哥            
(3星)	 很多人都说好看，但是我没看连续剧的耐心，草草的看了一遍，娱乐娱乐吧!            
(3星)	 太混乱了 仙三里面有个小人物叫李三思,那是李逍遥他们老汉儿.可怜电视剧把李逍遥也弄出来了,前后呼应?而且还把仙三外传的事情也扯到仙三里面来,更混乱.女娲,守候三世.十分混乱.还是游戏好!            
(4星)	 仙剑本来就是个好故事=o=            
(3星)	 纯属娱乐~            
(4星)	 常胤才是最强者·！            
(2星)	 什么叫穿越，什么叫雷焦，他会给你答案            
(4星)	 好心疼云霆和溪风啊…… 景天一个人承担那么多 好难过……茂茂好伟大            
(3星)	 和想象中差别蛮大……            
(2星)	 太傻了，一个比一个傻            
(4星)	 其实还是很欢乐的。            
(4星)	 一个三颗星的电视剧被杨幂强提到了四颗星...哈哈...            
(3星)	 一天看完的，还可以吧，游戏的剧情算是比较完整的保留下来了，恩，游戏很经典            
(5星)	 满分！！            
(3星)	 人非人、神非神、魔非魔结局预示着开始            
(4星)	 还行            
(3星)	 乱入的悲剧...            
(2星)	 .......            
(5星)	 改编得还是不错的，瑕不掩瑜。给波澜不惊的生活丰富了喜怒哀乐。“雪见”的一颦一笑迷死人了。。。            
(3星)	 蛋腚...常胤是百度+google+3G手机的化身....龙葵居然是传说中的人格分裂...            
(4星)	 看了开始几集 ，觉得非常轻松            
(NA)	 呜呜，太悲了T-T            
(4星)	 我喜欢紫萱            
(4星)	 挺逗的~~（开始）相信千年，百年的等待~~~（看完）            
(3星)	 霍建华的徐长卿很不错            
(NA)	 1            
(4星)	 支持景雪，支持歌幂！！！            
(5星)	 看完有些伤感 喜欢雪见 关注杨幂~            
(5星)	 很好看，还骗了我买正版碟            
(3星)	 对游戏不熟悉的我越来越看不懂这剧。不过画面感还不错            
(3星)	 除了景天，其他的人一个都不能立起来，单薄的很。又像在讲爱，又像是要讲道，可是最终什么都没有讲好。            
(3星)	 不是一般恶搞~            
(3星)	 杨mm还是很惊艳的~            
