http://movie.douban.com/subject/3619100/	IRIS 아이리스
(5星)	 感动于剧里贤俊和思宇的友情，贤俊和胜熙的爱情，还有贤俊和素妍介于爱情和友情之间的第三种感情。剧情紧张刺激，高科技武器和先进设备的采用，包装其中，是一部很赞的韩剧！            
(5星)	 超帅的。看着也很刺激。就是结局让我有点不满意。应该还会有续集吧。推荐大家看哦。            
(5星)	 很好看，跟以往的韩剧不同            
(4星)	 结尾实在太狗血了。            
(3星)	 结局实在太让人生气了  编剧怎么想的              
(4星)	 帅哥美女 狗血结局            
(3星)	 悬疑做的不错··结局没看到··            
(5星)	 好片不用多说哇            
(NA)	 不一样的韩剧.            
(5星)	 怎么是悲剧结尾。。。。            
(5星)	 很不错，超爱金素妍~！            
(2星)	 垃圾。韩国的东西原来只适合给青春期的小女孩看。            
(NA)	 喜欢~吼吼~            
(4星)	 看了一半，弃了~~~            
(4星)	 金泰熙真漂亮，编剧真脑残            
(4星)	 结局太烂            
(4星)	 啥时候是个头啊！            
(4星)	 结局简直让人无法接受~太莫名其妙了~╭(╯^╰)╮愤怒            
(5星)	 确实给我耳目一新的感觉，以前看到额韩剧都是一顿饭做一集，做好了全家人一起再吃一集，真像那个什么有臭又长的。但是IRIS一改以前韩剧的家庭肥皂剧路线，风格整体偏向情节紧凑的美剧。值得一看。            
(3星)	 像是要拍续集            
(4星)	 韩剧版“24小时”确实韩味十足 不过结局的处理和24比还是显得粗糙了一点            
(5星)	 这结局………………………………            
(5星)	 超赞~~~剧情很好，大爱金泰熙~金素妍mm短发造型很酷啊~            
(4星)	 这部剧气场真足啊...TOP杀手真是迷死啦，虽然出镜率不高啊!            
(4星)	 恩！我喜欢的感觉却无法形容            
(2星)	 我是喜欢TOP的···可是第三集的出场不就是山寨这个杀手不太Leon的出场么·····            
(5星)	 竟然是个悲剧……            
(5星)	 坚定的韩国大叔与傻女人的悲伤爱情故事...冷峻杀手的大配角            
(5星)	 每个主演我都喜欢，看了两集雅典娜，完全不如IRIS,真怀念去年的这时候~            
(2星)	 刚开始看的时候还觉得可以，越看越觉得可笑，拯救首尔的任务就落在三个人身上，核弹要爆炸的时候，总统就在办公室等那一个人，大街照样拥挤，除了切断信号，没有疏散，没有其他措施，当时我想，养那么多警察，干么，国家养这三个人就可以了啊个人英雄主义在韩国发展了吗，导演只管演员表现，正常思维呢            
(4星)	 像美剧靠拢了            
(4星)	 质量还不错啊，情节还算紧凑，就是胃口被吊久了有点儿累。喜欢金素妍MM和金承佑大叔的表现~~大饼哥，咋说捏，演技一直没话说，但是我对他却待见不起来了。。            
(3星)	 外景比较多，剧情还是蛮多漏洞，纯粹看看明星。            
(5星)	 超级好看 最好看的韩剧            
(4星)	 还可以嘛...好难得的韩剧            
(5星)	 谍战&amp;爱情 绝配。            
(4星)	 法克的编剧!!!!!!!!!!!!!为嘛死的不是女主角            
(4星)	 对金泰熙有好印象了~            
(5星)	 喜欢去日本之前的那段            
(4星)	 要命的帅帅李秉宪！！！T.O.P!!            
(5星)	 omg,怎么就这么死了呢？而且还这么凄惨！！！伤心！！！            
(5星)	 山穷水复疑无路，柳暗花明又一村            
(4星)	 虎头蛇尾 ！            
(3星)	 太长。。。后面实在看不下去。。。            
(5星)	 等更新            
(NA)	 除了主演可圈可点之外，配角也选的很吸引人，bigbang的top，美男子加上帅气的杀手身份，怎么都很让人享受，主演本就是实力派的演员，这次的聚集一堂，很有看头，当年的《狼与狗的时间》也以国家安全总局为题材，李俊基为主演，两者的势头真是不容忽视。            
(5星)	 姜还是老的辣，况且还有不断加戏的TOP，值得一看！！！            
(5星)	 好看            
(5星)	 好看好看...很喜歡幹練的善華.            
(NA)	 除了结尾            
(5星)	 我就是爱李秉宪！            
(4星)	 越到后面  越不想看··            
(4星)	 电视里的天国。。。            
(2星)	 吹得神五神六的            
(5星)	 好看得要死！～～            
(4星)	 其实是没看完的。            
(3星)	 视觉效果不错的，不过搁下了之后也没有要看下去的欲望，还是不大喜欢这类题材吧。            
(3星)	 演员都不错 剧情太诡异            
(4星)	 又是虎头蛇尾的一部剧。。。有一星给金素妍。。。            
(3星)	 结尾太.......韩国了,相当糟糕.            
(4星)	 莫名其妙的结尾            
(5星)	 金泰熙太漂亮了。。好看 剧情也很好 嗯 名字也好听。。好看！！！！            
(4星)	 思密达版《24小时》是不是用来鉴定智商的啊？第四颗星是给素姐的^^            
(5星)	 本人觉得李秉宪还是在特种部队：眼镜蛇的崛起里面更帅些！！            
(3星)	 人都不帅。我还不如去看24HOURS            
(NA)	 情节动人心魄，不过一如往常的吊人胃口，更新速度太慢，望眼欲穿啊~~~            
(3星)	 金泰熙很美~~李秉宪不死金刚~~所以追不下去啦~~            
(4星)	 衰收尾啊..啧啧浪费了..            
(5星)	 到最后还是要让人伤心……难道对于组织，我们真的这样渺小吗……            
(NA)	 纯粹是冲着金泰熙去看的，看到第三集就不想看了，低劣的模仿痕迹，狗血的编剧～～额的娘啊！            
(5星)	 拍的像电影似的，推荐！恨啊，都怨那个臭妮告诉我剧情，结局看的真没感觉啦！！郁闷！！            
(NA)	 谜团未解            
(3星)	 莫名其妙的结局            
(5星)	 大饼演得真好，嗯嗯，两大美女主演也不错，期待第二季            
(NA)	 8错啊~~~剧情还是有点慢,而且更新也太慢鸟~~~            
(NA)	 面对绝对的诱惑权利面前朋友还会存在么。现实。人心。            
(5星)	 韩版无间道 韩版的建国大业画面还是很赞的说~情节也算紧凑，就是结局二了点            
(4星)	 虽然里面有很多错误，但我还是看得劲劲儿的，嘿嘿            
(5星)	 大赞            
(3星)	 大爱 金泰熙 大爱金素妍 纯粹为了两个女主角。。。            
(5星)	 金素妍好帅！            
(5星)	 我猜猜...应该还要出第二季吧,说不定男主角没死...我是希望没死.这样的电影中国永远拍不出来            
(4星)	 男主角哪都那么容易死呢            
(NA)	 個人很喜歡IRIS 雖然現在還在更新，但是非常期待~o(∩_∩)o...哈哈            
(4星)	 啊呀……这结局真是太戏剧了！不知为什么，看着镜头一直播车在路上开，总觉得要出事，果然，就这么中枪了，话说车玻璃坏在右边，男主角头朝左看着海边，血从左边太阳穴留下，这是怎么个中枪法啊！！！还有很多未解之谜，感觉又草草收场，听说有续集，希望吧，要不好好一部剧，结尾给弄成这样！！！            
(5星)	 金素妍大爱！            
(NA)	 难得看一次直播，竟然赶上大结局。杯具。            
(5星)	 爱上一个hero 因为他的信念 献出自己            
(3星)	 只看1-19和20集的前半集就行了，结局实在太sb。            
(4星)	 哇~演员都超帅气的。剧情也很紧凑。            
(3星)	 nss真是个无组织无纪律的地方。。。可怜我那有质感的top戏份太少。。。            
(3星)	 just so so……            
(4星)	 阵容强大 题材很新颖 不过结局悲惨了点             
(4星)	 我承认我是来看美女的~~            
(3星)	 看得有点莫名其妙。。。            
(4星)	 看到第三集就不想看了 因为我承受不了杯具。。。我只想看前三集主人公唯美的爱||| 看完了。。最后的结局啊 受不了 韩国的编剧能不能就顺应人心一次？            
(3星)	 水太多了  节奏很混乱  也许这就是韩剧的风格吧，纯粹是为了看金泰熙和金素妍            
(5星)	 李秉宪，金泰熙，金素妍，大爱这部剧~~            
(NA)	 老套的剧情，老套的爱情，老套的场景~~韩剧越来越走下坡路了~            
(5星)	 难以忘记的三角恋，金素妍太强了，感觉她是那种比预想中要耀眼角色！            
(3星)	 看一半，弃，其实觉得不错，但不知道为什么就是看不下去了            
(4星)	 编剧有病，莫名其妙            
(4星)	 一直不知道写点儿啥好，看到一条影评题目叫“守得云开见不到月明”，非常贴切！            
(4星)	 在众人严重放弃剧透后，终于了            
(3星)	 第十集看得我巨大无力，结尾很狗血所以只能给三星了！            
(4星)	 虽然结尾有点仓促，但是确实是韩剧历史上划时代的作品！PS：从此永远记住了一个叫崔胜贤的CHRISMA！            
(4星)	 结局很BT            
(3星)	 李秉宪完全就是为了演技而生..            
(3星)	 到现在为止看过的韩剧里最与众不同的一部——紧张的追击战            
(NA)	 就想看看帅酷迷人的金素妍，斯米达。            
(5星)	 好久没看过这么紧张的韩剧了 分分钟勾人心魄 让我想起了狼与狗的时间 看得我好纠结啊  就是更新速度太慢了 一周两级 哎            
