http://movie.douban.com/subject/6013893/	城市猎人 시티헌터
(1星)	 除了第一集，后面都是垃圾。。。棒子小白脸果然只会令人失望。            
(3星)	 这个结局这个编剧！！！啊啊。。枉我追剧2个多月。。最后这么仓促的结束。这么烂的最后剪辑。。果然是经费不够吧= =            
(NA)	 一切狗血的人生 在韩剧主人公面前 全都是浮云            
(5星)	 貌似跟原著漫画没什么关系，冲着李民浩给两星，剧情两星，女主的设定很好啊，再给一星。            
(4星)	 之前是因为李民浩是在太帅一直追局今天终于到了大结局，真心想说后面的剧情真的很狗血很俗套。最后一枪打到左胸口了也没死。            
(3星)	 典型韩剧，细节经不起推敲，情节老套，靠俊男靓女拼收视率            
(5星)	 终于结局啦啦啦啦啦啦~~~男主太萌达，我爱S达！            
(2星)	 之所以可以追完 只能说是因为算是韩剧里的短篇 不过一半的时候 基本上都是拉着看了            
(4星)	 帅哥撑全场            
(5星)	 都来看吧~            
(5星)	 好好看！！！李民浩好帅，爱死了好么！！！            
(5星)	 雖然最後兩集灑狗血 但都值5粒星            
(4星)	 其实吧，对李民浩还是无大爱。            
(3星)	 只能说李民浩太帅了            
(5星)	 李民浩帅得惨绝人寰的！题材好！我喜欢！！！！男二号也爆帅啊！！最后是让我哭惨了啊！！！这也太悲壮！太纠结了！            
(4星)	 前12集精彩，12集之后纠结，结局仓促~~              
(5星)	 变得强大是因为有想保护的人            
(3星)	 李民浩真的是标致思密达啊~~女主角我也挺喜欢的 虽然鼻子很假~~~但是气质很清爽很舒服~~~~现在只看感情戏部分。。。韩国真的拍不出这种题材~开头开大了容易收不住尾的。            
(1星)	 唯一可取的就是那些动作戏 伐晓得为撒尕度宁忽西......            
(1星)	 不知所云的韩剧。浪费了李民浩！            
(3星)	 韩剧漫改要崛起了吗.........            
(5星)	 正在看            
(3星)	 李民浩果然是定型了，这就是暴力版的道明寺。果然男猪是大家看下去的原因，女猪是个多余。            
(2星)	 养眼男女主、感情细节，然后就没了，全没了！            
(5星)	 原来李润成是总统的儿子，李真彪还真是深谋远虑，想让父子相残。不过最后润成和娜娜在一起，也算圆满了。            
(4星)	 好棒好棒！            
(4星)	 看韩剧从来都不用太认真的，有养眼的主角看，有还不错不落俗套的剧情就OK了。            
(5星)	 能给人留下启示的剧就是一部好剧。第一集完：我可以因为国家利益而牺牲，但无法忍受牺牲在政权争夺中。            
(3星)	 男女主角能不能别这么磨叽！！！我要看动作片！！！            
(5星)	 大爱李民浩！也爱这个故事！            
(4星)	 有没有那么一部韩剧能让我不纠结的！还以为会不一样，结果，韩剧果然不是一天练成的。。。什么都没能留下            
(5星)	 给超帅的李民浩            
(4星)	 结局最后李润成驾车在夜晚的城市中奔驰，难道是他要做漫画里的城市猎人吗？那么会拍第二部吗？不过检察官死了真让人觉得可惜啊！            
(5星)	 帅啊...木有抗了...            
(5星)	 委屈我怎样都不说，是我甜蜜的负荷，最难过是我爱你但我不能说....            
(4星)	 矮油李敏镐在里面身手好矫健的说~            
(4星)	 帅哥，美女            
(4星)	 难得一部不仅没有烂尾，且结尾把之前许多不圆满不合理之处都解释了的片子。。。看来有漫画为蓝本确实不错。。。            
(3星)	 李民浩帅翻了~~啊哈哈~~~            
(4星)	 近期少有的不错韩剧~当然，大部分的分都给了男猪~            
(4星)	 遗憾结局烂            
(5星)	 民浩很帅呐 动作都很酷~~~            
(4星)	 冲着李民浩来的            
(3星)	 李敏镐各种帅啊...然后，看了朴敏英整容前后的照片，严重影响看剧心情，果断弃...            
(5星)	 太多太多不舍。谢谢城市猎人，让我两个月津津有味不知疲倦的追剧。那些期待的日子那些虐心的日子那些伤感的日子，都会是我这个夏天最美的回忆。剧中的很多场景现在还依然浮现在眼前，心里空荡荡的，难说再见。深深爱上李敏镐，他那眼睛里总是含着泪水的模样和时而露出的孩子气的笑容，期待他的新作品。            
(4星)	 结局是个什么。。。。。。还不错的片子，被粗糙的结局给毁了            
(5星)	 已经没法形容有多精彩啦~~~ 编剧加油！演员们加油！！！            
(5星)	 好看！            
(5星)	 哈哈 李敏镐演得好好 加油加油哈            
(4星)	 李民浩好帅，世熙好美，不喜欢检察官死            
(3星)	 韩剧什么的总是一个套路啊。            
(4星)	 好吧 很难得这个剧我看进去了            
(4星)	 不知道为什么，这部戏让我想起了“一枝梅”            
(5星)	 帅得一塌糊涂。            
(3星)	 跟阿獠的男人气概不可同日而语啦，不过仅仅当做爱情剧来看的话，还能说的过去吧            
(NA)	 就是不爱김영주死的那一幕。。            
(5星)	 好看！！！！            
(4星)	None
(5星)	 自己没本事，一直跟在后面，后来俩人会不会联手呢？            
(4星)	 比想象中的好看～只花痴李敏镐足够了～满目的爱疯4啊～～            
(NA)	 冲着李民浩。            
(5星)	 够帅了，其实是男主角够好啦！            
(5星)	 大爱大爱大爱李明浩！！~~            
(4星)	 检察官不要挂啊·兽医姐姐等你结婚呢···            
(5星)	 真的应该学一点武术。。跆拳道？？作为韩剧来说，相当经典。            
(4星)	None
(4星)	 第一次主动的去看一部韩剧，感觉还不错。            
(5星)	 过程很激动人心啊。。。            
(3星)	 好嘛，他帅嘛，好嘛，女主演得不错嘛，好嘛，情节一般嘛            
(3星)	 分数是给李民浩的帅气，大量使用苹果的产品，最后整容后长得还不错的女猪，            
(5星)	 每次都停在紧要关头。追剧的伤不起啊            
(2星)	 除了第一集，后面又傻又二。果断弃之            
(5星)	 两个星给李民浩，两个星给他的长腿。七八集之后真是越来越好看了！因为今天娜娜中枪，要给五颗星了。            
(5星)	 被浩哥给深深的迷住了!!!!!!!            
(4星)	 本想给五星的但是结局太了事了            
(3星)	 完全就是来看帅男的！帅得木有天理啊！            
(3星)	 快进看的            
(NA)	 冲这名字。。。北条司难道活不下去了么？非得卖剧本不可了？            
(5星)	 李敏镐长得愈发合我心意了。            
(NA)	 are you superman？虐心之作            
(5星)	 芒果台要拍城市猎人，还要找快男超女演，真尼玛欢乐            
(4星)	 李民浩在里面太帅气了~被迷晕了..女猪脚也挺可爱的~但剧情一般了点.....            
(NA)	 太帅了！！！            
(3星)	 这跟城市猎人有一毛钱关系么！！分明是各种经典韩剧桥段大集合好吧！！不过男主角不要这么帅气啊，我已经很多年没有一边骂一边流口水看韩剧啦！！！不想要掉到这种坑啊！！！我还是弃了吧⋯⋯            
(5星)	  我想请问 就这样结局了吗/ 李民浩九分裤/ 我还是爱鸡娜娜             
(5星)	 开始很血腥啊            
(5星)	 超级喜欢敏镐在这部里面的成熟变身！！另外剧情真的是一大看点~~可爱的娜娜润成大叔~我爱城市！！！            
(4星)	 无论如何评价其实李明浩才是关键。。。            
(4星)	 看到微博里到处泛滥的剧照和情节，我知道这剧是确确实实火了，但由于我深陷美男泥沼，对此剧实在爱不起来~男主固然是帅，但木有张抽抽灵气，女主固然眼睛汪汪，笑容满满，但不如韩孝珠来得自然~现在，我极度希望文艺张和品质女合作个电视剧给我瞅瞅，导演么就让催泪的尹锡湖来好了~            
(5星)	 动作片哦，蛮精彩的。女主角有点嘟嘟婴儿肥            
(5星)	 还我男2号            
(5星)	 挖槽= =太好看了。            
(1星)	 和原作有鸟关系。。獠的气质哪是这种纯小白脸所以体现的            
(3星)	 李民浩是帅的~~但是真的没觉得有传说中的好看，很纯正的一部偶像剧~            
(4星)	 11集结尾太虐了！！！！！！！！妈的。。。。。。。。。。            
(2星)	 剧情拖沓 吐槽点实在太多            
(2星)	 实在不明白，北条司为什么要让棒子们拍城市猎人，到了第二集就已经完全看不下去了，肥皂到不能再肥皂，惨不忍睹！            
(4星)	 李敏镐就是帅！！！！            
(NA)	 杀时间啊杀            
(5星)	 民浩obba，喜欢你            
(5星)	 李敏镐真帅~要是结尾是BL,就更完美了            
(4星)	 就还不错。比较而言。比那些让我看都看不下去的韩剧。这部算是不错了。只希望莫烂尾。烂尾了~            
(4星)	 算是看过的不错的思密达剧了20集还是有点长来着怎么说结尾总是一般般子弹都这样打进了还不死么。            
(5星)	 太帅了 太帅了 太帅了             
(5星)	 冲着李民浩那张脸就值得五星力荐了            
(1星)	 2011不容错过的韩国意淫大片，充满美女帅哥和一堆脑残剧情            
(5星)	 大爱～～            
(NA)	 扯            
(5星)	 结局了，让我接下来看什么？！            
