http://movie.douban.com/subject/3402975/	败犬女王 敗犬女王
(5星)	阮经天你是这么帅那么帅！爱一个人没有如果。虽然还是觉得故事有点假，一般败犬女王还是会选择学长的。做女人就应该像单无双一样，做个骄傲自立的女人，即使没有卢卡斯的出现，她的生活也一定是精彩的。看完之后有很多感触，其实是一部比较有营养的偶像剧。看到无双幸福了，我的眼泪也有一公升了。
(5星)	我本人很喜欢，很推荐。
(4星)	生活是一种态度，So，我也要改变
(3星)	不喜欢女主角  小天的演技还不错
(5星)	坚强，独立的败犬也不失其生命的优雅。并且，她最终找到了真爱。
(4星)	 这是一个33岁的职业女性和一个25岁年轻男生的故事.33岁,对一个女人来说,她已经没有多少时间可以浪费.25岁,对一个正准备发展的男人来说,结婚很遥远.但是他们却在一起了.
(4星)	就算再坚强的人 都会有他脆弱的一面~~
(4星)	同学聚会的自白、天台的哭戏很感动人呐...
(4星)	在偶像剧里算好看的了。
(3星)	只有全速奔驰，才是有价值的人生。
(5星)	还不错的，比以前那些只有小白女生只懂哭的电视剧好多了，我比较喜欢成长的故事，而且我喜欢单无双的女王样
(5星)	好看
(5星)	两点感想：1，现实中不可能有这么凄美的爱情故事，爱情终究敌不过世人的眼光。2，小天，我十分十分十分的爱你。
(5星)	谁说单身就是败犬，我是他心中永远的女王
(4星)	单无双很给劲&amp;花痴阮经天
(5星)	早就过了看偶像剧的年纪，可是一部败犬却让我和身边的朋友都欲罢不能，无双很像现在的我们，想爱又怕受伤害，最终用事业麻痹自己。
(NA)	缘，妙不可言
(3星)	还算能看的下去的偶像剧，至少看完了。
(2星)	当然是冲着阮经天去看的啦，前半部分还能笑笑，后半部就看不下去啦~
(NA)	我们都值得被珍惜！追寻我们的梦想，年龄算什么！！！
(4星)	喜欢前半部，欢喜冤家~后半部开始走煽情路线，台湾偶像剧的难逃套路……
(4星)	能看得下去的台湾偶像剧
(4星)	&#34;就是花了两个通宵看的电视剧。嗯。电视剧就是电视剧。这才叫不现实呢。&#34;
(5星)	深情不是说着好玩的。
(5星)	卢卡斯。
(4星)	我是冲着小天去的啦。
(3星)	故事总归只是故事
(4星)	还不错
(5星)	超级好看。我看了一集就被牢牢吸引住。。现在这么生活自然而且演员演的又好的片子不多了啊，这部真的很值得看。有女生想要看的一切东西，呵呵。
(4星)	后面的剧情有些拖沓，没有追看下去的兴趣了...
(4星)	在台剧泛滥的时候。这部剧算得上不错了。
(5星)	爱上风信子就是因为它 单无双很多地方和我很像 六年的等待换来的却不一样
(3星)	前面好看
(5星)	女王。看电影到结局总是配角的错。
(5星)	秘密花园时不太喜欢杨谨华，这部里她气场太大了呀~ “人生，终究还是一个人的人生”这句话我会记住，一辈子~
(3星)	敗犬又如何?
(4星)	看完败犬对爱情的理解更加现实了。。。喜欢电视里的画面和插曲。
(4星)	小天呐小天，有了小天自然好!不过杨谨华也不错的。。。
(4星)	一直看不完最后兩集 = =||
(5星)	好喜欢这个  尤其喜欢这个台词：可是那一个，也许你哪里都不想去，什么事都不用做。即使不结婚，你也想赖在他身边的人；即使没有规划，没有未来，全世界的人都阻止你，你还是想跟他在一起的那个人，才是真正你想要的。
(4星)	以前很讨厌阮经天，从这部戏开始，我发现他的认真，他有自己的风格，特别是那一场算是对女主角的告白，哭的很自然，很到位，才知道原来他也有男孩细腻的地方
(4星)	力争~~做个强女人~~~~不是女强人~~~~~
(4星)	前部分比较好看，但后部分就比较普通啦～
(4星)	前面挺搞笑的,不過後面就有點拖了~~
(3星)	越看越没劲，台湾剧不是虎头蛇尾，就是老太太的裹脚布
(3星)	我第一次看的台剧...很台剧啊..
(4星)	阮经天好MAN
(5星)	追看了一个学期，因为杨谨华比较像我堂姐
(5星)	前期追得狂热
(5星)	不错哦，很喜欢女主的演技
(5星)	姐弟恋开始流行的越来越多，但是好的还真是少，杨谨华真的不能算是美女，不过前两集的气场让我一直追了下去。中间是略显拖沓，但是还很棒的一部电视剧~
(5星)	女人最重要的还是自信，开心
(3星)	被推荐看的，看完后依然不是很喜欢台剧
(4星)	上一部看的台湾偶像剧是什么真的记不得了，流星花园？这一部一个周末看完，挺不错的，正剧，没有痴痴傻傻的弱智情节和滑稽搞笑的表演，就是在演身边的生活，不知道为什么想起来欲望都市，都是都市女人的寻爱的故事，戏剧又真诚
(4星)	败犬也要昂起头
(3星)	要做自己
(4星)	轻松，混时间，很好的选择
(5星)	喜欢。】就觉得自己一定会是到了30多岁还嫁不出去的人……
(5星)	女王很多，但不是人人都能找到卢卡斯。我不是女王，但我有我的卢卡斯。吼吼
(4星)	四星全给女王 如果男主不是阮就给五星
(5星)	情节跟《魔女幼熙》很相似，不过也有自己的味道，很不错，主题曲很好听
(5星)	给杨谨华的演技打五颗星！
(4星)	看到学长走就好。。。 后面有点拖沓
(4星)	算是台湾偶像剧中比较能看下去的电视，刚开始还是支持卢卡斯的，慢慢的变成了学长的FANS，我果然只能做个男二控啊
(3星)	现在的潮流在于“姐弟恋”，开始看的还不错，后来就一般般···
(NA)	你也会有LUCAS~~ 
(5星)	超赞！
(4星)	在这个没电视剧看的时代，还ok
(3星)	大概从11集过后开始玩的都是一般套路
(4星)	谁说单身就是败犬，在我心中你是女王。
(3星)	这种姐弟恋实在是...
(NA)	后5集完全是败笔，天雷。雷。。。。
(4星)	没看完，前面不错，后边拖沓
(4星)	我也是败犬……
(NA)	虽然拖沓，但是也是难得的偶像剧不止偶像。。。
(NA)	虽然知道很梦幻但还是很喜欢。
(4星)	30岁前一定要结婚~
(NA)	这个女人很可爱
(4星)	好看。好看！
(NA)	所谓的感觉。
(3星)	阮经天不错，杨谨华咸鱼翻身，可后来不知道为什么觉得看的很累
(4星)	也许许多人冲着 小天看的我却是因为女主角喜欢她在 恋爱女王 中的表现
(5星)	唯一一部喜欢的偶像剧
(5星)	无双！
(3星)	有点失望的片子，后来放弃了，看了个结局，结局是美好的。呵~
(4星)	因为感觉而单纯的在一起……
(4星)	小天喔……帅的可以
(5星)	鳖,也会有人爱~
(5星)	好的偶像剧就是离现实最近的童话！
(5星)	很赞。
(5星)	这部剧让我更加绝望。原来永远的爱情是TMD的不存在的，无双和允浩学长不也是真心相爱么，他们的爱情还让我哭得稀里哗啦的，但是几年不见，无双还不是移情爱上卢卡斯么？估计再过几年，无双又遇到一男的，华丽丽另一部偶像剧上演，卢卡斯就跟允浩学长一样的命运咯
(4星)	喜欢看姐弟恋的故事，虽然中间情节有些拖沓
(5星)	看过之后发现自己马上就到败犬年龄了~~爱情还会出现吗？
(4星)	这个女王很好笑。。。~喜欢里面的1句话。爱要及时 没有如果。。。
(4星)	姐弟恋可以。。但他们实在差得有些多。。。我认为选择学长才是王道
(4星)	我猜中了结局,所以变得索然无味.如果你愿意享受过程,不妨一试
(4星)	我不是公主，我是女王！
(NA)	小天 又坏又可爱
(NA)	33岁的诱惑。很好的片子。很生活的感覺。所以又重新聽沒有如果。情歌真的很好聽。命運好幽默。讓愛的人都沉默。
(5星)	看了两遍~
(5星)	额~~最近在看这部偶像剧。 感觉~~   还是挺有感觉滴。
(5星)	A酱说看完莫名感动说明自己真的老了。。
(4星)	活到单无双最后的那种状态正的是很羡慕啊
(4星)	感觉套路有点像《达子》
(5星)	如果让我遇到你。那么生命就没有遗憾了。
(4星)	到后来还是偶像剧成分大于现实了。刚开始很好笑很好看
(3星)	不看偶像剧会死哇
(3星)	只看前四集就可以了，不过多了解OL的生活也不错~
(5星)	偶觉得这素部灰常棒滴台湾偶像剧，尽管很鄙视台湾偶像剧，但是，这部是个例外。。。。专门讲述滴是像偶一样滴单身大龄女青年。。。
(NA)	追小天
(3星)	看1-3集没有感觉 应该是对“拜犬”这两个字认识还不够深入。好友说比敲敲好看，推荐。于是停了许久，我再看4-5集，发现了一些可圈可点的细节。比如学长的出现，未婚的医生，卢卡斯过去的恋情，这些权可当铺垫。她一个人走在热闹的街上这个场景很熟悉三高女性：学历高，薪水高，年龄
(4星)	这片子看的我又哭又笑的,很多感人的台词,强烈推荐看啊!
(NA)	拖了半年，终于看完了
(4星)	其实看过这部戏对女人来说并不是一件好事，剧情的完美只能突显现实的残酷。卢卡斯让每一个人心动，但是他却只能是一个虚构的人物。这样的男人没有绝种一说，因为根本没存在过。。。还是那句话，童话都是骗人的。
(3星)	本来还以为第17集就是结局，但还是秉承了偶像剧的一贯作风，一定要用一个牵强的完满结局，让人终止想像……
(5星)	感动 眼泪 值得被真心对待
(3星)	有点无法接受，差太多了
(3星)	现实中的夸张姐弟恋 现实中的服饰//
(3星)	前面不错，后面一般。
(5星)	还蛮好看的..(*^__^*) 嘻嘻……
(4星)	不论单身不单身，有很多感动的话和情节，可能就是你回忆的部分
(3星)	小弟弟爱上了大自己8岁的姐姐，虽然被说成败犬却原于曾经的痴情不变..呃..只能说聪明的女人不会被过时..花了好几晚的时间把整部看完.[佩服自己..]片中的歌曲也挺好听，有部分原因是喜欢上了片头曲..
(3星)	开头很好看 也不那么幼稚  可是看到后来。。。唉~~~
(3星)	前10集不错
(NA)	刚看完，搞笑！呵呵，还是喜欢阮经天！
(3星)	还是比较喜欢JJ和佳佳，可是这片却难得的光讲主角两只。
(4星)	姐弟恋，不夸张不做作，不可能的可能性，让人暖暖的也让人心酸心疼，虽然仍然有梦幻的嫌疑，但是可以把它当成相信美好，相信爱情的曙光。
(4星)	我的小天
(5星)	爱的台剧之一
(3星)	不是特别喜欢这个，感觉比较不靠谱。
(4星)	努力奋斗没有错
(4星)	又一部姐弟恋..
(5星)	不错~ 追看小天的所有偶像剧~ 谨华演的真的不错。
(4星)	虽然有点鬼扯，但事实让人满心欢喜的鬼扯
(4星)	好玩
(4星)	嗯，看下来，还不错。
(4星)	卢卡斯，入江直树，风早…… 全是女孩的梦啊
(4星)	无论多少岁，我们要找的是有担当的男人。就算没有卢卡斯，我也希望做自己的单无双。
(5星)	爱御姐
(NA)	呵呵，一口气看光，感觉真爽。确实是台剧中比较有营养的。有很多经典台词。
(4星)	剩女版偶像剧，，看看玩玩
(5星)	阮经天好帅啊  我觉得这部比命中好看
(4星)	我很欣赏单无双 但我不是很喜欢最后的结局~
(NA)	笑死了
(4星)	除了让人怀疑真实度又憧憬的爱情悸动，被打动的是真实感十足的友情、亲情和梦想。
(4星)	前半部很好看，不過中間開始就不咋得，特別是那個什么學長出來以后，變得有點俗套而且很拖沓。不過還是有被感動到，would you stay with me?
(NA)	当你需要希望，需要感觉爱情时，这是一部不错的片，台词很前卫很有意思，但它也只是电视剧
(4星)	后段有狗尾续貂的嫌疑，总体不错。
(5星)	全力奔跑的三十年谁说单身是败犬，在我心中，你是女王
(5星)	我就要这种浪漫，怎样？
(4星)	2009.6月初。宿舍。一个人的PPS。
(NA)	如果我说爱没有如果
(5星)	愛情總是奇妙的
(5星)	超级至爱，女王我爱你~草莓真心的付出~超经典！
(3星)	被人催促着看了，觉得开头和结尾还是不错的
(4星)	挑战姐弟恋，还有现在流行的剩女问题
(5星)	嗲的
(3星)	只知道改变的日本的小说败犬的远吠，没看过小说，还是很台湾偶像剧，图个轻松吧。
