http://movie.douban.com/subject/4195676/	巾帼枭雄之义海豪情 巾幗梟雄之義海豪情
(5星)	 算近期不错的影片。。。。            
(4星)	 大结局真是摞命，哭死。。            
(5星)	 乱世爱情故事            
(5星)	 你与我共度传奇，你是我值得耗尽一生寻找的人。如果你先行一步，请你在天的另一边等我。            
(5星)	 虽然有点狗血，但太有张力了，好热血            
(NA)	 第一部从头看完的电视剧，质量很高，真好。            
(5星)	 戲骨就是戲骨，那演技是杠杠滴            
(5星)	 生活中，除了爱情还有很多！            
(5星)	 真的不错看！！            
(4星)	 很给力 九姑娘太给力了            
(5星)	  9姑娘 V555555            
(5星)	 世间什么爱最纯洁？你甘愿化振翅红蝴蝶，饱经挫折，伤口淌血都不至会磨灭            
(5星)	 添叔的经典，祥哥威武            
(5星)	 TVB演技派的力作，不得不顶！            
(5星)	 这世间什么爱最纯洁            
(5星)	 近2年看过的最好看得一部TVB戏......            
(NA)	 非常好看。。。。。            
(4星)	 看到陈法拉和胡定欣的剧情就想跳过去。。。            
(3星)	 太长了 不过权且当听听粤语。。             
(4星)	 给邓萃雯的            
(5星)	 半个世纪的爱恋，在如此宏大的历史背景下，那样的真情蜕变成轰轰烈烈的爱情。30年的等待，如此震撼！力挺！好看。            
(5星)	 九姑娘最终还是幸福了，我也就宽慰了            
(4星)	 比第一部好看！！！            
(4星)	 不知道我死的以后，有没有人在天上等我？+++那要看我先走还是你先走，我先走的话，就会等你。。。这个时候的九姑娘，是最幸福的吧？            
(5星)	 过年抽两天三夜在家陪老妈子恶补回《义海豪情》虽然后期有些拖沓，大可浓缩至25集。虽然还是把所有心计摆出来给师奶们看。但不得不说，介一改我对近年TVB剧仅持娱乐消遣的态度。剧本素最大亮点。巧革命，巧文艺，巧煽情，巧强的代入感吖~ 九妹醒哥演技相当给力，抵你们把TVB影帝影后都夺走。            
(NA)	 好好看哦！特别是郑九妹那个角色，我很喜欢她那爽快又有点善良的性格。            
(5星)	 还是不错的。            
(5星)	 给力啊  感动。            
(5星)	 邓萃雯、黎耀祥因为这部戏被评为2010最佳男女主角奖，实至名归！九妹嗲~~~            
(5星)	 “不知道将来我走的时候，谁会在天上等我。”“那要看是我先走，还是你先走。如果是我先走，就是我等你。”            
(NA)	 一口气把10集给吞了！结果开始婆婆妈妈，走向了凌乱，无序的道上！那要死不死的晴晴，简直让人想死!            
(3星)	 &gt;&gt; 为啥大家都说好看？ 大概我没看全的关系？            
(4星)	 好！            
(4星)	 10集以前被九妹的霸气感染，10集以后被编剧的脑残恶心~            
(5星)	 好久没有看港剧了，还一如既往的好            
(5星)	 最后一集好感人啊，世界上什么爱叫纯洁，这就是！            
(5星)	 狂爱邓萃雯！            
(4星)	 在准备考试的繁忙中还追看的电视剧,很早就知道邓萃雯,讲个有第六感的家庭主妇,不过那时邓萃雯只是主角的好姐妹,多年以后,这个&#34;好姐妹&#34;成了HILI姐(女人不易做),成了&#34;如妃&#34;(金枝欲孽),成了&#34;九姑娘&#34;......至于黎耀祥,要我忘记他的&#34;自古多情空余恨,此恨绵绵无绝期&#34;真的好难            
(5星)	 如我行先，就系我等你。            
(4星)	 其实我是看金刚= - =            
(NA)	 喜欢邓萃雯~            
(5星)	 好看可是公主嫁到更好看哈~             
(5星)	 太给力0.0            
(4星)	 那种不说出口的默契和惺惺相惜            
(5星)	 好好看            
(3星)	 冲着九姑娘去的，不过剧情太做作            
(5星)	 女王的气场！！            
(5星)	 喜欢邓萃雯             
(5星)	 很久没对一部电视剧如此中毒~醒九大爱！求安慰！！中毒剧深！！            
(NA)	 喜欢            
(5星)	 最后两集的那首歌 无法言喻的赞            
(5星)	 好看！不过。。。有些地方很拖沓，比如结尾。。结尾应该学下台湾偶像剧的拍摄手法。。。tvb过于省钱了。。。            
(5星)	 我萃雯姐太美了~~~            
(4星)	 虽然很多煽情的场景够狗血 法拉和定欣两个角色也很多余 但是整部剧还是挺精彩 够紧凑。            
(5星)	 TVB上一次有这样精彩的故事还是金枝欲孽了吧，看到二十集了，昨晚看完久久不能入睡，爱情到底是什么？            
(5星)	 很值得看的片子，从头到尾几乎没有冷场。大爱刘醒。女主九姑娘太圣母了，不过TVB的片子历来如此，也不能怪人家编剧。。。            
(5星)	 哭了N次哦，对我这种哭腺非常坚强的人真是难得……            
(5星)	 全是老戏骨不管从演技还是剧本还是背景都选的非常好很值得看的一部戏            
(5星)	 简单的爱却荡气回肠，tvb近几年难得的佳作            
(4星)	 终于全部看完了，蛮过瘾的，可能前面太精彩了，后面略显平庸，有点头重脚轻的感觉！            
(5星)	 绝对顶雯女的！            
(5星)	 演技派，精彩得没话说！            
(4星)	 不如第一部给力了，真的。            
(5星)	 结局令这部剧得到升华。珍惜眼前人。            
(5星)	 很久没看过这么好看的电视剧了            
(4星)	 soulmate的最高境界。            
(4星)	 好看啊。四奶奶和柴九终于在一起了            
(5星)	 近几年TVB佳作！            
(5星)	 又对TVB有信心了！只有两个字：好看！再多说两个字：推荐！            
(4星)	 再多的误会也不解释，再多的痛苦也不流泪，再难也会往前走。九姑娘是幸运的，就算是被全世界抛弃也还是有那么一个人永远坚定的站在身边沧海桑田永相伴。可现实要残酷多了，幸运的人不多，自己哭自己笑打破牙和血一起吞下的比比皆是。片子直到后几集才开始给力，看的我很累。            
(NA)	 听说很好玩            
(5星)	 好久没看tvb了，这部很给力啊~            
(5星)	 视帝视后的有一部登峰之作呀。。。            
(5星)	 视乎谁先走。如果我先走，那就是我等你。            
(4星)	 够紧张够狗血            
(4星)	 最后集歌曲那部分很感动             
(5星)	 流金岁月后最给力的一部            
(3星)	 没时间看之后就弃掉了，大头祥虽然很“帅”，但晴晴的戏份实在太裹脚布太狗血了。。。。            
(4星)	 其实本来我也挺喜欢陈法拉 但是这里太拖沓了~ 片尾做的不错~            
(4星)	 情节确实扣人心弦，虽然，这个年代题材的电视剧看起来不会那么开心，但是剧情很紧凑噢，目前看起来还不错滴~断断续续的昨日终于看完了，黎耀祥还是蛮吸引人滴嘛~很man，最后的最后确实让我感动了那么一下下~            
(5星)	 当九姑娘和刘醒在猪笼里再次相见那一时刻，看到不落泪都不行。一部没有KISS甚至没有牵手的剧，比山楂树还山楂树的纯美爱情，就一句话就是一辈子。            
(5星)	 东泰门生誓死追随九姑娘&gt;&lt;            
(5星)	 非常非常好看 雯女的演技一流            
(5星)	 很虐很给力            
(5星)	 给力啊给力，同样是抗日题材，怎么人家的角度就这么独特呢。。。感觉小日本有时候傻乎乎的，经常被九妹的表演搞得晕头转向。。囧。。            
(4星)	 这种心心相惜的爱 世间难求            
(3星)	 …… 真心觉得不如1。人物性格丰满度不够给力呀~ 啊~我感觉我又浪费了时间去追这些有的没的。            
(5星)	 多少年来唯一一部看完还落泪的电视剧。太喜欢了，太赞了，没有一集是多余，没有一个是将就，太棒了，太了不起了。            
(5星)	 不愧是台庆剧~~视帝视后            
(NA)	 九姑娘好劲呀            
(5星)	 经典            
(4星)	 片子很宣情很感人。。映像中每集都有哭戏而且都是好几次。还行吧！            
(5星)	 可恶的编剧，功力好强！            
(4星)	 个人觉得比巾帼好看。义海的人物、线索更加丰满富有张力            
(5星)	 http://ikan.pptv.com/p/TkNZRHRygsNJ2.htm#5            
(5星)	 更配了            
(4星)	 邓萃雯的演技在这部中展现无疑，一个女人怎么会如此之嗲            
(5星)	 要命在接近final的时候发现这部剧＝ ＝。。。控制。。。            
(5星)	 TVB终于有点希望了            
(4星)	 越后面越给力            
(5星)	 世界上有一种恋叫“九醒恋”            
(5星)	 后面有点五毛过度和表演过度了，但九姑娘和刘醒，晴晴和杨阳都是真爱呀，内牛满面。最后居然放了红蝴蝶～～            
(5星)	 贊一個！            
(5星)	 为什么我结局没有地方看呢            
(NA)	 15弃，不想看那段历史            
(5星)	 最好的演员，最佳的剧情，最感人的故事，绝对是电视剧中顶级的经典。            
(4星)	 老实说我不相信有这样的爱情，不过我期待！九姑娘的巾帼不让须眉！女子就该如此！！            
(5星)	 刘醒和九姑娘的魅力无穷            
(5星)	 已经是很不错了            
(5星)	 羡慕嫉妒恨。遇见这样的爱情。你还有什么好后悔。            
(5星)	 好看 ，大爱九姑娘            
(4星)	 虎头蛇尾了些，但高潮处绝对精彩。扣去一星是因为剧情还有些拖拉【是不是有些苛刻了--因为喜欢邓萃雯的气场去追的剧，反而心水谢雪心的民国扮相，实在太有气质！            
