http://movie.douban.com/subject/3926132/	爱情公寓
(4星)	 很经典的段子~            
(4星)	 众多华丽的小抄袭也阻挡不了的爆笑            
(1星)	 抄成这样 可以不选星吗            
(5星)	 里面的话比较搞笑。            
(5星)	 折射不同的人生，虽然过分的脑残人物，但只为鲜明展示特点。不再是如今木然的表演，多了生动            
(5星)	 期待第二季~~            
(3星)	 如果没看过 friends 会觉得质量不错 可惜抄袭太多 要是能多一点自己的风格就好了（像最后几集还不错）            
(5星)	 在没看之前，我是耻于看这种“山寨剧”的。事实证明，并非我想象那样。不说演技，光是能让你真正的笑出来的剧，现在也屈指可数。从这方面说，它已经非常成功了            
(5星)	 小贤真是个温柔的贱人....            
(5星)	 相当逗            
(4星)	 华丽丽的抄袭 这剧看的我有点小小的心情复杂...            
(4星)	 作为《老友记》的爱好者，我完全可以原谅本片的借鉴。            
(4星)	 虽山寨 但诚意和魅力十足 希望续集别砸了            
(5星)	 前半部可以给五颗星，但后面部也就是四星的感觉，平均下来4.5星，为了提高国产电视剧的普遍评分，我决定给个五星。胡一菲太像陈好了~普通感觉像演话剧的，演员各有特色，还是很不错的~斗地主那一段笑死我了……我喜欢母语的笑话:D            
(5星)	 09.12.01虽然很多人说是抄袭“Friends”，但我觉得这部80后青春爱情友谊情景剧还是那么的成功，起码可以让我感动，让我欢乐，谢谢！~            
(NA)	 很好看，说的话很经典~            
(NA)	 听说很搞笑            
(4星)	 超级好看            
(1星)	 看过半集。。。。            
(5星)	 哈哈哈~看的那段时间我无法自拔~曾小贤“我要吃蛋炒饭”            
(4星)	 呵呵，虽然幼稚，但很好笑            
(5星)	 看好多遍也不腻            
(3星)	 色彩很漂亮，节奏很明快，最喜欢关谷君了~~            
(NA)	 虽然很搞笑，但别那么明显的模仿friends嘛~~~            
(5星)	 最起码 它让我有个好心情            
(5星)	 很搞笑哦，有些话也很经典            
(4星)	 网络笑话的汇集，虽然没内容，但不妨当成令自己开怀一笑的调剂。            
(4星)	 抄袭现象非常严重，但是还是挺搞笑的一部片子~            
(5星)	 一七得七，二七四十八，三八妇女节，五一劳动节，六一儿童节……             
(5星)	 还行  不想想像的那么样~很好            
(NA)	 笑死了            
(3星)	 多搞笑的.            
(5星)	 脸好累~~~~            
(5星)	 演员的表演都比较青涩的说，不过很搞笑！~            
(NA)	 同学介绍的，想看看            
(5星)	 消遣的看呢。            
(4星)	 还行吧            
(4星)	 有自主创新，但是始终摆脱不了老友记的影子啊，看来编剧对老友记的执念很深啊~~~总体来说还是很不错滴            
(3星)	 虽然山寨了很喜欢的friends，但是还能看，有些地方还能引人一笑。比芒果台水平高一点。            
(4星)	 能让我一气儿看完的剧，的确把握住了年轻人的胃口，又不媚俗，最令人啧啧称奇的是，林宛玉竟然真的是能让人眼前一亮的漂亮姑娘。            
(4星)	 我们一寝室一起看的 。笑死人了            
(4星)	 很搞笑的            
(NA)	 刚开始还觉得很亮眼~看的久了就觉得假，太做作了。。不过主演都蛮可爱滴~            
(5星)	 超级爆笑。卡丁车，哈哈。值得收藏。            
(5星)	 好有趣~~ 喜欢            
(5星)	 几个上戏的青年 铸就了这部佳作 很精彩            
(NA)	 没天都是吃饭看一集...很搞笑...            
(5星)	 讲述我们80后的故事，每个人都在追求属于自己的梦想            
(3星)	 老友记的严重抄袭之作。。。。            
(5星)	 哈哈哈 相当搞笑            
(4星)	 现代网络电视剧，适合年轻人看，很时尚            
(5星)	 怎么才20集啊???zhenshi tai yihan le ,shao de kelian .            
(5星)	 最后一集超感人！还有里面的台词太经典咯！            
(4星)	 挺不错的国产剧，个人觉得比丑女无敌好看多了。里面的每一个人都好亲切！            
(5星)	 很有喜感            
(5星)	 笑点很密集。。基本上给网上所有的经典笑话都放在了这部剧中。不知道第二季能否保持水准了。。            
(1星)	 我错了！当初看的时候很哈皮，觉得终于有一部好看的国产片了！！当我终于看了老爸老妈浪漫史的时候！！！我的心碎了！欺骗感情！！！！            
(2星)	 看了几集实在是看不下去了！拜托，抄袭老友记的段子你也抄的别那么恶心好伐，演技拙劣，笑点俗套，看到想睡觉~恶心到我赶紧删掉继续温习老友记去了，那股子恶心劲啊~~            
(4星)	 中国版六人行！好看！            
(5星)	 爆笑            
(5星)	 期待有第二季            
(3星)	 看了几集就没有兴趣继续下去了            
(3星)	 模仿老友记            
(5星)	 不要想太多。。。笑就对了。。。            
(5星)	 happy happy~~~太搞笑了O(∩_∩)O            
(5星)	 最最最最最最爱曾小贤            
(5星)	 轻松幽默，可以解闷            
(4星)	 很搞笑，一群学生能把片子拍成这样，我觉得很不错了            
(4星)	 先不论谁抄袭谁，但是作为一部内陆剧，还是搞笑的，实在也很难得，无聊的时候很好打发时间的，俺还是很喜欢胡一菲的，第一幕就很劲爆            
(5星)	 太好玩了，哈哈哈哈~~~大爱赵霁啊~~~即使被称作抄袭的又怎么样呢，演员看着比老美的亲切多了！            
(5星)	 10月一号，冬眠卡，哈哈哈，期待期待下            
(NA)	 看了7集            
(5星)	 好男人就是我 我－－－－就是 曾小闲！            
(3星)	 看了两集，感觉太过做作 不想看下去了            
(4星)	 断断续续的，终于看完了，结局很美好，期待中~~~            
(5星)	 有的时候感觉这部片子笑点参差不齐，不过还是很搞笑的哈            
(5星)	 好笑死了，好多笑点            
(5星)	 每個人物都很可愛，第二季已經來咯            
(4星)	 形式不算新颖，但还行，挺搞笑的！            
(5星)	 期待第二部。            
(5星)	 太好玩了。            
(5星)	 还行～不用太认真的看～～            
(5星)	 搞笑            
(4星)	 无聊的时候笑笑也不错。。。            
(5星)	 好玩～～边看边笑。几个演员长得不错            
(NA)	 颇有friends的味道了，很好笑~            
(5星)	 很可爱的剧            
(5星)	 下班后必看电视！            
(5星)	 今天看完了。难得有这么好看的国产连续剧，五星鼓励。2009.11.08            
(5星)	 很搞笑的，生活休闲调剂品~最喜欢一菲跳舞的那一段，瓦卡卡~~            
(4星)	 如果不是因为“抄袭” Friends 剧情过多...             
(5星)	 只要搞笑 就是好段子。            
(5星)	 不仅是娱乐啦~ 笑的肚子痛            
(4星)	 大陆“七人行”，很多是抄袭美剧老友记，但是还算有自己特色，掌声鼓励~            
(5星)	 国产剧难得的好片！我们班几乎每个宿舍都在看！            
(5星)	 爆笑啊，笑的我嗓子都哑了！哈哈哈            
(NA)	 它把现代人的生活喜剧 化了            
(5星)	 清新，幽默，优美，好心情            
(4星)	 蛮搞笑的~~            
(5星)	 喜欢一菲，小菲菲，菲菲菲菲~            
(5星)	 内地很有潜力的公寓爱情情景喜剧            
(4星)	 你确定？            
(4星)	 偶还是比较喜欢武林外传            
(5星)	 尽管有地方抄袭，但瑕不掩瑜，何况是新剧，给个鼓励分            
(NA)	 我愣是没看下去~            
(4星)	 就是喜欢一菲那种女生！！            
(NA)	 一直想有这样的机会，几个年轻的朋友在一起住，一起的故事            
(5星)	 呵呵呵呵呵呵。。。不用多说            
(NA)	 真正不粗鲁的爆笑现代戏剧            
(4星)	 啊忘了什么时候看完的了~            
(3星)	 初看感觉很搞笑。不过10集以后搞笑程度大减了。            
(5星)	 开始不是很好看，但从第三集开始就开始爆笑。。。            
(5星)	 好笑            
(NA)	 恩，我就是冲着胡一非和那个话剧版变形金刚……            
(5星)	 有点闹腾 但很欢乐            
(3星)	 很多地方完全是翻版HIMYM和FRIENDS的而且翻得完全一样,一点都没改....            
(5星)	 超级超级好看            
(4星)	 很仿老友记啊。。不过吃饭时候看看蛮好的。。            
(5星)	 有点老友记的感觉，有一些情节是模仿Friends的，有一些台词显得白痴但可爱，然而有一些白痴得惹人厌            
(4星)	 超好看,第二部继续,            
(3星)	 搞笑            
(5星)	 不看你后悔！            
(5星)	 爆笑!爆笑!            
(4星)	 哈哈哈            
(5星)	 真挺有意思，期待第2 部            
(5星)	 还不错的喜剧吧，别把它当作青春偶像剧就行了！            
(4星)	 很Cult ！            
(5星)	 很好看，            
(4星)	 我喜欢婉瑜            
(5星)	 超搞笑的喜剧 为中国拍出这么棒的喜剧鼓掌            
(4星)	 超级搞笑的。。。哈哈哈。。。            
(3星)	 受老友记影响太深            
(4星)	 太欢乐了…山寨就山寨呗,看电视剧还不就图一开心.            
(4星)	 除了演员型好了点以外 还是都市男女的故事性趣味性更胜一筹            
