http://movie.douban.com/subject/3197006/	越狱  第四季 Prison Break Season 4
(5星)	 有始有终吧，都没第一季好看            
(1星)	 唉，1》》2》3》4，编剧水平直线下降啊，基本不能忍了            
(4星)	 一季不如一季 一集不如一集；这就是“编剧”            
(NA)	 終於是看完了, pb 自s2開始就算downhill了．最後的一季不同得像ocean&#39;s11系列吧. 個人覺得都還算可以, 都算是一個可以的結局吧.            
(3星)	 越演越无聊            
(5星)	 I love Michael! I love Lincon!! So happy to be Sarah~            
(4星)	 好像看完很久了唉。。。            
(1星)	 看到16集，从此放弃越不完的狱            
(4星)	 跟着剧情走会让你有心跳的感觉            
(3星)	 结束了~~~当越狱成特工，故事也急忙结束了。            
(4星)	 终于有始有终，从最初看到了最后。Season 4刚开始的时候还是挺好看的，6张卡的剧情也挺紧凑，但是，自从他们妈妈的出场便成了为了追完而看的剧集了。不管怎样，看到Killerman的出场还是HC了一阵，看到michael的墓碑还是心伤了许久......            
(3星)	 什么时候是个头啊            
(4星)	 大千世界纷纷扰扰，什么是真实            
(3星)	 赶快结局吧，求你了……            
(NA)	 好友超喜欢，我也应该支持            
(2星)	 好潦草的结尾,感觉很多地方都很牵强.最难接受的是T-beg都可以活着,MS居然去了.            
(NA)	 放假了 想从头再看一次 值得看··            
(5星)	 额，连Michael老妈都来了。。。。            
(5星)	 一种终结 曾经的寄托             
(2星)	 就编吧            
(5星)	 接受不了Michale的离去~~~            
(2星)	 越到后面越狗血！实在看不下去了            
(2星)	 看不下去了……            
(5星)	 紧张的看完了            
(4星)	 看完了越狱。我的青春。            
(4星)	 结束了吗？都结束了，一代传奇            
(4星)	 终于 划了句号            
(4星)	 四年了,繁华过后成一梦。            
(2星)	 越来越不喜欢了            
(4星)	 bye, scofield            
(4星)	 Be the change you want to see in the world.            
(5星)	 一想起越狱，想起的竟是我们一起在辉煌网吧的那段时光。            
(5星)	 结局了耶！不舍！            
(4星)	 第四季 个人感觉 人物性格上更显温情，饱满 不过剧情到了这一步，越来越平庸了 谜要是个谜才那么刺激吧            
(3星)	 还在看，看到第十三,,看完了，再见            
(3星)	 剧情累赘  越来越去还是要进监狱...迈克貌似发福了...            
(3星)	 就这么不知不觉完了呀！            
(5星)	 diao*******            
(4星)	 Over~            
(4星)	 终于完结了，结局真是很仓促，预期的死亡成就了所谓的大团圆。            
(1星)	 除了第一季 还有什么好看的            
(5星)	 我喜欢的类型，每集都很紧张            
(4星)	 最后一集怎么那么混乱呢  然觉七拼八凑的             
(3星)	 1ban~            
(5星)	 等17集等得快挂掉~            
(4星)	 我舍不得             
(5星)	 2008            
(4星)	 真的over了。结局祥和的如同梦境。            
(3星)	 这并不仅仅是一部电视剧            
(4星)	 Be the change you want to see in the world再见“越狱”            
(NA)	 失败            
(NA)	 2008            
(5星)	 越狱结束了，我怀念他            
(3星)	 暴力            
(4星)	 越狱是经典的但却越来越落俗套~            
(4星)	 不要这个结局啊!!!!!!!!!!还我一个活生生的Mike TAT            
(NA)	 很不错,我喜欢!            
(5星)	None
(4星)	 有机会看看第一季             
(NA)	 下了在硬盘里，一直没有看。看了三季，有点追不动了。            
(4星)	 终于看完了。美妙的体验。            
(2星)	 第16集            
(4星)	 michael啊，不要老式咳嗽的要死要活的样子，双下巴还嘎明显－ －            
(3星)	 越狱4比2和3好看！sona那种弥漫着腐臭和血腥的画面实在是让人大倒胃口，还是回到城市以后干干净净的小帅哥比较养眼。            
(5星)	 心甘情愿被折腾，哈哈            
(3星)	 还真是一个垃圾的结局，精彩的第一季，平淡的第二季，垃圾的第三季、第四季。            
(4星)	 一季又一季，质素不减~可是。。。为什么我就是没一点兴趣去看大结局？。。。            
(5星)	 结局在一首安详的歌曲中结束，美好的氛围，尽管迈克尔还是离去，但至少也是安详地离去，生活都很美好，折腾后带来的简单生活愉悦之至            
(4星)	 整个变成特工了！            
(5星)	 Michael很有情有義｀也善良            
(3星)	 这个剧真的要结束了，还是有点舍不得啊。最后一集的最后几分钟，那个调调很喜欢。            
(2星)	 拍到后面简直是开始扯淡了。。。            
(4星)	 总算结束了，陪伴我度过大学时光，也是我看过的第一部完整的美剧。            
(4星)	 第一季就是顶峰 第二季是低谷 第三季是多余 第四季峰回路转 然后打住            
(5星)	 紧紧揪住我的心……            
(4星)	 硬生生被塞夫掐成二斷。            
(NA)	 终结版            
(5星)	 Michael死了，越狱结束了            
(NA)	 太纠结            
(3星)	 终于结束了            
(4星)	 It&#39;s Over            
(2星)	 非常meh            
(NA)	 看不下去了            
(4星)	 比前两季好看            
(3星)	 情节紧凑，玄虚太多。            
(5星)	 每季每集必看            
(5星)	 done            
(4星)	 越得出监狱的墙，越不出人生的墙！            
(3星)	 快成老太婆的裹脚布了，哪有lost的剧情编得炫哪。            
(5星)	 2005到2009 伴我度过大学四年            
(NA)	 工程师的典范~            
(2星)	 抱歉，实在不想再追了，看到第7集算不算是看过，情节越来越“匪夷所思”……            
(NA)	 全部结束了，结局还是不错的。            
(3星)	 sad ending            
(1星)	 没原因的不喜欢            
(4星)	 结束了            
(4星)	 终于完了，到期待特别篇            
(5星)	 终于结束了，虽然有点虎头蛇尾，但结局很温馨又有点感伤，永远让我们怀念看越狱的日子            
(3星)	 感觉还没完呢，到底多少集啊~            
(NA)	 爱越狱爱生活            
(5星)	 結束了.完結了.我都喊了.            
(3星)	 13集以后不太好看            
(NA)	 不错   只是越看到后面 越没动力看了             
(2星)	 已经看不下去了            
(4星)	 最后的结局，幸福来的好突然，让人不敢相信            
(4星)	 每周二等着下载            
(5星)	 既然开了个头，不管后几季好看与否，还是决定有始有终！！ ==========  09-5-19，22：03，终于结束了....以Michael的死亡而告终.... 结尾的时候有些难过，但在这里嘎然而止，总比继续狗尾续貂的好~~ Be the change you want to see in the world.... BTW，竟然有小Michael了，MJ，哈哈~~            
(3星)	 毫无新意            
(NA)	 米帅变胖娃了——、、            
(5星)	 终于结束  谢谢它的陪伴            
(5星)	 让我接触到美剧 陪我度过两年光阴～有情感 有正义            
(5星)	 4年连载，终告结束。            
(5星)	 终于结束了，我的mahone            
(3星)	 果然是完美结局            
(3星)	 3年了，终于完了            
(3星)	 the first season is good enough to watch.            
(5星)	 It&#39;s all about love faith and trust            
(5星)	 梦的完结。结局挺感人的~~~            
(4星)	 漫长的结局            
(4星)	 慢慢的都死光了……毕竟都是罪犯，不然怎么收尾？            
(2星)	 变肥皂剧了            
(4星)	 後面挺扯的。            
(5星)	 好看，正在追！一定要给我家米帅一个好结局呀！            
(5星)	 看到最后才知道这就是一个家族的内讧~~            
(5星)	 心悬住了……            
(NA)	 虽然有些地方拖踏,但是喜欢.            
(5星)	 美剧 越狱 悬疑 prisonBreak             
(5星)	 又一个成为过去的美好            
(3星)	 总算是结束了            
(5星)	 555 我的Michael 赶紧拍5季让他活过来啊            
